0.5160408628505214-0.4116770968413237*I	-0.016415817350187156-0.37923056514302134*I	-0.20494041819888426-0.05862197261518903*I	-0.0543872010266075+0.10566605558931776*I	0.07709797747629368+0.026091397227380953*I	0.023793567503677976-0.0483265402112831*I	-0.04888523713941334-0.0078092578047645935*I	-0.012250798897291878+0.02778137533692805*I	0.03716510393884742+0.0002743235811775869*I	0.006419701949809964-0.015908217714379565*I	-0.03154071363170441+0.0033262013318170244*I	-0.002791517837693658+0.007351114201504267*I	0.02918522243761543-0.00481401761000228*I
-0.016415817350183323-0.37923056514300657*I	0.31110044465164105-0.47029906945649425*I	-0.07080301837679143-0.27356450955368633*I	-0.1278424407225846-0.03253057538778976*I	-0.030593633522921035+0.05733951537805121*I	0.028212740336887757+0.01828213942262258*I	0.011542768606390818-0.020545164874357445*I	-0.011720133200559143-0.007534934223586996*I	-0.005831096947469797+0.011873157622556125*I	0.005624390307158739+0.00360052491300342*I	0.0036281841121302786-0.008557103512867228*I	-0.0023554911940786194-0.001487816278174934*I	-0.002791517837688064+0.007351114201513315*I
-0.20494041819887854-0.058621972615159966*I	-0.07080301837678799-0.27356450955366696*I	0.38819842212793654-0.4442076722290992*I	-0.0470094508731085-0.3218910497649531*I	-0.17672767786199112-0.04033983319254084*I	-0.042844432420207225+0.08512089071498029*I	0.06537784427574264+0.0185564630037968*I	0.01796247055621531-0.0364533825887292*I	-0.04326084683224209-0.004208732891754291*I	-0.008622614785140684+0.01922427182407143*I	0.034809612744792585-0.0012134926969918072*I	0.0036281841121423367-0.008557103512858922*I	-0.03154071363169031+0.00332620133183059*I
-0.05438720102660715+0.10566605558934043*I	-0.12784244072258844-0.03253057538777837*I	-0.047009450873115026-0.32189104976496175*I	0.33931318498851637-0.4520169300338753*I	-0.05926024977040764-0.29410967442803637*I	-0.13956257392314395-0.040065509611374686*I	-0.03642473047038715+0.06921267300059798*I	0.03383713064405338+0.02188266433562053*I	0.015170952718533602-0.02910226838722018*I	-0.014075624394618699-0.00902275050176083*I	-0.008622614785136368+0.019224271824062177*I	0.00562439030717694+0.00360052491299815*I	0.006419701949828571-0.015908217714379218*I
0.07709797747628473+0.026091397227381914*I	-0.03059363352293689+0.05733951537804077*I	-0.17672767786200894-0.04033983319256607*I	-0.059260249770420007-0.29410967442805813*I	0.37647828892735447-0.4517426064527185*I	-0.0528405478205904-0.3100178921424243*I	-0.1711032875548324-0.0367393082795546*I	-0.03921624830807656+0.07656378720210298*I	0.06302235308165631+0.017068646725609697*I	0.015170952718519148-0.02910226838723383*I	-0.04326084683224715-0.004208732891773975*I	-0.005831096947458585+0.011873157622540422*I	0.037165103938860626+0.0002743235811681049*I
0.023793567503665607-0.04832654021129541*I	0.028212740336869123+0.018282139422606*I	-0.042844432420226945+0.08512089071496054*I	-0.13956257392316207-0.04006550961139692*I	-0.052840547820602705-0.31001789214243913*I	0.3449375752956709-0.4484164051208924*I	-0.05563206565826872-0.30266677794091335*I	-0.14191806511722493-0.041553325889563335*I	-0.03921624830809699+0.07656378720209189*I	0.03383713064402545+0.02188266433560713*I	0.01796247055620058-0.03645338258873794*I	-0.011720133200560808-0.0075349342235892305*I	-0.012250798897290291+0.02778137533692627*I
-0.04888523713941996-0.007809257804773918*I	0.011542768606381634-0.02054516487436824*I	0.06537784427573229+0.018556463003785613*I	-0.03642473047039982+0.0692126730005885*I	-0.1711032875548463-0.03673930827955971*I	-0.055632065658277455-0.3026667779409103*I	0.37412279773329216-0.45323042273088343*I	-0.05563206565827788-0.3026667779409166*I	-0.1711032875548487-0.0367393082795623*I	-0.03642473047040343+0.06921267300059997*I	0.06537784427572893+0.01855646300380864*I	0.011542768606380066-0.020545164874344515*I	-0.04888523713942002-0.007809257804759484*I
-0.012250798897287581+0.02778137533692631*I	-0.011720133200554666-0.007534934223597731*I	0.01796247055621457-0.036453382588748445*I	0.033837130644047406+0.0218826643356137*I	-0.039216248308081514+0.07656378720211762*I	-0.1419180651172256-0.04155332588953781*I	-0.05563206565827505-0.30266677794089986*I	0.34493757529568214-0.448416405120879*I	-0.05284054782057315-0.3100178921424125*I	-0.13956257392313515-0.04006550961136166*I	-0.042844432420213546+0.08512089071499217*I	0.028212740336874986+0.01828213942262895*I	0.023793567503670014-0.048326540211282604*I
0.03716510393886317+0.0002743235811804865*I	-0.005831096947454567+0.011873157622547065*I	-0.04326084683223917-0.004208732891776915*I	0.015170952718530362-0.029102268387230165*I	0.0630223530816644+0.017068646725629605*I	-0.03921624830807709+0.07656378720212713*I	-0.17110328755482945-0.03673930827953585*I	-0.05284054782056799-0.310017892142404*I	0.3764782889273906-0.45174260645268993*I	-0.05926024977039057-0.2941096744280298*I	-0.17672767786199578-0.040339833192548254*I	-0.03059363352293054+0.05733951537804788*I	0.07709797747628966+0.02609139722738411*I
0.00641970194983075-0.015908217714375714*I	0.0056243903071769834+0.0036005249130045824*I	-0.008622614785141008+0.019224271824065692*I	-0.014075624394626007-0.009022750501764487*I	0.015170952718529147-0.029102268387226765*I	0.033837130644056815+0.021882664335623164*I	-0.036424730470374735+0.06921267300061351*I	-0.13956257392312874-0.04006550961135598*I	-0.05926024977039735-0.2941096744280278*I	0.33931318498851787-0.4520169300338789*I	-0.047009450873118155-0.32189104976496924*I	-0.12784244072258974-0.03253057538778262*I	-0.054387201026606255+0.10566605558933971*I
