0.10171541371577433-0.83635537993275*I	0.4882326097272408+0.08637193090399452*I	-0.019852806708170332+0.18265876104428547*I	-0.01901193532735375+0.02966467170736116*I	-0.01613984388228598+0.027465389454044472*I	-0.018526545286446126+0.007074472904981964*I	-0.016274483079857682+0.005912580494940306*I	-0.008696063325266859-0.0015739267322152227*I	-0.005596780201726718-0.004889315803751026*I	-0.0029523784637275866-0.005630371972808367*I	0.0025729029660243726-0.008119400413067518*I	0.00529373325118186-0.007629313579054572*I	0.005294216578039334-0.002712445828667802*I	0.003850268289500724-0.003462458812330584*I	0.0010622970014384572-0.005034313841464754*I
0.4882326097272398+0.08637193090399027*I	0.0818626070075996-0.6536966188884678*I	0.4692206743998937+0.11603660261134621*I	-0.035992650590454645+0.21012415049833777*I	-0.037538480613798414+0.03673914461234278*I	-0.032414326962147806+0.033377969948989256*I	-0.027222608611711205+0.005500546172767561*I	-0.021871263281583644+0.001023264691176527*I	-0.011648441788995587-0.00720429870500808*I	-0.003023877235705152-0.013008716216815243*I	0.002341354787447428-0.013259685551868561*I	0.007867119544063467-0.010831846241742335*I	0.009144001540695383-0.011091772391381729*I	0.006356513579480935-0.00774675967013162*I	0.003850268289495073-0.0034624588123333853*I
-0.019852806708180383+0.1826587610442716*I	0.4692206743998857+0.11603660261136158*I	0.06572276312532645-0.6262312294344125*I	0.4506941291134492+0.12311107551632856*I	-0.05226713367030988+0.21603673099326487*I	-0.04623454393907719+0.03516521788013613*I	-0.03801110716387208+0.028488654145241037*I	-0.030174987075443613-0.00012982580005312973*I	-0.01929836031555905-0.007096135721885666*I	-0.006354708537817102-0.014833612284063696*I	0.0022703393423377776-0.015721162045473615*I	0.006191623076959005-0.01672214436420367*I	0.008929416545505211-0.01586616008321287*I	0.009144001540683917-0.011091772391382974*I	0.005294216578042792-0.002712445828662306*I
-0.019011935327355158+0.029664671707375148*I	-0.03599265059045719+0.21012415049832428*I	0.4506941291134513+0.12311107551632164*I	0.049448280045448344-0.6203186489394726*I	0.44199806578818146+0.12153714878414143*I	-0.057863913872035204+0.21114741518949756*I	-0.04918692240279192+0.029534845907315657*I	-0.035438204197868195+0.020369253732185837*I	-0.024881253824259344-0.007759139379090514*I	-0.014004143737503845-0.009808581550571181*I	-0.002504440248310389-0.018296071096403157*I	0.003332636343766-0.020755475886935666*I	0.006191623076965363-0.016722144364207804*I	0.007867119544070919-0.010831846241735995*I	0.005293733251155458-0.007629313579043431*I
-0.016139843882291966+0.027465389454045936*I	-0.03753848061378304+0.03673914461234341*I	-0.05226713367032073+0.21603673099326287*I	0.4419980657881859+0.12153714878413306*I	0.04385149984372998-0.6252079647432358*I	0.43904568732444527+0.11590677681131442*I	-0.05529101090603305+0.2030280147764415*I	-0.043893189151600634+0.021905532328265916*I	-0.030143987619802783+0.017656807903513677*I	-0.02103098553476951-0.011221598191418772*I	-0.012941846736077978-0.014842895392025525*I	-0.0025044402483091043-0.018296071096415418*I	0.002270339342331344-0.0157211620454776*I	0.00234135478746343-0.01325968555186156*I	0.0025729029660319005-0.008119400413074613*I
-0.018526545286434867+0.007074472904989377*I	-0.032414326962157736+0.03337796994898651*I	-0.04623454393907202+0.03516521788012658*I	-0.05786391387203895+0.21114741518951075*I	0.4390456873244489+0.11590677681132026*I	0.04642440280976172-0.6333273651562965*I	0.44433942057563147+0.10827746323225802*I	-0.04999679432797465+0.20031556894778627*I	-0.04004292086211503+0.018443073515933432*I	-0.02908169061837825+0.012622494062032186*I	-0.02103098553475216-0.01122159819144179*I	-0.014004143737501987-0.00980858155053454*I	-0.006354708537820995-0.014833612284062908*I	-0.0030238772357214145-0.013008716216822775*I	-0.0029523784637189862-0.005630371972823292*I
-0.016274483079842986+0.005912580494919561*I	-0.027222608611704648+0.005500546172770035*I	-0.0380111071638826+0.02848865414525203*I	-0.049186922402790226+0.029534845907321916*I	-0.055291010906026256+0.20302801477643018*I	0.4443394205756244+0.10827746323226438*I	0.05171861938779794-0.6360398109849555*I	0.4481896888651398+0.10481500441993229*I	-0.048934497326532156+0.19528125510629638*I	-0.04004292086210925+0.01844307351593759*I	-0.030143987619808625+0.017656807903521685*I	-0.02488125382426588-0.007759139379104047*I	-0.019298360315572013-0.007096135721887453*I	-0.011648441788985109-0.007204298705018864*I	-0.005596780201721404-0.004889315803748942*I
-0.008696063325287169-0.0015739267321890592*I	-0.02187126328158056+0.0010232646911751146*I	-0.030174987075430447-0.00012982580003664476*I	-0.035438204197860715+0.02036925373216037*I	-0.04389318915162159+0.021905532328264785*I	-0.04999679432796988+0.20031556894779395*I	0.4481896888651487+0.10481500441993127*I	0.052780916389233073-0.6410741248264433*I	0.44818968886512056+0.10481500441992486*I	-0.049996794327969135+0.20031556894778244*I	-0.043893189151615664+0.021905532328276366*I	-0.035438204197851195+0.020369253732167327*I	-0.030174987075438118-0.00012982580005003314*I	-0.021871263281592414+0.0010232646911878594*I	-0.008696063325258716-0.0015739267321969626*I
-0.0055967802017159-0.004889315803767606*I	-0.011648441789000017-0.0072042987050048475*I	-0.01929836031556394-0.007096135721873061*I	-0.024881253824264815-0.007759139379103185*I	-0.030143987619801936+0.01765680790350177*I	-0.04004292086210693+0.018443073515937367*I	-0.04893449732654387+0.19528125510631247*I	0.4481896888651317+0.10481500441992699*I	0.05171861938780045-0.6360398109849678*I	0.44433942057563747+0.10827746323226291*I	-0.05529101090602303+0.2030280147764408*I	-0.04918692240280643+0.029534845907323228*I	-0.03801110716386366+0.02848865414524786*I	-0.02722260861171023+0.005500546172769501*I	-0.016274483079861887+0.005912580494931323*I
-0.0029523784637144126-0.005630371972812763*I	-0.003023877235715458-0.013008716216825335*I	-0.006354708537827065-0.014833612284071304*I	-0.01400414373751515-0.00980858155055691*I	-0.021030985534747547-0.011221598191416889*I	-0.02908169061837472+0.012622494062034039*I	-0.04004292086210679+0.018443073515926722*I	-0.04999679432796996+0.20031556894779068*I	0.44433942057563003+0.10827746323226786*I	0.04642440280974529-0.6333273651562972*I	0.43904568732445126+0.11590677681130213*I	-0.05786391387203539+0.21114741518950897*I	-0.046234543939073246+0.035165217880151964*I	-0.03241432696215188+0.033377969948977036*I	-0.018526545286433424+0.007074472904971048*I
0.00257290296601264-0.00811940041306361*I	0.002341354787453242-0.013259685551863345*I	0.002270339342346321-0.01572116204548918*I	-0.002504440248316503-0.01829607109639788*I	-0.012941846736087705-0.01484289539201683*I	-0.021030985534741163-0.01122159819144274*I	-0.03014398761981036+0.017656807903519506*I	-0.043893189151622755+0.021905532328260764*I	-0.05529101090602152+0.20302801477644689*I	0.4390456873244627+0.11590677681131469*I	0.04385149984372607-0.6252079647432305*I	0.44199806578816914+0.12153714878413538*I	-0.0522671336703051+0.21603673099325574*I	-0.03753848061379517+0.03673914461233614*I	-0.01613984388229858+0.02746538945405949*I
