0.6815395449856254-0.40949083016602117*I	0.2266099969574924-0.4651257477299282*I	-0.2282730384958711-0.5207380042940599*I	-0.18661351109595822-0.19007989288711427*I	-0.14493497570676084+0.14055955716850121*I	-0.023352204102280893+0.1962120896201327*I	0.09821094629324989+0.25186228685140577*I	0.2197489104600976+0.3075223051775424*I	0.34125612239644454+0.36320429839463486*I	-0.07991829217098712+0.27497242410640865*I	-0.3561852282740731+0.046173000820560244*I	-0.49649048905283166-0.38629319527501593*I	-0.40848408201621567-0.2980710361249521*I	0.13651004209675932-0.35378775864757017*I
0.2266099969578761-0.4651257477297577*I	0.633275231541802-0.5601973579351807*I	0.03999648586156468-0.6552056406173392*I	-0.08500084129255003-0.3245324719005524*I	-0.2099657151995018+0.0061321967319258874*I	-0.11665390075262394+0.10117797587082578*I	-0.023352204103190388+0.19621208961956427*I	0.06992987133725137+0.29124386814783065*I	0.16318282239083715+0.3862826396633068*I	-0.2182773015735222+0.2355978929222715*I	-0.3897952701277255+0.07875912171887184*I	-0.46821589796203966-0.4256774517503459*I	-0.5865904439127974-0.27495520619231684*I	-0.1800087250512945-0.37003147652478674*I
-0.22827303849510372-0.5207380042934346*I	0.039996485861991005-0.6552056406166002*I	0.3083315307830503-0.7896692772910114*I	0.01664428175810867-0.45899355099674927*I	-0.2749970679117837-0.1283161602743803*I	-0.20996571520038287+0.006132196732551165*I	-0.14493497570845193+0.1405595571678191*I	-0.07991829217235136+0.2749724241057834*I	-0.014929105878707105+0.40937729921455457*I	-0.356659870765327+0.1962015340083667*I	-0.42341318789363147+0.1113062630899059*I	-0.4398987391260789-0.46510852981566586*I	-0.7646693102888094-0.2518980353038387*I	-0.49649048905178006-0.3862931952742201*I
-0.1866135110946061-0.19007989288606097*I	-0.08500084129121888-0.3245324718987064*I	0.016644281759283786-0.4589935509954728*I	0.5166213307880329-0.4590193820629918*I	0.01664428175485-0.4589935509974481*I	-0.08500084129576635-0.3245324719006675*I	-0.1866135110990399-0.19007989288802207*I	-0.2882071729131326-0.055645975226468636*I	-0.3897952701297527+0.07875912171775212*I	-0.39828602662737467-0.1344335836030126*I	-0.42340762152172384+0.11132743347096594*I	-0.3982860266229409-0.13443358360106572*I	-0.3897952701253189+0.0787591217196848*I	-0.28820717290875564-0.05564597522455017*I
-0.1449349757047571+0.14055955717020652*I	-0.2099657151971428+0.006132196734995432*I	-0.27499706790922573-0.12831616027170867*I	0.01664428175616961-0.45899355099612793*I	0.30833153077668385-0.7896692772921483*I	0.03999648585607929-0.6552056406179645*I	-0.22827303850027647-0.5207380042952536*I	-0.4964904890563844-0.3862931952762665*I	-0.7646693102929021-0.2518980353061693*I	-0.439898739131138-0.46510852981737116*I	-0.42341318789321275+0.11130626308981192*I	-0.3566598707614048+0.19620153401081097*I	-0.014929105873818571+0.40937729921625987*I	-0.07991829216814494+0.2749724241077729*I
-0.023352204100689278+0.19621208962161063*I	-0.11665390075054916+0.10117797587332689*I	-0.20996571519799545+0.006132196734938589*I	-0.08500084129432622-0.3245324718990026*I	0.03999648585656246-0.6552056406171118*I	0.6332752315373398-0.5601973579351807*I	0.2266099969539539-0.46512574773026927*I	-0.1800087250546767-0.3700314765257531*I	-0.586590443915668-0.27495520619379477*I	-0.46821589796579133-0.42567745175108485*I	-0.3897952701273699+0.07875912171865948*I	-0.21827730157082215+0.2355978929240905*I	0.16318282239441828+0.3862826396643868*I	0.06992987134026407+0.2912438681493654*I
0.09821094629437255+0.2518622868525995*I	-0.02335220410169825+0.19621208962138326*I	-0.144934975706704+0.1405595571698086*I	-0.18661351109779298-0.19007989288673227*I	-0.22827303849960856-0.5207380042943441*I	0.22660999695429496-0.4651257477303261*I	0.6815395449829822-0.4094908301664759*I	0.13651004209467033-0.3537877586482523*I	-0.40848408201777886-0.2980710361258616*I	-0.49649048905527593-0.38629319527530015*I	-0.3561852282736231+0.046173000820410745*I	-0.0799182921696513+0.27497242410731815*I	0.341256122398633+0.36320429839503277*I	0.21974891046174605+0.3075223051783951*I
0.21974891046086498+0.30752230517811086*I	0.06992987133840245+0.29124386814913805*I	-0.07991829217088053+0.2749724241072613*I	-0.2882071729118584-0.05564597522510228*I	-0.49649048905531146-0.38629319527467487*I	-0.18000872505400878-0.37003147652495727*I	0.13651004209496875-0.35378775864791123*I	0.45306418801980186-0.33753038976658445*I	-0.23034791301640212-0.32122771446626075*I	-0.5247264508252272-0.3469585878482917*I	-0.32257980371997635+0.013551261399408529*I	0.058413219989283505+0.3143389634613527*I	0.5192931019730693+0.34016008273789566*I	0.36953719735281965+0.32382271709821*I
0.3412561223968069+0.36320429839486223*I	0.16318282239162585+0.3862826396642731*I	-0.01492910587753471+0.4093772992157483*I	-0.38979527012836035+0.07875912171937514*I	-0.7646693102913602-0.2518980353039524*I	-0.5865904439144884-0.27495520619220315*I	-0.4084840820170257-0.2980710361250658*I	-0.23034791301594737-0.32122771446597653*I	-0.05217962124340403-0.34440742759818477*I	-0.5529277167363418-0.30767645306627855*I	-0.288975734292586-0.01910273600193716*I	0.1967132982517441+0.3537113441374231*I	0.6972960655392129+0.31716779639077686*I	0.5192931019721527+0.3401600827378388*I
-0.0799182921700492+0.2749724241072613*I	-0.21827730157222902+0.23559789292380628*I	-0.356659870763707+0.1962015340101857*I	-0.39828602662614343-0.13443358360171376*I	-0.43989873913021427-0.46510852981629114*I	-0.4682158979652371-0.4256774517509143*I	-0.49649048905504856-0.3862931952751296*I	-0.5247264508253551-0.3469585878486896*I	-0.5529277167368889-0.30767645306707436*I	-0.013249042816070755-0.37015001415392135*I	-0.03363461476363892+0.0324836296712788*I	-0.0967760334824419+0.291203092711271*I	0.1967132982531723+0.35371134413747995*I	0.058413219989716936+0.3143389634613527*I
