-0.033020116210196765-0.00008300965064166024*I	-0.5746479818821393-7.1765179641952404*^-6*I	0.010034197652562995+0.000025257791734878486*I	0.2513099107938261+6.614888430752391*^-6*I	0.000018198117701204334+1.377948817342278*^-7*I	-0.07384541461873899-3.1507323544107737*^-6*I	-0.0029720143873775326-7.648365637784576*^-6*I	0.07372653480808049+2.54759629016164*^-6*I	0.005921075524941136+0.000015122922970199121*I	-0.1774637682641586-3.4568244693021293*^-6*I	-0.01303782402752624-0.00003314536765712131*I	0.3237394364686364+2.575360968094281*^-6*I	0.0159532035761726+0.00004036453400783023*I	-0.4266728144653036+5.541203175091527*^-7*I
-0.5746479818821391-7.176517964195372*^-6*I	2.5503322525278955-0.00656928431876069*I	-0.32333807108831325-5.616295334426394*^-7*I	-3.6468163988202456+0.009189604160623087*I	0.17746449617508728+3.464156076341441*^-6*I	2.5904608681172574-0.006468316577244869*I	-0.07384541461873924-3.150732354410527*^-6*I	-2.593414684386934+0.0064608060064888185*I	-0.029891818837338838+2.2415041752700193*^-6*I	1.0634541102035762-0.002703402567517655*I	-0.10503424258934835-7.496351931960434*^-6*I	1.08355062350498-0.0026526761141525655*I	0.471714603885472+0.000010305999249798573*I	-2.5733181710855293+0.006511532459853909*I
0.010034197652562995+0.000025257791734878507*I	-0.32333807108831303-5.61629533442861*^-7*I	-0.02296772043993256-0.00005761406402504753*I	-0.39718348570705214-3.7123618878534473*^-6*I	0.007080381382886663+0.00001774722097882817*I	0.17746449617508708+3.4641560763416627*^-6*I	0.000018198117701213875+1.3779488173421805*^-7*I	-0.17746376826415852-3.456824469302174*^-6*I	-0.007116748502585099-0.000018022444686922174*I	0.22000220301255846+1.6661327889535755*^-6*I	0.008836455073587494+0.00002234208932090803*I	-0.28039714626082574-3.2734318369885043*^-7*I	0.0029153795486463636+7.219166350708914*^-6*I	0.32373943646863634+2.575360968094301*^-6*I
0.2513099107938263+6.6148884307523395*^-6*I	-3.6468163988202447+0.009189604160623085*I	-0.3971834857070522-3.7123618878535*^-6*I	5.140793120645153-0.013037600896005554*I	-0.3971834857070521-3.712361887853237*^-6*I	-3.6468163988202464+0.009189604160623087*I	0.2513099107938262+6.6148884307522175*^-6*I	3.6568687945905105-0.009164208574006473*I	-0.10503424258934833-7.496351931960305*^-6*I	-1.5098640608819527+0.0038081298923362495*I	0.44182278504813316+0.00001254750342506863*I	-1.5098640608819531+0.0038081298923362517*I	-0.10503424258934833-7.49635193196066*^-6*I	3.656868794590509-0.009164208574006471*I
0.00001819811770121062+1.377948817342405*^-7*I	0.17746449617508714+3.4641560763417284*^-6*I	0.007080381382886666+0.000017747220978828143*I	-0.39718348570705214-3.7123618878535303*^-6*I	-0.022967720439932563-0.000057614064025047485*I	-0.323338071088313-5.616295334428013*^-7*I	0.01003419765256299+0.000025257791734878483*I	0.32373943646863634+2.575360968094238*^-6*I	0.0029153795486463593+7.21916635070892*^-6*I	-0.28039714626082574-3.273431836988247*^-7*I	0.008836455073587497+0.00002234208932090803*I	0.2200022030125584+1.666132788953595*^-6*I	-0.007116748502585104-0.00001802244468692219*I	-0.17746376826415852-3.456824469302238*^-6*I
-0.07384541461873903-3.1507323544107576*^-6*I	2.590460868117257-0.0064683165772448665*I	0.17746449617508706+3.4641560763417783*^-6*I	-3.6468163988202456+0.009189604160623087*I	-0.323338071088313-5.616295334430281*^-7*I	2.5503322525278964-0.006569284318760692*I	-0.5746479818821395-7.176517964195124*^-6*I	-2.5733181710855297+0.0065115324598539115*I	0.4717146038854722+0.000010305999249798657*I	1.08355062350498-0.002652676114152563*I	-0.10503424258934839-7.496351931960417*^-6*I	1.0634541102035766-0.0027034025675176567*I	-0.029891818837339046+2.2415041752702425*^-6*I	-2.5934146843869335+0.006460806006488816*I
-0.0029720143873775357-7.648365637784585*^-6*I	-0.07384541461873911-3.150732354410764*^-6*I	0.000018198117701206397+1.377948817342462*^-7*I	0.25130991079382636+6.614888430752415*^-6*I	0.010034197652563+0.00002525779173487848*I	-0.5746479818821393-7.1765179641952065*^-6*I	-0.03302011621019678-0.00008300965064166022*I	-0.42667281446530353+5.541203175091191*^-7*I	0.01595320357617259+0.000040364534007830246*I	0.3237394364686363+2.5753609680942254*^-6*I	-0.013037824027526242-0.00003314536765712131*I	-0.17746376826415863-3.4568244693021644*^-6*I	0.005921075524941131+0.000015122922970199118*I	0.07372653480808057+2.547596290161626*^-6*I
0.0737265348080806+2.5475962901616442*^-6*I	-2.593414684386933+0.006460806006488817*I	-0.17746376826415855-3.4568244693022754*^-6*I	3.65686879459051-0.009164208574006473*I	0.3237394364686363+2.5753609680944618*^-6*I	-2.5733181710855297+0.006511532459853911*I	-0.42667281446530353+5.541203175090525*^-7*I	2.5562512584515056-0.006554177576487741*I	-0.47107647977887873-7.096097531868158*^-6*I	-1.0706010463037707+0.00268515307223815*I	0.10451273294278401+4.866754822922966*^-6*I	-1.0705526605884605+0.0026855179177124678*I	0.030128660346044334-1.0444797039681308*^-6*I	2.5963637455244966-0.006453331449156403*I
0.005921075524941113+0.00001512292297019913*I	-0.02989181883733889+2.2415041752703217*^-6*I	-0.007116748502585086-0.000018022444686922205*I	-0.1050342425893486-7.4963519319606244*^-6*I	0.0029153795486463376+7.2191663507089365*^-6*I	0.4717146038854721+0.000010305999249798742*I	0.015953203576172626+0.00004036453400783023*I	-0.4710764797788785-7.096097531868272*^-6*I	-0.03479626205771801-0.00008775602588699284*I	-0.3665637468360944-2.2293427089451256*^-6*I	0.01721833285856216+0.00004379131114431664*I	0.13464139328882846+3.822275118954908*^-6*I	-0.004715929006651444-0.000012151836123753383*I	0.030128660346044233-1.0444797039682443*^-6*I
-0.17746376826415858-3.4568244693021513*^-6*I	1.0634541102035766-0.002703402567517656*I	0.22000220301255835+1.666132788953575*^-6*I	-1.509864060881953+0.0038081298923362513*I	-0.28039714626082574-3.2734318369886425*^-7*I	1.0835506235049803-0.0026526761141525647*I	0.32373943646863634+2.575360968094315*^-6*I	-1.0706010463037712+0.002685153072238152*I	-0.36656374683609444-2.229342708945305*^-6*I	0.41509755155927375-0.0011835065865371172*I	-0.3364350864900502-3.273822412913266*^-6*I	0.45521003863226517-0.001082660459205781*I	0.1346413932888284+3.822275118955038*^-6*I	-1.0705526605884605+0.002685517917712468*I
-0.01303782402752622-0.00003314536765712125*I	-0.10503424258934838-7.496351931960578*^-6*I	0.008836455073587478+0.000022342089320907994*I	0.4418227850481331+0.000012547503425068875*I	0.008836455073587502+0.00002234208932090807*I	-0.10503424258934832-7.496351931960483*^-6*I	-0.013037824027526238-0.000033145367657121316*I	0.10451273294278404+4.866754822923009*^-6*I	0.017218332858562106+0.000043791311144316646*I	-0.3364350864900503-3.2738224129133195*^-6*I	-0.0395121910643694-0.00009990786201074623*I	-0.33643508649005016-3.2738224129132306*^-6*I	0.017218332858562165+0.000043791311144316666*I	0.10451273294278413+4.866754822923106*^-6*I
