0.5064559545288264-0.3685979905416416*I	0.06785198705236475-0.3617164282944566*I	-0.14354766307381567-0.07165821184820023*I	-0.12379392956000186+0.10073512055139883*I
0.06785198705236542-0.36171642829445433*I	0.3629082914550118-0.44025620238983726*I	-0.05594194250763608-0.26098130774305267*I	-0.143547663073815-0.07165821184819673*I
-0.1435476630738141-0.0716582118481952*I	-0.055941942507634686-0.2609813077430483*I	0.36290829145501313-0.4402562023898304*I	0.06785198705236614-0.3617164282944487*I
-0.12379392956000031+0.10073512055140336*I	-0.1435476630738134-0.07165821184819161*I	0.06785198705236672-0.3617164282944465*I	0.5064559545288275-0.3685979905416344*I
