0.4864485617544796-0.3974973632752352*I	0.026747138866471783-0.38157075992454687*I	-0.14725453245382353-0.058260915346391995*I	-0.09661361575293531+0.12563895489501337*I
0.026747138866472328-0.3815707599245482*I	0.33919402930065773-0.45575827862162976*I	-0.0698664768864608-0.2559318050295362*I	-0.14725453245382147-0.05826091534639377*I
-0.1472545324538222-0.05826091534639541*I	-0.06986647688645964-0.2559318050295392*I	0.33919402930066167-0.4557582786216332*I	0.026747138866476255-0.3815707599245507*I
-0.09661361575293409+0.12563895489501029*I	-0.14725453245382014-0.0582609153463971*I	0.02674713886647684-0.38157075992455214*I	0.48644856175448375-0.3974973632752387*I
