0.26041410574228796-0.7598723117897863*I	-0.37385791758464526-0.2517367566730284*I	-0.1251119117350642+0.19647095082369503*I	0.0797741746675632-0.034605485400042824*I
-0.3738579175846475-0.25173675667300754*I	0.13530219400721932-0.563401360966103*I	-0.29408374291709216-0.28634224207310743*I	-0.1251119117350754+0.19647095082367594*I
-0.1251119117350723+0.19647095082370036*I	-0.29408374291709993-0.28634224207307435*I	0.13530219400720256-0.5634013609661137*I	-0.373857917584659-0.2517367566730573*I
0.07977417466755199-0.034605485400069025*I	-0.1251119117350874+0.19647095082370925*I	-0.37385791758466325-0.25173675667300743*I	0.26041410574228374-0.7598723117898014*I
