0.39892236440478634-0.05218184951719479*I	0.19435111831183297-0.08441683355866891*I	0.10284000178172627-0.0844097857245783*I	0.0460727183453713-0.05216606877781803*I
0.1943511183118329-0.08441683355866891*I	0.5017623661865126-0.13659163524177312*I	0.24042383665720427-0.13658290233648698*I	0.10284000178172628-0.0844097857245783*I
0.1028400017817263-0.0844097857245783*I	0.2404238366572043-0.13658290233648698*I	0.5017623661865127-0.13659163524177312*I	0.194351118311833-0.08441683355866893*I
0.046072718345371286-0.05216606877781802*I	0.10284000178172625-0.08440978572457827*I	0.1943511183118329-0.08441683355866891*I	0.39892236440478623-0.05218184951719479*I
