0.3196487073320598-0.000015603290517310278*I	0.11817242259584142-0.000014008892172859386*I	0.04878087753522051-9.66296698093764*^-6*I	0.01866776157218615-4.879070195479987*^-6*I
0.11817242259584139-0.00001400889217285938*I	0.3684295848672803-0.00002526625749824792*I	0.13684018416802754-0.00001888796236833937*I	0.04878087753522051-9.66296698093764*^-6*I
0.0487808775352205-9.662966980937637*^-6*I	0.13684018416802754-0.00001888796236833937*I	0.3684295848672803-0.00002526625749824792*I	0.1181724225958414-0.000014008892172859386*I
0.01866776157218615-4.879070195479987*^-6*I	0.04878087753522052-9.662966980937644*^-6*I	0.11817242259584143-0.00001400889217285939*I	0.31964870733205986-0.000015603290517310285*I
