0.532127172706323-0.3231713451479703*I	0.0779194287414828-0.3403773029952217*I	-0.16255590772356676-0.11212311653295998*I	-0.11101278025222612+0.06425991887853709*I	0.040671943203445415+0.053552953229667515*I	0.07278443800630918-0.017885239402188446*I	-0.014100069345472102-0.021789142606174934*I	-0.06117870504805821+0.00613770482325153*I
0.07791942874148401-0.3403773029952209*I	0.3695712649827577-0.4352944616809296*I	-0.033093351510742657-0.2761173841166854*I	-0.1218839645201217-0.05857016330329492*I	-0.03822834224591788+0.046374679476344785*I	0.0265718738579728+0.03176381062348799*I	0.011605732958250913-0.011747534578941244*I	-0.014100069345471908-0.02178914260617763*I
-0.16255590772356396-0.11212311653295928*I	-0.03309335151074-0.2761173841166848*I	0.4102432081862031-0.3817415084512657*I	0.03969108649556516-0.29400262351887946*I	-0.13598403386559463-0.08035930590947671*I	-0.09940704729397565+0.052512384299589265*I	0.026571873857973966+0.031763810623482484*I	0.0727844380063099-0.017885239402194688*I
-0.11101278025222366+0.06425991887853542*I	-0.12188396452011824-0.05857016330329643*I	0.039691086495567636-0.2940026235188798*I	0.3961431388407298-0.403530651057447*I	-0.021487618552492257-0.28786491869563285*I	-0.13598403386559205-0.08035930590947982*I	-0.038228342245914516+0.04637467947633739*I	0.0406719432034475+0.05355295322966047*I
0.04067194320344622+0.05355295322966318*I	-0.03822834224591582+0.04637467947634075*I	-0.1359840338655922-0.0803593059094773*I	-0.02148761855249098-0.28786491869563174*I	0.39614313884073205-0.40353065105744734*I	0.03969108649556943-0.2940026235188821*I	-0.12188396452011696-0.05857016330330013*I	-0.11101278025222312+0.06425991887853247*I
0.0727844380063094-0.01788523940219268*I	0.0265718738579735+0.03176381062348474*I	-0.09940704729397497+0.0525123842995903*I	-0.13598403386559196-0.08035930590947704*I	0.039691086495568996-0.29400262351888096*I	0.41024320818620663-0.38174150845126875*I	-0.033093351510738916-0.27611738411668896*I	-0.1625559077235642-0.11212311653296236*I
-0.01410006934547104-0.02178914260617642*I	0.011605732958251583-0.01174753457894084*I	0.02657187385797307+0.031763810623485864*I	-0.038228342245916785+0.04637467947634053*I	-0.12188396452011921-0.05857016330329996*I	-0.03309335151074006-0.2761173841166903*I	0.36957126498275894-0.4352944616809339*I	0.07791942874148403-0.3403773029952235*I
-0.06117870504805692+0.006137704823252027*I	-0.014100069345471103-0.021789142606175545*I	0.07278443800630892-0.017885239402191465*I	0.04067194320344504+0.05355295322966247*I	-0.1110127802522255+0.06425991887853175*I	-0.16255590772356543-0.11212311653296439*I	0.07791942874148361-0.34037730299522473*I	0.532127172706323-0.32317134514797174*I
