0.9865543433542862-0.6398526987031364*I	-0.6178605318206876+0.4999417051150403*I	-0.4737800961136268+0.22483929740447087*I	0.12920160211268092-0.3815835770407739*I	0.3665809247178058+0.09188799169958277*I	-0.052263793864923434+0.13539458531991086*I	-0.32321551526845116-0.20427072389449538*I	0.07274435646849746-0.08049076029660664*I	0.26284574847562786+0.2710853293763257*I	-0.009486665403779359+0.029658601941195212*I	-0.2549747820506851-0.29570291765405804*I	0.22114530479761357+0.215749322233468*I	0.07140260413644257+0.11665309473075933*I	-0.2814467708324269-0.1741423804520914*I	-0.10063011858311115-0.24322839300893245*I	0.24780874214163+0.11460855425759996*I	0.2181529170185835+0.3523987977438342*I	-0.3812091645627061+0.16995861670268111*I	-0.2683472310110131-0.5853905622230985*I	0.8818739255525765-0.3050221229295886*I	0.010202471128294002+0.6138078142427412*I	-1.2009155878934996+0.031234690242898412*I
-0.6178605318206888+0.4999417051150403*I	0.1284264505267453-0.7449240849930795*I	-0.4886589297080106+0.11835812807426825*I	0.496030980933862+0.15407285149962235*I	0.07693780824775488-0.24618899172086145*I	-0.11739929619579187+0.230449911768599*I	0.020480562603575583+0.05490382502330472*I	-0.10088886974761412-0.004917777776945332*I	0.06325769106472208-0.05083215835541485*I	-0.06478744085694542+0.025502503217033297*I	-0.009486665403779043+0.029658601941191555*I	0.07265840728188797-0.050120091494762646*I	-0.050814800631038715+0.011948339840189707*I	0.11317751023667595+0.02161229176401289*I	-0.1063823851593009+0.020956934102118144*I	0.20128380859993605-0.27110026070473614*I	-0.08113662855615092+0.14917258564036817*I	-0.4424654466845348-0.18017820635908152*I	0.37146315887719594+0.24652007081386249*I	-0.2188823556157658+0.4925651212988435*I	0.29881886947977-0.7737291378017324*I	0.38434779671391506+0.3299106836944138*I
-0.47378009611362587+0.22483929740447067*I	-0.48865892970801084+0.11835812807426838*I	0.8793551719584677-0.3231254095990842*I	-0.5409227235729361+0.25375271339418054*I	-0.43041468666426974+0.11245656520955706*I	0.14968216471625337-0.3266797520174675*I	0.30621115792498105+0.15870259718141266*I	0.010993897199800356+0.08456242696449652*I	-0.3153445488435117-0.22888831217222483*I	0.06325769106472268-0.05083215835541857*I	0.26284574847562764+0.27108532937632873*I	-0.281446770832431-0.1741423804520867*I	-0.029227514446664483-0.12657529827818*I	0.18750727610680906+0.15621549603898435*I	0.18892540257192078+0.2258234994656585*I	-0.41484719325350633+0.110424790508191*I	-0.1508244325755422-0.47622015748819524*I	0.7484735031315056-0.02045495196931185*I	-0.03999184286414087+0.3808160497634801*I	-0.7002508269036212-0.1038288159840132*I	-0.2581447598827225+0.02841725201964469*I	0.8818739255525799-0.3050221229295904*I
0.12920160211267895-0.3815835770407705*I	0.49603098093386394+0.15407285149961886*I	-0.5409227235729359+0.2537527133941802*I	0.011027154330958964-0.5144741732244797*I	-0.4681783671044375+0.1732619530975711*I	0.39514211118624865+0.14915507372267725*I	0.14019549931247888-0.2970211500762747*I	-0.18218673705274357+0.2559524149856314*I	0.0109938971997998+0.08456242696449542*I	-0.10088886974761585-0.004917777776942007*I	0.07274435646849904-0.08049076029660823*I	0.04051910295479121+0.0717323832587738*I	-0.10638238515930172+0.02095693410212161*I	0.2739422158818292-0.32122035219950057*I	-0.1319514291871964+0.1611209254805567*I	-0.32928793644785465-0.15856591459506944*I	0.26508077371789646+0.267477004915981*I	-0.017598547015834135+0.22146486059410797*I	0.21768224092362376-0.6245565521613634*I	-0.058117649970625386+0.14973247733533412*I	0.37146315887719794+0.2465200708138589*I	-0.6032301523296835+0.16265443760443193*I
0.3665809247178065+0.09188799169957985*I	0.07693780824775358-0.24618899172085842*I	-0.4304146866642698+0.11245656520955741*I	-0.4681783671044373+0.1732619530975707*I	0.818985405165643-0.2563108041172515*I	-0.4776650325082124+0.20292055503876402*I	-0.42254372023933073+0.0878389769318265*I	0.14019549931247854-0.297021150076276*I	0.3062111579249813+0.15870259718141377*I	0.02048056260357635+0.05490382502330549*I	-0.323215515268452-0.20427072389449702*I	0.24780874214162835+0.11460855425760011*I	0.11752279843547467+0.10917040473490298*I	-0.41484719325350755+0.11042479050818946*I	-0.0794218284390956-0.35956706275743944*I	0.6881720370966851+0.021151989812071944*I	-0.06921935731080349+0.2542407514853029*I	-0.7338888555944224-0.16336264217849944*I	-0.14062196144725095+0.13758765675454376*I	0.7484735031315067-0.02045495196931142*I	-0.050194313992433126-0.23299176447925954*I	-0.381209164562703+0.1699586167026789*I
-0.05226379386492352+0.13539458531991533*I	-0.11739929619579074+0.23044991176859664*I	0.1496821647162531-0.3266797520174701*I	0.39514211118624765+0.14915507372267955*I	-0.4776650325082107+0.20292055503876477*I	-0.053760286525994246-0.4889716700074464*I	-0.4776650325082131+0.20292055503876325*I	0.39514211118625064+0.1491550737226791*I	0.14968216471625279-0.32667975201746824*I	-0.11739929619579394+0.23044991176859114*I	-0.05226379386492058+0.13539458531991805*I	0.16076470564514625-0.34283264396350954*I	-0.08113662855615426+0.1491725856403595*I	-0.40194634372974475-0.10844582310029992*I	0.2650807737178997+0.26747700491598475*I	0.055059860266056596+0.171344769099343*I	0.16686744029257666-0.6126082123211762*I	0.05505986026605771+0.17134476909934127*I	0.26508077371789646+0.2674770049159848*I	-0.4019463437297451-0.10844582310030432*I	-0.08113662855615074+0.14917258564036492*I	0.1607647056451454-0.3428326439635129*I
-0.3232155152684517-0.20427072389449621*I	0.02048056260357561+0.054903825023303605*I	0.3062111579249815+0.15870259718141463*I	0.14019549931247963-0.29702115007627633*I	-0.42254372023933195+0.08783897693182602*I	-0.47766503250821196+0.20292055503876386*I	0.8189854051656441-0.2563108041172509*I	-0.468178367104439+0.17326195309757095*I	-0.43041468666426935+0.11245656520955659*I	0.07693780824775553-0.24618899172085576*I	0.3665809247178043+0.0918879916995785*I	-0.3812091645627033+0.1699586167026774*I	-0.05019431399243079-0.23299176447925699*I	0.748473503131506-0.020454951969313562*I	-0.14062196144725284+0.1375876567545438*I	-0.7338888555944221-0.16336264217849997*I	-0.06921935731080298+0.25424075148530273*I	0.6881720370966848+0.021151989812072954*I	-0.07942182843909448-0.35956706275743966*I	-0.4148471932535081+0.11042479050819114*I	0.1175227984354739+0.10917040473490114*I	0.24780874214162862+0.11460855425760146*I
0.07274435646849867-0.08049076029661045*I	-0.10088886974761492-0.004917777776941199*I	0.010993897199799464+0.08456242696449681*I	-0.1821867370527427+0.2559524149856289*I	0.14019549931247835-0.297021150076274*I	0.3951421111862488+0.14915507372267678*I	-0.4681783671044371+0.17326195309757092*I	0.01102715433095786-0.5144741732244793*I	-0.5409227235729352+0.25375271339418*I	0.49603098093386216+0.15407285149962233*I	0.12920160211267967-0.3815835770407732*I	-0.6032301523296824+0.16265443760443063*I	0.3714631588771962+0.24652007081386262*I	-0.05811764997062316+0.14973247733533016*I	0.21768224092362273-0.6245565521613636*I	-0.017598547015833476+0.22146486059410814*I	0.26508077371789673+0.2674770049159815*I	-0.32928793644785553-0.15856591459506697*I	-0.13195142918719555+0.16112092548055343*I	0.2739422158818276-0.3212203521995001*I	-0.106382385159301+0.020956934102122893*I	0.04051910295479076+0.0717323832587746*I
0.2628457484756275+0.27108532937632973*I	0.06325769106472241-0.05083215835541715*I	-0.3153445488435116-0.22888831217222702*I	0.010993897199798373+0.084562426964499*I	0.30621115792498255+0.15870259718141286*I	0.14968216471625323-0.32667975201746713*I	-0.4304146866642708+0.11245656520955657*I	-0.5409227235729337+0.25375271339418015*I	0.8793551719584665-0.32312540959908337*I	-0.48865892970801195+0.11835812807426258*I	-0.47378009611362426+0.22483929740447464*I	0.8818739255525793-0.30502212292958786*I	-0.2581447598827237+0.028417252019638687*I	-0.7002508269036221-0.10382881598400762*I	-0.03999184286413796+0.3808160497634807*I	0.7484735031315045-0.020454951969311328*I	-0.15082443257554293-0.4762201574881959*I	-0.4148471932535053+0.11042479050818796*I	0.18892540257191884+0.22582349946566158*I	0.1875072761068111+0.15621549603898227*I	-0.02922751444666457-0.12657529827817904*I	-0.2814467708324309-0.174142380452089*I
-0.009486665403777711+0.029658601941186746*I	-0.06478744085694967+0.02550250321703612*I	0.0632576910647242-0.05083215835541245*I	-0.10088886974761412-0.004917777776946626*I	0.02048056260357324+0.05490382502330337*I	-0.11739929619579045+0.23044991176859742*I	0.0769378082477559-0.24618899172085879*I	0.4960309809338593+0.15407285149961802*I	-0.48865892970800917+0.11835812807426921*I	0.12842645052675145-0.7449240849930695*I	-0.6178605318206948+0.49994170511503105*I	0.38434779671391406+0.32991068369441146*I	0.29881886947977715-0.7737291378017213*I	-0.21888235561577046+0.4925651212988371*I	0.3714631588771919+0.24652007081385557*I	-0.4424654466845343-0.1801782063590778*I	-0.08113662855614852+0.1491725856403694*I	0.2012838085999364-0.2711002607047322*I	-0.10638238515930115+0.020956934102114994*I	0.11317751023667813+0.021612291764009254*I	-0.05081480063104231+0.011948339840193452*I	0.07265840728189102-0.05012009149476151*I
