0.30212692892624105-0.000013128752888022272*I	0.10423174555433318-0.000011129419235372939*I	0.04130982536204661-7.933968735176212*^-6*I	0.01838942768225109-5.340880168714027*^-6*I	0.00860484478548191-3.2962665258214772*^-6*I	0.0035096759316104883-1.575835840326944*^-6*I
0.10423174555433314-0.000011129419235372933*I	0.34343675428828757-0.000021062721623198472*I	0.12262117323658422-0.00001647029940408696*I	0.049914670147528525-0.000011230235260997689*I	0.021899103613861576-6.916716009040968*^-6*I	0.00860484478548191-3.296266525821477*^-6*I
0.041309825362046595-7.933968735176209*^-6*I	0.12262117323658424-0.00001647029940408696*I	0.35204159907376953-0.000024358988149019955*I	0.12613084916819478-0.00001804613524441391*I	0.049914670147528525-0.000011230235260997689*I	0.018389427682251085-5.340880168714025*^-6*I
0.018389427682251082-5.340880168714027*^-6*I	0.049914670147528525-0.000011230235260997692*I	0.12613084916819478-0.000018046135244413914*I	0.3520415990737696-0.00002435898814901997*I	0.12262117323658428-0.00001647029940408697*I	0.04130982536204661-7.933968735176214*^-6*I
0.008604844785481906-3.2962665258214772*^-6*I	0.02189910361386157-6.916716009040968*^-6*I	0.04991467014752851-0.000011230235260997689*I	0.12262117323658427-0.000016470299404086965*I	0.3434367542882876-0.00002106272162319848*I	0.10423174555433315-0.000011129419235372937*I
0.0035096759316104874-1.575835840326944*^-6*I	0.00860484478548191-3.2962665258214777*^-6*I	0.01838942768225109-5.340880168714026*^-6*I	0.04130982536204662-7.933968735176215*^-6*I	0.10423174555433319-0.000011129419235372939*I	0.30212692892624105-0.000013128752888022273*I
