0.4981525146238356-0.38600419709253553*I	0.019541876850277508-0.3739311820432828*I	-0.16651100006155592-0.07261785303487159*I	-0.08151325522587266+0.10712871763978918*I	0.037345765621046356+0.029976425471215318*I	0.05496573487164952-0.062065923430523945*I
0.01954187685027539-0.3739311820432917*I	0.3316415145622774-0.45862205012741936*I	-0.06197137837559614-0.2668024644035048*I	-0.12916523444050976-0.04264142756366529*I	-0.02654752035422335+0.045062794209257954*I	0.037345765621046065+0.029976425471210696*I
-0.1665110000615601-0.07261785303488974*I	-0.06197137837559977-0.26680246440352023*I	0.3689872801833237-0.4286456246562169*I	-0.007005643503946685-0.3288683878340386*I	-0.12916523444051087-0.04264142756367359*I	-0.08151325522587403+0.10712871763977846*I
-0.08151325522587555+0.1071287176397746*I	-0.1291652344405136-0.042641427563679404*I	-0.007005643503949249-0.3288683878340423*I	0.3689872801833224-0.4286456246562147*I	-0.06197137837559946-0.26680246440351296*I	-0.16651100006155928-0.07261785303488323*I
0.03734576562104658+0.02997642547121443*I	-0.026547520354224086+0.0450627942092605*I	-0.1291652344405131-0.04264142756366676*I	-0.061971378375601016-0.2668024644035072*I	0.3316415145622728-0.45862205012741886*I	0.019541876850273032-0.3739311820432895*I
0.0549657348716512-0.06206592343051776*I	0.03734576562104741+0.02997642547122137*I	-0.08151325522587471+0.10712871763978976*I	-0.16651100006156083-0.07261785303487547*I	0.01954187685027209-0.37393118204328657*I	0.49815251462383237-0.386004197092537*I
