-0.4708626579490195-194.14302132613184*I	-0.49993642035674163-0.635748893938386*I	-0.029010187518338296+193.5072224385513*I	4.513513469250234*^-9+0.4227691184148635*I	0.028967915119993953-193.08445332013602*I	0.00002098321281296736-0.20978939938568109*I	-0.02892595296721205+192.87466392284875*I	4.035601848789011*^-9+0.1665680042439722*I	0.028909300202445826-192.70809591860424*I	0.000012338474695661877-0.12334669504714017*I	-0.028884627058209038+192.58474922479104*I	3.5812203635519554*^-9+0.1043658015691929*I	0.028874194059276097-192.4803834232214*I	8.541856401582393*^-6-0.08538500822227507*I	-0.028857113702092055+192.39499841585325*I	3.1415319044075796*^-9+0.07447136351169255*I	0.028849669707256824-192.32052705234148*I	6.358713523299184*^-6-0.06355782444451036*I	-0.02883695521127514+192.25696922853268*I	2.7248227183157385*^-9+0.05629630276005817*I	0.02883132830578398-192.20067292577244*I	4.906012898025364*^-6-0.04903488613101805*I	-0.028821518804285032+192.15163804013199*I	2.3310811164386006*^-9+0.04372318643230131*I	0.028817148816759897-192.1079148536994*I	3.843301070923302*^-6-0.0384115866539605*I	-0.028809464357081583+192.06950326742964*I	1.957057623814054*^-9+0.034250960928599625*I	0.028806041218002336-192.03525230650087*I	3.010817686333045*^-6-0.030090426463286885*I	-0.028800021357692336+192.00516188033873*I	1.5995581979723512*^-9+0.026653289280959672*I	0.028797357628329884-191.97850859105756*I	2.3230517264723194*^-6-0.02321623192375315*I	-0.028792712953427637+191.955292359366*I	1.2601139791454559*^-9+0.020249702707458943*I	0.028790689243246258-191.93504265665834*I	1.7294165815893298*^-6-0.017283239737734747*I	-0.028787231502728883+191.9177594170936*I	9.328904612237836*^-10+0.014624539783962116*I	0.028785769981582644-191.90313487730984*I	1.1973627918986096*^-6-0.011965890880830523*I	-0.02878337602968412+191.8911689865486*I	6.156127039071754*^-10+0.009501334689386704*I	0.028782426511798485-191.88166765185923*I	7.041431980721324*^-7-0.007036813168887032*I	-0.028781018687306367+191.87463083876082*I	3.049934544149943*^-10+0.0046797241795501505*I	0.02878055101983676-191.8699511145812*I	2.3241821178916766*^-7-0.0023226527166202715*I	-0.028780086336378727+191.86762846188782*I	-0.04796708160081494+191.86994823659575*I	-0.0383739900880338+0.0023149779998292014*I	0.04796731340809411-191.87230530798905*I	0.07674798300711196-0.0046643746763286795*I	-0.0479691862193308+191.87698504964825*I	-0.11512384904417217+0.007013788645147762*I	0.04796988851819883-191.88412929513711*I	0.15349972398003328-0.00947063493418641*I	-0.04797369090672458+191.89363066440256*I	-0.19187940192351122+0.01192751541895129*I	0.047974885173606374-191.90579064763585*I	0.23025909618034526-0.014578488256567738*I	-0.04798073779386405+191.92041523832427*I	-0.2686446439953976+0.017229511413202066*I	0.04798246283225876-191.9380062405592*I	0.3070302182083851-0.02018829706794231*I	-0.04799056650121572+191.95825600931093*I	-0.34542389735710166+0.023147147956259308*I	0.04799288383616558-191.98194276867895*I	0.38381761784178237-0.026576526289366267*I	-0.04800354996296123+192.0085961375188*I	-0.42222200606078714+0.03000598311449288*I	0.04800655367391657-192.0394099603621*I	0.46062645951275494-0.03415883632039999*I	-0.04802025994191055+192.07366101220865*I	-0.4990446211988736+0.038311779073316184*I	0.048024094670028605-192.1132235717628*I	0.5374628894092416-0.04361569472733837*I	-0.048041590952306534+192.15694685767886*I	-0.5758986562430465+0.04891970811511053*I	0.048046486860639816-192.20793145926856*I	0.614334607943785-0.05617343696261786*I	-0.048069013572476234+192.26422786652165*I	-0.6527930890916981+0.06342726805005247*I	0.04807536055742362-192.33143770644145*I	0.6912519237124599-0.07433311461436246*I	-0.04810515854159867+192.40590917485244*I	-0.7297405594694347+0.08523906309773982*I	0.04811368696401296-192.49936132914905*I	0.7682299885070784-0.10421215765655144*I	-0.04815544403660306+192.6037272298063*I	-0.8067611782084487+0.12318534712733753*I	0.04816776728396587-192.7513143368711*I	0.845294776723703-0.16639894861748755*I	-0.048234406607970945+192.91788242539502*I	-0.8838950186069675+0.209612627723179*I	0.04825537272566182-193.29743014237386*I	0.9225122192268667-0.4225846244236516*I	0.4515755060810469+193.72019931305624*I	-0.4612985455587675+0.6356066564791437*I	-0.9515119354596512-193.50731951845916*I
-0.4999364203542974-0.6357488939388473*I	0.000042290933433055104-0.8487286736917162*I	-0.49993641584490045-0.2129797755240215*I	-0.49991542312484566+0.000049935050017721724*I	0.00002098772654966419+0.2129797190315479*I	0.00005895080539945874+0.16975831799640131*I	0.000020987247049953636-0.04322139514005807*I	0.00003332975118634633-8.927975415716333*^-8*I	0.000012342513064195375+0.0432213091932554*I	0.000027108607099044395+0.02424041300617033*I	0.000012342052734305703-0.018980893476264128*I	0.00002088748015752624-1.0221856650236241*^-7*I	8.545437645037933*^-6+0.018980793346451946*I	0.000017897152724451336+0.008067146852140411*I	8.545000394345059*^-6-0.010913644704499278*I	0.000014906844860532116-1.0712609700896726*^-7*I	6.361855178916412*^-6+0.010913539069059557*I	0.000013088496209105922+0.0036520160744678565*I	6.361439422836987*^-6-0.007261521685920744*I	0.000011270169353068128-1.0618883613150161*^-7*I	4.908740548885263*^-6+0.0072614166241643935*I	0.000010012057162571062+0.0019497159213098386*I	4.908345021403985*^-6-0.005311699701529442*I	8.753964913312326*^-6-1.0080036457771384*^-7*I	3.8456299716246585*^-6+0.0053115997766661205*I	7.805984422004353*^-6+0.0011509732716885046*I	3.8452571231935875*^-6-0.004160625724685549*I	6.858023207463452*^-6-9.194216489503063*^-8*I	3.0127752785468297*^-6+0.004160534468280894*I	6.097533221053725*^-6+0.0007233966747988707*I	3.0124182748339083*^-6-0.003437137183681431*I	5.33706176098556*^-6-8.036033786235039*^-8*I	2.3246515219567463*^-6+0.003437057357124823*I	4.696014832502519*^-6+0.00047052766677627145*I	2.3243105439784583*^-6-0.002966529220670429*I	4.054982096413293*^-6-6.665639253373402*^-8*I	1.730678218075007*^-6+0.00296646296986907*I	3.4918061099728574*^-6+0.00030776266744213243*I	1.7303516251374825*^-6-0.00265869995298134*I	2.9286411180393774*^-6-5.1338900259898886*^-8*I	1.1982946266377275*^-6+0.002658648906920788*I	2.41568272443893*^-6+0.00019409247894459913*I	1.1979788498544793*^-6-0.0024645561866388013*I	1.9027312195044779*^-6-3.48554972068607*^-8*I	7.04755855169333*^-7+0.0024645215214090105*I	1.419949055256354*^-6+0.00010743239346443223*I	7.044499607058194*^-7-0.002357088985928013*I	9.371699354139746*^-7-1.761438233935738*^-8*I	2.327217361288968*^-7+0.0023570714652812186*I	4.6858446115829724*^-7+0.000034418703265315376*I	2.3242085470221672*^-7-0.0023226527153093757*I	-3.89833492302384*^-9-0.002357071395161503*I	-6.120500967861421*^-10-0.00003441868031145434*I	-1.4087398069286297*^-6+0.0023226703998764156*I	-1.8731165329010154*^-6+1.7473928280487534*^-8*I	-1.416960131372568*^-6-0.0024645036946753726*I	-1.8431897852795828*^-9-0.00010743232429423488*I	-2.8643765716486653*^-6+0.002357124053795935*I	-3.8030016424355*^-6+3.4570332189838954*^-8*I	-2.873979475417268*^-6-0.002658613690053442*I	-3.0953137126031667*^-9-0.00019409236120314366*I	-4.41189410635105*^-6+0.0024646078869269145*I	-5.853554208003016*^-6+5.0899975357680614*^-8*I	-4.42422560748488*^-6-0.0029664111086133704*I	-4.381913652947889*^-9-0.00030776249798757094*I	-6.112756285348771*^-6+0.0026587671316896863*I	-8.104929302767092*^-6+6.60486472232675*^-8*I	-6.130033462789907*^-6-0.003436989998776535*I	-5.7157041379943805*^-9-0.00047052743975151134*I	-8.052130807212552*^-6+0.0029666102831146304*I	-0.00001066772765319914+7.956041691536808*^-8*I	-8.078462988510485*^-6-0.004160453197032565*I	-7.108290562908139*^-9-0.0007233963815553995*I	-0.000010358834596758712+0.00343723003693798*I	-0.000013708224588487725+9.091424248801956*^-8*I	-0.000010402687933877662-0.00531150666943371*I	-8.56980155301452*^-9-0.0011509728994362617*I	-0.000013245479341206172+0.004160727690104449*I	-0.000017498612280426813+9.94882003148876*^-8*I	-0.000013326507083941474-0.007261314331691162*I	-1.01083920518235*^-8-0.0019497154509637987*I	-0.000017099627629250526+0.005311807382481708*I	-0.000022529440524303776+1.0449939936761155*^-7*I	-0.00001727107397049736-0.010913430935395395*I	-1.1729775495303724*^-8-0.003652015476012127*I	-0.000022724839797783067+0.007261630757072934*I	-0.000029801128276964417+1.0489132523946991*^-7*I	-0.00002316763272039152-0.01898068357612637*I	-1.3436479948929773*^-8-0.008067146079448709*I	-0.00003213727457137205+0.010913749567420722*I	-0.000041760650693432004+9.908687421837098*^-8*I	-0.00003375594517459112-0.043221203029602646*I	-1.5226912442343137*^-8-0.024240412015998497*I	-0.000052417976140672304+0.018980986701204922*I	-0.00006664336096260558+8.428190487902784*^-8*I	-0.00006697117002175294-0.21297962175806326*I	-1.7093933608894004*^-8-0.1697583175968127*I	0.4998561620740928+0.043171468083848655*I	0.4998308742946679+5.2265505633401104*^-8*I	-0.000041985675935515674+0.6356489694764303*I	-9.022650721382427*^-9+0.8486286885362796*I	-0.4999151363983367+0.21292978611105703*I
-0.029010187515926343+193.50722243855108*I	-0.4999364158424586-0.21297977552434946*I	-0.47090493034896963-193.72025220771704*I	-0.499915432631898-0.4227691749071589*I	-0.028968225365414383+193.29743304126652*I	0.000020991760796165368+0.3795477232773039*I	0.028951262353855027-192.9178853158901*I	0.000033325724562687474-0.1665680901907513*I	-0.0289012798203184+192.7513172290319*I	0.000012346091104339235+0.147587110764122*I	0.028898867200312123-192.60373011703328*I	0.00002088390922812516-0.10436590169901154*I	-0.02886754670092028+192.49936421742257*I	8.54858164678167*^-6+0.09345215686398584*I	0.028866750066909905-192.40591205970372*I	0.000014903714044395093-0.07447146914710509*I	-0.028844399205937992+192.33144059204702*I	6.36458106147153*^-6+0.06720984182773804*I	0.02884404280282176-192.26423074958288*I	0.000011267455085807064-0.056296407821877344*I	-0.028827145706911094+192.2079343428878*I	4.911072654807322*^-6+0.05098460305362738*I	0.02882695831928636-192.15694973934305*I	8.751643913131567*^-6-0.043723286357269665*I	-0.028813834346788567+192.11322645386088*I	3.847586011572132*^-6+0.03956256070608232*I	0.028813725676788512-192.07366389277*I	6.856075222115717*^-6-0.034251052184962195*I	-0.028803444496304086+192.03941284127066*I	3.0143758580451763*^-6+0.03081382374791875*I	0.02880337748982431-192.00859901722134*I	5.3354702077746015*^-6-0.026653369107591543*I	-0.028795376682710476+191.9819456486473*I	2.3259103446877233*^-6+0.023686760060198216*I	0.028795333917053606-191.95825888835452*I	4.0537286622025805*^-6-0.02024976895835322*I	-0.028789255211486085+191.93800911980165*I	1.7316132707202725*^-6+0.017591002754373527*I	0.02878922772450807-191.92041811687406*I	2.92771341646911*^-6-0.014624590829998289*I	-0.02878483755194335+191.90579352633685*I	1.1989106724150794*^-6+0.012159983601060423*I	0.028784820464249076-191.89363354261596*I	1.902119091090501*^-6-0.00950136935461092*I	-0.028781968208193467+191.8841321734516*I	7.050626168719071*^-7+0.007144245704456299*I	0.028781958846268576-191.87698792767657*I	9.368666960405574*^-7-0.0046797417002154935*I	-0.028780554005357492+191.87230818607011*I	2.3272436719748435*^-7+0.00235707146653185*I	0.02878055102260957-191.8699511145804*I	0.04796731340972114-191.87230530799175*I	0.03837399291786051-0.0023493966800674088*I	-0.04796895441504629+191.87462797824844*I	-0.07674985612538515+0.004664391962945245*I	0.04796801570968135-191.87944955348507*I	0.11512385794420892-0.0071212209696394635*I	-0.04797298860727498+191.88648641890487*I	-0.15350352698513198+0.009470669124218341*I	0.04797108278872274-191.8962892783803*I	0.19187941823744945-0.012121607780391883*I	-0.04797954352865395+191.90825525508203*I	-0.23026494973969905+0.014578538571187415*I	0.04797661020946672-191.92338164987567*I	0.2686446703897172-0.017537273911650077*I	-0.04798884146542579+191.94066500708007*I	-0.30703832314430773+0.02018836230609621*I	0.047984780166910046-191.96169299992306*I	0.3454239386941616-0.023617675396628866*I	-0.04800123262813476+191.98490937815689*I	-0.38382828557736154+0.02657660478301018*I	0.04799588754545678-192.0127565915239*I	0.4222220712921385-0.030729379496836122*I	-0.048017256231530435+192.0428471893633*I	-0.46064016774631383+0.03415892586381957*I	0.04801038840477528-192.0789725199185*I	0.4990447277263775-0.03946275197346549*I	-0.04803775622215954+192.11738429812866*I	-0.5374803880314727+0.043615792465677296*I	0.0480289905766682-192.1642081733436*I	0.5758988411061925-0.050869423567159316*I	-0.04806411766896438+192.2132432649414*I	-0.6143571373946968+0.05617353920907269*I	0.048052833841611256-192.27514129918438*I	0.6527934425634626-0.06707928352716341*I	-0.048098811560257554+192.3386993349264*I	-0.69128172485123+0.07433321652557451*I	0.04808388897718888-192.4248898607455*I	0.7297413527475478-0.0933062091785457*I	-0.048146915613561436+192.51027507550296*I	-0.7682717491677505+0.10421225256736052*I	0.04812601021168009-192.6469484362116*I	0.8067635870227421-0.14742575914471562*I	-0.048222083358851246+192.77029531833062*I	-0.8453614200931452+0.16639902623505617*I	0.048188733400146413-193.13086205385028*I	0.8839119773447925-0.3793709453218431*I	0.4515964722015886+193.34065159607388*I	-0.42268134493739207+0.42263465977658693*I	-0.45168105665385555-193.08455034777865*I	0.4612136736672707+0.21302203205615453*I	0.4515755060826682+193.72019931305678*I
4.513669023449313*^-9+0.422769118415002*I	-0.49991542312324627+0.00004993505001752065*I	-0.4999154326303909-0.4227691749072968*I	0.00010124173883781962-0.6789703556958155*I	-0.4999154285951453-0.25620117066434495*I	-0.49988209337417366+0.0000498457702650521*I	0.00003333023638010934+0.25620102822527263*I	0.00008605941250078717+0.19399873099970408*I	0.00003332930297265084-0.062202288619627455*I	0.00005421723342607985-1.9149831761514015*^-7*I	0.00002088794955560978+0.06220210254303324*I	0.00004500575981179202+0.03230755985705611*I	0.0000208870542530666-0.02989453818540106*I	0.00003579432590369763-2.093446683510781*^-7*I	0.000014907292602215438+0.029894332420165246*I	0.00003098564892616117+0.01171916292940051*I	0.000014906440041386016-0.018175166392199803*I	0.000026177012758115355-2.133149343444765*^-7*I	0.000011270594013192267+0.01817495569496676*I	0.000023100553372615674+0.005601731995517129*I	0.000011269786176245317-0.012573221389394268*I	0.000020024135991131154-2.069892038289208*^-7*I	8.75437055072916*^-6+0.012573016402604081*I	0.00001781804158041708+0.0031006891955633205*I	8.753602081184241*^-6-0.009472325425236537*I	0.000015611986763463654-1.9274252656143048*^-7*I	6.858404007745018*^-6+0.009472134243908525*I	0.000013903517643597717+0.0018743699500385973*I	6.857676687166715*^-6-0.007597762903518168*I	0.00001219508554789147-1.7230250271137826*^-7*I	5.337426108879653*^-6+0.007597591820524004*I	0.000010793548057008033+0.0011939243414617168*I	5.336729500741564*^-6-0.006403666399707441*I	9.392044100429482*^-6-1.4701673280184962*^-7*I	4.055329272776784*^-6+0.006403520322179061*I	8.187820943050432*^-6+0.0007782903300480969*I	4.0546626850252886*^-6-0.005625229173348895*I	6.98362606145449*^-6-1.1799529397622998*^-7*I	2.9289751725940526*^-6+0.005625111876417549*I	5.907488833509909*^-6+0.0005018551435899231*I	2.9283281492558657*^-6-0.005123256142078689*I	4.831372745773061*^-6-8.619440028390331*^-8*I	1.9030531633541835*^-6+0.00512317043081571*I	3.8356317802772*^-6+0.00030152487175472614*I	1.902426161206445*^-6-0.004821645175497809*I	2.839904059970855*^-6-5.2469877766873326*^-8*I	9.374831666921971*^-7+0.004821592989610446*I	1.8885335117995024*^-6+0.0001418510994749127*I	9.368652931940905*^-7-0.00467974170128218*I	9.371731021586393*^-7-1.7614379640092773*^-8*I	3.0958919065501855*^-10+0.004679724180619834*I	-1.404835917524411*^-6+0.004679741795030434*I	-1.873119735925348*^-6+1.7473927017193453*^-8*I	-1.4208671427322768*^-6-0.004821575092690912*I	-2.455234837171796*^-9-0.00014185100742247826*I	-4.273113764044183*^-6+0.004679794453761607*I	-5.67612106340133*^-6+5.204426224771813*^-8*I	-4.2909451833582585*^-6-0.005123117387132157*I	-4.938502730068559*^-9-0.0003015246849911237*I	-7.276268401359192*^-6+0.004821731943766575*I	-9.656556252898703*^-6+8.547031513736707*^-8*I	-7.298207755506561*^-6-0.005625024798435556*I	-7.477224453154474*^-9-0.00050185485649274*I	-0.000010524650907541363+0.00512337502101909*I	-0.000013958486334302886+1.1694862920113737*^-7*I	-0.000010554261429775635-0.006403401102636756*I	-1.0097616651462303*^-8-0.0007782899333432146*I	-0.000014164887821030006+0.005625377414396702*I	-0.000018772657173189638+1.4560907200771315*^-7*I	-0.000014208495991042898-0.007597443190763399*I	-1.2823997904348092*^-8-0.0011939238209775183*I	-0.00001841096666948908+0.006403840315307576*I	-0.00002437595287145496+1.7047466443468095*^-7*I	-0.000018481150227926475-0.009471959865286393*I	-1.5678094030356033*^-8-0.001874369284547751*I	-0.000023604313873337084+0.0075979577222368725*I	-0.000031206835464252236+1.9040244454091723*^-7*I	-0.000023729193769265467-0.012572821002913119*I	-1.8678191419961167*^-8-0.003100688353040458*I	-0.00003034510863913536+0.00947253507168159*I	-0.0000400280544562867+2.0398760715042597*^-7*I	-0.00003059758106897084-0.018174745268728986*I	-2.1838170377822138*^-8-0.005601730926699935*I	-0.000039824467669046274+0.01257343814144339*I	-0.000052330567304193404+2.093907297566144*^-7*I	-0.00004043870497424863-0.029894114516021985*I	-2.5166249459766154*^-8-0.011719161558422491*I	-0.00005486211547224046+0.0181753803261623*I	-0.00007156177986906252+2.039782078724036*^-7*I	-0.0000569235776700221-0.06220188660908339*I	-2.8663380931970842*^-8-0.03230755809424775*I	-0.00008455525392969068+0.02989473627308963*I	-0.00010840401373484525+1.8336877913002106*^-7*I	-0.00010072711405100787-0.2562008247880836*I	-3.232084746598206*^-8-0.19399872960994663*I	0.49980374409528205+0.06215245478832724*I	0.49976423093420813+1.3654741063294295*^-7*I	-0.00010895684273510729+0.422669347718346*I	-2.6116588602348087*^-8+0.678870370939596*I	-0.00005897432850520792+0.25610125419523827*I	0.4998308742930484+5.226550603332263*^-8*I	0.4998731507250398+0.42271918336543585*I
0.0289679151176842-193.08445332013545*I	0.00002098772566738738+0.21297971903212312*I	-0.02896822536389232+193.29743304126632*I	-0.49991542859368554-0.2562011706644829*I	-0.47092158311270066-193.55368420347386*I	-0.49990309011950623-0.37954786571637644*I	-0.028943552220235938+193.17408634744834*I	0.000033333814766544435+0.3605668297963969*I	0.028940829352021604-192.8135195143185*I	0.00004187116142173944-0.14758729684085176*I	-0.028884199460908797+192.66593222166486*I	0.000020891094554656734+0.13667346605664318*I	0.028891423208851495-192.52925875351897*I	0.00002724576521902569-0.09345236262922352*I	-0.02885483220736357+192.43580639361448*I	0.00001491001858714249+0.08619063517507054*I	0.028861123162445275-192.3496157569484*I	0.000019812452979219367-0.06721005252495221*I	-0.028834589704223687+192.28240570640472*I	0.000011272925077717116+0.061898142127449526*I	0.028839672815055187-192.22050756315016*I	0.000015113084066851329-0.05098480804048386*I	-0.02881946125019684+192.16952275662095*I	8.756328787615794*^-6+0.04682397733463717*I	0.02882353518125627-192.1226987784106*I	0.000011764419998493494-0.03956275188734404*I	-0.02880781448607654+192.08313602769968*I	6.860005389008818*^-6+0.036125423525352564*I	0.028811061949126048-192.0470106034883*I	9.180726969005085*^-6-0.030813994830933958*I	-0.028798799822717183+192.01619660957547*I	5.338685384441064*^-6+0.027847294528407854*I	0.028801353778646184-191.98834931451316*I	7.0661484409002134*^-6-0.023686906137781155*I	-0.028791918939641333+191.96466240908208*I	4.056263267395463*^-6+0.021028060107183454*I	0.02879387239691453-191.94363434856916*I	5.252024617251674*^-6-0.01759112005133468*I	-0.028786861260307682+191.92604322904293*I	2.929589883452833*^-6+0.015126446564337046*I	0.028788278205494042-191.91091678218572*I	3.632470654381728*^-6-0.012160069312315246*I	-0.028783429727934164+191.89875671323662*I	1.9033601609900466*^-6+0.00980289460992864*I	0.02878435279863726-191.88895381843642*I	2.1348467176447727*^-6-0.007144297890368613*I	-0.02878150352214511+191.88180952075962*I	9.374817247799472*^-7+0.004821592988543748*I	0.028781958844572075-191.8769879276774*I	7.044504466147128*^-7-0.002357088987212534*I	-0.02878101868523724+191.87463083876045*I	-0.047969186219573766+191.87698504964587*I	-0.03837586603931408+0.0023494139666868016*I	0.04796801570517015-191.87944955348271*I	0.0767498678552319-0.004806242970613341*I	-0.04797275680268184+191.88412934751105*I	-0.11512953407052108+0.0071212724463481855*I	0.04796920997360907-191.89160953672072*I	0.1535035521991387-0.0097721938097035*I	-0.047978841230062325+191.9011110095962*I	-0.19188907480220763+0.012121692285011663*I	0.047972807823208674-191.91388028060987*I	0.23026499244797918-0.015080393428428313*I	-0.04798764719769056+191.92850502384383*I	-0.2686586288877916+0.017537389464461588*I	0.04797892754389355-191.94706840923783*I	0.3070383908756642-0.0209666522404498*I	-0.047999507592279396+191.96731837592068*I	-0.345442711365856+0.02361781912837098*I	0.047987783876315096-191.99250682276843*I	0.3838283921457755-0.02777052860527052*I	-0.04801493889598361+192.019160429998*I	-0.42224644726206784+0.030729547533927384*I	0.04799972227714812-192.05231915107655*I	0.46064033950518507-0.036033295149935814*I	-0.04803475251424212+192.0865704752802*I	-0.49907593458086197+0.03946293925516876*I	0.04801528431032208-192.12995712150425*I	0.5374806794220759-0.04671648082058619*I	-0.04806028293870512+192.17368070538052*I	-0.5759388691810987+0.050869623551984794*I	0.0480353375622337-192.23141801326977*I	0.614357675729628-0.06177527013795695*I	-0.04809391565290892+192.28771473334325*I	-0.652845773151677+0.06707948768480744*I	0.0480613622665886-192.36859345348617*I	0.6912828716011369-0.0860523780865145*I	-0.04814056863054531+192.4430652355853*I	-0.7298129145478597+0.09330640600057848*I	0.04809621222442587-192.5724769678043*I	0.7682749512602215-0.1365198106644747*I	-0.04821355493905573+192.67684316402904*I	-0.8068719910547812+0.14742593167312618*I	0.0481469763272514-193.02649615319132*I	0.8453807876453293-0.3603977558482356*I	0.45160879544975924+193.19306448901298*I	-0.3841477464242854+0.3794210582923971*I	-0.45174769597916153-192.91798225925123*I	0.4226134317837003+0.25623571116039734*I	0.45159647219999133+193.3406515960763*I	0.038617200620588404-0.21297199670328137*I	0.04825537272400365-193.29743014237621*I
0.000020983211877726707-0.20978939938206143*I	0.000058950805408862375+0.16975831799762203*I	0.000020991761731224256+0.3795477232746061*I	-0.49988209337438183+0.00004984577026042964*I	-0.4999030901206902-0.37954786571369475*I	0.00012835034593043838-0.6547299426914568*I	-0.49990308653911014-0.27518206414295854*I	-0.49986120589194555+0.000049743551700007355*I	0.000041875672809592356+0.27518182157404675*I	0.00010395656521297217+0.2020658778531441*I	0.000041874304618253865-0.073115933325268*I	0.0000691240795559354-2.986244179148638*^-7*I	0.00002724980480037227+0.07311564161324607*I	0.00005809425602339063+0.03595957593152173*I	0.000027248493629902722-0.03715605987231246*I	0.00004706449596639044-3.155335043634705*^-7*I	0.00001981603388997782+0.037155749045278706*I	0.00004099770609097112+0.013668878849167052*I	0.00001981478431619639-0.0234868660962304*I	0.000034930978294660226-3.141153001360009*^-7*I	0.00001511622538983216+0.023486555473860762*I	0.00003090653779278416+0.00675270527068865*I	0.0000151150418759285-0.016733847112433822*I	0.000026882158665726504-2.9893136668499117*^-7*I	0.000011767146683190856+0.016733550869273327*I	0.000023915574807973677+0.0038240858727614513*I	0.000011766019537471047-0.012909462605248168*I	0.000020949051130818498-2.731028676017225*^-7*I	9.183058903732406*^-6+0.012909191597245885*I	0.000018599532478135995+0.002344897615840072*I	9.181983812920567*^-6-0.010564292121442217*I	0.00001625006398093874-2.3895890028304056*^-7*I	7.068104064004349*^-6+0.010564054787461322*I	0.000014285354168196889+0.001501687005921598*I	7.067081403483799*^-6-0.009062366352942185*I	0.000012320686610203864-1.9835563150996594*^-7*I	5.253625042369437*^-6+0.009062169229437672*I	0.000010603503665957867+0.0009723828092074727*I	5.2526403427219045*^-6-0.008089785359750336*I	8.88635594899256*^-6-1.5285079094455752*^-7*I	3.6337308912844226*^-6+0.008089633397542883*I	7.32743789148473*^-6+0.0006092875353934102*I	3.6327782467152086*^-6-0.007480345129481758*I	5.768545639557343*^-6-1.0380877933473296*^-7*I	2.1357777737060957*^-6+0.007480241897580377*I	4.304216236588741*^-6+0.00033594357621433146*I	2.1348441051900053*^-6-0.007144297891049929*I	2.839903054995689*^-6-5.246987745530649*^-8*I	7.050641967134435*^-7+0.007144245705080279*I	1.4199490543777377*^-6+0.00010743239350578804*I	7.041416183121551*^-7-0.007036813169637834*I	-1.2126119093574953*^-8-0.007144245492639367*I	-1.8431881360649299*^-9-0.00010743232420078186*I	-4.269212483124651*^-6+0.007036865852006247*I	-5.676120076943778*^-6+5.2044261077301504*^-8*I	-4.294845397216136*^-6-0.007480188783775335*I	-5.550546788641423*^-9-0.0003359433664950062*I	-8.685008292170596*^-6+0.007144402343793058*I	-0.0000115296757535633+1.0294423993221518*^-7*I	-8.71517077143035*^-6-0.008089528492804567*I	-9.320415384292605*^-9-0.0006092871790878418*I	-0.000013389026288933178+0.007480499076407923*I	-0.000017761486672548257+1.5151896125520506*^-7*I	-0.000013428240736184386-0.009062014792957325*I	-1.3192927245742473*^-8-0.0009723822948991823*I	-0.000018576782156846336+0.008089985301137814*I	-0.00002462621280216691+1.965090461487633*^-7*I	-0.0000186327227396969-0.010563854296619605*I	-1.7205911483466048*^-8-0.0015016863159750121*I	-0.000024523719563833467+0.009062607447262838*I	-0.00003248087846103842+2.365233175061244*^-7*I	-0.000024611183434167235-0.012908949860123128*I	-2.1393799943719612*^-8-0.0023448967231285978*I	-0.000031656443864924263+0.010564568002465694*I	-0.00004187456576900254+2.6996286629161236*^-7*I	-0.000031807660140798595-0.016733274198378775*I	-2.5786489476547768*^-8-0.003824084736714903*I	-0.00004070394187750247+0.01290976510473306*I	-0.00005373627858162107+2.9490184991704537*^-7*I	-0.00004100026987156094-0.023486251940394172*I	-3.04079715120263*^-8-0.006752703829888712*I	-0.000053069946245099016+0.01673416582998381*I	-0.00006982918024640267+3.08878934084389*^-7*I	-0.00005376521345975737-0.03715542884870257*I	-3.527464484193575*^-8-0.013668877007980862*I	-0.00007196174307202347+0.023487187711074158*I	-0.00009409122108848254+3.0847761031037424*^-7*I	-0.00007419465237268367-0.0731153175455945*I	-4.0393160163631765*^-8-0.03595957357035333*I	-0.00010728009494047312+0.03715636703110227*I	-0.00013820514328375056+2.882601108372169*^-7*I	-0.00012389474681840875-0.27518150836651*I	-4.575731630618654*^-8-0.20206587569095003*I	0.49977160681738453+0.07306620435682361*I	0.4997224702814559+2.3563428606399332*^-7*I	-0.00014271278668094703+0.3794481446883946*I	-4.13434950836562*^-8+0.6546299589257074*I	-0.00011139230566754166+0.275082240898618*I	0.4997642309344278+1.3654741531997605*^-7*I	0.49980617955837686+0.20973956160592389*I	-1.7093942732977058*^-8-0.16975831759813276*I	-0.000016988653592742598-0.3795477152812131*I
