0.6820175141248873-0.00009055793534648622*I	0.3757111796205094-0.000018527200849332284*I	-0.17480742348992+0.000027975096237836726*I	-0.10998776215451156+9.949027801227262*^-6*I	0.026323945576232216-3.5451324907287487*^-6*I	0.02142916026315368-2.2551069743938546*^-6*I	0.0026054205535145664-1.6421779510183318*^-6*I	-0.0009738359046376499-2.3411471560051563*^-7*I	-0.003920099048186854+1.4235066754214033*^-6*I	0.0025418756662630693+5.6721950250646843*^-8*I	0.00735163120331418-1.6011196092093443*^-6*I	-0.021497492744139635+2.8855508150502485*^-6*I	-0.038978666672862136+9.288540434959474*^-6*I	0.0780290233063518-8.908262388165142*^-6*I	0.11799390166937856-0.000025572464498888865*I	-0.19580044527252008+0.000014868876901962321*I	-0.20751707781047293+0.000037250396605953277*I	0.3514818056737423-0.000013451376424561982*I
0.3757111796205092-0.000018527200849332284*I	-0.2656039992135189-0.00003975242505095493*I	0.2657234174659977-8.578173048105007*^-6*I	0.13123319605040162+9.065975839828586*^-6*I	-0.08855860189135789+7.693920826833416*^-6*I	-0.05044687225532938+1.1852734170822694*^-7*I	0.020455324358516037-2.489221689994372*^-6*I	0.014430732258305693-9.483430961217168*^-7*I	-0.0009738359046376514-2.3411471560051738*^-7*I	-0.014041197919862101+1.1393725728256893*^-6*I	-0.017981781173238932+3.1763874809014083*^-6*I	0.027834010004695098-2.2002800544036683*^-7*I	0.035102370299058494-3.7676045987210432*^-6*I	-0.04536288226913705-3.4062113231343913*^-6*I	-0.007783659811656737-3.9884132874301015*^-6*I	0.028081435318900883+7.545376683768598*^-6*I	-0.22002981921928705+0.000019944701326732617*I	0.11531952551259515+9.592187428636927*^-6*I
-0.17480742348992004+0.00002797509623783672*I	0.26572341746599765-8.578173048105005*^-6*I	0.5335340362111995-0.00006612797159937825*I	0.28715257772915137-0.000010833280022498844*I	-0.14587805736017326+0.00002278778579608965*I	-0.08953243779599564+7.459806111232898*^-6*I	0.02500926708155994-3.763803766325678*^-6*I	0.02045532435851608-2.489221689994378*^-6*I	0.0026054205535145205-1.6421779510183265*^-6*I	-0.02149749274413961+2.8855508150502523*^-6*I	-0.031627035469547975+7.68742082575013*^-6*I	0.05907340622847521-5.965989622864254*^-6*I	0.08636686619983064-0.000017885043673138726*I	-0.13926891471030795+8.84616532884742*^-6*I	-0.12850184281395646+0.000020966472542023905*I	0.23371038370757394-7.490761910764819*^-6*I	-0.08952317614109442+0.000011677932107064447*I	-0.19580044527252002+0.000014868876901962324*I
-0.10998776215451159+9.94902780122728*^-6*I	0.13123319605040162+9.06597583982858*^-6*I	0.2871525777291514-0.00001083328002249886*I	-0.3160508714688483-0.00003963389770924671*I	0.28617874182451375-0.000011067394738099376*I	0.14566392830870725+8.117632743706848*^-6*I	-0.08953243779599555+7.459806111232906*^-6*I	-0.05044687225532934+1.1852734170823365*^-7*I	0.02142916026315365-2.2551069743938516*^-6*I	0.04187520792455718-1.3594005782660613*^-6*I	0.0351023702990585-3.7676045987210466*^-6*I	-0.05940408018899914-2.2668387503087005*^-6*I	-0.025765440984895683-8.120258065286877*^-7*I	0.055915445323596005+7.325348678328227*^-6*I	-0.18492744892022855+0.00001617709672801157*I	0.06995664324345806+6.185976105502536*^-6*I	-0.007783659811656761-3.988413287430095*^-6*I	-0.08723809019369423-2.0468107448683325*^-6*I
0.02632394557623209-3.5451324907287305*^-6*I	-0.08855860189135788+7.693920826833423*^-6*I	-0.14587805736017317+0.00002278778579608964*I	0.2861787418245137-0.000011067394738099384*I	0.5322193577165273-0.00006634664287497518*I	0.2861787418245138-0.00001106739473809937*I	-0.14587805736017337+0.000022787785796089636*I	-0.08855860189135795+7.693920826833433*^-6*I	0.02632394557623218-3.545132490728729*^-6*I	0.0780290233063518-8.908262388165149*^-6*I	0.07901523499651651-0.000016283924063929396*I	-0.13926891471030797+8.846165328847424*^-6*I	-0.12115021161064235+0.000019365352932814584*I	0.2147547666296974-4.548489145463923*^-6*I	-0.12115021161064234+0.00001936535293281458*I	-0.13926891471030795+8.84616532884742*^-6*I	0.0790152349965165-0.000016283924063929396*I	0.07802902330635181-8.90826238816514*^-6*I
0.021429160263153633-2.255106974393849*^-6*I	-0.05044687225532933+1.1852734170823223*^-7*I	-0.0895324377959955+7.4598061112328984*^-6*I	0.14566392830870734+8.11763274370686*^-6*I	0.2861787418245137-0.000011067394738099373*I	-0.31605087146884825-0.0000396338977092467*I	0.28715257772915154-0.00001083328002249886*I	0.13123319605040154+9.065975839828562*^-6*I	-0.10998776215451157+9.949027801227279*^-6*I	-0.08723809019369419-2.0468107448683206*^-6*I	-0.007783659811656762-3.988413287430096*^-6*I	0.06995664324345807+6.185976105502535*^-6*I	-0.18492744892022864+0.000016177096728011578*I	0.05591544532359603+7.32534867832824*^-6*I	-0.025765440984895697-8.120258065286881*^-7*I	-0.05940408018899916-2.2668387503087026*^-6*I	0.0351023702990585-3.7676045987210458*^-6*I	0.0418752079245572-1.359400578266056*^-6*I
0.002605420553514563-1.6421779510183428*^-6*I	0.02045532435851601-2.489221689994371*^-6*I	0.025009267081559875-3.763803766325657*^-6*I	-0.08953243779599554+7.4598061112329035*^-6*I	-0.14587805736017329+0.00002278778579608963*I	0.2871525777291514-0.00001083328002249886*I	0.5335340362111997-0.00006612797159937826*I	0.26572341746599765-8.578173048105005*^-6*I	-0.17480742348991998+0.000027975096237836706*I	-0.19580044527252005+0.000014868876901962318*I	-0.08952317614109442+0.000011677932107064439*I	0.23371038370757397-7.490761910764808*^-6*I	-0.12850184281395657+0.000020966472542023908*I	-0.13926891471030797+8.846165328847436*^-6*I	0.08636686619983058-0.000017885043673138737*I	0.0590734062284752-5.9659896228642565*^-6*I	-0.03162703546954794+7.687420825750128*^-6*I	-0.02149749274413963+2.885550815050251*^-6*I
-0.000973835904637636-2.3411471560051854*^-7*I	0.014430732258305688-9.483430961217179*^-7*I	0.020455324358516006-2.48922168999437*^-6*I	-0.05044687225532936+1.1852734170823322*^-7*I	-0.08855860189135792+7.693920826833421*^-6*I	0.13123319605040165+9.065975839828579*^-6*I	0.2657234174659977-8.57817304810501*^-6*I	-0.2656039992135189-0.00003975242505095493*I	0.3757111796205092-0.000018527200849332284*I	0.11531952551259517+9.592187428636934*^-6*I	-0.22002981921928705+0.00001994470132673262*I	0.028081435318900883+7.5453766837685986*^-6*I	-0.007783659811656726-3.9884132874301015*^-6*I	-0.04536288226913707-3.40621132313439*^-6*I	0.035102370299058494-3.7676045987210454*^-6*I	0.0278340100046951-2.20028005440368*^-7*I	-0.017981781173238925+3.1763874809014083*^-6*I	-0.014041197919862103+1.139372572825689*^-6*I
-0.003920099048186831+1.4235066754214*^-6*I	-0.0009738359046376627-2.3411471560051727*^-7*I	0.0026054205535145135-1.6421779510183322*^-6*I	0.021429160263153668-2.2551069743938524*^-6*I	0.026323945576232237-3.5451324907287347*^-6*I	-0.10998776215451153+9.949027801227274*^-6*I	-0.17480742348992004+0.00002797509623783671*I	0.37571117962050926-0.00001852720084933228*I	0.6820175141248873-0.0000905579353464862*I	0.3514818056737423-0.00001345137642456198*I	-0.20751707781047296+0.00003725039660595328*I	-0.19580044527252008+0.000014868876901962326*I	0.11799390166937859-0.000025572464498888868*I	0.07802902330635174-8.908262388165152*^-6*I	-0.0389786666728621+9.288540434959466*^-6*I	-0.021497492744139597+2.885550815050254*^-6*I	0.007351631203314146-1.6011196092093392*^-6*I	0.00254187566626306+5.6721950250640464*^-8*I
0.0025418756662630554+5.6721950250645*^-8*I	-0.014041197919862098+1.13937257282569*^-6*I	-0.02149749274413963+2.8855508150502464*^-6*I	0.04187520792455721-1.359400578266059*^-6*I	0.07802902330635182-8.908262388165147*^-6*I	-0.08723809019369427-2.0468107448683333*^-6*I	-0.19580044527252016+0.000014868876901962331*I	0.11531952551259513+9.592187428636929*^-6*I	0.3514818056737423-0.000013451376424561994*I	-0.25591224912722965-0.00003935981742618636*I	0.3030366540685158-0.000014093152188066633*I	0.05023874427699487+6.0871170826984876*^-6*I	-0.039413903413341146+2.4180089200477893*^-6*I	0.014151272055770122-8.333860522347322*^-7*I	-0.019510902701059582+3.950055092023465*^-6*I	-0.019235012618484173+1.2155569538342335*^-6*I	0.015041128531801305-3.27110275754909*^-6*I	0.013024447659029072-1.4162489195522534*^-6*I
