-0.5804805626291725-0.3110249311186575*I	-0.11460740484626655-0.5813138576277772*I	0.469253248542531-0.2528380500398018*I	0.42555421283651806-0.04253027196310791*I	-0.05646991511830468+0.21154113081430345*I	-0.26173466226474845+0.21987403607719844*I	-0.19739071987489382+0.0017628576468053869*I	0.1230894185688135-0.1545242573783202*I	0.3167720034609049-0.15166369624563295*I	0.7385152644752232-0.2580326736101474*I	0.3995619998127007-0.09870184868265758*I	-0.39825733807801084-0.06053506682757998*I	-0.58848695138016+0.03825980194690741*I	-0.3173965655804762+0.3980537586923268*I	0.337122003261272+0.13634295282690412*I	0.9653967442404285-0.06392229184223003*I	0.1300531978802285+0.05439393445151054*I	-0.46433082799819386-0.2646159069587081*I
-0.11460740484626547-0.5813138576277795*I	-0.8283879847674924-1.2425163154815908*I	0.3109468079902497-0.6238441295908871*I	0.48949730358882976-0.4602591914911718*I	0.16381955057176548+0.1773437641140914*I	0.025927099645023072+0.2502022015700352*I	-0.13864524369593628+0.0653497786988781*I	-0.01602745537800639-0.09193410456183573*I	0.12308941856881378-0.15452425737832107*I	0.3508152214594421-0.32838418444905426*I	0.2171685078284001-0.16404348305940766*I	-0.38700817214209304+0.01949716557711862*I	-0.45391924139373635+0.11764465578754876*I	-0.06981749130223867+0.6924156463564083*I	0.2224459658234349+0.3766617388132058*I	1.184603614499183+0.005888379804751062*I	0.6156733210885034+0.25277565882683967*I	0.5165977121998875-0.3386459165254844*I
0.46925324854253175-0.25283805003980425*I	0.31094680799025104-0.6238441295908895*I	-0.16769722920494737-0.3523218503441577*I	0.049212145725497355-0.4039700935136876*I	0.2153926135493282-0.03953406157869194*I	0.2869089691405773+0.02281950673577096*I	0.06291136846770523+0.06164029221547571*I	-0.1386452436959356+0.06534977869887695*I	-0.1973907198748928+0.0017628576468045054*I	-0.39825733807800817-0.06053506682758117*I	-0.18892495156745792-0.06044204673575043*I	0.022861360816737942+0.07948601825459918*I	0.14819705169381392+0.07590090609115428*I	0.24974284058194018+0.27359640002251984*I	-0.12131175023865803+0.22899668922532354*I	0.1836693506617607+0.06951555989138886*I	0.4671752011415022+0.19073688727841503*I	0.9653967442404312-0.0639222918422321*I
0.4255542128365205-0.04253027196311241*I	0.48949730358883436-0.46025919149117944*I	0.0492121457254997-0.4039700935136905*I	-0.8024608851224787-0.9923141139115534*I	0.17230156429430493-0.558494350892004*I	0.4734698482108136-0.5521932960530033*I	0.28690896914057895+0.02281950673576999*I	0.02592709964502546+0.25020220157003104*I	-0.2617346622647472+0.21987403607719577*I	-0.7378233936015298+0.3478813500261678*I	-0.4539192413937342+0.11764465578754724*I	0.2809977301572088+0.3640314619073523*I	0.43961447365183837+0.21261825575379883*I	0.797595442357085+0.02538554538187627*I	0.16175407969476752+0.37042031461438957*I	0.4467802208976519+0.3537697298309222*I	0.22244596582343829+0.3766617388132055*I	0.6680059022993051+0.34453429633022997*I
-0.05646991511830335+0.21154113081430148*I	0.16381955057176867+0.1773437641140868*I	0.2153926135493304-0.03953406157869445*I	0.17230156429430737-0.5584943508920068*I	-0.0483159456189414-0.5022226889429815*I	0.17230156429430682-0.5584943508920055*I	0.21539261354933-0.03953406157869307*I	0.16381955057176714+0.17734376411408856*I	-0.05646991511830421+0.21154113081430187*I	-0.31739656558047297+0.39805375869232434*I	-0.2513649481188855+0.17460275477381082*I	0.24974284058194524+0.2735964000225168*I	0.27825024957404476+0.13029484054266535*I	0.5239272770589709-0.24905218054633557*I	0.27825024957404376+0.13029484054266496*I	0.24974284058194454+0.2735964000225162*I	-0.25136494811888566+0.1746027547738119*I	-0.31739656558047225+0.398053758692325*I
-0.26173466226474756+0.219874036077198*I	0.025927099645027568+0.2502022015700342*I	0.2869089691405814+0.022819506735770725*I	0.47346984821082044-0.5521932960530029*I	0.17230156429430926-0.5584943508920045*I	-0.8024608851224756-0.99231411391155*I	0.049212145725498216-0.40397009351368646*I	0.4894973035888296-0.4602591914911716*I	0.42555421283651745-0.04253027196310894*I	0.6680059022993016+0.34453429633023175*I	0.22244596582343817+0.37666173881320375*I	0.4467802208976497+0.35376972983092203*I	0.1617540796947672+0.3704203146143873*I	0.7975954423570873+0.025385545381871093*I	0.4396144736518364+0.21261825575379648*I	0.2809977301572066+0.36403146190735086*I	-0.4539192413937368+0.11764465578754763*I	-0.7378233936015333+0.3478813500261708*I
-0.19739071987489368+0.0017628576468073128*I	-0.13864524369593503+0.06534977869888249*I	0.0629113684677066+0.06164029221547832*I	0.28690896914058256+0.022819506735773234*I	0.21539261354933198-0.039534061578692256*I	0.04921214572550028-0.40397009351368574*I	-0.16769722920494814-0.35232185034415536*I	0.3109468079902478-0.6238441295908842*I	0.4692532485425295-0.25283805003980125*I	0.9653967442404282-0.06392229184222961*I	0.46717520114150163+0.19073688727841448*I	0.1836693506617587+0.06951555989138793*I	-0.12131175023865842+0.22899668922532102*I	0.2497428405819424+0.27359640002251456*I	0.14819705169381256+0.07590090609115208*I	0.02286136081673594+0.07948601825459842*I	-0.18892495156745995-0.06044204673575136*I	-0.39825733807801095-0.0605350668275791*I
0.12308941856881271-0.15452425737831646*I	-0.016027455378005283-0.0919341045618257*I	-0.13864524369593412+0.06534977869888328*I	0.025927099645031468+0.2502022015700397*I	0.1638195505717717+0.1773437641140908*I	0.489497303588835-0.46025919149116984*I	0.310946807990249-0.6238441295908845*I	-0.8283879847674975-1.2425163154815837*I	-0.11460740484626959-0.581313857627775*I	0.5165977121998815-0.3386459165254798*I	0.6156733210885019+0.2527756588268396*I	1.18460361449918+0.005888379804749238*I	0.22244596582343462+0.3766617388132017*I	-0.06981749130223616+0.6924156463563997*I	-0.4539192413937396+0.11764465578754552*I	-0.3870081721420971+0.01949716557711808*I	0.21716850782839722-0.16404348305940966*I	0.3508152214594382-0.3283841844490518*I
0.31677200346090445-0.1516636962456309*I	0.12308941856881388-0.15452425737831577*I	-0.19739071987489284+0.0017628576468077155*I	-0.26173466226474507+0.21987403607720057*I	-0.05646991511830224+0.2115411308143033*I	0.42555421283651984-0.04253027196310773*I	0.46925324854253014-0.25283805003980153*I	-0.1146074048462688-0.5813138576277755*I	-0.5804805626291737-0.31102493111865626*I	-0.4643308279981955-0.2646159069587065*I	0.1300531978802282+0.05439393445151079*I	0.9653967442404268-0.06392229184223082*I	0.3371220032612714+0.13634295282690279*I	-0.31739656558047546+0.398053758692324*I	-0.5884869513801614+0.038259801946906064*I	-0.39825733807801234-0.06053506682758033*I	0.39956199981269935-0.09870184868265869*I	0.7385152644752213-0.25803267361014637*I
0.7385152644752226-0.25803267361014615*I	0.35081522145944116-0.32838418444905043*I	-0.3982573380780099-0.06053506682757881*I	-0.7378233936015312+0.3478813500261718*I	-0.31739656558047274+0.3980537586923256*I	0.6680059022993031+0.3445342963302326*I	0.9653967442404294-0.06392229184223007*I	0.5165977121998837-0.3386459165254809*I	-0.4643308279981949-0.2646159069587065*I	-1.7796040259456694-0.381062917319401*I	-0.26192318346083643-0.10483716243851789*I	1.4412691376055966-0.1798535532900413*I	0.6945395173425063-0.005842619324352699*I	-0.7934613617007884+0.3903223169432793*I	-1.146761440380104-0.013519145796822193*I	-0.6962578409367794-0.18411272161432787*I	0.869630261477277-0.10446550155740325*I	1.657920494645803-0.3735385392969944*I
0.3995619998127003-0.09870184868265822*I	0.21716850782839878-0.16404348305940847*I	-0.1889249515674596-0.060442046735750835*I	-0.4539192413937373+0.11764465578754711*I	-0.2513649481188868+0.17460275477381082*I	0.22244596582343726+0.37666173881320386*I	0.46717520114150246+0.19073688727841445*I	0.6156733210885034+0.2527756588268391*I	0.13005319788022882+0.0543939344515107*I	-0.2619231834608359-0.10483716243851807*I	-0.3841291695534835-0.15605978969852713*I	0.43261633388167287-0.11067978176286994*I	0.33658074429902746-0.1420797475232593*I	-0.4522219230375949-0.01936176512117347*I	-0.5238729977031197-0.05125869722578594*I	-0.277131178902825-0.11798464735422413*I	0.4439689072701033-0.002716650854170426*I	0.8696302614772777-0.10446550155740314*I
