0.2538110452532703-0.6252987073255373*I	0.16295227738112783+0.7435686275192636*I	-0.3743213736525531+0.07504162773354403*I	0.25272848898746647-0.3248444646195133*I	0.18726980735536589+0.1653180032359972*I	-0.1684774672774441+0.11539670308225518*I	-0.06258494189974888-0.2506947157701381*I	0.08423463381942237-0.045166681340043424*I	0.00024679620524246124+0.28410963649838844*I	-0.08482074540682584-0.6622663382205642*I	0.06245432876198693+0.20597593585936996*I	0.24005426931681922+0.5540060790196227*I	-0.1774541455487823-0.36526972399068447*I	-0.5505363102245593-0.20221279350111024*I	0.39756098648024096+0.3496442415765312*I	0.5163869581890359-0.6055403838189094*I	-0.40542651592595624+0.023362376020098954*I	0.20499569006749666+0.8133997726167989*I
0.16295227738113352+0.74356862751925*I	0.5692025431960052-1.5707428522612585*I	0.4156807663685962+0.4187241628997618*I	-0.6756217020856479-0.2827146475571793*I	0.08425102171002716-0.2094477615372408*I	0.000014358048495810992+0.18813207886381114*I	-0.08424283345802774+0.07023002174221532*I	6.503649512767682*^-6-0.03386937980074198*I	0.08423463381940811-0.04516668134003137*I	-0.2097552585279725+0.1463259928740382*I	0.07099889009057919-0.06309357786090428*I	0.2097508166146546-0.32912702891784046*I	-0.14200457363028812+0.2363965824362293*I	0.4658013552030301+0.6160990698189261*I	-0.28687784102300035-0.48290871270051433*I	-0.9285840769518727+0.8107927661213933*I	0.5584303708754017-0.5357092387213835*I	-0.9748793570122758-0.2807593254894122*I
-0.3743213736525574+0.07504162773355431*I	0.41568076636860224+0.41872416289974856*I	0.06675947895608153-0.38493907635600516*I	0.24720329909115688+0.5341208659820348*I	-0.24963650819693928-0.0103350848006098*I	0.16848565552944342-0.25461444287728097*I	0.12493166166086332+0.19873292396424483*I	-0.08424283345804207+0.07023002174222787*I	-0.06258494189973811-0.2506947157701477*I	0.24005426931681292+0.5540060790196297*I	-0.11499981678680167-0.15929378813131012*I	-0.39530278631455534-0.3104730527020825*I	0.28256116969343903+0.19035045344523788*I	0.20590491728129875-0.2537470983004156*I	-0.1853196749944906+0.007736893605951487*I	0.17084633803196236+0.005646595296774003*I	-0.007865529445713278+0.3730066175966378*I	0.5163869581890388-0.6055403838189335*I
0.2527284889874727-0.32484446461950994*I	-0.6756217020856579-0.28271464755717757*I	0.24720329909115857+0.53412086598203*I	0.5692169012444922-1.3826107733974835*I	0.33143793291057727+0.4889541846419838*I	-0.6756151984361416-0.3165840273579261*I	0.1684856555294322-0.25461444287727475*I	0.000014358048532961625+0.1881320788637682*I	-0.16847746727745966+0.11539670308228138*I	0.4195060751426507-0.47545302179192106*I	-0.1420045736302809+0.23639658243622613*I	0.2560460966750356+0.7624250626930192*I	-0.21587895093240825-0.5460022905614531*I	-0.7188332603372243+0.48166573720357875*I	0.41642579724509693-0.2993126562851457*I	-0.5090780018092212+0.3353397443294974*I	-0.28687784102299946-0.48290871270053176*I	0.0462952800603888+1.091552091610858*I
0.18726980735536508+0.1653180032359843*I	0.08425102171002931-0.20944776153722877*I	-0.24963650819694044-0.010335084800606048*I	0.3314379329105782+0.48895418464197876*I	0.004421333261576621-0.35152415562774936*I	0.3314379329105653+0.48895418464199*I	-0.249636508196931-0.010335084800614347*I	0.0842510217100142-0.2094477615372216*I	0.18726980735536658+0.16531800323598733*I	-0.5505363102245538-0.20221279350112242*I	0.22010684093145308-0.01562548241413414*I	0.20590491728129823-0.2537470983004191*I	-0.12286534623251294+0.2137128294653306*I	0.32607986194196764-0.10261366390419871*I	-0.12286534623250986+0.2137128294653318*I	0.20590491728129412-0.2537470983004212*I	0.22010684093146282-0.015625482414142106*I	-0.5505363102245648-0.20221279350110788*I
-0.16847746727744747+0.11539670308228062*I	0.00001435804850613244+0.18813207886377617*I	0.16848565552943962-0.25461444287727986*I	-0.6756151984361425-0.31658402735790425*I	0.3314379329105704+0.48895418464197266*I	0.5692169012445126-1.382610773397478*I	0.2472032990911503+0.5341208659820368*I	-0.6756217020856401-0.2827146475572046*I	0.2527284889874675-0.3248444646194967*I	0.046295280060383893+1.0915520916108525*I	-0.28687784102299074-0.48290871270054053*I	-0.5090780018092387+0.33533974432950175*I	0.4164257972451097-0.2993126562851466*I	-0.7188332603372262+0.4816657372035789*I	-0.2158789509324129-0.5460022905614408*I	0.25604609667504435+0.762425062693002*I	-0.1420045736302904+0.23639658243623152*I	0.41950607514264693-0.475453021791927*I
-0.06258494189974512-0.25069471577014474*I	-0.08424283345803749+0.07023002174222974*I	0.12493166166086717+0.1987329239642406*I	0.16848565552943198-0.2546144428772865*I	-0.2496365081969345-0.010335084800601519*I	0.24720329909115546+0.53412086598202*I	0.06675947895607773-0.3849390763560024*I	0.41568076636860435+0.41872416289976144*I	-0.374321373652555+0.075041627733542*I	0.5163869581890312-0.6055403838189158*I	-0.007865529445709969+0.37300661759663684*I	0.17084633803197102+0.005646595296769221*I	-0.18531967499449672+0.007736893605953056*I	0.20590491728129973-0.2537470983004159*I	0.28256116969343925+0.19035045344522797*I	-0.39530278631455723-0.3104730527020685*I	-0.1149998167868042-0.15929378813130649*I	0.24005426931682602+0.554006079019621*I
0.08423463381941804-0.04516668134005639*I	6.503649526294202*^-6-0.03386937980072795*I	-0.08424283345804745+0.07023002174223009*I	0.000014358048527701599+0.18813207886378103*I	0.08425102171002351-0.20944776153723316*I	-0.6756217020856596-0.2827146475571701*I	0.41568076636860923+0.41872416289974773*I	0.569202543196005-1.5707428522612628*I	0.16295227738112075+0.7435686275192676*I	-0.9748793570122438-0.28075932548945143*I	0.5584303708753908-0.5357092387213721*I	-0.9285840769518925+0.8107927661214241*I	-0.2868778410229872-0.482908712700534*I	0.4658013552030202+0.6160990698189285*I	-0.14200457363028862+0.23639658243624034*I	0.2097508166146586-0.32912702891786066*I	0.07099889009059746-0.0630935778609147*I	-0.20975525852801125+0.1463259928740863*I
0.00024679620524182514+0.28410963649840437*I	0.08423463381940785-0.04516668134005569*I	-0.06258494189973779-0.250694715770145*I	-0.16847746727745616+0.11539670308228302*I	0.1872698073553636+0.16531800323598322*I	0.2527284889874772-0.32484446461950534*I	-0.3743213736525586+0.07504162773355201*I	0.16295227738112578+0.7435686275192538*I	0.25381104525327725-0.6252987073255382*I	0.2049956900674801+0.813399772616811*I	-0.40542651592595136+0.02336237602009123*I	0.5163869581890416-0.6055403838189276*I	0.397560986480237+0.3496442415765444*I	-0.5505363102245525-0.20221279350111154*I	-0.1774541455487817-0.3652697239906828*I	0.24005426931681836+0.5540060790196237*I	0.06245432876197577+0.20597593585937435*I	-0.08482074540681045-0.6622663382205917*I
-0.08482074540682144-0.6622663382205913*I	-0.20975525852798493+0.146325992874085*I	0.24005426931681798+0.5540060790196212*I	0.4195060751426457-0.47545302179193893*I	-0.5505363102245548-0.2022127935011005*I	0.046295280060380466+1.0915520916108399*I	0.5163869581890351-0.605540383818927*I	-0.9748793570122571-0.2807593254894177*I	0.20499569006748702+0.8133997726167975*I	0.46452142872147695-1.744626607895415*I	0.45108399001783045+0.4775774650829378*I	-0.35728000297720175+0.6969511508918875*I	-0.7030140508886464-0.3877452049237098*I	0.9050138359767663-0.11253416037013805*I	0.5838288690743573+0.6731427757151148*I	-0.8074305466056357-1.0503721132679344*I	-0.2264895711143318-0.4497927478618037*I	0.42089268795714846+1.5027256713697283*I
