-0.6609227344816416-0.00008213336380270367*I	-0.2185453170967796-0.00005351597451349977*I	-0.19796036706029982-0.00010632988432567247*I	-0.07178528002160668-0.00005308565976239498*I	-0.08415578873318037-0.00009511823053837911*I	-0.03161576113822724-0.00004171362345221852*I	-0.04009415671141504-0.00006565473351501692*I	-0.013334117409921334-0.00002301223625540115*I	-0.012308927010799438-0.000023449943227717467*I	-0.013499345818615758-0.000026877747279942977*I	-0.04074350474413522-0.00008082966900059686*I	-0.042455389648209524-0.00007439204368397568*I	-0.08601202730111761-0.00014163079019758975*I	-0.08005858779032231-0.00010414288048573493*I	-0.14446244439595668-0.00016452664079393703*I	-0.14122301370605575-0.00010540147684804121*I	-0.2125836429486902-0.00012924897752258685*I	-0.22226625228653518-0.000059442485128230046*I
-0.21854531709677966-0.00005351597451349978*I	-0.3839378903725154-0.000050511806062759825*I	-0.2903305971183864-0.00010660163427589478*I	-0.10018616613195637-0.000053796319110357236*I	-0.10340104115983396-0.00009479928321461353*I	-0.037748324568134074-0.00004155215658499914*I	-0.04494987854814859-0.00006472585970761968*I	-0.01483053274499025-0.00002270258250318572*I	-0.013334117409921341-0.000023012236255401157*I	-0.014237845509861893-0.000026130680792596663*I	-0.042620618056903974-0.00007825755470851757*I	-0.045411884394425554-0.00007235264721961116*I	-0.09089821630030463-0.00013682130071749216*I	-0.08747978850827591-0.00010097385759651768*I	-0.1494963214747714-0.00015645869757138116*I	-0.1487966558737739-0.00009905037783649489*I	-0.1449439488958114-0.00011132798746277153*I	-0.09249090625006169-0.000044298486666991735*I
-0.1979603670602999-0.00010632988432567248*I	-0.2903305971183864-0.00010660163427589476*I	-0.9430388902751219-0.0002835814786667553*I	-0.3219463582566136-0.0001483152577281133*I	-0.32221031250489535-0.0002671028483790686*I	-0.1167351585697553-0.00011781151947001467*I	-0.13655887245539483-0.00018422290728111352*I	-0.04494987854814858-0.00006472585970761968*I	-0.040094156711415044-0.00006565473351501692*I	-0.042455389648209545-0.00007439204368397571*I	-0.12675553204525283-0.00022246045919818664*I	-0.13601332325714757-0.00020541267144965359*I	-0.2712179764412096-0.0003869870999921238*I	-0.2637369911445877-0.0002839364010177519*I	-0.4430581146457646-0.00043540640851411376*I	-0.4435478537829133-0.0002689868424620062*I	-0.35704608734464693-0.000293775618316524*I	-0.1412230137060558-0.00010540147684804127*I
-0.0717852800216067-0.000053085659762394996*I	-0.10018616613195636-0.00005379631911035723*I	-0.32194635825661366-0.00014831525772811328*I	-0.4216862149406495-0.00009206396264775897*I	-0.33528047566653496-0.00017132749398351445*I	-0.11501669887694661-0.00007649890161354295*I	-0.11673515856975528-0.00011781151947001465*I	-0.03774832456813407-0.000041552156584999136*I	-0.03161576113822725-0.00004171362345221852*I	-0.03117403888456367-0.0000462219664270145*I	-0.0908982163003046-0.0001368213007174921*I	-0.10171763401813776-0.00012710453838911428*I	-0.1921169395316754-0.0002347162522798987*I	-0.1942085402681995-0.00017140302505610605*I	-0.23584216519611595-0.0002481492881802636*I	-0.17997069475833755-0.0001452723442635094*I	-0.14949632147477143-0.0001564586975713812*I	-0.05630574962371221-0.00005475189116950317*I
-0.08415578873318039-0.00009511823053837915*I	-0.10340104115983394-0.00009479928321461352*I	-0.32221031250489535-0.00026710284837906857*I	-0.33528047566653496-0.00017132749398351447*I	-0.9954419739973365-0.00037268615540948975*I	-0.3352804756665349-0.00017132749398351442*I	-0.3222103125048953-0.00026710284837906846*I	-0.10340104115983392-0.00009479928321461348*I	-0.08415578873318036-0.0000951182305383791*I	-0.0800585877903223-0.00010414288048573488*I	-0.23047447169707433-0.0003061574309915268*I	-0.26373699114458754-0.0002839364010177518*I	-0.48380161938989985-0.0005162360775147106*I	-0.4995025892497388-0.00037025663342592495*I	-0.4838016193898999-0.0005162360775147106*I	-0.2637369911445877-0.0002839364010177519*I	-0.2304744716970744-0.00030615743099152696*I	-0.08005858779032235-0.00010414288048573496*I
-0.031615761138227255-0.000041713623452218533*I	-0.037748324568134074-0.000041552156584999136*I	-0.11673515856975529-0.00011781151947001467*I	-0.11501669887694659-0.00007649890161354295*I	-0.33528047566653496-0.00017132749398351442*I	-0.4216862149406494-0.00009206396264775895*I	-0.32194635825661366-0.00014831525772811323*I	-0.10018616613195634-0.000053796319110357196*I	-0.07178528002160668-0.00005308565976239496*I	-0.056305749623712195-0.000054751891169503126*I	-0.14949632147477135-0.00015645869757138108*I	-0.17997069475833746-0.0001452723442635093*I	-0.23584216519611595-0.00024814928818026353*I	-0.19420854026819945-0.00017140302505610605*I	-0.19211693953167538-0.00023471625227989868*I	-0.1017176340181378-0.00012710453838911433*I	-0.09089821630030465-0.00013682130071749216*I	-0.031174038884563687-0.00004622196642701453*I
-0.04009415671141503-0.00006565473351501693*I	-0.04494987854814857-0.00006472585970761967*I	-0.13655887245539483-0.00018422290728111346*I	-0.11673515856975526-0.00011781151947001463*I	-0.32221031250489524-0.00026710284837906846*I	-0.3219463582566135-0.00014831525772811323*I	-0.9430388902751217-0.0002835814786667551*I	-0.29033059711838627-0.0001066016342758947*I	-0.19796036706029985-0.0001063298843256724*I	-0.14122301370605567-0.00010540147684804114*I	-0.3570460873446467-0.00029377561831652366*I	-0.443547853782913-0.00026898684246200595*I	-0.44305811464576433-0.00043540640851411343*I	-0.26373699114458754-0.00028393640101775176*I	-0.27121797644120943-0.00038698709999212356*I	-0.1360133232571476-0.00020541267144965356*I	-0.12675553204525286-0.00022246045919818664*I	-0.04245538964820955-0.00007439204368397571*I
-0.013334117409921336-0.000023012236255401157*I	-0.014830532744990244-0.000022702582503185715*I	-0.044949878548148574-0.00006472585970761967*I	-0.03774832456813406-0.00004155215658499913*I	-0.10340104115983391-0.0000947992832146135*I	-0.10018616613195631-0.00005379631911035721*I	-0.29033059711838627-0.00010660163427589471*I	-0.38393789037251536-0.000050511806062759805*I	-0.21854531709677968-0.000053515974513499754*I	-0.09249090625006165-0.00004429848666699169*I	-0.14494394889581125-0.00011132798746277142*I	-0.14879665587377378-0.0000990503778364948*I	-0.14949632147477135-0.0001564586975713811*I	-0.08747978850827585-0.00010097385759651764*I	-0.09089821630030458-0.0001368213007174921*I	-0.04541188439442555-0.00007235264721961119*I	-0.04262061805690397-0.00007825755470851754*I	-0.014237845509861895-0.000026130680792596673*I
-0.012308927010799444-0.00002344994322771748*I	-0.013334117409921341-0.000023012236255401157*I	-0.04009415671141505-0.00006565473351501693*I	-0.03161576113822725-0.00004171362345221853*I	-0.08415578873318037-0.00009511823053837912*I	-0.07178528002160667-0.000053085659762394976*I	-0.1979603670602998-0.00010632988432567243*I	-0.21854531709677963-0.00005351597451349976*I	-0.6609227344816417-0.00008213336380270364*I	-0.22226625228653518-0.00005944248512823002*I	-0.21258364294869023-0.0001292489775225868*I	-0.14122301370605575-0.00010540147684804117*I	-0.1444624443959567-0.00016452664079393703*I	-0.08005858779032231-0.0001041428804857349*I	-0.08601202730111762-0.00014163079019758977*I	-0.04245538964820956-0.00007439204368397574*I	-0.04074350474413524-0.0000808296690005969*I	-0.013499345818615768-0.000026877747279942997*I
-0.013499345818615761-0.000026877747279942983*I	-0.014237845509861888-0.000026130680792596663*I	-0.042455389648209545-0.00007439204368397571*I	-0.031174038884563667-0.0000462219664270145*I	-0.08005858779032228-0.00010414288048573489*I	-0.056305749623712195-0.00005475189116950313*I	-0.1412230137060557-0.00010540147684804114*I	-0.09249090625006162-0.00004429848666699169*I	-0.22226625228653518-0.000059442485128230005*I	-0.3920495296788335-0.0000630595056838962*I	-0.318488405657231-0.0001491764192415987*I	-0.15906952454557527-0.00011660254032162931*I	-0.1654318237610782-0.00018776313491980588*I	-0.08704794328891476-0.00011805176308335217*I	-0.09660801737921076-0.0001633326191831418*I	-0.04714087247787561-0.0000855764690466349*I	-0.04620023036827772-0.0000938767732383701*I	-0.015190731062495197-0.000031112873695817465*I
