-0.9333947149765127-0.00016073490010844727*I	0.4336377671202992+0.00004023583792828045*I	0.2569198022924295+0.000054603216228299804*I	-0.14300216309415023-0.000024233478637953853*I	-0.033836430288902965-2.498773243676777*^-6*I	0.02865413397388245+5.028161164547572*^-6*I	-0.010864018207537523-8.210571570405673*^-6*I	0.0005829250067507451+1.8125021800841196*^-6*I	0.009954655378256528+5.324775668799392*^-6*I	0.0013084600475955462-1.7962603408378727*^-6*I	-0.01199585323213154-2.6534555418518903*^-6*I	-0.031301223261122474-7.314270122255006*^-6*I	0.07168977899559312+0.000025404410829087627*I	0.1079191071154989+0.000022114193585997993*I	-0.20620715359544903-0.00006819569029111765*I	-0.24182083613026586-0.00003131972843619261*I	0.3265278525342614+0.00008663333403630488*I	0.3890172209606738+0.00002256400254876592*I
0.43363776712029933+0.000040235837928280435*I	0.17674783597150004-0.00004738011590753656*I	0.29063560402614896+0.000016002359290326603*I	-0.11300485511293161+9.297079291264643*^-6*I	-0.11434802912026767-0.000019205317473406278*I	0.054558314475966534+4.428732487934583*^-6*I	0.029237058980633203+6.8406633446316626*^-6*I	-0.019115374627910027-4.321556449951769*^-6*I	0.0005829250067507672+1.8125021800841043*^-6*I	0.01922613056044287+4.607639363492669*^-6*I	-0.030575688220277713-0.000010923032643176961*I	-0.029887897957669864-1.7311559005661244*^-6*I	0.04796374988049393+9.77176229919544*^-6*I	0.036720413183582504-5.940019187119644*^-6*I	0.009100434079383157+0.000015027943787759228*I	-0.008522214493364398+0.000012059924478819063*I	-0.2864413822898912-0.0000489915638157071*I	-0.09435665619505963+0.000011661148401879892*I
0.25691980229242956+0.00005460321622829981*I	0.2906356040261489+0.000016002359290326593*I	-0.7103113429729861-0.00010863045712382418*I	0.3192897380000316+0.00002103052045487416*I	0.21221935379598902+0.00004389387141421735*I	-0.11376510411351701-0.000017392815293322185*I	-0.034745793118184036-5.384569145283028*^-6*I	0.02923705898063322+6.840663344631666*^-6*I	-0.010864018207537473-8.210571570405707*^-6*I	-0.03130122326112248-7.3142701222549995*^-6*I	0.05969392576346156+0.000022750955287235764*I	0.07792634390197194+0.000013003663122905146*I	-0.14651322783198745-0.000045444735003881916*I	-0.16520295227588952-0.000016519804972449607*I	0.19201047793440562+0.00004384205457427493*I	0.2551154919459068+0.00001335846769857133*I	0.12032069893881248+0.0000184376437451873*I	-0.24182083613026584-0.000031319728436192614*I
-0.1430021630941502-0.000024233478637953853*I	-0.11300485511293155+9.297079291264634*^-6*I	0.3192897380000314+0.000021030520454874168*I	0.23130615044746655-0.000042951383419601945*I	0.31987266300678213+0.000022843022634958264*I	-0.13212022974084164+4.975522841312885*^-6*I	-0.11376510411351705-0.000017392815293322185*I	0.05455831447596653+4.42873248793459*^-6*I	0.028654133973882487+5.028161164547563*^-6*I	-0.04911402851811275-6.338795264058805*^-6*I	0.047963749880493935+9.771762299195447*^-6*I	0.05594654374402538-1.3323798236269714*^-6*I	-0.021475254140894493+4.10491114458226*^-6*I	-0.038410112451034276+0.000010328768578252924*I	-0.2384776324093973-0.000039219801516511675*I	-0.05763624301147718+5.7211292147602574*^-6*I	0.009100434079383143+0.000015027943787759208*I	0.08583444170169524+3.987760769391693*^-7*I
-0.033836430288903055-2.4987732436767583*^-6*I	-0.11434802912026776-0.00001920531747340628*I	0.21221935379598908+0.00004389387141421735*I	0.3198726630067822+0.000022843022634958264*I	-0.7112207058022672-0.00011151625302543042*I	0.31987266300678224+0.000022843022634958254*I	0.21221935379598914+0.00004389387141421735*I	-0.11434802912026776-0.000019205317473406284*I	-0.03383643028890315-2.4987732436767574*^-6*I	0.1079191071154989+0.000022114193585998003*I	-0.13451737459985583-0.000042791279462030026*I	-0.1652029522758895-0.00001651980497244962*I	0.18001462470227395+0.00004118859903242303*I	0.22512272873237982+4.247937235478475*^-6*I	0.18001462470227397+0.00004118859903242303*I	-0.16520295227588944-0.00001651980497244961*I	-0.13451737459985588-0.000042791279462030026*I	0.10791910711549887+0.000022114193585998006*I
0.028654133973882452+5.028161164547565*^-6*I	0.05455831447596652+4.428732487934586*^-6*I	-0.11376510411351697-0.00001739281529332217*I	-0.13212022974084156+4.975522841312868*^-6*I	0.3198726630067822+0.000022843022634958254*I	0.2313061504474666-0.000042951383419601965*I	0.31928973800003135+0.00002103052045487417*I	-0.1130048551129316+9.297079291264644*^-6*I	-0.1430021630941502-0.000024233478637953863*I	0.08583444170169527+3.9877607693915713*^-7*I	0.009100434079383194+0.000015027943787759255*I	-0.05763624301147718+5.721129214760263*^-6*I	-0.2384776324093973-0.00003921980151651171*I	-0.03841011245103427+0.000010328768578252933*I	-0.021475254140894528+4.104911144582274*^-6*I	0.05594654374402536-1.3323798236269618*^-6*I	0.047963749880493976+9.771762299195455*^-6*I	-0.04911402851811275-6.338795264058797*^-6*I
-0.010864018207537508-8.210571570405713*^-6*I	0.029237058980633175+6.840663344631674*^-6*I	-0.03474579311818394-5.3845691452830186*^-6*I	-0.11376510411351692-0.00001739281529332217*I	0.2122193537959889+0.000043893871414217316*I	0.3192897380000314+0.00002103052045487417*I	-0.710311342972986-0.0001086304571238242*I	0.29063560402614913+0.00001600235929032657*I	0.25691980229242956+0.0000546032162282998*I	-0.2418208361302659-0.00003131972843619262*I	0.12032069893881246+0.000018437643745187297*I	0.25511549194590677+0.000013358467698571325*I	0.19201047793440565+0.000043842054574274954*I	-0.16520295227588946-0.000016519804972449617*I	-0.14651322783198745-0.00004544473500388194*I	0.07792634390197191+0.000013003663122905132*I	0.05969392576346166+0.00002275095528723576*I	-0.03130122326112246-7.314270122255004*^-6*I
0.0005829250067507711+1.812502180084103*^-6*I	-0.019115374627910013-4.321556449951779*^-6*I	0.029237058980633213+6.840663344631674*^-6*I	0.054558314475966506+4.428732487934597*^-6*I	-0.11434802912026773-0.00001920531747340629*I	-0.11300485511293155+9.297079291264641*^-6*I	0.2906356040261491+0.000016002359290326603*I	0.1767478359715001-0.00004738011590753658*I	0.43363776712029906+0.000040235837928280456*I	-0.09435665619505967+0.000011661148401879907*I	-0.2864413822898913-0.00004899156381570714*I	-0.008522214493364441+0.000012059924478819072*I	0.009100434079383157+0.00001502794378775923*I	0.0367204131835825-5.940019187119648*^-6*I	0.047963749880493935+9.771762299195449*^-6*I	-0.02988789795766986-1.7311559005661248*^-6*I	-0.030575688220277723-0.00001092303264317697*I	0.019226130560442877+4.60763936349268*^-6*I
0.009954655378256528+5.324775668799438*^-6*I	0.0005829250067507438+1.8125021800840984*^-6*I	-0.010864018207537471-8.21057157040572*^-6*I	0.028654133973882456+5.028161164547552*^-6*I	-0.03383643028890303-2.498773243676738*^-6*I	-0.14300216309415018-0.000024233478637953856*I	0.2569198022924295+0.000054603216228299804*I	0.43363776712029917+0.00004023583792828047*I	-0.9333947149765129-0.00016073490010844725*I	0.38901722096067376+0.00002256400254876593*I	0.3265278525342617+0.00008663333403630499*I	-0.2418208361302659-0.00003131972843619263*I	-0.20620715359544906-0.00006819569029111765*I	0.10791910711549885+0.00002211419358599802*I	0.07168977899559312+0.000025404410829087617*I	-0.031301223261122474-7.3142701222549944*^-6*I	-0.011995853232131579-2.6534555418519107*^-6*I	0.0013084600475955534-1.7962603408378585*^-6*I
0.001308460047595527-1.7962603408378742*^-6*I	0.019226130560442874+4.607639363492676*^-6*I	-0.031301223261122474-7.314270122254991*^-6*I	-0.04911402851811273-6.3387952640588035*^-6*I	0.10791910711549885+0.000022114193585998*I	0.08583444170169523+3.987760769391603*^-7*I	-0.24182083613026586-0.00003131972843619262*I	-0.09435665619505972+0.000011661148401879898*I	0.3890172209606739+0.00002256400254876594*I	0.16826993043398777-0.00004627571001368178*I	0.34848168293473414+0.000032799112029178884*I	-0.03742374750335878+6.171410731330943*^-6*I	-0.04827980008208739-7.36440958352664*^-6*I	-0.01621578062021841-6.501947430906305*^-7*I	-0.0343426893308902-0.000012113902141228129*I	0.02394066480662959+3.471566903449929*^-6*I	0.02829647584082721+0.000011618461413438278*I	-0.01897752333102576-5.0797748330114245*^-6*I
-0.011995853232131579-2.653455541851919*^-6*I	-0.030575688220277713-0.000010923032643176943*I	0.059693925763461546+0.000022750955287235703*I	0.04796374988049387+9.771762299195435*^-6*I	-0.13451737459985583-0.00004279127946202999*I	0.009100434079383242+0.000015027943787759243*I	0.12032069893881236+0.00001843764374518723*I	-0.28644138228989124-0.000048991563815707154*I	0.32652785253426164+0.00008663333403630501*I	0.34848168293473414+0.0000327991120291789*I	-0.8701592746325357-0.00017264811709529753*I	0.30020188285264665+0.00002543470244565223*I	0.2815236409870643+0.00008451214924962796*I	-0.08262248941297763-0.000019478311724754776*I	-0.01811518485079459-3.0724545556827672*^-6*I	-0.006046213490062994-4.954407277898607*^-7*I	-0.03214664791771267-0.000018300991847194505*I	0.02829647584082716+0.000011618461413438242*I
-0.031301223261122474-7.314270122255005*^-6*I	-0.02988789795766985-1.731155900566124*^-6*I	0.07792634390197185+0.000013003663122905146*I	0.05594654374402534-1.332379823626964*^-6*I	-0.1652029522758894-0.000016519804972449607*I	-0.05763624301147715+5.721129214760257*^-6*I	0.25511549194590677+0.000013358467698571318*I	-0.008522214493364435+0.000012059924478819063*I	-0.2418208361302658-0.00003131972843619263*I	-0.03742374750335879+6.171410731330933*^-6*I	0.3002018828526467+0.000025434702445652234*I	0.1146304023104105-0.000040754494025441456*I	0.2658591935217566+0.000013320800304424112*I	-0.029698863316947634+8.992782891690239*^-6*I	-0.054326013572150424-7.859850311316523*^-6*I	-0.011252639144614558-2.2584026726521262*^-6*I	-0.0060462134900630266-4.954407277898612*^-7*I	0.023940664806629586+3.4715669034499243*^-6*I
0.07168977899559315+0.000025404410829087644*I	0.04796374988049387+9.771762299195447*^-6*I	-0.14651322783198736-0.000045444735003881936*I	-0.021475254140894497+4.104911144582252*^-6*I	0.180014624702274+0.00004118859903242309*I	-0.23847763240939715-0.00003921980151651168*I	0.19201047793440562+0.00004384205457427485*I	0.009100434079383154+0.000015027943787759204*I	-0.2062071535954489-0.0000681956902911176*I	-0.048279800082087376-7.36440958352665*^-6*I	0.28152364098706445+0.000084512149249628*I	0.2658591935217564+0.0000133208003044241*I	-0.8882744594833305-0.0001757205716509802*I	0.2941556693625836+0.00002493926171786239*I	0.24937699306935174+0.00006621115740243347*I	-0.05432601357215037-7.859850311316522*^-6*I	-0.01811518485079472-3.0724545556827808*^-6*I	-0.03434268933089011-0.000012113902141228122*I
