0.45373894569594253-0.12418399873426827*I	0.22523066230878974-0.1756083104844814*I	0.09554829875355124-0.12416928029682191*I
0.2252306623087898-0.17560831048448136*I	0.5492872444494938-0.2483532790310902*I	0.22523066230878977-0.1756083104844814*I
0.09554829875355125-0.12416928029682195*I	0.22523066230878974-0.1756083104844814*I	0.45373894569594253-0.12418399873426829*I
