0.4889176051259505-0.5786091301122369*I	-0.12210139695326139-0.354681572185356*I	-0.26614484711956077+0.0769951034998857*I
-0.12210139695328392-0.3546815721853665*I	0.22277275800636565-0.5016140266123676*I	-0.12210139695327338-0.3546815721853692*I
-0.2661448471195911+0.07699510349987038*I	-0.12210139695329536-0.35468157218538066*I	0.48891760512593363-0.5786091301122565*I
