0.500296849324823-0.5649963587677864*I	-0.11490329065915261-0.3522441208669391*I	-0.2745985114043783+0.06683020226896264*I
-0.11490329065916371-0.35224412086694756*I	0.22569833792042582-0.49816615649883006*I	-0.11490329065916904-0.3522441208669394*I
-0.2745985114043936+0.06683020226895076*I	-0.11490329065917981-0.35224412086694745*I	0.5002968493247997-0.5649963587677864*I
