0.331177629207221-0.6762174704537314*I	-0.26169591618553306-0.3445513391980885*I	-0.17026149067955915+0.18890902335371093*I
-0.26169591618553345-0.34455133919808373*I	0.16091613852765524-0.487308447100019*I	-0.26169591618554167-0.3445513391980907*I
-0.1702614906795602+0.1889090233537171*I	-0.2616959161855422-0.3445513391980864*I	0.33117762920720906-0.6762174704537348*I
