0.3342719290237172-0.00001699636591919035*I	0.12688555670402532-0.000014660480021981528*I	0.0462518287041204-7.950394284202433*^-6*I
0.1268855567040253-0.000014660480021981525*I	0.38052375772783753-0.00002494676020339277*I	0.1268855567040253-0.000014660480021981525*I
0.046251828704120396-7.950394284202433*^-6*I	0.1268855567040253-0.000014660480021981526*I	0.33427192902371716-0.00001699636591919035*I
