0.4578298223944653-0.09920238024734208*I	0.2448351516880934-0.14028007215995944*I	0.11369866873424953-0.09918894674262987*I
0.24483515168809342-0.14028007215995944*I	0.571528491128715-0.19839132698997203*I	0.24483515168809344-0.14028007215995947*I
0.11369866873424951-0.09918894674262987*I	0.2448351516880934-0.14028007215995944*I	0.45782982239446535-0.09920238024734207*I
