0.5779384865560006-0.4745883015231639*I	-0.060699194247564425-0.34878296634327055*I	-0.3119644886779023-0.018679425642125547*I
-0.06069919424755871-0.34878296634326683*I	0.26597399787810727-0.49326772716528355*I	-0.06069919424755732-0.3487829663432659*I
-0.31196448867789395-0.018679425642120523*I	-0.06069919424755166-0.34878296634326234*I	0.5779384865560103-0.47458830152315734*I
