0.35425417389110364-0.6672238288433592*I	-0.23523332724410612-0.34765752387855564*I	-0.18498554096851463+0.17552816394008125*I
-0.23523332724410984-0.34765752387855897*I	0.1692686329225841-0.4916956649032833*I	-0.23523332724410917-0.34765752387855997*I
-0.1849855409685197+0.17552816394007661*I	-0.2352333272441125-0.34765752387856363*I	0.35425417389109953-0.6672238288433656*I
