0.5574278801635029-0.5014552683838976*I	-0.07466001855756282-0.34835384507226197*I	-0.30248148993978596+0.008793595890414008*I
-0.07466001855755777-0.3483538450722552*I	0.2549463902237211-0.4926616724934754*I	-0.07466001855756216-0.3483538450722565*I
-0.3024814899397784+0.008793595890423334*I	-0.07466001855755655-0.34835384507224987*I	0.5574278801635049-0.5014552683838904*I
