0.45827667450167636-0.09625947305083157*I	0.2467899084606219-0.13611827522080563*I	0.11548295226326405-0.09624615763557295*I
0.24678990846062188-0.13611827522080558*I	0.5737596267649403-0.19250563068640456*I	0.2467899084606219-0.1361182752208056*I
0.11548295226326402-0.09624615763557294*I	0.24678990846062185-0.13611827522080563*I	0.4582766745016763-0.09625947305083159*I
