0.44908827133643875-0.15234681748125548*I	0.19563584419183894-0.21543455233697564*I	0.06712226098076081-0.15232973544198414*I
0.195635844191839-0.21543455233697564*I	0.5162105323171997-0.3046765529232397*I	0.195635844191839-0.21543455233697562*I
0.06712226098076081-0.1523297354419841*I	0.1956358441918389-0.21543455233697556*I	0.4490882713364387-0.15234681748125545*I
