0.3063962123055063-0.000012795180478208023*I	0.10431356518807701-9.703777377378197*^-6*I	0.03451834558364656-4.813431506437166*^-6*I
0.10431356518807701-9.703777377378195*^-6*I	0.340914557889153-0.00001760861198464519*I	0.10431356518807702-9.703777377378197*^-6*I
0.03451834558364657-4.813431506437166*^-6*I	0.10431356518807705-9.703777377378197*^-6*I	0.30639621230550634-0.000012795180478208027*I
