0.3245841608295606-0.00001536037624490595*I	0.11871032970672991-0.000012677734692643505*I	0.04188253572706947-6.674150366990467*^-6*I
0.11871032970672994-0.000012677734692643507*I	0.36646669655663017-0.000022034526611896423*I	0.11871032970672993-0.000012677734692643507*I
0.04188253572706947-6.674150366990468*^-6*I	0.11871032970672993-0.000012677734692643505*I	0.3245841608295607-0.000015360376244905957*I
