0.5075142680823728-0.004737655084608871*I	-0.21267935581263583+0.003562463299709792*I	0.1177666004700761-0.005523307660725279*I	-0.1335599728770486+0.012558294622352452*I	0.08850688948616003-0.015664219486616806*I	-0.03939414967817928+0.008646774845069557*I	0.027320557342532102-0.009717904408209518*I	-0.04093800681327332+0.019896543557723897*I	0.029276615191421322-0.020876661757784507*I	-0.01294502743071267+0.010722267685482293*I	0.008792487722559415-0.010633860210102734*I	-0.012915520333822107+0.020532488844497186*I	0.007370231013215497-0.019280671947215226*I	-0.0027224908573539462+0.00938980867512475*I	0.0006432819160802299-0.008322643066794193*I	0.0008229193810112771+0.015078118659334089*I	-0.0035237146652910257-0.01238266008670106*I	0.00224704844973844+0.00561415122350542*I	-0.0030769936257164813-0.004125191558854618*I	0.0067951876183091646+0.006516988953152874*I	-0.007422573938439447-0.0036582042095932373*I	0.003796710610769479+0.0012362718908471336*I	-0.003738518985331973+0.00001976813989189614*I	0.007194554974246412-0.0012906517031439763*I	-0.006479726110626491+0.003154388716022731*I	0.003063849800739276-0.0019229813572352575*I	-0.0025299152849042133+0.0024961126244481885*I	0.004376597249503559-0.00541305984335751*I	-0.0031550294373084466+0.0057542746769829595*I	0.0013121223480466182-0.0028769895767489883*I	-0.0007054872555253595+0.002702762556311017*I	0.0007647129457542502-0.0050684268515498775*I	0.0002802244775646369+0.004156401861253795*I	-0.00035744156485844274-0.0018224061253247167*I	0.0007688313169938599+0.0012018295887657293*I	-0.0019017206775147396-0.0017117416969635217*I	0.002428881721408019+0.00037705383429541874*I	-0.0013195083657350378+0.00011458776053312941*I	0.0014505874616135253-0.0007126223418970841*I	-0.002945931393750623+0.0019790713371826843*I	0.0029483349493106543-0.00283787757278378*I	-0.0014683284334411554+0.0015682460167716625*I	0.0013701188910231145-0.0017712973880914674*I	-0.0025615924035548914+0.003637998185326227*I	0.002212665123530839-0.0035393777475067473*I	-0.0010220033808936344+0.001682534581817281*I	0.0007937073508782625-0.0014062519196551652*I	-0.0013129024826081122+0.002451052354618026*I	0.0008029389653071223-0.0015564451821160293*I	-0.00027292839093577125+0.0005294959559547501*I
-0.21267935581263592+0.003562463299709792*I	0.4858429101335582-0.0028400028135881395*I	-0.21570163998283837+0.0043013020621057805*I	0.14832421271804877-0.009590123609020016*I	-0.0898434468249882+0.011925881275738553*I	0.03924645678558782-0.006583462692249869*I	-0.025547719587332287+0.007390252582690478*I	0.03587122905375179-0.0151183321812728*I	-0.025144375258758997+0.01586870698109483*I	0.011104680176593749-0.0081548244006756*I	-0.007511539284827298+0.008095372076714845*I	0.01098734069287522-0.015638057965581213*I	-0.006457871930483949+0.01471014654813643*I	0.002462198751527835-0.007172854925752042*I	-0.000788165253933638+0.006375584734823047*I	-0.00013861732022811687-0.011570576029373782*I	0.0022955358217839608+0.0095497048092203*I	-0.0015313980396926762-0.004344665937107027*I	0.002202429748975401+0.0032251444439140497*I	-0.004940520277851087-0.005139461157749255*I	0.005477754087676841+0.0029838161474023536*I	-0.0028145818784001-0.0010464264762019952*I	0.0027960702083432527+0.00009549227450991149*I	-0.00540576904185455+0.0007628831189345123*I	0.004902458281155416-0.00218309078832877*I	-0.0023251227370574955+0.0013549630775439897*I	0.0019347575288711655-0.0017981755369135019*I	-0.003364862573360643+0.003929738243452835*I	0.002456178653680907-0.004214024372585203*I	-0.001029970683112356+0.0021129007669380005*I	0.0005740480554363583-0.0019968739115294068*I	-0.0006597274737820659+0.003757334484903019*I	-0.00013347918639669153-0.0031004872298422267*I	0.00023214181301541386+0.0013643957796734135*I	-0.0005476533480889517-0.0009110685042106237*I	0.0013770479618618935+0.0013146932760539091*I	-0.0017880440722247313-0.00033242745727211557*I	0.0009761092498799701-0.00005704899495365454*I	-0.001081774171417334+0.0004991753931859798*I	0.0022048059894801786-0.0014094448868417087*I	-0.002218099294472904+0.0020479040636093293*I	0.0011066250237223925-0.0011350188704336464*I	-0.0010365132941413634+0.001287944790441868*I	0.0019420120058436577-0.0026505023001713035*I	-0.0016822449624844763+0.0025842905483998983*I	0.0007775726023021936-0.001229096589622973*I	-0.0006050475848735956+0.0010284758524893398*I	0.0010022957730786669-0.0017940173691108122*I	-0.0006136377267186435+0.0011398218329774015*I	0.00020858842220040403-0.0003877654494556469*I
0.11776660047007612-0.005523307660725279*I	-0.21570163998283837+0.004301302062105777*I	0.5164005223815307-0.006906818761882872*I	-0.30252280263762404+0.015488344575448332*I	0.17564477006058093-0.01930802801722953*I	-0.07599701673414122+0.010669359013359466*I	0.04779712849680753-0.011983890465313151*I	-0.06453852493693822+0.024515481826164406*I	0.04466371677631123-0.025752192391375536*I	-0.019710887112873623+0.013241811372327378*I	0.013299533146909553-0.013159022156154086*I	-0.019402899361196622+0.025432414233618736*I	0.01163062260895545-0.02396070103237542*I	-0.004523546327063639+0.011695922607834735*I	0.0016802995152194876-0.010420787888331638*I	-0.000426955035569985+0.018939513484345062*I	-0.0032156109459446007-0.015695767588228413*I	0.002250917121020922+0.00716069802962893*I	-0.0033949246918272813-0.005358935536001661*I	0.007724802537415281+0.008597967370907783*I	-0.008679039263183063-0.00511969301785736*I	0.004477113685250613+0.0018430365310651323*I	-0.004481831934922676-0.0003033114971593788*I	0.008699168891924897-0.0009468188974816361*I	-0.007935684326758763+0.0032589957433827002*I	0.003773366009287306-0.0020582849680070153*I	-0.0031600700255139274+0.0027885886965486354*I	0.005520028454420185-0.006137005729820462*I	-0.004070349828886004+0.006632500799763852*I	0.0017181043610706467-0.003333908707365622*I	-0.0009842109013690633+0.003167472695530002*I	0.0011786431616499279-0.005977476806591218*I	0.00010910384321179351+0.00495916407366875*I	-0.00032369096962720043-0.0021891496087281343*I	0.0008403584578834476+0.001477259466961594*I	-0.0021454856370831743-0.0021548335825968333*I	0.002827635423475418+0.0006020709341568263*I	-0.0015503098779070276+0.00005216017538073458*I	0.0017303277777466232-0.0007538715398982789*I	-0.0035376076602079425+0.002162491824142458*I	0.0035749248805032924-0.003180742274933175*I	-0.0017862841551731122+0.0017676028372795344*I	0.0016785181385429364-0.002014223782513483*I	-0.003150573395925633+0.0041525365651715615*I	0.0027357193567219213-0.0040567542198264705*I	-0.0012652891664644377+0.0019302318190719573*I	0.0009861610245025978-0.0016168620390786198*I	-0.0016356411076122782+0.0028223564147946824*I	0.0010022957730786669-0.001794017369110812*I	-0.00034070933578287223+0.0006103258770226513*I
-0.13355997287704865+0.012558294622352454*I	0.14832421271804885-0.009590123609020014*I	-0.30252280263762393+0.015488344575448341*I	0.7411083153811415-0.03564308664016049*I	-0.4265714851811373+0.04466407632485571*I	0.18419544177180078-0.02470845579029283*I	-0.11498782208374721+0.02779458825683338*I	0.15389654974267286-0.05689264586271357*I	-0.10619270425598744+0.059798074932772956*I	0.04685856974662704-0.030756390146854024*I	-0.031602247189242975+0.030578853529231266*I	0.04608261584327647-0.05911383698189665*I	-0.027760119240877457+0.05572268386443834*I	0.010848723372647107-0.02720863399495501*I	-0.004162336108699988+0.02425985135735675*I	0.001412804638288217-0.04411116665956513*I	0.0071426645917049445+0.03659906751111717*I	-0.005079137598079209-0.016710037187123033*I	0.007773289909460807+0.012533520956622666*I	-0.01776180121477895-0.020146287715257033*I	0.020033501653063508+0.012076760364361474*I	-0.01034628931970564-0.004376578038814745*I	0.010380212368832265+0.0008007253590735844*I	-0.020170734319302136+0.0020120652707695742*I	0.018431712635258734-0.007390421012889614*I	-0.008770631615215196+0.0046926213623873485*I	0.00735863693483633-0.006397115160913977*I	-0.012870158088364522+0.014107538573764905*I	0.009517282344043712-0.015281457628891644*I	-0.004024590047142712+0.00768707272835586*I	0.0023226994672842175-0.007314511602427434*I	-0.0028114608982753126+0.013815268683313512*I	-0.00018232694857231308-0.011479564250587113*I	0.0007173204880798277+0.005072027760956932*I	-0.0019215232586214232-0.0034329146871143455*I	0.004928524977580041+0.005022662942417865*I	-0.006524602001858843-0.0014404887245724285*I	0.0035818539513420727-0.00009475161078779897*I	-0.004006143366697638+0.0017154766063372144*I	0.008197923023355317-0.004944743468476914*I	-0.00829536059648171+0.007299903299813707*I	0.004146817995323838-0.004059947187013014*I	-0.0039003442569573834+0.004632194612009231*I	0.007324826314742877-0.009554804628037164*I	-0.006364826700497798+0.009339831138533204*I	0.002944307778922326-0.0044445196692821185*I	-0.002295882689203121+0.003724112381377302*I	0.0038093114397162267-0.006502074849277945*I	-0.0023349058635017484+0.004133586936435309*I	0.000793707350878263-0.0014062519196551657*I
0.08850688948616002-0.015664219486616802*I	-0.08984344682498818+0.01192588127573855*I	0.1756447700605809-0.019308028017229528*I	-0.4265714851811369+0.0446640763248557*I	0.7703849305725624-0.056519748397944956*I	-0.32766717789638317+0.03135705155654318*I	0.19298792949436006-0.035342316000395536*I	-0.23975267713303597+0.07235636955512537*I	0.16126678075588832-0.07617331780992874*I	-0.07099639686742223+0.03922562837430081*I	0.047501851662707276-0.0390790332136482*I	-0.06869812605415075+0.07561922742216225*I	0.042558901177985435-0.07149649706859774*I	-0.017107363539412668+0.03498211904283905*I	0.00777172974693062-0.03133382555380966*I	-0.005772855742117173+0.057131556355614406*I	-0.006009769300151237-0.0477693708691584*I	0.005050799052106862+0.021923329631747424*I	-0.008817656583411184-0.016690269047231154*I	0.020856421034074795+0.027154879023695577*I	-0.024241527325405438-0.01699189899923432*I	0.012627260818570707+0.006414876582579014*I	-0.012876204604609861-0.0018804654143665545*I	0.02522690025356792-0.0008734320597367345*I	-0.023325763756610596+0.007766339947752543*I	0.011155347545605819-0.005160843270066845*I	-0.009476118870740563+0.007395383918698374*I	0.01671183731829014-0.016572109332035626*I	-0.012589933610799894+0.01826394043501871*I	0.005386549268023499-0.0092374929596627*I	-0.0032557587301488547+0.008888902317121595*I	0.004194270300931253-0.016892624093944632*I	-0.000382579176867293+0.01419232251760894*I	-0.0006094009105748042-0.006309904263863336*I	0.002167907949693354+0.0043594054190598495*I	-0.0057598890561045965-0.006508915576122311*I	0.007876859926890701+0.0021847853696340836*I	-0.0043635849315560825-0.00010692951898750308*I	0.00495197284236519-0.0018660489988792683*I	-0.010197081273996456+0.005588161602850187*I	0.010410588146886167-0.008484121215983667*I	-0.005219852622692424+0.004746782372542362*I	0.0049405253462021055-0.005466199106668184*I	-0.009310758094248429+0.011318902475715896*I	0.008127765280050004-0.011111249810153203*I	-0.0037642111226442805+0.005292358398148969*I	0.002944307778922328-0.00444451966928212*I	-0.004896498267056646+0.007771585121761543*I	0.003006372474409106-0.004945629667161918*I	-0.0010220033808936355+0.0016825345818172826*I
-0.039394149678179294+0.008646774845069559*I	0.03924645678558783-0.006583462692249871*I	-0.0759970167341412+0.010669359013359464*I	0.18419544177180072-0.024708455790292818*I	-0.32766717789638306+0.03135705155654318*I	0.5361940470957395-0.017578289906513615*I	-0.24876089885499794+0.0197869267215111*I	0.1951827824646759-0.040346513755874024*I	-0.12144569401423116+0.04250473480496981*I	0.05281333571370941-0.021911142018677512*I	-0.03384742412609322+0.02186120939422837*I	0.04671995242639892-0.04232696617622782*I	-0.029306711367458993+0.04012855833845157*I	0.012035480888428908-0.019672345263534695*I	-0.006097274789785535+0.017696101255451964*I	0.005908203094796017-0.03234809515270432*I	0.0013154179789768587+0.027243667504759143*I	-0.0018837811665649463-0.012563947339061089*I	0.004210334703385023+0.009696221453247026*I	-0.010484906639933773-0.01594715406818856*I	0.012675748190616237+0.010350430168293904*I	-0.006671102655150282-0.004036129335765039*I	0.006933257486189827+0.0015224611815104622*I	-0.013711151893066296-0.00044683979536190794*I	0.01283639102251318-0.0034132990135116235*I	-0.006169675298569961+0.0024214373682799988*I	0.005304875792650783-0.0036995571739330017*I	-0.009430359088997276+0.008449955847290375*I	0.0072251577484396465-0.009497602390756216*I	-0.003122951607154445+0.004832259624155411*I	0.001961152236218575-0.004706117952653539*I	-0.00264754208528082+0.009001766004409774*I	0.0005346553950594848-0.007646939059699558*I	0.00017828037978302792+0.003420247551657765*I	-0.0010553794640699291-0.002408767022554055*I	0.002922126477560009+0.0036625828741152274*I	-0.0041396225530943315-0.0013850106235050173*I	0.002314876086617779+0.00017232791428611408*I	-0.0026659408136476535+0.0008760516794172243*I	0.005523865957185738-0.002745253910959106*I	-0.00568838832918212+0.0042997671547371176*I	0.002860306875904561-0.002421164455010277*I	-0.0027233350504322976+0.0028155960361171918*I	0.00514911376840251-0.005853964556123833*I	-0.004513981983676032+0.005772016444986639*I	0.002092786048224993-0.0027518809095122706*I	-0.0016415608790149615+0.002316420642931211*I	0.0027357193567219247-0.004056754219826474*I	-0.0016822449624844787+0.002584290548399902*I	0.0005718931148205439-0.0008792049120798376*I
0.027320557342532106-0.009717904408209525*I	-0.025547719587332287+0.007390252582690481*I	0.04779712849680754-0.011983890465313157*I	-0.1149878220837472+0.027794588256833386*I	0.1929879294943601-0.03534231600039558*I	-0.248760898854998+0.01978692672151111*I	0.5383889000660552-0.022582487661992105*I	-0.334125049826867+0.04606719810467962*I	0.1958260643807562-0.04866915682266826*I	-0.08429672127290214+0.02514031582489737*I	0.05203143647740109-0.02515907498125712*I	-0.06870086104563827+0.048775333183521175*I	0.04364295880068245-0.04645215773508247*I	-0.01829662261783187+0.022842540551064508*I	0.010171954236294307-0.02068661486242935*I	-0.011629609451735823+0.03796593519024147*I	0.0021696841094640323-0.03232832701281243*I	0.0004749536302550188+0.015016559326258736*I	-0.00355103122308753-0.011820832360018478*I	0.0099532573332623+0.019740238843418686*I	-0.013014821924837999-0.013451041443740364*I	0.006981744858235357+0.005458014767225349*I	-0.007506049943606721-0.0026025037167603906*I	0.015083439472251641+0.0022008522099938046*I	-0.014416639148591679+0.002255922760949121*I	0.006985919269558157-0.0019520129173777848*I	-0.006123915516826675+0.003476009296872007*I	0.011021868359209142-0.008261330499909089*I	-0.008661527772003423+0.009651785436056123*I	0.0037997607166347226-0.0049662273837470594*I	-0.0025147349622864105+0.004945123311443596*I	0.003598505195798767-0.009569920416934823*I	-0.001196954623667293+0.008289143662512698*I	0.00008867684156436055-0.003745801818390273*I	0.0009324989076496824+0.002723425006713142*I	-0.002827500205047713-0.004262000200254013*I	0.004292245368583127+0.0018912854860237572*I	-0.002441978435185903-0.00040202942510028796*I	0.0028867692014383256-0.0007068769977937251*I	-0.006045829894040566+0.002477361029412401*I	0.006317573308064002-0.004151505830614278*I	-0.003191870756921993+0.002368580818311948*I	0.0030688952981049677-0.0028089299044659283*I	-0.005833490349411075+0.005886604205519775*I	0.005149113768402514-0.00585396455612384*I	-0.002391331740046713+0.002796078689768881*I	0.0018841976260245905-0.0023641154600566247*I	-0.0031505733959256393+0.004152536565171571*I	0.0019420120058436618-0.0026505023001713096*I	-0.0006602415815908433+0.0009017559665826192*I
-0.04093800681327334+0.019896543557723904*I	0.03587122905375181-0.015118332181272807*I	-0.06453852493693829+0.024515481826164406*I	0.1538965497426729-0.05689264586271359*I	-0.23975267713303605+0.07235636955512541*I	0.19518278246467596-0.04034651375587406*I	-0.3341250498268669+0.046067198104679616*I	0.7871909312244175-0.09475692362205716*I	-0.45433160442201465+0.10038676018929403*I	0.1950441651444478-0.05191708978524783*I	-0.11915015819244712+0.052054439614190144*I	0.15530935438096105-0.10100381252227879*I	-0.09905003966428245+0.09639714244389022*I	0.041779432148547846-0.04746642733397713*I	-0.023828957279782157+0.04311237448585402*I	0.028320814628497542-0.07926012469715389*I	-0.007726617587813925+0.06779944422879998*I	0.0005024340529414477-0.03158521203376983*I	0.006217876260132301+0.02506057671643039*I	-0.01875792968101398-0.042099101388795634*I	0.025574377226963745+0.02920864649822761*I	-0.013849769213294439-0.012017415824735717*I	0.015131926844297164+0.00613640579570869*I	-0.030631959303143514-0.006038749141492131*I	0.029550783997107276-0.0032046972645302*I	-0.014370879366848381+0.0033104946895411297*I	0.012702911836116508-0.0065137862433538715*I	-0.022982195217577498+0.01582733395408314*I	0.018249385686686468-0.018869985263476784*I	-0.00805331112713539+0.009764649123344306*I	0.005437113676214916-0.009830029848028346*I	-0.007941633110784491+0.019130201516182815*I	0.002992680342184868-0.016721946353464114*I	-0.00044273609580063766+0.007592321117568074*I	-0.0016834438994134248-0.00559903499609023*I	0.005386462125080016+0.008870525214836614*I	-0.00847768754505404-0.004179660950773411*I	0.0048641384834036735+0.0010120805739439185*I	-0.005821867515578817+0.0011992799248948887*I	0.012253351292322943-0.004532141685619312*I	-0.012889428702356672+0.007899342413960793*I	0.006526161730264412-0.004539271280069929*I	-0.006302026055900773+0.00543958898771453*I	0.012007234463071573-0.01144681831775489*I	-0.010630266459983485+0.011433490236249046*I	0.0049405253462021115-0.005466199106668193*I	-0.0039003442569573907+0.004632194612009241*I	0.006531118963864626-0.00814855270838202*I	-0.004029920836996058+0.005206244202097905*I	0.001370118891023118-0.0017712973880914722*I
0.02927661519142133-0.02087666175778452*I	-0.025144375258759004+0.01586870698109483*I	0.04466371677631124-0.02575219239137555*I	-0.10619270425598738+0.05979807493277296*I	0.16126678075588846-0.07617331780992882*I	-0.12144569401423116+0.04250473480496985*I	0.1958260643807561-0.04866915682266825*I	-0.4543316044220146+0.10038676018929406*I	0.7836672165591269-0.10713958370875828*I	-0.33182951400508315+0.05561690291389994*I	0.19196717151873127-0.05604228134410249*I	-0.2326100125413311+0.10895543706624268*I	0.14788678044252165-0.1046620167318721*I	-0.06322310695796142+0.05175914933092358*I	0.03804091316321587-0.0474466591940853*I	-0.04866462440108729+0.08769598778652396*I	0.02184108851787101-0.07610573598113124*I	-0.0067271511705803795+0.03578284440191275*I	-0.0020274812319627826-0.02908909940932166*I	0.012658856893141642+0.049741135342724896*I	-0.021912959118322455-0.03634482671181268*I	0.012409435986943232+0.015526214470833476*I	-0.014555256468819801-0.009314653268424688*I	0.030373703378118583+0.011873421394803928*I	-0.0303517348255789-0.0018823472802383103*I	0.014949960285854961-0.0008996350198484414*I	-0.013602048049854529+0.004512324278306872*I	0.025044573304995658-0.012352996310323907*I	-0.02055331349616949+0.01620438778837858*I	0.009233824286984408-0.00859375795718122*I	-0.006602723665521859+0.009052026781447231*I	0.010187235316431302-0.01801259805660811*I	-0.00499329816147383+0.016292323943399037*I	0.001380405901325858-0.007522016353325501*I	0.0009273827952224812+0.0058210237294766065*I	-0.004101090295550475-0.009592720794130942*I	0.007599127248610866+0.005331147467329858*I	-0.004509745167532199-0.001677709651854106*I	0.005657845834281943-0.00039417134571125413*I	-0.012124715756602426+0.002830915562410911*I	0.013056290257630077-0.006088586867735359*I	-0.006659467620759221+0.0036171828623898154*I	0.006526161730264418-0.004539271280069938*I	-0.012531987137498238+0.009721748539285533*I	0.011204295497764454-0.009890373135638869*I	-0.005219852622692435+0.004746782372542379*I	0.004146817995323849-0.00405994718701303*I	-0.006975852230746692+0.007185315539280605*I	0.004318453840333783-0.004609174960875267*I	-0.0014683284334411604+0.0015682460167716695*I
-0.012945027430712679+0.010722267685482305*I	0.01110468017659376-0.008154824400675607*I	-0.019710887112873634+0.013241811372327387*I	0.046858569746627075-0.030756390146854055*I	-0.07099639686742225+0.03922562837430088*I	0.052813335713709435-0.02191114201867754*I	-0.08429672127290218+0.02514031582489738*I	0.1950441651444478-0.05191708978524783*I	-0.33182951400508315+0.05561690291389994*I	0.5371248478075749-0.029095810769372708*I	-0.24734663435995613+0.02938765590024824*I	0.19010364486659664-0.05705655094299716*I	-0.11367240410477036+0.05503825576159257*I	0.04846735579561665-0.027302234431986604*I	-0.028848924168774586+0.025181846112652406*I	0.03637366310669331-0.046703544215042705*I	-0.01892649899862672+0.0409292836975253*I	0.006895776272971301-0.019363808662192752*I	-0.0013664470525711003+0.01599341799304841*I	-0.002862428520419219-0.027655473790317017*I	0.008674054913813232+0.02084655234384519*I	-0.005238874586734825-0.009096083494579103*I	0.006719140287692569+0.005901172004804116*I	-0.014509496687076526-0.008260081339832687*I	0.014998447657900496+0.003035918565866448*I	-0.007468931525247246-0.0005588327891536102*I	0.006959652193537252-0.0013854812342295867*I	-0.012993831404986503+0.004625187965595057*I	0.010914867763891787-0.006846213700626005*I	-0.004961424235674589+0.003728784152999777*I	0.0036754482731445027-0.004111450284957663*I	-0.005848505137655209+0.00835520423650261*I	0.003219014381742008-0.007782125784419025*I	-0.0010402173335520787+0.0036401917587681205*I	-0.00015713522934012676-0.002918997769025698*I	0.0014992759100430262+0.00494181881739677*I	-0.0033656888618979084-0.0030147444476903277*I	0.0020624780058076213+0.0010561320916011435*I	-0.0026969403430848965-0.00009234637962284149*I	0.005866434256482352-0.0007819367951669043*I	-0.006435505242297471+0.0023391017578723024*I	0.003301037111120387-0.0014445341247925165*I	-0.0032709883985212584+0.0019045275319065753*I	0.006317573308064018-0.004151505830614293*I	-0.0056883883291821355+0.0042997671547371375*I	0.0026546273884229163-0.0020712727774671487*I	-0.002118287465558706+0.0017871201836278574*I	0.0035749248805033067-0.0031807422749331933*I	-0.002218099294472913+0.0020479040636093406*I	0.0007542185278666558-0.0006968225449446283*I
