0.48435133431093563-0.256802326505147*I	0.10431778051730421-0.31413174097898217*I	-0.08056663204839752-0.15667201728600627*I	-0.08304919147470799+0.04274861294030427*I	-0.028242928713244544+0.10008985581635138*I
0.10431778051730464-0.3141317409789821*I	0.40378470226253904-0.41347434379115316*I	0.021268589042597243-0.27138312803867787*I	-0.10880956076164114-0.056582161469654876*I	-0.08304919147470743+0.04274861294030422*I
-0.08056663204839615-0.156672017286006*I	0.021268589042598592-0.2713831280386776*I	0.3755417735492963-0.31338448797480156*I	0.021268589042598665-0.2713831280386779*I	-0.08056663204839598-0.1566720172860063*I
-0.08304919147470623+0.042748612940304714*I	-0.10880956076163889-0.056582161469654356*I	0.021268589042600032-0.27138312803867765*I	0.4037847022625416-0.4134743437911532*I	0.10431778051730618-0.3141317409789823*I
-0.02824292871324327+0.10008985581635174*I	-0.08304919147470567+0.04274861294030469*I	-0.08056663204839468-0.15667201728600605*I	0.10431778051730672-0.31413174097898217*I	0.4843513343109371-0.256802326505147*I
