0.5138763846701963-0.0662508714508691*I	0.2407975089361159-0.11344827680069976*I	0.015347652601468103-0.12897021524862717*I	-0.12169240525657025-0.10994156621377102*I	-0.11656272171305006-0.06273642583702939*I
0.24079750893611582-0.11344827680069976*I	0.5292240372716642-0.19522108669949623*I	0.11910510367954567-0.22338984301447068*I	-0.10121506911158183-0.19170664108565644*I	-0.12169240525657013-0.10994156621377094*I
0.015347652601467945-0.12897021524862706*I	0.11910510367954545-0.22338984301447054*I	0.4126613155586143-0.2579575125365252*I	0.11910510367954588-0.22338984301447032*I	0.015347652601468365-0.12897021524862684*I
-0.12169240525657046-0.10994156621377088*I	-0.10121506911158216-0.19170664108565622*I	0.1191051036795457-0.22338984301447024*I	0.5292240372716647-0.19522108669949562*I	0.24079750893611612-0.11344827680069934*I
-0.11656272171305022-0.06273642583702925*I	-0.12169240525657037-0.10994156621377071*I	0.015347652601468156-0.1289702152486267*I	0.24079750893611607-0.11344827680069929*I	0.5138763846701963-0.06625087145086878*I
