0.495513043952697-0.2817611656295109*I	0.05473745678330122-0.3409225632113095*I	-0.13198935854975619-0.16169971057166155*I	-0.06698821002644449+0.060813152688630995*I	0.021375402845414247+0.11998873083418084*I
0.05473745678330142-0.3409225632113104*I	0.3635236854029413-0.4434608762011743*I	-0.012250753243142624-0.280109410522681*I	-0.1106139557043414-0.04171097973748336*I	-0.06698821002644414+0.060813152688629316*I
-0.13198935854975533-0.16169971057166396*I	-0.012250753243141614-0.2801094105226835*I	0.38489908824835667-0.3234721453669986*I	-0.01225075324314201-0.2801094105226857*I	-0.13198935854975558-0.16169971057166616*I
-0.06698821002644299+0.06081315268862787*I	-0.11061395570433964-0.04171097973748741*I	-0.01225075324314115-0.2801094105226881*I	0.3635236854029421-0.4434608762011824*I	0.054737456783301774-0.340922563211316*I
0.02137540284541546+0.11998873083417852*I	-0.06698821002644278+0.06081315268862619*I	-0.13198935854975474-0.16169971057166846*I	0.05473745678330205-0.34092256321131675*I	0.4955130439526975-0.2817611656295156*I
