0.5871364396675912-0.30082457280958064*I	0.007143791088819781-0.3586463113600944*I	-0.2603587063619691-0.16205620149504252*I	-0.052592763676726495+0.07390839452398937*I	0.14543387454636683+0.13174721511377446*I
0.0071437910888206245-0.35864631136009484*I	0.3267777333056242-0.46288077430462415*I	-0.04544897258790355-0.2847379168361064*I	-0.11492483181559936-0.030308986381268527*I	-0.05259276367672495+0.0739083945239895*I
-0.26035870636196756-0.16205620149504346*I	-0.04544897258790212-0.28473791683610783*I	0.47221160785199656-0.3311335591908521*I	-0.04544897258789765-0.28473791683610733*I	-0.2603587063619631-0.1620562014950431*I
-0.05259276367672454+0.07390839452398792*I	-0.11492483181559633-0.030308986381271025*I	-0.045448972587895264-0.28473791683610955*I	0.3267777333056364-0.4628807743046277*I	0.007143791088830065-0.3586463113600975*I
0.14543387454636825+0.13174721511377355*I	-0.05259276367672211+0.07390839452398755*I	-0.26035870636196046-0.16205620149504563*I	0.007143791088831231-0.3586463113600989*I	0.5871364396675999-0.300824572809584*I
