 -0.94343434E+00  0.44237751E+01     0.22529915E+01     0.14594165-144     0.64776831-145     0.21707836E+01     0.14061648-144     0.64776831-145        5        5   
 -0.94141414E+00  0.42327346E+01     0.21751368E+01     0.40799912-144     0.18757400-144     0.20575977E+01     0.38595185-144     0.18757400-144        5        5   
 -0.93939394E+00  0.43353315E+01     0.20542915E+01     0.11158034-143     0.54315727-144     0.22810400E+01     0.12389635-143     0.54315727-144        5        5   
 -0.93737374E+00  0.40826809E+01     0.20523476E+01     0.32279699-143     0.15728183-143     0.20303333E+01     0.31933454-143     0.15728183-143        5        5   
 -0.93535354E+00  0.36670417E+01     0.18689089E+01     0.85117653-143     0.45544035-143     0.17981328E+01     0.81894222-143     0.45544035-143        5        5   
 -0.93333333E+00  0.41502393E+01     0.21020190E+01     0.27721779-142     0.13188167-142     0.20482203E+01     0.27012272-142     0.13188167-142        5        5   
 -0.93131313E+00  0.40615417E+01     0.18973921E+01     0.72459359-142     0.38188922-142     0.21641496E+01     0.82646540-142     0.38188922-142        5        5   
 -0.92929293E+00  0.39425331E+01     0.19763459E+01     0.21855126-141     0.11058350-141     0.19661872E+01     0.21742787-141     0.11058350-141        5        5   
 -0.92727273E+00  0.55384371E+01     0.27792964E+01     0.88997573-141     0.32021620-141     0.27591407E+01     0.88352156-141     0.32021620-141        6        6   
 -0.92525253E+00  0.53104090E+01     0.25820311E+01     0.23941850-140     0.92724873-141     0.27283779E+01     0.25298850-140     0.92724873-141        5        5   
 -0.92323232E+00  0.49978366E+01     0.24455429E+01     0.65663569-140     0.26850303-140     0.25522937E+01     0.68529859-140     0.26850303-140        5        5   
 -0.92121212E+00  0.52489351E+01     0.25385243E+01     0.19737106-139     0.77750313-140     0.27104109E+01     0.21073529-139     0.77750313-140        6        6   
 -0.91919192E+00  0.41984440E+01     0.20683500E+01     0.46567094-139     0.22514126-139     0.21300940E+01     0.47957206-139     0.22514126-139        6        6   
 -0.91717172E+00  0.37885287E+01     0.19675604E+01     0.12827326-138     0.65194063-139     0.18209683E+01     0.11871632-138     0.65194063-139        4        4   
 -0.91515152E+00  0.36428940E+01     0.18466720E+01     0.34861877-138     0.18878218-138     0.17962220E+01     0.33909470-138     0.18878218-138        4        4   
 -0.91313131E+00  0.34245439E+01     0.17418497E+01     0.95219224-138     0.54665578-138     0.16826941E+01     0.91985447-138     0.54665578-138        4        4   
 -0.91111111E+00  0.27300241E+01     0.12999099E+01     0.20576910-137     0.15829489-137     0.14301142E+01     0.22637976-137     0.15829489-137        4        4   
 -0.90909091E+00  0.31942994E+01     0.15877452E+01     0.72778093-137     0.45837386-137     0.16065541E+01     0.73640242-137     0.45837386-137        4        4   
 -0.90707071E+00  0.32620646E+01     0.17084828E+01     0.22676886-136     0.13273113-136     0.15535818E+01     0.20620867-136     0.13273113-136        4        4   
 -0.90505051E+00  0.31443579E+01     0.12456985E+01     0.47878298-136     0.38434899-136     0.18986594E+01     0.72974782-136     0.38434899-136        4        4   
 -0.90303030E+00  0.29819796E+01     0.13752170E+01     0.15305585-135     0.11129578-135     0.16067627E+01     0.17882590-135     0.11129578-135        4        4   
 -0.90101010E+00  0.34776167E+01     0.16330402E+01     0.52629412-135     0.32227873-135     0.18445765E+01     0.59446778-135     0.32227873-135        4        4   
 -0.89898990E+00  0.31872507E+01     0.15242226E+01     0.14224368-134     0.93322120-135     0.16630282E+01     0.15519731-134     0.93322120-135        4        4   
 -0.89696970E+00  0.27401272E+01     0.13007312E+01     0.35149981-134     0.27023248-134     0.14393960E+01     0.38897156-134     0.27023248-134        4        4   
 -0.89494949E+00  0.37710291E+01     0.19020465E+01     0.14883725-133     0.78251108-134     0.18689826E+01     0.14624996-133     0.78251108-134        4        4   
 -0.89292929E+00  0.26640159E+01     0.14198823E+01     0.32173313-133     0.22659141-133     0.12441336E+01     0.28190999-133     0.22659141-133        4        4   
 -0.89090909E+00  0.28756595E+01     0.15702509E+01     0.10303041-132     0.65613982-133     0.13054086E+01     0.85653059-133     0.65613982-133        4        4   
 -0.88888889E+00  0.53058876E+01     0.24843970E+01     0.47203080-132     0.18999814-132     0.28214906E+01     0.53607795-132     0.18999814-132        6        6   
 -0.88686869E+00  0.48870808E+01     0.23256090E+01     0.12794962-131     0.55017683-132     0.25614718E+01     0.14092624-131     0.55017683-132        6        6   
 -0.88484848E+00  0.44857946E+01     0.22841960E+01     0.36390549-131     0.15931448-131     0.22015986E+01     0.35074653-131     0.15931448-131        6        6   
 -0.88282828E+00  0.44546863E+01     0.21801375E+01     0.10057547-130     0.46132628-131     0.22745488E+01     0.10493091-130     0.46132628-131        5        5   
 -0.88080808E+00  0.46006740E+01     0.22816686E+01     0.30479912-130     0.13358606-130     0.23190054E+01     0.30978680-130     0.13358606-130        5        5   
 -0.87878788E+00  0.37121373E+01     0.17809243E+01     0.68890535-130     0.38682461-130     0.19312130E+01     0.74704069-130     0.38682461-130        5        5   
 -0.87676768E+00  0.42988293E+01     0.21746684E+01     0.24359035-129     0.11201264-129     0.21241609E+01     0.23793288-129     0.11201264-129        5        5   
 -0.87474747E+00  0.36821624E+01     0.16930954E+01     0.54916320-129     0.32435455-129     0.19890670E+01     0.64516291-129     0.32435455-129        5        5   
 -0.87272727E+00  0.41681826E+01     0.19499589E+01     0.18314640-128     0.93923214-129     0.22182237E+01     0.20834270-128     0.93923214-129        5        5   
 -0.87070707E+00  0.38093912E+01     0.17206390E+01     0.46796745-128     0.27197306-128     0.20887522E+01     0.56808434-128     0.27197306-128        5        5   
 -0.86868687E+00  0.48013647E+01     0.22888467E+01     0.18025841-127     0.78755128-128     0.25125180E+01     0.19787368-127     0.78755128-128        5        5   
 -0.86666667E+00  0.41551032E+01     0.21235802E+01     0.48428438-127     0.22805090-127     0.20315230E+01     0.46329064-127     0.22805090-127        5        5   
 -0.86464646E+00  0.49120263E+01     0.24539562E+01     0.16205094-126     0.66036606-127     0.24580701E+01     0.16232261-126     0.66036606-127        5        5   
 -0.86262626E+00  0.38594492E+01     0.20080688E+01     0.38398679-126     0.19122193-126     0.18513804E+01     0.35402453-126     0.19122193-126        5        5   
 -0.86060606E+00  0.35587537E+01     0.18391764E+01     0.10183898-125     0.55372055-126     0.17195773E+01     0.95216529-126     0.55372055-126        5        5   
 -0.85858586E+00  0.44237540E+01     0.21137643E+01     0.33892231-125     0.16034063-125     0.23099897E+01     0.37038521-125     0.16034063-125        6        6   
 -0.85656566E+00  0.53548109E+01     0.27503203E+01     0.12769674-124     0.46429771-125     0.26044906E+01     0.12092590-124     0.46429771-125        6        6   
 -0.85454545E+00  0.55817790E+01     0.28936828E+01     0.38904552-124     0.13444650-124     0.26880962E+01     0.36140511-124     0.13444650-124        6        6   
 -0.85252525E+00  0.52014642E+01     0.25183642E+01     0.98043991-124     0.38931617-124     0.26831000E+01     0.10445742-123     0.38931617-124        6        6   
 -0.85050505E+00  0.42980516E+01     0.20265533E+01     0.22846171-123     0.11273412-123     0.22714983E+01     0.25607537-123     0.11273412-123        4        4   
 -0.84848485E+00  0.31572864E+01     0.13429685E+01     0.43840366-123     0.32644374-123     0.18143179E+01     0.59227271-123     0.32644374-123        4        4   
 -0.84646465E+00  0.29470410E+01     0.12220880E+01     0.11552175-122     0.94528179-123     0.17249530E+01     0.16305666-122     0.94528179-123        4        4   
 -0.84444444E+00  0.43091998E+01     0.23390830E+01     0.64026515-122     0.27372486-122     0.19701169E+01     0.53926996-122     0.27372486-122        4        4   
 -0.84242424E+00  0.50036397E+01     0.25222383E+01     0.19991864-121     0.79262395-122     0.24814014E+01     0.19668182-121     0.79262395-122        6        6   
 -0.84040404E+00  0.42783209E+01     0.22871214E+01     0.52493964-121     0.22951979-121     0.19911995E+01     0.45701969-121     0.22951979-121        4        4   
 -0.83838384E+00  0.47027908E+01     0.24431668E+01     0.16237764-120     0.66461952-121     0.22596240E+01     0.15017902-120     0.66461952-121        4        4   
 -0.83636364E+00  0.44442560E+01     0.22705972E+01     0.43698460-120     0.19245360-120     0.21736588E+01     0.41832846-120     0.19245360-120        4        4   
 -0.83434343E+00  0.44289054E+01     0.22893105E+01     0.12758032-119     0.55728710-120     0.21395949E+01     0.11923686-119     0.55728710-120        4        4   
 -0.83232323E+00  0.51645272E+01     0.27193211E+01     0.43882607-119     0.16137340-119     0.24452062E+01     0.39459122-119     0.16137340-119        4        4   
 -0.83030303E+00  0.50824384E+01     0.24721248E+01     0.11551950-118     0.46728828-119     0.26103136E+01     0.12197690-118     0.46728828-119        4        4   
 -0.82828283E+00  0.45749101E+01     0.23476569E+01     0.31766727-118     0.13531248-118     0.22272531E+01     0.30137514-118     0.13531248-118        5        5   
 -0.82626263E+00  0.33303439E+01     0.16630768E+01     0.65163302-118     0.39182378-118     0.16672671E+01     0.65327489-118     0.39182378-118        5        5   
 -0.82424242E+00  0.34599043E+01     0.19203769E+01     0.21788645-117     0.11346025-117     0.15395274E+01     0.17467516-117     0.11346025-117        4        4   
 -0.82222222E+00  0.35222070E+01     0.16722348E+01     0.54940668-117     0.32854638-117     0.18499722E+01     0.60780169-117     0.32854638-117        4        4   
 -0.82020202E+00  0.32482642E+01     0.14306153E+01     0.13610451-116     0.95137041-117     0.18176489E+01     0.17292573-116     0.95137041-117        4        4   
 -0.81818182E+00  0.28396292E+01     0.17443707E+01     0.48055309-116     0.27548794-116     0.10952584E+01     0.30173049-116     0.27548794-116        4        4   
 -0.81616162E+00  0.40574658E+01     0.16406668E+01     0.13088080-115     0.79772929-116     0.24167990E+01     0.19279514-115     0.79772929-116        4        4   
 -0.81414141E+00  0.29969515E+01     0.15908449E+01     0.36748222-115     0.23099814-115     0.14061066E+01     0.32480800-115     0.23099814-115        4        4   
 -0.81212121E+00  0.31183370E+01     0.16021826E+01     0.10717006-114     0.66890037-115     0.15161543E+01     0.10141562-114     0.66890037-115        4        4   
 -0.81010101E+00  0.38154601E+01     0.19330170E+01     0.37441226-114     0.19369321-114     0.18824431E+01     0.36461644-114     0.19369321-114        4        4   
 -0.80808081E+00  0.34531968E+01     0.16033981E+01     0.89930848-114     0.56087662-114     0.18497987E+01     0.10375088-113     0.56087662-114        4        4   
 -0.80606061E+00  0.34998030E+01     0.19579386E+01     0.31799432-113     0.16241281-113     0.15418643E+01     0.25041852-113     0.16241281-113        4        4   
 -0.80404040E+00  0.33963938E+01     0.17416662E+01     0.81910232-113     0.47029811-113     0.16547276E+01     0.77821529-113     0.47029811-113        4        4   
 -0.80202020E+00  0.26763837E+01     0.16829296E+01     0.22918813-112     0.13618403-112     0.99345412E+00     0.13529259-112     0.13618403-112        4        4   
 -0.80000000E+00  0.49731849E+01     0.23775655E+01     0.93758711-112     0.39434754-112     0.25956194E+01     0.10235761-111     0.39434754-112        6        6   
 -0.79797980E+00  0.35428948E+01     0.17701767E+01     0.20213835-111     0.11419105-111     0.17727181E+01     0.20242854-111     0.11419105-111        6        6   
 -0.79595960E+00  0.50787929E+01     0.25848057E+01     0.85469850-111     0.33066257-111     0.24939872E+01     0.82466820-111     0.33066257-111        7        7   
 -0.79393939E+00  0.69085403E+01     0.34637079E+01     0.33164943-110     0.95749824-111     0.34448324E+01     0.32984209-110     0.95749824-111        8        8   
 -0.79191919E+00  0.67539922E+01     0.33450183E+01     0.92744770-110     0.27726237-110     0.34089739E+01     0.94518020-110     0.27726237-110        8        8   
 -0.78989899E+00  0.74914167E+01     0.37682035E+01     0.30253682-109     0.80286751-110     0.37232132E+01     0.29892469-109     0.80286751-110        8        8   
 -0.78787879E+00  0.70561113E+01     0.35119048E+01     0.81646875-109     0.23248602-109     0.35442065E+01     0.82397844-109     0.23248602-109        8        8   
 -0.78585859E+00  0.69570660E+01     0.33709887E+01     0.22693792-108     0.67320880-109     0.35860774E+01     0.24141788-108     0.67320880-109        8        8   
 -0.78383838E+00  0.77138696E+01     0.37563997E+01     0.73227555-108     0.19494080-108     0.39574699E+01     0.77147233-108     0.19494080-108        8        8   
 -0.78181818E+00  0.74739269E+01     0.36831623E+01     0.20791055-107     0.56448926-108     0.37907646E+01     0.21398459-107     0.56448926-108        8        8   
 -0.77979798E+00  0.70927964E+01     0.34868201E+01     0.56995186-107     0.16345892-107     0.36059763E+01     0.58942900-107     0.16345892-107        7        7   
 -0.77777778E+00  0.65438559E+01     0.33651084E+01     0.15927978-106     0.47332733-107     0.31787474E+01     0.15045880-106     0.47332733-107        7        7   
 -0.77575758E+00  0.69661847E+01     0.35271377E+01     0.48343372-106     0.13706120-106     0.34390470E+01     0.47135992-106     0.13706120-106        7        7   
 -0.77373737E+00  0.69648407E+01     0.31941033E+01     0.12676998-105     0.39688756-106     0.37707375E+01     0.14965588-105     0.39688756-106        6        6   
 -0.77171717E+00  0.60547790E+01     0.26205178E+01     0.30116712-105     0.11492657-105     0.34342612E+01     0.39468784-105     0.11492657-105        6        6   
 -0.76969697E+00  0.51501894E+01     0.25484973E+01     0.84812051-105     0.33279239-105     0.26016921E+01     0.86582333-105     0.33279239-105        6        6   
 -0.76767677E+00  0.26299163E+01     0.11428402E+01     0.11013157-104     0.96366555-105     0.14870761E+01     0.14330440-104     0.96366555-105        4        4   
 -0.76565657E+00  0.38049872E+01     0.20073179E+01     0.56013851-104     0.27904824-104     0.17976693E+01     0.50163645-104     0.27904824-104        4        4   
 -0.76363636E+00  0.45052125E+01     0.21989939E+01     0.17768725-103     0.80803883-104     0.23062186E+01     0.18635142-103     0.80803883-104        4        4   
 -0.76161616E+00  0.44079248E+01     0.22610056E+01     0.52903794-103     0.23398347-103     0.21469192E+01     0.50234361-103     0.23398347-103        4        4   
 -0.75959596E+00  0.53182907E+01     0.26445597E+01     0.17918082-102     0.67754498-103     0.26737309E+01     0.18115730-102     0.67754498-103        6        6   
 -0.75757576E+00  0.52834801E+01     0.27903744E+01     0.54746147-102     0.19619642-102     0.24931057E+01     0.48913841-102     0.19619642-102        6        6   
 -0.75555556E+00  0.55482635E+01     0.28184774E+01     0.16012479-101     0.56812517-102     0.27297862E+01     0.15508602-101     0.56812517-102        6        6   
 -0.75353535E+00  0.60882166E+01     0.31984333E+01     0.52617993-101     0.16451177-101     0.28897833E+01     0.47540337-101     0.16451177-101        6        6   
 -0.75151515E+00  0.60373667E+01     0.30831206E+01     0.14687249-100     0.47637606-101     0.29542461E+01     0.14073321-100     0.47637606-101        6        6   
 -0.74949495E+00  0.68182060E+01     0.34659362E+01     0.47810517-100     0.13794402-100     0.33522698E+01     0.46242557-100     0.13794402-100        6        6   
 -0.74747475E+00  0.69039000E+01     0.33449515E+01     0.13361206E-99     0.39944393-100     0.35589485E+01     0.14216004E-99     0.39944393-100        6        6   
 -0.74545455E+00  0.71811529E+01     0.35705988E+01     0.41299979E-99     0.11566682E-99     0.36105542E+01     0.41762130E-99     0.11566682E-99        8        8   
 -0.74343434E+00  0.65907995E+01     0.32581875E+01     0.10912840E-98     0.33493592E-99     0.33326120E+01     0.11162115E-98     0.33493592E-99        8        8   
 -0.74141414E+00  0.75780122E+01     0.38709849E+01     0.37543621E-98     0.96987257E-99     0.37070273E+01     0.35953441E-98     0.96987257E-99        8        8   
 -0.73939394E+00  0.43806994E+01     0.20450171E+01     0.57433407E-98     0.28084560E-98     0.23356822E+01     0.65596609E-98     0.28084560E-98        6        6   
 -0.73737374E+00  0.75826374E+01     0.35550738E+01     0.28911405E-97     0.81324346E-98     0.40275635E+01     0.32753897E-97     0.81324346E-98        6        6   
 -0.73535354E+00  0.71099312E+01     0.35220750E+01     0.82941545E-97     0.23549057E-97     0.35878562E+01     0.84490632E-97     0.23549057E-97        6        6   
 -0.73333333E+00  0.62235600E+01     0.30326712E+01     0.20680061E-96     0.68190909E-97     0.31908888E+01     0.21758961E-96     0.68190909E-97        6        6   
 -0.73131313E+00  0.59587382E+01     0.29338340E+01     0.57931526E-96     0.19746013E-96     0.30249041E+01     0.59729798E-96     0.19746013E-96        6        6   
 -0.72929293E+00  0.44509029E+01     0.20711510E+01     0.11842520E-95     0.57178450E-96     0.23797519E+01     0.13607052E-95     0.57178450E-96        5        5   
 -0.72727273E+00  0.41692014E+01     0.18912596E+01     0.31313850E-95     0.16557140E-95     0.22779419E+01     0.37716203E-95     0.16557140E-95        5        5   
 -0.72525253E+00  0.56372746E+01     0.28976045E+01     0.13892403E-94     0.47944443E-95     0.27396701E+01     0.13135195E-94     0.47944443E-95        5        5   
 -0.72323232E+00  0.53371130E+01     0.24382291E+01     0.33850551E-94     0.13883253E-94     0.28988839E+01     0.40245937E-94     0.13883253E-94        5        5   
 -0.72121212E+00  0.58819511E+01     0.27807218E+01     0.11178968E-93     0.40201678E-94     0.31012293E+01     0.12467462E-93     0.40201678E-94        5        5   
 -0.71919192E+00  0.50705629E+01     0.25943657E+01     0.30201486E-93     0.11641183E-93     0.24761973E+01     0.28825866E-93     0.11641183E-93        5        5   
 -0.71717172E+00  0.53291626E+01     0.26416331E+01     0.89047674E-93     0.33709327E-93     0.26875295E+01     0.90594808E-93     0.33709327E-93        5        5   
 -0.71515152E+00  0.57531427E+01     0.28739467E+01     0.28053157E-92     0.97611958E-93     0.28791960E+01     0.28104396E-92     0.97611958E-93        5        5   
 -0.71313131E+00  0.44948776E+01     0.21566868E+01     0.60959732E-92     0.28265455E-92     0.23381908E+01     0.66090026E-92     0.28265455E-92        5        5   
 -0.71111111E+00  0.46813646E+01     0.21493778E+01     0.17592262E-91     0.81848161E-92     0.25319868E+01     0.20723847E-91     0.81848161E-92        5        5   
 -0.70909091E+00  0.50780714E+01     0.25295191E+01     0.59951470E-91     0.23700738E-91     0.25485523E+01     0.60402572E-91     0.23700738E-91        5        5   
 -0.70707071E+00  0.43926245E+01     0.23053281E+01     0.15821497E-90     0.68630131E-91     0.20872964E+01     0.14325142E-90     0.68630131E-91        5        5   
 -0.70505051E+00  0.37480961E+01     0.18684220E+01     0.37131522E-90     0.19873199E-90     0.18796741E+01     0.37355136E-90     0.19873199E-90        5        5   
 -0.70303030E+00  0.55972656E+01     0.27452488E+01     0.15798012E-89     0.57546740E-90     0.28520168E+01     0.16412427E-89     0.57546740E-90        6        6   
 -0.70101010E+00  0.72849200E+01     0.37552469E+01     0.62576630E-89     0.16663786E-89     0.35296731E+01     0.58817716E-89     0.16663786E-89        6        6   
 -0.69898990E+00  0.66807578E+01     0.34004199E+01     0.16408133E-88     0.48253256E-89     0.32803379E+01     0.15828699E-88     0.48253256E-89        6        6   
 -0.69696970E+00  0.69079337E+01     0.34433578E+01     0.48112922E-88     0.13972676E-88     0.34645759E+01     0.48409394E-88     0.13972676E-88        6        6   
 -0.69494949E+00  0.61661585E+01     0.29808274E+01     0.12060612E-87     0.40460619E-88     0.31853311E+01     0.12888047E-87     0.40460619E-88        6        6   
 -0.69292929E+00  0.68315289E+01     0.33467201E+01     0.39210724E-87     0.11716165E-87     0.34848088E+01     0.40828594E-87     0.11716165E-87        6        6   
 -0.69090909E+00  0.65420968E+01     0.31437425E+01     0.10665602E-86     0.33926450E-87     0.33983543E+01     0.11529410E-86     0.33926450E-87        6        6   
 -0.68888889E+00  0.58450117E+01     0.30090916E+01     0.29561521E-86     0.98240683E-87     0.28359201E+01     0.27860273E-86     0.98240683E-87        6        6   
 -0.68686869E+00  0.55143643E+01     0.26265682E+01     0.74719336E-86     0.28447514E-86     0.28877961E+01     0.82150620E-86     0.28447514E-86        6        6   
 -0.68484848E+00  0.58926125E+01     0.29344760E+01     0.24172849E-85     0.82375350E-86     0.29581365E+01     0.24367753E-85     0.82375350E-86        6        6   
 -0.68282828E+00  0.58766591E+01     0.29474231E+01     0.70306051E-85     0.23853396E-85     0.29292360E+01     0.69872227E-85     0.23853396E-85        6        6   
 -0.68080808E+00  0.62956676E+01     0.32032820E+01     0.22125768E-84     0.69072181E-85     0.30923855E+01     0.21359781E-84     0.69072181E-85        6        6   
 -0.67878788E+00  0.59017660E+01     0.29852881E+01     0.59709355E-84     0.20001203E-84     0.29164778E+01     0.58333066E-84     0.20001203E-84        6        6   
 -0.67676768E+00  0.50472266E+01     0.24522841E+01     0.14202992E-83     0.57917402E-84     0.25949425E+01     0.15029233E-83     0.57917402E-84        6        6   
 -0.67474747E+00  0.55115775E+01     0.29287375E+01     0.49118203E-83     0.16771118E-83     0.25828400E+01     0.43317115E-83     0.16771118E-83        6        6   
 -0.67272727E+00  0.57781327E+01     0.29129729E+01     0.14146579E-82     0.48564058E-83     0.28651597E+01     0.13914378E-82     0.48564058E-83        6        6   
 -0.67070707E+00  0.48494168E+01     0.23134027E+01     0.32532629E-82     0.14062674E-82     0.25360141E+01     0.35663141E-82     0.14062674E-82        6        6   
 -0.66868687E+00  0.64938912E+01     0.34818332E+01     0.14178453E-81     0.40721228E-82     0.30120579E+01     0.12265470E-81     0.40721228E-82        6        6   
 -0.66666667E+00  0.65627966E+01     0.34235215E+01     0.40368897E-81     0.11791629E-81     0.31392750E+01     0.37017168E-81     0.11791629E-81        7        7   
 -0.66464646E+00  0.69728487E+01     0.35454231E+01     0.12105837E-80     0.34144973E-81     0.34274256E+01     0.11702935E-80     0.34144973E-81        7        7   
 -0.66262626E+00  0.66355986E+01     0.34065903E+01     0.33682137E-80     0.98873457E-81     0.32290083E+01     0.31926321E-80     0.98873457E-81        7        7   
 -0.66060606E+00  0.72017061E+01     0.37855412E+01     0.10838287E-79     0.28630746E-80     0.34161650E+01     0.97807353E-80     0.28630746E-80        7        7   
 -0.65858586E+00  0.65979695E+01     0.32933592E+01     0.27303902E-79     0.82905935E-80     0.33046103E+01     0.27397181E-79     0.82905935E-80        5        5   
 -0.65656566E+00  0.57610417E+01     0.28676578E+01     0.68843969E-79     0.24007037E-79     0.28933839E+01     0.69461575E-79     0.24007037E-79        5        5   
 -0.65454545E+00  0.71407480E+01     0.40411715E+01     0.28093044E-78     0.69517080E-79     0.30995765E+01     0.21547351E-78     0.69517080E-79        5        5   
 -0.65252525E+00  0.71815864E+01     0.42011762E+01     0.84569812E-78     0.20130032E-78     0.29804102E+01     0.59995754E-78     0.20130032E-78        6        6   
 -0.65050505E+00  0.76548486E+01     0.41151598E+01     0.23987452E-77     0.58290451E-78     0.35396888E+01     0.20633006E-77     0.58290451E-78        6        6   
 -0.64848485E+00  0.71832973E+01     0.35606840E+01     0.60101291E-77     0.16879142E-77     0.36226133E+01     0.61146605E-77     0.16879142E-77        6        6   
 -0.64646465E+00  0.55117831E+01     0.26219607E+01     0.12815321E-76     0.48876862E-77     0.28898224E+01     0.14124545E-76     0.48876862E-77        5        5   
 -0.64444444E+00  0.66912216E+01     0.37128972E+01     0.52549573E-76     0.14153253E-76     0.29783244E+01     0.42152978E-76     0.14153253E-76        4        4   
 -0.64242424E+00  0.64962985E+01     0.32699782E+01     0.13401520E-75     0.40983516E-76     0.32263203E+01     0.13222595E-75     0.40983516E-76        4        4   
 -0.64040404E+00  0.59745932E+01     0.30562977E+01     0.36270857E-75     0.11867580E-75     0.29182956E+01     0.34633106E-75     0.11867580E-75        4        4   
 -0.63838384E+00  0.60850465E+01     0.31587603E+01     0.10855049E-74     0.34364903E-75     0.29262863E+01     0.10056154E-74     0.34364903E-75        4        4   
 -0.63636364E+00  0.55951738E+01     0.28580012E+01     0.28440057E-74     0.99510307E-75     0.27371726E+01     0.27237689E-74     0.99510307E-75        4        4   
 -0.63434343E+00  0.49009341E+01     0.24325686E+01     0.70094851E-74     0.28815159E-74     0.24683655E+01     0.71126344E-74     0.28815159E-74        4        4   
 -0.63232323E+00  0.66238442E+01     0.34853750E+01     0.29081947E-73     0.83439937E-74     0.31384692E+01     0.26187367E-73     0.83439937E-74        5        5   
