-1.0  3.2648  1.573  1.6918  4  4
-0.998  3.0245  1.4046  1.6199  4  4
-0.996  2.6632  1.2124  1.4508  4  4
-0.9939  3.0792  1.507  1.5722  4  4
-0.9919  3.0847  1.4195  1.6651  4  4
-0.9899  2.7265  1.1973  1.5292  4  4
-0.9879  2.5578  1.2359  1.3219  4  4
-0.9859  2.5288  1.2229  1.3058  4  4
-0.9838  2.1909  1.0354  1.1555  4  4
-0.9818  2.0117  0.9978  1.0139  4  4
-0.9798  1.9327  0.9364  0.9963  2  2
-0.9778  1.8308  0.9223  0.9085  2  2
-0.9758  1.8657  0.8846  0.9812  2  2
-0.9737  1.5614  0.6955  0.866  2  2
-0.9717  2.1444  1.0393  1.1051  4  4
-0.9697  2.1538  1.0044  1.1493  4  4
-0.9677  1.9755  0.9792  0.9963  4  4
-0.9657  1.849  0.9265  0.9225  4  4
-0.9636  1.9235  0.8792  1.0443  4  4
-0.9616  1.9206  0.9929  0.9277  4  4
-0.9596  1.8231  0.922  0.9011  4  4
-0.9576  1.8192  0.9775  0.8417  4  4
-0.9556  1.8302  0.9284  0.9018  4  4
-0.9535  1.7935  0.8822  0.9113  4  4
-0.9515  1.8766  0.8827  0.9938  5  5
-0.9495  2.0648  1.0331  1.0317  5  5
-0.9475  1.996  0.9502  1.0458  5  5
-0.9455  2.2017  1.119  1.0827  5  5
-0.9434  2.0522  1.0319  1.0203  5  5
-0.9414  2.0266  1.0128  1.0138  5  5
-0.9394  1.9048  0.9293  0.9755  5  5
-0.9374  1.967  1.03  0.937  5  5
-0.9354  2.0309  1.0775  0.9534  5  5
-0.9333  2.5954  1.5487  1.0467  5  5
-0.9313  3.7186  1.9057  1.8129  5  5
-0.9293  4.0518  1.9379  2.1139  5  5
-0.9273  3.2958  1.5017  1.7941  6  6
-0.9253  2.7748  1.4353  1.3395  5  5
-0.9232  3.2104  1.6537  1.5568  5  5
-0.9212  3.4247  1.6715  1.7532  6  6
-0.9192  2.786  1.3435  1.4425  6  6
-0.9172  2.5902  1.2616  1.3286  4  4
-0.9152  1.8017  0.8787  0.923  4  4
-0.9131  2.2075  1.1339  1.0737  4  4
-0.9111  2.2265  1.0385  1.188  4  4
-0.9091  1.9239  0.8813  1.0426  4  4
-0.9071  1.895  0.9139  0.9811  4  4
-0.9051  2.04  0.9293  1.1107  4  4
-0.903  1.1986  0.5194  0.6792  4  4
-0.901  1.6409  0.8086  0.8323  4  4
-0.899  1.776  0.8891  0.8869  4  4
-0.897  2.0501  1.0406  1.0095  4  4
-0.8949  2.27  1.0702  1.1998  4  4
-0.8929  1.8198  0.8191  1.0007  4  4
-0.8909  1.6899  0.9666  0.7233  4  4
-0.8889  2.3521  1.1794  1.1727  6  6
-0.8869  2.9626  1.3909  1.5717  6  6
-0.8848  3.2419  1.5465  1.6953  6  6
-0.8828  3.5745  1.7141  1.8604  5  5
-0.8808  3.3023  1.4292  1.8731  5  5
-0.8788  2.775  1.2156  1.5594  5  5
-0.8768  2.2462  0.9271  1.3191  5  5
-0.8747  1.6328  0.8487  0.7841  5  5
-0.8727  2.5906  1.4272  1.1634  5  5
-0.8707  3.1161  1.5052  1.611  5  5
-0.8687  2.9974  1.4393  1.5581  5  5
-0.8667  3.0566  1.4781  1.5785  5  5
-0.8646  2.9367  1.3807  1.556  5  5
-0.8626  2.6898  1.2397  1.4501  5  5
-0.8606  2.3479  1.124  1.224  5  5
-0.8586  2.3763  1.0706  1.3056  6  6
-0.8566  2.7341  1.458  1.2761  6  6
-0.8545  2.9641  1.5096  1.4545  6  6
-0.8525  3.0768  1.5394  1.5374  6  6
-0.8505  2.6014  1.3878  1.2136  4  4
-0.8485  1.9335  1.0316  0.9019  4  4
-0.8465  1.7087  0.8728  0.8359  4  4
-0.8444  1.9578  1.1472  0.8106  4  4
-0.8424  2.3465  1.2574  1.0891  6  6
-0.8404  2.917  1.5953  1.3217  4  4
-0.8384  3.4731  1.9759  1.4971  4  4
-0.8364  3.6757  1.9053  1.7704  4  4
-0.8343  3.4744  1.7098  1.7646  4  4
-0.8323  3.1236  1.5162  1.6075  4  4
-0.8303  2.7931  1.3473  1.4458  4  4
-0.8283  1.8291  0.828  1.0011  5  5
-0.8263  1.9627  0.9346  1.0281  5  5
-0.8242  2.2473  1.0213  1.226  4  4
-0.8222  2.5277  1.2228  1.3048  4  4
-0.8202  2.0692  0.9968  1.0723  4  4
-0.8182  1.4171  0.4749  0.9422  4  4
-0.8162  1.6317  0.8987  0.733  4  4
-0.8141  1.6451  0.8648  0.7803  4  4
-0.8121  2.087  0.9153  1.1716  4  4
-0.8101  2.1294  1.0661  1.0633  4  4
-0.8081  2.0138  1.0488  0.9651  4  4
-0.8061  2.3259  1.2508  1.0751  4  4
-0.804  2.1604  0.9611  1.1993  4  4
-0.802  2.5303  1.5167  1.0136  4  4
-0.8  3.2963  1.64  1.6563  6  6
-0.798  3.0688  1.5127  1.5561  6  6
-0.796  2.9792  1.5467  1.4326  7  7
-0.7939  4.1241  2.1206  2.0035  8  8
-0.7919  4.99  2.5016  2.4883  8  8
-0.7899  4.7065  2.319  2.3875  8  8
-0.7879  4.5007  2.1466  2.3541  8  8
-0.7859  4.6571  2.3218  2.3353  8  8
-0.7838  4.3816  2.1867  2.195  8  8
-0.7818  3.6199  1.7202  1.8997  8  8
-0.7798  3.3623  1.6506  1.7116  7  7
-0.7778  4.2605  2.0726  2.1879  7  7
-0.7758  4.5548  2.138  2.4168  7  7
-0.7737  4.1763  1.9302  2.246  6  6
-0.7717  4.1751  2.0056  2.1695  6  6
-0.7697  3.8183  1.7782  2.0401  6  6
-0.7677  1.8981  0.9495  0.9486  4  4
-0.7657  2.4293  1.1743  1.255  4  4
-0.7636  2.3556  1.112  1.2435  4  4
-0.7616  2.7952  1.537  1.2581  4  4
-0.7596  3.9374  1.9946  1.9428  6  6
-0.7576  3.3144  1.7137  1.6007  6  6
-0.7556  3.5834  2.0297  1.5536  6  6
-0.7535  3.776  1.9848  1.7913  6  6
-0.7515  4.333  2.2471  2.0859  6  6
-0.7495  4.4442  2.2738  2.1703  6  6
-0.7475  4.5629  2.3107  2.2522  6  6
-0.7455  4.3312  2.1764  2.1548  8  8
-0.7434  3.6529  1.868  1.7849  8  8
-0.7414  4.5792  2.3315  2.2478  8  8
-0.7394  3.5968  1.8192  1.7776  6  6
-0.7374  5.0291  2.6005  2.4286  6  6
-0.7354  4.8062  2.4339  2.3723  6  6
-0.7333  4.5794  2.2601  2.3193  6  6
-0.7313  4.1279  1.8726  2.2553  6  6
-0.7293  3.2765  1.4806  1.7959  5  5
-0.7273  2.9275  1.4326  1.4949  5  5
-0.7253  4.2177  2.0659  2.1519  5  5
-0.7232  4.2165  1.8874  2.3291  5  5
-0.7212  4.4197  2.2227  2.197  5  5
-0.7192  3.7922  1.8871  1.9051  5  5
-0.7172  4.3669  2.3557  2.0112  5  5
-0.7152  4.7238  2.3694  2.3544  5  5
-0.7131  4.6386  2.1772  2.4613  5  5
-0.7111  3.9367  1.8006  2.1361  5  5
-0.7091  3.6953  1.9226  1.7726  5  5
-0.7071  3.7031  1.8297  1.8734  5  5
-0.7051  2.8043  1.3752  1.4291  5  5
-0.703  3.5069  1.7645  1.7425  6  6
-0.701  3.5831  1.5574  2.0257  6  6
-0.699  3.5311  1.8067  1.7244  6  6
-0.697  3.7804  1.8747  1.9057  6  6
