-0.40446384624004317-63.586491584174155*I	0.49937202485351107+0.6275435247380372*I	-0.09428063508873008+62.958448687411256*I	-3.6660725716286535*^-7-0.40699657867460814*I	0.09387400511731248-62.55145210837004*I	-0.00018675423907252298+0.1864523202381636*I	-0.09350079855800164+62.36499997488613*I	-2.3933610382442794*^-7-0.13479902502179897*I	0.0933662388690838-62.230200949624965*I	-0.00008332552880790933+0.08314852431922759*I	-0.09319976481595638+62.14705250863126*I	-1.180216985807725*^-7-0.053943188075961636*I	0.09314593964957892-62.093109320437286*I	-0.00002479848915959426+0.02473947881727412*I	-0.0930964016816016+62.0683698664185*I
0.49937202485349397+0.6275435247380511*I	0.0004082260211672474-0.84809087902746*I	0.4993716582463114+0.22054694606338784*I	-0.49918404090352236+0.0004964964140078548*I	-0.0001871208463752406-0.2205442584364922*I	0.0005430048416939935+0.1688904202153396*I	-0.0001869935751034451+0.05165329521631093*I	0.00027055537498817594-3.065069165159723*^-6*I	-0.00008356486495381246-0.05165050070252079*I	0.00018945339048342269+0.02244497500593411*I	-0.00008344355052379907+0.029205336243196173*I	0.00010835832610010636-1.7353427552952879*^-6*I	-0.00002491651091933378-0.02920370925876694*I	0.000054179176324810395+0.004464176262381034*I	-0.000024798489143109184+0.024739478817209615*I
-0.09428063508876561+62.95844868741126*I	0.49937165824629204+0.22054694606337932*I	-0.404870476211463-63.179495005132885*I	0.4991849040072005+0.4069992663015256*I	-0.0939074285294359+62.77199655392736*I	-0.00018736018240569918-0.355343283458331*I	0.0937394454283832-62.41665308310885*I	-0.0002703191039563624+0.134801819535582*I	-0.09333432450489149+62.28185153389237*I	-0.00008368288666776857-0.10559368877853359*I	0.09331241370278054-62.176257761430925*I	-0.00010824203974446611+0.05394481506041018*I	-0.09315022684797547+62.12231305461257*I	-0.000024916510904970934-0.029203709258851518*I	0.09314593964962159-62.09310932043721*I
-3.6660725689365795*^-7-0.4069965786745568*I	-0.49918404090351803+0.0004964964140028102*I	0.499184904007189+0.4069992663014575*I	0.0009512308628635228-0.6792004588121178*I	0.4991846646711354+0.27220024127979753*I	-0.49891348552853504+0.000493431344839784*I	-0.00027068571125540256-0.2721947591391086*I	0.0007324582321740184+0.19133539522126303*I	-0.0002704371256974285+0.08085863145961336*I	0.0003789137010940583-4.800411911261293*^-6*I	-0.00010848137580851019-0.0808542099614032*I	0.0002436325668068298+0.026909151268313915*I	-0.00010824203972998788+0.05394481506052254*I	0.0001083583261024194-1.735342755430913*^-6*I	-1.1802171494322642*^-7-0.0539431880760932*I
0.09387400511735633-62.55145210837005*I	-0.00018712084636018922-0.2205442584364974*I	-0.09390742852943244+62.771996553927366*I	0.499184664671126+0.27220024127974085*I	-0.40500503590041365-63.04469597987177*I	0.49910133914227917+0.3553487655990327*I	-0.0937409544762664+62.688848112933606*I	-0.0002708037329920421-0.32613794721510203*I	0.09368562026204358-62.36270989491478*I	-0.0002952356148342439+0.10559811027675892*I	-0.09328478653693217+62.257112079873636*I	-0.00010848137580055095-0.08085420996128061*I	0.09331241370277175-62.17625776143099*I	-0.00008344355053724328+0.02920533624326538*I	-0.0931997648159909+62.147052508631276*I
-0.00018675423904410072+0.1864523202380583*I	0.0005430048416910728+0.16889042021533995*I	-0.0001873601824315938-0.35534328345824*I	-0.49891348552852616+0.0004934313448391597*I	0.49910133914230265+0.3553487655989295*I	0.0011406842533482405-0.6567554838061882*I	0.49910122112054295+0.3014055775230056*I	-0.4988051272024329+0.0004916960020907024*I	-0.00029560222210795405-0.3013984683978939*I	0.000786637408497689+0.1957995714836474*I	-0.0002952356149060883+0.10559811027683803*I	0.00037891370109411216-4.800411911246259*^-6*I	-0.00008368288659993495-0.10559368877862793*I	0.00018945339048137577+0.022444975005930998*I	-0.00008332552887550934+0.0831485243193065*I
-0.09350079855806986+62.3649999748862*I	-0.00018699357511564596+0.051653295216290473*I	0.09373944542840176-62.41665308310893*I	-0.00027068571125327123-0.27219475913904034*I	-0.0937409544762875+62.68884811293368*I	0.499101221120564+0.3014055775229059*I	-0.4050588610667536-62.99075279167771*I	0.4990764226314262+0.32614505634018087*I	-0.09369141650833207+62.664108658914905*I	-0.00029560222217756005-0.3013984683978208*I	0.09368562026211191-62.36270989491487*I	-0.0002704371257078453+0.08085863145949426*I	-0.09333432450494412+62.281851533892485*I	-0.00008356486493821258-0.051650500702592694*I	0.09336623886917916-62.23020094962502*I
-2.3933607377099424*^-7-0.13479902502181657*I	0.00027055537498137366-3.0650691655587092*^-6*I	-0.00027031910397671795+0.13480181953560716*I	0.0007324582321787301+0.1913353952212665*I	-0.0002708037329806545-0.3261379472151058*I	-0.4988051272024272+0.000491696002094741*I	0.49907642263140994+0.3261450563402135*I	0.001194863429665025-0.6522913075438079*I	0.4990764226313812+0.3261450563401648*I	-0.49880512720242803+0.0004916960020943106*I	-0.00027080373295119563-0.3261379472150566*I	0.0007324582321756945+0.19133539522126655*I	-0.0002703191040032929+0.13480181953555798*I	0.00027055537498429775-3.065069164587264*^-6*I	-2.3933605028435626*^-7-0.1347990250217683*I
0.09336623886913925-62.23020094962511*I	-0.00008356486493255044-0.05165050070252164*I	-0.09333432450490907+62.28185153389249*I	-0.00027043712570179457+0.08085863145955585*I	0.09368562026207061-62.36270989491493*I	-0.00029560222213600995-0.3013984683978026*I	-0.09369141650833224+62.66410865891498*I	0.4990764226313613+0.32614505634018087*I	-0.4050588610666887-62.99075279167776*I	0.4991012211206054+0.30140557752292096*I	-0.09374095447639352+62.68884811293373*I	-0.0002706857112486638-0.27219475913900243*I	0.09373944542850293-62.41665308310902*I	-0.0001869935751104279+0.05165329521638995*I	-0.09350079855817583+62.3649999748862*I
-0.00008332552885749098+0.08314852431928588*I	0.0001894533904851555+0.02244497500592746*I	-0.00008368288662173639-0.10559368877860385*I	0.0003789137010884692-4.800411911975999*^-6*I	-0.0002952356148786437+0.10559811027681479*I	0.0007866374084962957+0.1957995714836538*I	-0.0002956022221339978-0.301398468397877*I	-0.49880512720242787+0.0004916960020860395*I	0.4991012211205639+0.3014055775229933*I	0.0011406842533505496-0.6567554838061914*I	0.49910133914227933+0.35534876559894474*I	-0.49891348552853176+0.0004934313448446327*I	-0.00018736018240304568-0.3553432834582608*I	0.0005430048416958039+0.16889042021533668*I	-0.00018675423907734377+0.18645232023808236*I
