0.3514656972931549-1.2940970368637779*I	0.3685477324672928+0.6975563013158206*I	-0.7709125560045538+0.49851430563127586*I	0.11217833367498986-0.39753152589665464*I	0.6426317240891679-0.045440544442764796*I	-0.09347927162619041+0.18872355400586371*I	-0.5358766308813052-0.16961082785229387*I	0.07470818419771708-0.1240427563629225*I	0.45058525813954586+0.3109448619218278*I	-0.05602049537601844+0.07783595279456779*I	-0.3866440574580894-0.3996218276122596*I	0.037332496117684855-0.04728934431702281*I	0.3440377225396118+0.4534943476375479*I	-0.018664924773930336+0.02218092699731078*I	-0.32273752737033323-0.4787619394897089*I
0.36854773246724754+0.6975563013158402*I	0.13144825874125027-0.8751864254330912*I	0.48072606614229385+0.3000247754191426*I	-0.4381620689284147-0.07963038724513577*I	0.018699062048854152-0.2088079718907595*I	0.00017408120414849626+0.1264271931286342*I	-0.018771087428455076+0.06468079764291239*I	0.0000589414886740941-0.01620530966317106*I	0.018687688821702624-0.0462068035683864*I	0.000012322314959446051+0.01373700242847778*I	-0.01868799925832766+0.03054660847760672*I	0.000013734701205019018-0.004770355168927223*I	0.018667571343785203-0.025108417319730982*I	-6.894368352605706*^-8+0.0025679740275205004*I	-0.018664924773957564+0.02218092699730144*I
-0.770912556004502+0.49851430563124477*I	0.4807260661422508+0.3000247754191625*I	0.223184865377755-0.8410232756752335*I	0.3872467945161573+0.4887483294250371*I	-0.6641574627967494+0.28346293333617534*I	0.09340724624658803-0.33285072825371065*I	0.5573403513473851+0.09589348962680799*I	-0.07479158280447074+0.14251675043744494*I	-0.47193543019985107-0.25828779354269127*I	0.056020184939388096-0.09349614788534699*I	0.407978923221064+0.36481738194704727*I	-0.03735292403222967+0.05272753547489306*I	-0.3653438622888472-0.42488941946439285*I	0.018667571343760292-0.025108417319734677*I	0.34403772253964005+0.4534943476375468*I
0.11217833367505342-0.39753152589668783*I	-0.43816206892837034-0.07963038724510377*I	0.3872467945160437+0.4887483294250343*I	0.1316223399454091-0.7487592323044816*I	0.4619549787138855+0.3647055730621298*I	-0.43810312743975194-0.09583569690833194*I	0.03738675087052362-0.2550147754591913*I	0.00018640351915877318+0.14016419555718856*I	-0.03745908668680771+0.09522740612047684*I	0.00007267618987927965-0.02097566483213231*I	0.037355260165513965-0.07131522088803638*I	0.00001225337127432058+0.016304976455963294*I	-0.037352924032310005+0.05272753547486682*I	0.000013734701245757264-0.004770355168869755*I	0.03733249611772052-0.04728934431705689*I
0.64263172408904-0.04544054444270684*I	0.018699062048849857-0.2088079718908129*I	-0.6641574627966198+0.2834629333361845*I	0.4619549787137691+0.36470557306212315*I	0.13789349263598538-0.6996892416057188*I	0.40593448333781723+0.44254152585664974*I	-0.6002162621152397+0.19478596764580025*I	0.07471924698818944-0.3023041197761629*I	0.51473401642893+0.14976600965203724*I	-0.05612401146068213+0.11740833311778975*I	-0.4506352350306335-0.28355538539485714*I	0.03735526016543411-0.07131522088806364*I	0.40797892322115104+0.3648173819470841*I	-0.0186879992583473+0.03054660847754631*I	-0.386644057458158-0.39962182761222875*I
-0.09347927162618631+0.18872355400591095*I	0.00017408120417686246+0.12642719312861983*I	0.09340724624655325-0.33285072825374196*I	-0.4381031274397066-0.09583569690831686*I	0.40593448333780424+0.4425415258566626*I	0.13163466226039555-0.7350222298759719*I	0.443266979455469+0.3952521815396842*I	-0.4380893927384574-0.10060605207724926*I	0.056054322214294544-0.2801231927788817*I	0.00018633457542948512+0.14273216958466042*I	-0.05612401146070012+0.11740833311779286*I	0.00007267618991471658-0.020975664832112884*I	0.056020184939365156-0.09349614788537454*I	0.000012322314999202444+0.01373700242849446*I	-0.05602049537603654+0.07783595279457572*I
-0.53587663088119-0.1696108278524101*I	-0.018771087428481437+0.06468079764298174*I	0.5573403513473016+0.09589348962683908*I	0.03738675087058674-0.2550147754592028*I	-0.6002162621152298+0.19478596764578127*I	0.4432669794554549+0.3952521815396993*I	0.0952871577175507-0.6458167215804942*I	0.42460205468157697+0.4174331085369598*I	-0.5789160669460116+0.16951837579367812*I	0.056054322214280694-0.2801231927788741*I	0.5147340164289529+0.14976600965202413*I	-0.037459086686763676+0.09522740612048697*I	-0.47193543019992235-0.2582877935426926*I	0.018687688821677817-0.0462068035683475*I	0.45058525813964034+0.31094486192178683*I
0.07470818419765751-0.12404275636285972*I	0.00005894148869051152-0.016205309663243295*I	-0.07479158280442698+0.14251675043746817*I	0.00018640351909482433+0.14016419555716247*I	0.07471924698821608-0.30230411977615224*I	-0.43808939273846026-0.10060605207727272*I	0.42460205468155177+0.41743310853698185*I	0.13163459331667504-0.7324542558484652*I	0.4246020546815902+0.41743310853695226*I	-0.4380893927384893-0.10060605207723214*I	0.0747192469882097-0.3023041197761691*I	0.00018640351911669573+0.14016419555716086*I	-0.07479158280444616+0.14251675043748654*I	0.0000589414886879025-0.016205309663237077*I	0.07470818419767966-0.1240427563628842*I
0.45058525813949046+0.3109448619218752*I	0.018687688821712456-0.046206803568368426*I	-0.47193543019981166-0.25828779354275655*I	-0.03745908668680564+0.09522740612051334*I	0.51473401642889+0.14976600965205827*I	0.05605432221430573-0.28012319277887887*I	-0.5789160669459772+0.16951837579364962*I	0.42460205468156187+0.41743310853697857*I	0.0952871577175336-0.6458167215804876*I	0.443266979455517+0.39525218153965314*I	-0.6002162621152833+0.19478596764582742*I	0.037386750870523455-0.2550147754591715*I	0.5573403513474277+0.09589348962675755*I	-0.01877108742844369+0.06468079764295051*I	-0.5358766308813585-0.16961082785229264*I
-0.05602049537590545+0.07783595279449818*I	0.000012322314923651767+0.013737002428535483*I	0.05602018493932065-0.09349614788534344*I	0.00007267618996700809-0.020975664832164176*I	-0.05612401146071516+0.1174083331178204*I	0.0001863345754374579+0.1427321695846554*I	0.05605432221430101-0.28012319277890363*I	-0.4380893927384815-0.10060605207722273*I	0.4432669794554908+0.3952521815396758*I	0.13163466226037623-0.7350222298759734*I	0.4059344833378042+0.4425415258566736*I	-0.4381031274396543-0.09583569690833649*I	0.09340724624649384-0.33285072825373024*I	0.00017408120414125205+0.12642719312867312*I	-0.09347927162608599+0.18872355400583918*I
