0.7639599190147986-0.49518057687985706*I	-0.2834536726046885+0.49475862542396715*I	-0.19655781517999715-0.4940532202954725*I	0.23445665722761377+0.13722341131724333*I	-0.27221827586391334+0.2193719410037584*I	0.056417281489820115-0.15496919826345879*I	0.15922874368600998+0.0905100382416694*I	-0.11007355598415483+0.035027641293629966*I	0.06095339592359319-0.16045524727294558*I	0.03324956843788321+0.04069987812285804*I	-0.1274118329212369+0.0790222414587919*I	0.047864892618860844-0.05235169213389761*I	0.03162969599138121+0.025633277916384326*I	-0.05699959920409041+0.02998891563554225*I	0.08239949133243513-0.08555410958826487*I
-0.2834536726046893+0.4947586254239563*I	0.6659434923394678-0.5637033028287438*I	-0.04899701537707465+0.6319820367411914*I	-0.12109199045963287-0.3070575789022509*I	0.29087393871743805-0.017745786946230118*I	-0.1185743806319836+0.06890295914835423*I	-0.053656274494322656-0.11994155696984689*I	0.06525116821688634+0.022074393192580897*I	-0.07682398754625758+0.07572751941646855*I	-0.002161255141285283-0.032036772075137276*I	0.08111446105675309-0.011651814011053009*I	-0.03598136459279294+0.017025285937005814*I	-0.009134706585230155-0.02236277649836578*I	0.033065238093567435-0.003829602187632203*I	-0.05699959920409234+0.029988915635536743*I
-0.19655781517999635-0.49405322029545096*I	-0.04899701537707554+0.631982036741181*I	0.2951838279708887-0.769861856171534*I	0.007420266112750092+0.47701283847771847*I	-0.3095473473579112-0.18417124105001578*I	0.18080038273329663+0.01728185434738226*I	-0.05203613625433469+0.14942673197251807*I	-0.020406706056423665-0.0792416788470084*I	0.09277030668833584+0.00907703242755509*I	-0.0289590949273868+0.023375827282556976*I	-0.0348287410062798-0.055799727897741534*I	0.02411486185266222+0.018337101624478488*I	-0.013382645597420084+0.019101409786932123*I	-0.009134706585231536-0.022362776498370932*I	0.03162969599138465+0.025633277916395036*I
0.23445665722761416+0.13722341131721585*I	-0.12109199045963212-0.30705757890222635*I	0.007420266112747971+0.4770128384776961*I	0.5473691117074844-0.49480034368036563*I	-0.10265328987139671+0.5120404797713276*I	-0.05584082224275312-0.28498318570964926*I	0.21404995117119313+0.057981732470213626*I	-0.12073563577328161+0.036866187073245626*I	0.0274581865624434-0.1315933709809314*I	0.02926980362408147+0.039099679129613006*I	-0.08595869413147644+0.05336474291808128*I	0.03090398295227601-0.035866374262750855*I	0.02411486185266163+0.01833710162446807*I	-0.03598136459279309+0.0170252859370177*I	0.047864892618861496-0.05235169213391061*I
-0.2722182758639149+0.219371941003792*I	0.2908739387174389-0.017745786946268643*I	-0.30954734735790895-0.1841712410499719*I	-0.10265328987139609+0.5120404797713083*I	0.515365967580473-0.839807065202773*I	-0.06940372143349838+0.5527403578941633*I	-0.3760057843555825-0.26560424686412043*I	0.261914843790064+0.005630040336292552*I	-0.14781827318421023+0.25408225134774604*I	-0.029541412641641326-0.10160445534540845*I	0.2067994940121471-0.05084379924428736*I	-0.08595869413147417+0.053364742918070265*I	-0.03482874100628086-0.05579972789772179*I	0.08111446105675572-0.011651814011070294*I	-0.12741183292124175+0.07902224145880582*I
0.056417281489829676-0.154969198263478*I	-0.11857438063198952+0.06890295914837834*I	0.1808003827332979+0.017281854347353375*I	-0.055840822242748375-0.28498318570963194*I	-0.06940372143351055+0.5527403578941532*I	0.5452078565662013-0.5268371157554884*I	-0.021538828814647477+0.500388665760257*I	-0.09182218683553905-0.2679578997726235*I	0.20491524458595275+0.03561895597182532*I	-0.08767039767970526+0.03303658488563438*I	-0.02954141264165601-0.1016044553454145*I	0.029269803624082442+0.039099679129623234*I	-0.028959094927378824+0.023375827282544046*I	-0.002161255141297648-0.03203677207512634*I	0.033249568437898974+0.04069987812285004*I
0.1592287436859927+0.09051003824167206*I	-0.05365627449431158-0.11994155696985244*I	-0.052036136254339366+0.1494267319725271*I	0.21404995117118478+0.05798173247020403*I	-0.37600578435555987-0.26560424686410655*I	-0.021538828814660606+0.500388665760254*I	0.4195838306506411-0.7351515458275869*I	-0.07853842801876075+0.5303775813957965*I	-0.2619765970317238-0.3255250785359867*I	0.20491524458594004+0.03561895597182063*I	-0.14781827318418464+0.2540822513477596*I	0.027458186562441415-0.13159337098094065*I	0.09277030668832131+0.009077032427558779*I	-0.07682398754623605+0.07572751941646694*I	0.060953395923567244-0.1604552472729464*I
-0.11007355598413748+0.035027641293625934*I	0.06525116821687674+0.02207439319258524*I	-0.020406706056423574-0.07924167884701329*I	-0.12073563577326586+0.036866187073251865*I	0.2619148437900288+0.005630040336282671*I	-0.09182218683551363-0.2679578997726146*I	-0.07853842801877355+0.5303775813957816*I	0.5782730946598031-0.5306667179431096*I	-0.07853842801877531+0.5303775813957778*I	-0.09182218683551341-0.2679578997726105*I	0.2619148437900294+0.005630040336278563*I	-0.12073563577326814+0.03686618707325458*I	-0.02040670605641999-0.07924167884701423*I	0.06525116821687463+0.022074393192585653*I	-0.11007355598413654+0.035027641293626*I
0.06095339592357955-0.16045524727293947*I	-0.07682398754625136+0.07572751941646359*I	0.09277030668833972+0.009077032427558286*I	0.02745818656242327-0.13159337098093563*I	-0.14781827318416701+0.2540822513477506*I	0.204915244585917+0.03561895597181615*I	-0.26197659703169446-0.325525078535969*I	-0.07853842801878982+0.530377581395774*I	0.41958383065067-0.7351515458275609*I	-0.02153882881468261+0.5003886657602408*I	-0.37600578435554444-0.26560424686410583*I	0.21404995117117082+0.0579817324702047*I	-0.052036136254326654+0.14942673197252532*I	-0.053656274494322004-0.11994155696985338*I	0.15922874368600112+0.09051003824167594*I
0.0332495684378883+0.040699878122836146*I	-0.00216125514128264-0.03203677207511475*I	-0.028959094927397816+0.023375827282534574*I	0.02926980362410525+0.03909967912962538*I	-0.029541412641682804-0.1016044553454094*I	-0.08767039767967069+0.03303658488564136*I	0.20491524458590946+0.035618955971805935*I	-0.09182218683549943-0.26795789977260165*I	-0.021538828814682637+0.500388665760233*I	0.54520785656623-0.5268371157554801*I	-0.06940372143353227+0.5527403578941616*I	-0.05584082224272507-0.2849831857096434*I	0.18080038273327279+0.017281854347367925*I	-0.11857438063196832+0.06890295914837027*I	0.05641728148981233-0.15496919826347638*I
