0.46191879954056136-0.0003597606471323661*I	-0.1919707448003949+0.000300898791359931*I	0.11399373575941472-0.00035096498214703194*I	-0.050604579777889534+0.00021763771210175502*I	0.03782022121196597-0.0002513435743803435*I	-0.017868841436964954+0.00014876959726681837*I	0.015786451868526143-0.00017709637598314678*I	-0.0078083082019924635+0.00010277001492735547*I	0.007638575507466172-0.00012340536059692714*I	-0.0038617167822854407+0.00006966856312963773*I	0.003946644507953278-0.00008173861200970056*I	-0.0019601406818599235+0.0000434953258819683*I	0.0019338210329523737-0.00004678722495434443*I	-0.0008394851815426341+0.000020957860087702024*I	0.000584655469535616-0.000015246870127218996*I
-0.19197074480039497+0.00030089879135993095*I	0.47818187894654046-0.00043253905792271915*I	-0.2425753245782844+0.000518536503461686*I	0.1036828054169776-0.0003295422060824123*I	-0.06847342121485445+0.00036640730936857326*I	0.03138345147011806-0.00021644345767762171*I	-0.025677149638957397+0.0002515396121941738*I	0.012449009715833993-0.00014547573332233366*I	-0.011670024984277902+0.00017243857805699313*I	0.005830595101356402-0.00009714435405665183*I	-0.0058218574641453625+0.00011316388901160596*I	0.0028738077213067838-0.00006016362756752768*I	-0.0027996258634025565+0.00006445318596967031*I	0.0012130273900846805-0.000028874691149152336*I	-0.0008394851815426337+0.000020957860087702014*I
0.11399373575941474-0.00035096498214703183*I	-0.2425753245782844+0.000518536503461686*I	0.6137327565119423-0.0009620692036597415*I	-0.2604441660152494+0.0006673061007285044*I	0.16760040883990687-0.0007794049325105221*I	-0.07628172941684691+0.00046917732429592874*I	0.06124524858795826-0.0005518453109604175*I	-0.029538866421242847+0.0003212081753238116*I	0.02737167188394559-0.00038224034858977456*I	-0.013630165666137825+0.0002159339039389615*I	0.01351904104837182-0.0002519311975609721*I	-0.006661342645687996+0.00013412174909930801*I	0.0064651210104412675-0.00014377270709126395*I	-0.0027996258634025574+0.00006445318596967033*I	0.0019338210329523733-0.000046787224954344416*I
-0.05060457977788953+0.00021763771210175497*I	0.1036828054169776-0.00032954220608241225*I	-0.2604441660152493+0.0006673061007285044*I	0.5095653304166584-0.0006489825156003408*I	-0.26825247421724174+0.0007700761156558596*I	0.11613181513281157-0.0004750179394047457*I	-0.08014344619913236+0.0005388458874255661*I	0.037214046571474466-0.0003135878117342736*I	-0.03149900710310277+0.0003647035012057798*I	0.015322817437140777-0.00020563936088986132*I	-0.014469650847680456+0.00023689176402666334*I	0.007043622491441081-0.00012601904520580413*I	-0.006661342645687995+0.000134121749099308*I	0.0028738077213067838-0.00006016362756752769*I	-0.0019601406818599227+0.00004349532588196828*I
0.03782022121196595-0.0002513435743803434*I	-0.06847342121485445+0.0003664073093685732*I	0.16760040883990676-0.0007794049325105219*I	-0.2682524742172417+0.0007700761156558594*I	0.6371577838879341-0.0012625709402398144*I	-0.2721141909995271+0.0008397446787854968*I	0.17918562885532618-0.0009845489051171492*I	-0.08210358688099227+0.0005823412133075346*I	0.06712571412886391-0.0006803711479244622*I	-0.03233849228464539+0.0003856613612934818*I	0.029890148386433564-0.00044427444367133777*I	-0.014469650847680454+0.00023689176402666334*I	0.013519041048371818-0.000251931197560972*I	-0.005821857464145362+0.00011316388901160595*I	0.003946644507953276-0.0000817386120097005*I
-0.01786884143696495+0.00014876959726681843*I	0.03138345147011806-0.0002164434576776217*I	-0.07628172941684692+0.00046917732429592874*I	0.11613181513281158-0.00047501793940474583*I	-0.2721141909995272+0.000839744678785497*I	0.5153959255180148-0.0007461268696569924*I	-0.2740743316813871+0.0008832400046674655*I	0.11900562285411836-0.0005351815669722737*I	-0.08294307206253494+0.0006032990733952367*I	0.03842707396155915-0.00034246250288342585*I	-0.0323384922846454+0.00038566136129348176*I	0.01532281743714078-0.00020563936088986126*I	-0.013630165666137827+0.0002159339039389614*I	0.0058305951013564025-0.00009714435405665183*I	-0.0038617167822854394+0.00006966856312963767*I
0.015786451868526147-0.00017709637598314676*I	-0.025677149638957408+0.00025153961219417383*I	0.06124524858795828-0.0005518453109604174*I	-0.08014344619913237+0.0005388458874255663*I	0.17918562885532627-0.0009845489051171494*I	-0.2740743316813871+0.0008832400046674653*I	0.6430382494288399-0.0013910967772038597*I	-0.2749138168629298+0.0009041978647551676*I	0.18170410535781423-0.0010465830001987132*I	-0.08294307206253491+0.0006032990733952367*I	0.0671257141288639-0.0006803711479244621*I	-0.03149900710310276+0.0003647035012057797*I	0.027371671883945584-0.00038224034858977434*I	-0.011670024984277898+0.0001724385780569931*I	0.007638575507466167-0.00012340536059692704*I
-0.007808308201992463+0.00010277001492735547*I	0.012449009715833997-0.00014547573332233363*I	-0.029538866421242843+0.00032120817532381153*I	0.037214046571474466-0.0003135878117342736*I	-0.08210358688099227+0.0005823412133075347*I	0.11900562285411838-0.0005351815669722734*I	-0.2749138168629298+0.0009041978647551676*I	0.5166089529080997-0.000775001560806145*I	-0.27491381686292987+0.0009041978647551678*I	0.11900562285411839-0.0005351815669722736*I	-0.0821035868809923+0.0005823412133075348*I	0.03721404657147447-0.0003135878117342736*I	-0.02953886642124286+0.0003212081753238116*I	0.012449009715834-0.00014547573332233368*I	-0.007808308201992463+0.00010277001492735542*I
0.007638575507466175-0.00012340536059692714*I	-0.011670024984277905+0.0001724385780569932*I	0.027371671883945597-0.00038224034858977456*I	-0.03149900710310278+0.0003647035012057799*I	0.06712571412886394-0.0006803711479244622*I	-0.08294307206253493+0.0006032990733952367*I	0.18170410535781423-0.0010465830001987128*I	-0.27491381686292987+0.0009041978647551679*I	0.6430382494288401-0.0013910967772038604*I	-0.2740743316813872+0.0008832400046674659*I	0.17918562885532627-0.00098454890511715*I	-0.08014344619913237+0.0005388458874255666*I	0.06124524858795829-0.0005518453109604176*I	-0.025677149638957418+0.00025153961219417394*I	0.015786451868526143-0.0001770963759831468*I
-0.00386171678228544+0.00006966856312963769*I	0.005830595101356402-0.00009714435405665183*I	-0.013630165666137825+0.00021593390393896144*I	0.015322817437140777-0.00020563936088986132*I	-0.0323384922846454+0.0003856613612934817*I	0.03842707396155914-0.0003424625028834258*I	-0.08294307206253489+0.0006032990733952366*I	0.11900562285411836-0.0005351815669722737*I	-0.2740743316813872+0.0008832400046674656*I	0.5153959255180149-0.0007461268696569925*I	-0.2721141909995273+0.0008397446787854971*I	0.11613181513281158-0.00047501793940474583*I	-0.07628172941684691+0.00046917732429592874*I	0.03138345147011806-0.00021644345767762177*I	-0.01786884143696494+0.00014876959726681837*I
