-0.05815708287922304-0.0008487761094045733*I	0.5895091077533813+0.00021358494750824323*I	0.016891658921433832+0.00024431605532561536*I	-0.2536840606420079-0.0001702047163667304*I	0.0008660551187904923+0.000021282335462060274*I	0.04415875258176102-0.000013829329576483955*I	-0.0039571816288430095-0.00006447303497347068*I	0.03644936521749427+0.0001257213747502953*I	0.0014058517849932367+0.000019223173523455576*I	-0.031021853627085896-0.0000720756580301087*I	0.0007656058932448868+0.000016843976165739768*I	0.00041177262825401253-0.00004942205882528157*I	-0.0007944793992815981-0.000013796204676221719*I	0.011854662643005224+0.00008393592475774959*I	-0.000035263049804324514-3.933972699826221*^-6*I
0.5895091077533832+0.0002135849475083055*I	1.0663848590671594-0.01890500053881472*I	0.33582504711137706+0.00004338023114158415*I	-1.8038851417596795+0.027779127950875195*I	-0.20952530806024805-0.0001840340459431447*I	1.84131309126108-0.025273872721310965*I	0.08060811779925192+0.00011189204517383575*I	-1.2288634146170008+0.015190366467470268*I	0.005427511590405998+0.00005364571672023845*I	0.35969143248111407-0.0041691347478002815*I	-0.030610080998831224-0.00012149771685533023*I	0.26201636090205493-0.0025004644282755695*I	0.012266435271259812+0.000034513865932566876*I	-0.34454097200351547+0.0032298740187597184*I	0.011854662643005054+0.00008393592475776368*I
0.01689165892143369+0.0002443160553256112*I	0.33582504711137207+0.000043380231141543725*I	-0.04039936883899878-0.0005831777186168922*I	0.3799837996931365+0.00002955090156508336*I	0.013800532411380642+0.00020112535581420224*I	-0.17307594284275357-0.00005831267119286208*I	-0.0016852747250593776-0.000023967525987947082*I	0.04958626417216484+0.00003981638714374209*I	-0.0017857239506052988-0.000028405885284279976*I	0.005839284218661033+4.223657894972546*^-6*I	0.0013769782789570355+0.00002227094501297387*I	-0.018755418355826826-0.00003756179209761987*I	-0.00006413655584095249-8.862012103104757*^-7*I	0.012266435271260683+0.000034513865932538835*I	-0.0007944793992809666-0.000013796204676227736*I
-0.25368406064200505-0.00017020471636670573*I	-1.8038851417596793+0.027779127950875268*I	0.37998379969313445+0.00002955090156514517*I	2.9076979503282385-0.04417887326012577*I	0.41643316491062926+0.00015527227631543725*I	-3.032748556376686+0.042969494418345425*I	-0.20409779646984327-0.00013038832922293402*I	2.201004523742189-0.02944300746911099*I	0.04999803680041942-9.605671681518768*^-6*I	-0.9668470537149507+0.012689902039194878*I	0.01769394686166542+0.00008815958265279839*I	0.015150460477604405-0.000939260729040309*I	-0.018755418355828446-0.00003756179209757349*I	0.2620163609020651-0.002500464428275346*I	0.00041177262825375927-0.00004942205882522109*I
0.0008660551187905374+0.000021282335462059353*I	-0.20952530806024836-0.0001840340459432023*I	0.013800532411381163+0.00020112535581421443*I	0.4164331649106286+0.00015527227631543042*I	-0.0429506986828488-0.0006284275800669188*I	0.3854113112835411+0.00008319661828540318*I	0.015971990089619192+0.00023719250550340026*I	-0.2036860238415899-0.00017981038804821192*I	-0.0017141482310959744-0.000020919754498441583*I	0.061852699443422865+0.00007433025307632494*I	-0.0026154663996904373-0.00004613606266032962*I	0.01769394686166889+0.00008815958265269717*I	0.0013769782789563173+0.000022270945012969152*I	-0.03061008099883268-0.00012149771685536438*I	0.0007656058932450499+0.000016843976165744484*I
0.044158752581758165-0.00001382932957644245*I	1.841313091261076-0.025273872721311166*I	-0.17307594284275485-0.000058312671192831816*I	-3.032748556376679+0.04296949441834569*I	0.3854113112835411+0.00008319661828532984*I	3.2673893828093536-0.04834800800792577*I	0.3858230839117961+0.00003377455946010702*I	-2.770732195474625+0.04046902999006975*I	-0.19183136119858246-0.00009587446329037061*I	1.8564635517386874-0.026213133450351388*I	0.061852699443423975+0.00007433025307628655*I	-0.9668470537149414+0.012689902039194763*I	0.0058392842186616445+4.223657895041644*^-6*I	0.35969143248109836-0.00416913474780033*I	-0.031021853627086093-0.00007207565803007271*I
-0.003957181628842999-0.00006447303497347438*I	0.08060811779925141+0.00011189204517383073*I	-0.0016852747250596309-0.000023967525987946377*I	-0.20409779646984363-0.0001303883292229944*I	0.01597199008961931+0.0002371925055033988*I	0.385823083911795+0.00003377455946011924*I	-0.04297957218888527-0.0006253798085774047*I	0.39767774655480037+0.00011771048421786814*I	0.015142247640533367+0.00021946232812735398*I	-0.19183136119858363-0.00009587446329041102*I	-0.0017141482310959813-0.00002091975449843802*I	0.049998036800422536-9.60567168150464*^-6*I	-0.0017857239506051618-0.00002840588528427522*I	0.005427511590407566+0.00005364571672015422*I	0.0014058517849935871+0.00001922317352345922*I
0.036449365217491536+0.00012572137475030248*I	-1.2288634146169992+0.015190366467470552*I	0.04958626417216472+0.00003981638714374569*I	2.201004523742189-0.029443007469111403*I	-0.20368602384158763-0.00017981038804809613*I	-2.770732195474631+0.04046902999006987*I	0.39767774655480226+0.00011771048421787417*I	2.9228484108058423-0.0451181339891659*I	0.3976777465548009+0.00011771048421790886*I	-2.770732195474632+0.04046902999006993*I	-0.20368602384158652-0.00017981038804813776*I	2.201004523742181-0.029443007469111136*I	0.049586264172163386+0.00003981638714373875*I	-1.2288634146169861+0.015190366467470426*I	0.03644936521749176+0.00012572137475027473*I
0.0014058517849939167+0.000019223173523455657*I	0.005427511590400152+0.000053645716720257896*I	-0.001785723950605389-0.00002840588528427385*I	0.04999803680042135-9.605671681493425*^-6*I	-0.0017141482310957523-0.000020919754498439956*I	-0.19183136119858307-0.00009587446329046561*I	0.015142247640533568+0.00021946232812735398*I	0.39767774655479876+0.00011771048421791298*I	-0.04297957218888526-0.0006253798085774091*I	0.385823083911797+0.0000337745594601063*I	0.015971990089619054+0.00023719250550340455*I	-0.2040977964698416-0.00013038832922293968*I	-0.0016852747250594435-0.000023967525987956054*I	0.0806081177992537+0.00011189204517388638*I	-0.003957181628843259-0.00006447303497346749*I
-0.031021853627087648-0.00007207565803009353*I	0.35969143248111074-0.004169134747800243*I	0.005839284218659646+4.223657895013888*^-6*I	-0.9668470537149458+0.01268990203919498*I	0.061852699443424974+0.00007433025307630736*I	1.856463551738685-0.02621313345035132*I	-0.19183136119858224-0.00009587446329040183*I	-2.7707321954746265+0.040469029990069974*I	0.3858230839117964+0.00003377455946010355*I	3.2673893828093545-0.04834800800792582*I	0.38541131128354156+0.00008319661828529168*I	-3.032748556376672+0.04296949441834541*I	-0.17307594284275396-0.000058312671192842225*I	1.8413130912610678-0.025273872721310868*I	0.0441587525817595-0.000013829329576456328*I
