-0.024717469114465093-0.0008268640700855039*I	0.5838945257970527+0.00007824485169451395*I	0.0072007115854054865+0.00024062219873760625*I	-0.24921125792752463-0.00006227928062951606*I	0.00027556387313959485+0.000010457437608820666*I	0.0443965782605149-1.7379942142911495*^-6*I	-0.001607462958949639-0.00005480187604287533*I	0.0333419990163617+0.0000407729352745293*I	0.0006072437613932682+0.000020236688968289836*I	-0.029174302558614404-0.000025103047469133574*I	0.000267960212317106+9.690705014402026*^-6*I	0.00152154142400396-0.000013098922850618075*I	-0.0003136195539606146-0.000010819278752865645*I	0.009873338219314232+0.000024771480739345753*I	0.00001744417886145877+2.0279611138290798*^-7*I
0.5838945257970494+0.00007824485169433126*I	2.7109566920975188-0.09350557049520099*I	0.33468326786953106+0.000015965571064147088*I	-4.324094999302704+0.14573822343610363*I	-0.20481467966702027-0.00006401727484459108*I	4.231196508366534-0.14020713915277536*I	0.07773857727686817+0.00003903494106130556*I	-2.727239641362122+0.08908449374985565*I	0.00416769645774373+0.000015669887805019878*I	0.7819916452703684-0.025315318758508613*I	-0.027652761134612902-0.00003820197032011752*I	0.5413573519991333-0.017160931318930955*I	0.0113948796433192+0.000011672557889141899*I	-0.708194206345811+0.022391672257223955*I	0.009873338219304806+0.000024771480740426455*I
0.00720071158540421+0.00024062219873752862*I	0.334683267869541+0.000015965571063778446*I	-0.017241193655919328-0.0005757844337390013*I	0.37907984613003065+0.000014227576849902583*I	0.005868812499594991+0.00019627776030347308*I	-0.1714726806506487-0.000023244339569347606*I	-0.0007246553244159154-0.0000241077494657284*I	0.04856427471824989+0.000013931893590563335*I	-0.0007322589852385361-0.00002487448206022684*I	0.0056892378817599235+2.570964954514033*^-6*I	0.0005615844197501274+0.00001910811522983489*I	-0.017779422915308412-0.000013430489580131371*I	-0.000028215162780696745-9.257776271268982*^-7*I	0.011394879643323546+0.000011672557887880454*I	-0.00031361955396148194-0.000010819278752840925*I
-0.2492112579275192-0.00006227928062982335*I	-4.324094999302601+0.14573822343609086*I	0.37907984613002954+0.000014227576849934476*I	6.942153200464012-0.23371270964798152*I	0.41242184514639835+0.000055000512125424894*I	-7.051334640664914+0.23482271718596076*I	-0.20064698320926677-0.000048347387039349154*I	5.013188153636928-0.16552245791128875*I	0.0500858161422455+8.329707409382436*^-7*I	-2.1858822893629277+0.07192356243091799*I	0.015562576101076697+0.000027342445694023*I	0.07379743892439183-0.002923646501277931*I	-0.017779422915300103-0.000013430489580162908*I	0.5413573519989491-0.017160931318923055*I	0.001521541424023276-0.000013098922851395578*I
0.0002755638731389287+0.000010457437608836061*I	-0.20481467966700215-0.0000640172748448186*I	0.00586881249959556+0.00019627776030348805*I	0.41242184514639946+0.00005500051212474805*I	-0.018241412853475455-0.000610349620813631*I	0.3832475425877781+0.000029897464655303094*I	0.00674401647330676+0.00022620515428620766*I	-0.19912544178526032-0.00006144630989003736*I	-0.0007703146660596738-0.0000252363232042291*I	0.059959154361559054+0.000025604451480873758*I	-0.0010284343603361445-0.00003549096470175468*I	0.015562576101071236+0.000027342445693866894*I	0.000561584419749836+0.000019108115229850287*I	-0.027652761134601456-0.00003820197032198929*I	0.000267960212317786+9.690705014417638*^-6*I
0.04439657826050514-1.7379942145456795*^-6*I	4.2311965083663585-0.14020713915276062*I	-0.1714726806506519-0.00002324433956946148*I	-7.051334640664749+0.2348227171859569*I	0.3832475425877764+0.000029897464655009864*I	7.724144845734563-0.2590280284064985*I	0.38476908401178456+0.000016798541805140843*I	-6.509977288665752+0.21766178586702792*I	-0.18925210356594313-0.0000366748291509289*I	4.3049939472908605-0.1431307856540485*I	0.059959154361567624+0.00002560445148097612*I	-2.185882289362898+0.07192356243091519*I	0.00568923788175546+2.5709649545402335*^-6*I	0.7819916452704986-0.0253153187585129*I	-0.029174302558634846-0.00002510304746922154*I
-0.001607462958949181-0.00005480187604294147*I	0.07773857727687862+0.000039034941060691625*I	-0.0007246553244162485-0.000024107749465743147*I	-0.20064698320926908-0.00004834738703792125*I	0.006744016473306694+0.0002262051542861772*I	0.38476908401180154+0.000016798541804757005*I	-0.018287072195119127-0.0006114781945521131*I	0.3946424222310962+0.00004157002254451923*I	0.006447841098208364+0.00021558867164468416*I	-0.18925210356596742-0.00003667482914849214*I	-0.0007703146660590528-0.000025236323204264337*I	0.05008581614226351+8.329707394540962*^-7*I	-0.0007322589852381788-0.000024874482060199083*I	0.004167696457751919+0.000015669887804458844*I	0.0006072437613931815+0.00002023668896833136*I
0.033341999016366586+0.00004077293527560144*I	-2.72723964136206+0.08908449374984723*I	0.04856427471824887+0.000013931893591223599*I	5.013188153636823-0.16552245791128747*I	-0.19912544178526304-0.00006144630988980104*I	-6.509977288665739+0.2176617858670308*I	0.39464242223109736+0.000041570022544457075*I	7.0159506393884845-0.23663635614925688*I	0.39464242223109736+0.00004157002254512321*I	-6.509977288665603+0.21766178586701923*I	-0.1991254417852648-0.00006144630988969002*I	5.013188153636806-0.16552245791127446*I	0.04856427471824354+0.000013931893591223599*I	-2.7272396413620905+0.0890844937498469*I	0.03334199901637014+0.000040772935275379396*I
0.0006072437613934278+0.000020236688968307617*I	0.004167696457749505+0.000015669887804997858*I	-0.0007322589852379879-0.000024874482060201902*I	0.05008581614226344+8.329707403846534*^-7*I	-0.0007703146660585358-0.000025236323204258157*I	-0.18925210356595434-0.00003667482914868477*I	0.006447841098208229+0.0002155886716446783*I	0.3946424222311026+0.00004157002254489951*I	-0.01828707219511888-0.0006114781945521421*I	0.38476908401178644+0.000016798541805015584*I	0.006744016473307135+0.00022620515428620376*I	-0.20064698320928703-0.000048347387039478086*I	-0.0007246553244160681-0.00002410774946572103*I	0.07773857727687299+0.00003903494106146519*I	-0.0016074629589493128-0.00005480187604300392*I
-0.029174302558633514-0.000025103047469610118*I	0.7819916452705109-0.02531531875851589*I	0.005689237881746578+2.570964954262678*^-6*I	-2.1858822893629957+0.07192356243092947*I	0.05995915436156807+0.000025604451480365498*I	4.304993947290877-0.14313078565405635*I	-0.18925210356595557-0.000036674829150262767*I	-6.509977288665544+0.2176617858670113*I	0.3847690840117757+0.000016798541804696754*I	7.724144845734335-0.2590280284064852*I	0.3832475425877888+0.00002989746465509313*I	-7.051334640664818+0.23482271718594724*I	-0.17147268065065546-0.00002324433956890637*I	4.231196508366428-0.1402071391527632*I	0.04439657826050336-1.737994214767724*^-6*I
0.000267960212317786+9.690705014393786*^-6*I	-0.027652761134609967-0.00003820197032080402*I	0.0005615844197500719+0.000019108115229843348*I	0.015562576101070279+0.000027342445693853382*I	-0.0010284343603366164-0.000035490964701741234*I	0.05995915436154965+0.000025604451481476995*I	-0.0007703146660585913-0.000025236323204259892*I	-0.19912544178526403-0.00006144630988892807*I	0.006744016473307135+0.00022620515428620203*I	0.38324754258779337+0.000029897464655468902*I	-0.018241412853475025-0.000610349620813664*I	0.4124218451463906+0.000055000512125686925*I	0.005868812499595699+0.00019627776030348154*I	-0.20481467966699538-0.00006401727484480995*I	0.00027556387313898423+0.000010457437608853842*I
0.0015215414240117298-0.000013098922850618422*I	0.5413573519989046-0.01716093131891902*I	-0.017779422915285892-0.000013430489580690264*I	0.07379743892453172-0.0029236465012902266*I	0.015562576101061154+0.000027342445694911177*I	-2.1858822893628744+0.07192356243092231*I	0.05008581614225349+8.329707403831321*^-7*I	5.013188153636636-0.16552245791126532*I	-0.2006469832092641-0.00004834738703873853*I	-7.05133464066468+0.23482271718594883*I	0.41242184514639746+0.00005500051212536938*I	6.942153200464132-0.2337127096479758*I	0.3790798461300291+0.000014227576849545898*I	-4.324094999302687+0.14573822343609452*I	-0.24921125792751297-0.00006227928062996213*I
-0.0003136195539610309-0.000010819278752835504*I	0.011394879643323294+0.000011672557888581814*I	-0.000028215162781064507-9.257776271490159*^-7*I	-0.017779422915290014-0.000013430489579923807*I	0.0005615844197497388+0.00001910811522982947*I	0.005689237881749409+2.570964954916655*^-6*I	-0.0007322589852374328-0.00002487448206022619*I	0.04856427471824712+0.00001393189359058991*I	-0.0007246553244160125-0.000024107749465734907*I	-0.17147268065065-0.00002324433956949276*I	0.005868812499596698+0.00019627776030346766*I	0.37907984613004525+0.000014227576850808668*I	-0.017241193655920695-0.0005757844337390475*I	0.33468326786953306+0.00001596557106392427*I	0.007200711585405584+0.00024062219873757784*I
0.0098733382193128+0.000024771480739871343*I	-0.7081942063457809+0.022391672257220913*I	0.011394879643313871+0.000011672557889474966*I	0.5413573519990399-0.01716093131892368*I	-0.027652761134607573-0.00003820197032078365*I	0.781991645270315-0.02531531875851036*I	0.004167696457740178+0.000015669887805769278*I	-2.7272396413619138+0.08908449374983923*I	0.0777385772768664+0.00003903494106094474*I	4.231196508366386-0.14020713915276817*I	-0.2048146796670096-0.00006401727484461883*I	-4.324094999302787+0.1457382234361011*I	0.33468326786952574+0.000015965571064091577*I	2.710956692097574-0.09350557049520347*I	0.5838945257970494+0.00007824485169438677*I
0.000017444178861847348+2.027961113759691*^-7*I	0.009873338219313882+0.000024771480739616346*I	-0.00031361955396125296-0.000010819278752891015*I	0.0015215414240166147-0.00001309892285014819*I	0.00026796021231811906+9.690705014372969*^-6*I	-0.029174302558614862-0.00002510304746964145*I	0.0006072437613933168+0.000020236688968347516*I	0.03334199901636986+0.00004077293527380413*I	-0.0016074629589488687-0.00005480187604291198*I	0.044396578260494535-1.7379942142267072*^-6*I	0.00027556387313998343+0.000010457437608857312*I	-0.24921125792751303-0.0000622792806304407*I	0.0072007115854049175+0.00024062219873757784*I	0.5838945257970389+0.00007824485169519282*I	-0.024717469114464485-0.0008268640700854757*I
