0.44698257235514216-0.10607625976746984*I	0.17633467773544412-0.16295051178175593*I	0.023479021925859704-0.14831382081955835*I	-0.04204152020110034-0.07808707162632345*I	-0.043643239054902395+0.004015914622426678*I	-0.019301166456396616+0.052484040555220955*I	-0.002105698981297954+0.04627055771378652*I
0.17633467773544415-0.16295051178175604*I	0.4704615942810019-0.25439008058702833*I	0.13429315753434382-0.2410375834080795*I	-0.020164217129042785-0.14429790619713173*I	-0.06134268665749709-0.025603031071102487*I	-0.04574893803620049+0.05028647233621326*I	-0.019301166456396707+0.052484040555221004*I
0.02347902192585961-0.1483138208195586*I	0.1342931575343436-0.24103758340807963*I	0.42681835522609907-0.2503741659646017*I	0.11499199107794675-0.1885535428528584*I	-0.022269916110341095-0.0980273484833451*I	-0.06134268665749736-0.025603031071102404*I	-0.043643239054902645+0.004015914622426753*I
-0.04204152020110052-0.07808707162632385*I	-0.020164217129043056-0.1442979061971323*I	0.1149919910779466-0.18855354285285886*I	0.42471265624480065-0.20410360825081517*I	0.1149919910779463-0.18855354285285827*I	-0.020164217129043458-0.14429790619713148*I	-0.04204152020110079-0.07808707162632328*I
-0.04364323905490261+0.004015914622426203*I	-0.06134268665749742-0.02560303107110323*I	-0.02226991611034138-0.09802734848334584*I	0.11499199107794619-0.18855354285285875*I	0.4268183552260983-0.2503741659646015*I	0.13429315753434282-0.24103758340807913*I	0.023479021925859118-0.14831382081955816*I
-0.019301166456396786+0.05248404055522053*I	-0.04574893803620077+0.05028647233621253*I	-0.061342686657497654-0.025603031071103118*I	-0.02016421712904367-0.14429790619713198*I	0.13429315753434268-0.24103758340807924*I	0.4704615942810008-0.25439008058702794*I	0.1763346777354436-0.16295051178175565*I
-0.0021056989812980554+0.04627055771378626*I	-0.01930116645639687+0.05248404055522054*I	-0.04364323905490284+0.004015914622426281*I	-0.042041520201100926-0.07808707162632364*I	0.02347902192585906-0.1483138208195583*I	0.17633467773544353-0.16295051178175568*I	0.44698257235514177-0.10607625976746965*I
