0.30221880623333935-0.00001325351325270973*I	0.10442784349779337-0.000011383367426150627*I	0.04163821099102483-8.326528349562812*^-6*I	0.018902226978563627-5.8877523630923*^-6*I	0.00939581397761443-4.0217699912236085*^-6*I	0.004751434200258461-2.5169971734024046*^-6*I	0.0020272170293689526-1.2137279834267063*^-6*I
0.10442784349779337-0.000011383367426150629*I	0.34385701722436424-0.00002158004160227254*I	0.12333007047635705-0.000017271119789242932*I	0.05103402496863928-0.000012348298340786425*I	0.023653661178822092-8.404749536494706*^-6*I	0.011423031006983385-5.235497974650317*^-6*I	0.00475143420025846-2.5169971734024038*^-6*I
0.04163821099102482-8.32652834956281*^-6*I	0.12333007047635705-0.000017271119789242932*I	0.35325283120197876-0.000025601811593496158*I	0.12808150467661555-0.00001978811696264534*I	0.05306124199800822-0.00001356202632421313*I	0.023653661178822092-8.404749536494706*^-6*I	0.00939581397761443-4.021769991223608*^-6*I
0.01890222697856362-5.8877523630922985*^-6*I	0.05103402496863926-0.000012348298340786421*I	0.1280815046766155-0.000019788116962645347*I	0.3552800482313477-0.000026815539576922876*I	0.1280815046766155-0.000019788116962645336*I	0.05103402496863927-0.000012348298340786423*I	0.018902226978563624-5.8877523630922985*^-6*I
0.009395813977614428-4.021769991223605*^-6*I	0.02365366117882208-8.404749536494699*^-6*I	0.05306124199800821-0.000013562026324213125*I	0.1280815046766155-0.000019788116962645336*I	0.3532528312019787-0.00002560181159349615*I	0.12333007047635702-0.000017271119789242925*I	0.04163821099102481-8.326528349562809*^-6*I
0.00475143420025846-2.516997173402403*^-6*I	0.01142303100698338-5.2354979746503135*^-6*I	0.02365366117882209-8.404749536494706*^-6*I	0.051034024968639284-0.000012348298340786425*I	0.12333007047635701-0.00001727111978924293*I	0.3438570172243643-0.00002158004160227254*I	0.10442784349779338-0.000011383367426150624*I
0.002027217029368952-1.2137279834267059*^-6*I	0.004751434200258458-2.516997173402403*^-6*I	0.009395813977614428-4.021769991223607*^-6*I	0.018902226978563627-5.8877523630922985*^-6*I	0.04163821099102481-8.326528349562807*^-6*I	0.10442784349779338-0.000011383367426150624*I	0.30221880623333935-0.000013253513252709727*I
