0.38167298725661386-0.020655174683380764*I	0.1675371198568786-0.03814237038378259*I	0.07120595523492325-0.04981547680982165*I	0.017542935011022647-0.0539033864890135*I	-0.011757668617251747-0.04978821729264672*I	-0.021323496129072524-0.03809944346345907*I	-0.015149974539047496-0.020616987986639235*I
0.16753711985687855-0.03814237038378257*I	0.4528789424915371-0.07047065149320242*I	0.18508005486790124-0.0920457568727961*I	0.059448286617671514-0.0996036941024684*I	-0.003780561118049882-0.09200282995247261*I	-0.02690764315629924-0.07040520527928595*I	-0.021323496129072524-0.03809944346345907*I
0.07120595523492322-0.049815476809821645*I	0.18508005486790116-0.0920457568727961*I	0.44112127387428546-0.1202588687858492*I	0.1637565587388287-0.13014520033625523*I	0.044298312078623996-0.12022068208910769*I	-0.003780561118049886-0.09200282995247261*I	-0.011757668617251742-0.04978821729264671*I
0.017542935011022647-0.05390338648901349*I	0.0594482866176715-0.09960369410246839*I	0.1637565587388287-0.13014520033625518*I	0.4259712993352379-0.14087585677248843*I	0.1637565587388287-0.13014520033625523*I	0.0594482866176715-0.09960369410246839*I	0.017542935011022647-0.05390338648901348*I
-0.011757668617251749-0.04978821729264671*I	-0.003780561118049896-0.09200282995247258*I	0.044298312078624-0.12022068208910763*I	0.1637565587388287-0.1301452003362552*I	0.44112127387428546-0.12025886878584921*I	0.18508005486790122-0.09204575687279612*I	0.07120595523492323-0.04981547680982166*I
-0.021323496129072528-0.03809944346345906*I	-0.02690764315629924-0.07040520527928594*I	-0.003780561118049896-0.09200282995247257*I	0.05944828661767147-0.09960369410246837*I	0.18508005486790116-0.09204575687279609*I	0.45287894249153693-0.07047065149320242*I	0.16753711985687847-0.03814237038378257*I
-0.015149974539047492-0.020616987986639235*I	-0.02132349612907252-0.03809944346345907*I	-0.011757668617251736-0.0497882172926467*I	0.01754293501102264-0.05390338648901349*I	0.07120595523492322-0.04981547680982165*I	0.1675371198568785-0.03814237038378258*I	0.3816729872566138-0.02065517468338076*I
