0.7326645732857971-0.45689873690619026*I	0.3744022905529062-0.349101642167484*I	0.12849560515010394-0.3459975998499677*I	-0.07882779894768221-0.44667998792692665*I	-0.2829541112414614-0.04974854576855522*I	-0.19753005046457295+0.033207317907939266*I	-0.1713683255588472+0.12610562395176908*I	-0.19662970888317086+0.2568184803485738*I
0.37440229055290725-0.34910164216748474*I	0.7490836329990358-0.2825136694461586*I	0.3485183167118199-0.3006048891953801*I	0.05253855592706952-0.4088427238715446*I	-0.17469492870057976-0.14455138095454778*I	-0.13360707004767156-0.0480929051201089*I	-0.13259652311855277+0.03392433847129242*I	-0.171368325558847+0.12610562395176958*I
0.1284956051501063-0.3459975998499693*I	0.34851831671182093-0.30060488919538086*I	0.6731265837760015-0.3453587934677355*I	0.19970736185232926-0.49365302312203335*I	-0.11882976963177647-0.2827370999197748*I	-0.10976140135455952-0.1438343603911947*I	-0.1336070700476713-0.04809290512010849*I	-0.1975300504645725+0.03320731790794035*I
-0.0788277989476777-0.44667998792692964*I	0.05253855592707195-0.40884272387154613*I	0.19970736185233035-0.4936530231220338*I	0.40683774163560005-0.7265392585729464*I	-0.09858526774251417-0.5057558318378973*I	-0.11882976963177624-0.2827370999197742*I	-0.1746949287005792-0.14455138095454664*I	-0.2829541112414605-0.049748545768553226*I
-0.2829541112414544-0.04974854576855964*I	-0.17469492870057435-0.14455138095455106*I	-0.11882976963177128-0.2827370999197779*I	-0.0985852677425077-0.5057558318379013*I	0.4068377416356014-0.7265392585729435*I	0.19970736185233043-0.4936530231220308*I	0.05253855592707067-0.4088427238715422*I	-0.07882779894768065-0.4466799879269236*I
-0.1975300504645681+0.033207317907936316*I	-0.1336070700476677-0.0480929051201113*I	-0.10976140135455556-0.1438343603911971*I	-0.11882976963177108-0.2827370999197774*I	0.1997073618523315-0.4936530231220316*I	0.6731265837760023-0.34535879346773374*I	0.3485183167118207-0.3006048891953785*I	0.1284956051501049-0.34599759984996564*I
-0.17136832555884304+0.1261056239517666*I	-0.1325965231185493+0.03392433847129028*I	-0.13360707004766745-0.04809290512011083*I	-0.1746949287005739-0.14455138095455003*I	0.052538555927073086-0.40884272387154375*I	0.3485183167118218-0.30060488919537914*I	0.7490836329990366-0.2825136694461571*I	0.3744022905529071-0.3491016421674823*I
-0.19662970888316617+0.25681848034857097*I	-0.17136832555884285+0.12610562395176703*I	-0.19753005046456754+0.03320731790793735*I	-0.28295411124145337-0.04974854576855767*I	-0.07882779894767619-0.44667998792692637*I	0.12849560515010733-0.34599759984996703*I	0.37440229055290813-0.3491016421674829*I	0.7326645732857981-0.45689873690618843*I
