0.7461269506510361-0.5104867395039497*I	-0.24223056328891224+0.5181687659791911*I	-0.27857014662683716-0.4895547557795603*I	0.2581758268348159+0.1236351100612073*I	-0.2196968356533507+0.2509131757787468*I	0.015133438656434312-0.171994864738203*I	0.1904720995599585+0.0810353998221193*I	-0.09139788032444976+0.05168075129084771*I	-0.014069022458641545-0.180770110025423*I	0.05125175287196725+0.04485194308911703*I	-0.08484237538994614+0.09420073468813987*I	0.01042472947582751-0.06844526595526874*I	0.06471580297500298+0.03789758613258117*I	-0.03474330384007747+0.03410006373244691*I	0.0023421834427194478-0.10370723480581973*I	0.017490238622477446+0.015771374722747974*I	-0.03609676684662834+0.07326673256705372*I	0.009667575934605299-0.04359387384430027*I	0.017433985905455866+0.010868477194852197*I	-0.016356989595850104+0.03480560448903472*I	0.014138484574983071-0.0780416581597296*I	-0.01093808979968314+0.11581338191078593*I	0.006983610076596264-0.1454770751191073*I	-0.026957092288566336-0.012189635029389674*I	0.027608373171377695+0.15813728924020606*I	0.042516272130167225-0.11357868505617709*I	-0.07357936940447725-0.012201411276051146*I	0.012722280449670954+0.15028329050169284*I	0.04669821302294303-0.17413937681444158*I	-0.10057913561889312-0.038803610593357546*I	0.082699835385458+0.2111428170406022*I	0.10207872222826996-0.15820561084441928*I	-0.19488521445715748-0.000016930671235607267*I	0.06728126378665837+0.2523550248713475*I	0.07912663331003575-0.3062648854314208*I	-0.2913386069427221-0.036103255419290936*I	0.2926811682039177+0.2949379024292273*I	0.15073071863729454-0.43588070489242037*I	-0.36393820759103546+0.29538360916253326*I	0.5216461639683145+0.3030646596288157*I	-0.36423843577501197-0.3907958110829842*I	-0.19784550014153732+0.4669960285683669*I
-0.24223056328891307+0.5181687659791913*I	0.6353498415759642-0.6010550139915781*I	0.015945263545902453+0.6418038760403968*I	-0.1498887443837303-0.30747623445023803*I	0.27330926549125234-0.048359754676999024*I	-0.102091235085807+0.08740107629422988*I	-0.07626444166801499-0.12031411344735603*I	0.060316995339821614+0.012318853558475189*I	-0.04014612745248513+0.09653269437996496*I	-0.01115758242463536-0.03779184236039791*I	0.06167648234779504-0.02359332286615459*I	-0.019354873516656653+0.030020964029187355*I	-0.024318574364244918-0.034345202222825395*I	0.02153929274717127-0.008045798011214782*I	-0.017253065217597084+0.0498714384551952*I	-0.005132586396363597-0.011424054961143446*I	0.027157814557082573-0.027822499121548678*I	-0.010604406170925658+0.01896985954270897*I	-0.0066894136612416725-0.008788269355262533*I	0.011940443081227775-0.013481103201078502*I	-0.01635698959584769+0.03480560448903575*I	0.01963202739920713-0.053692077763801034*I	-0.02153819249239786+0.06881814239236031*I	0.011573652628959721+0.011473272455392116*I	0.005891603906993598-0.08217444624126753*I	-0.03668037177779264+0.046148902941567795*I	0.037748313957357595+0.020933230722768092*I	0.01689669666300021-0.07678029793964672*I	-0.05311355132914439+0.07737961617588887*I	0.044746994772255744+0.04431350612951686*I	-0.008925142866450733-0.12856395548250826*I	-0.08852551432223921+0.053299823814654104*I	0.1181082331429586+0.049297470937812636*I	0.028332266337547818-0.16083109673866453*I	-0.13265946283161467+0.16457101816121122*I	0.1889525807539091+0.13249393554485897*I	-0.15574132696186055-0.29998909557350834*I	-0.2755117389040461+0.31338215375606715*I	0.414201055770794-0.2564511553248117*I	-0.5161712754482222-0.33015182684250444*I	0.5660312271156884+0.2518919222179932*I	-0.1677930375517638-0.39898648129193226*I
-0.2785701466268349-0.48955475577956087*I	0.01594526354590095+0.6418038760403976*I	0.24785996837085025-0.7491283195047608*I	0.031078702202337674+0.46980901130219094*I	-0.30779488272023187-0.15760618017868808*I	0.18191138516680222+0.00332099661384809*I	-0.04329375855203497+0.15117846557544468*I	-0.025012688796049874-0.07546217035823867*I	0.09156070171137537-0.005533975515164385*I	-0.029721397976656645+0.028087428424693747*I	-0.034195594873585214-0.04867178920469678*I	0.026933178507722578+0.010506740866289005*I	-0.01778438897223272+0.02839108601490829*I	-0.006828335741765023-0.018573827500077154*I	0.030961219571089344+0.007457083893814813*I	-0.007585489282992731+0.006277564610898607*I	-0.016320597498452247-0.019572025043920787*I	0.010800824961235226+0.006983105367489122*I	-0.004524296366194729+0.006093551602170724*I	-0.006689413661239681-0.00878826935526146*I	0.01743398590545138+0.010868477194850254*I	-0.0269570922885621-0.012189635029390028*I	0.03459198324797051+0.012660214121101404*I	0.004621090041920161-0.009954938174780072*I	-0.03898738615649933+0.00045880284504950294*I	0.02828146029126599+0.024514970416129222*I	0.0007272167898496446-0.028203498850287032*I	-0.04534058303905507-0.0020990051478411618*I	0.055818679003923+0.024802028950109363*I	0.014221867059053168-0.046725930936087456*I	-0.06548716604875605+0.03698650955492546*I	0.0687808503960334+0.055345803433569374*I	-0.03305874576165896-0.09513899906205717*I	-0.12197862092779893+0.05804615860764128*I	0.17692258705679706-0.011343913673433294*I	-0.07332662451876763-0.2196289354403626*I	0.007869593922915518+0.2840566261603403*I	0.3810382756628899-0.16891930068289876*I	-0.4354954751621295+0.19952570050877638*I	0.47453138246406973+0.33417998330476295*I	-0.7281766433660454-0.09541220192045417*I	0.5216461639683126+0.30306465962881785*I
0.258175826834813+0.1236351100612115*I	-0.14988874438372715-0.3074762344502435*I	0.0310787022023352+0.4698090113021967*I	0.5332586064901573-0.5136539376973474*I	-0.060319178122108616+0.5214897625930347*I	-0.0895717490439117-0.2951573808917599*I	0.23316313803876898+0.048172939702966024*I	-0.11324881751044087+0.049609233933828906*I	-0.014587959320224955-0.1439074363135049*I	0.04096212182316758+0.042339817587661546*I	-0.06446470181672963+0.06218749215713551*I	0.010381710322530258-0.04583764037160626*I	0.044423417130209135+0.02627811558903236*I	-0.02448745991302774+0.01859690906804608*I	0.0028392401928412367-0.062167701344369976*I	0.010934886576246706+0.010924061531485982*I	-0.0239424788788442+0.04108316909994426*I	0.006807856684863876-0.02490515816222995*I	0.010800824961240673+0.0069831053674909455*I	-0.010604406170931903+0.01896985954270702*I	0.009667575934612352-0.04359387384429888*I	-0.0080583747702543+0.06516535021919621*I	0.005891603907000433-0.08217444624127279*I	-0.017048344378589535-0.007543174822231342*I	0.016210121464954548+0.08975137311512603*I	0.028470349291968632-0.06530702548426069*I	-0.047221947422158364-0.004794830065376841*I	0.008066622994463013+0.09046240907108262*I	0.02882317109091045-0.10763072475974202*I	-0.07162881765924718-0.023480474124985384*I	0.06499468181381499+0.12667708711369724*I	0.07307926110980613-0.11651759060914516*I	-0.14158460569807202+0.036007062678706424*I	0.10042706643167616+0.18579375935950562*I	-0.037633093818901925-0.2506916246356908*I	-0.24717947256650163+0.15255105701740285*I	0.2815415929391827-0.0918801371636061*I	-0.3272186946943165-0.19765789129763797*I	0.4102899001538271-0.048097173355518184*I	-0.4433047764558071-0.08560432753586923*I	0.4142010557707917-0.25645115532480595*I	-0.34837823789645583+0.06883465444942172*I
-0.21969683565334772+0.2509131757787395*I	0.27330926549124607-0.04835975467698952*I	-0.3077948827202254-0.15760618017869887*I	-0.060319178122112266+0.5214897625930406*I	0.4242630454721614-0.8488630297080574*I	-0.009067425250141516+0.5663417056821534*I	-0.4067062805688196-0.24417555551597336*I	0.24358786751459396-0.020272326252300056*I	-0.06342033096697199+0.2832767863961611*I	-0.04933126316029812-0.10980737258106324*I	0.1586186881290891-0.07134362418839274*I	-0.046974463194243116+0.07795886687987862*I	-0.06795017827751218-0.07911229144345368*I	0.05409099306481512-0.017315758255260487*I	-0.03644716991340653+0.1125262957768*I	-0.013517749403010832-0.0273620968553243*I	0.06253369005153164-0.05971609707108363*I	-0.023942478878838776+0.041083169099946186*I	-0.016320597498463145-0.0195720250439246*I	0.027157814557092666-0.027822499121545937*I	-0.0360967668466378+0.073266732567053*I	0.04251627213017488-0.11357868505618154*I	-0.045970996233105625+0.1459358779641644*I	0.028281460291275387+0.024514970416124708*I	0.0077108268664485185-0.17368057396938924*I	-0.08323576512731413+0.10152474173356431*I	0.0904106622519098+0.03746224307120652*I	0.029781046900648415-0.17249425102164775*I	-0.11145816228185637+0.18292238751908352*I	0.12401940297588239+0.0920504088790752*I	-0.059939902143195466-0.28147978715254274*I	-0.20983547609701983+0.1695258385159697*I	0.30632063546520644+0.02565952655272371*I	-0.07182703790940087-0.4166381568781307*I	-0.10431578514878002+0.4951825125296985*I	0.550398261677818-0.074769886655968*I	-0.5512540563092553-0.10675611559387473*I	0.2504740393080116+0.5504317527568102*I	-0.3563688418520926-0.10673918492264173*I	0.38103827566288334-0.16891930068289007*I	-0.07125703938711506+0.590321511591753*I	0.15073071863729234-0.43588070489241243*I
0.015133438656431316-0.1719948647381925*I	-0.10209123508580271+0.08740107629421676*I	0.18191138516679722+0.003320996613862788*I	-0.08957174904390894-0.2951573808917681*I	-0.009067425250141937+0.566341705682154*I	0.5221010240655184-0.5514457800577451*I	0.0013573042256858313+0.4978964397268873*I	-0.10892662256056411-0.26513641686258127*I	0.20884456367451606+0.01382773748015048*I	-0.09170952476326935+0.04156343592261377*I	-0.03184102453781417-0.09403599785831891*I	0.035829535426792854+0.030915762626525775*I	-0.03730688725963375+0.03436499303558144*I	-0.0002226958483986038-0.026867780828904342*I	0.03773400346896+0.01748984623378869*I	-0.012547016831792442+0.005115805866949655*I	-0.01351774940301404-0.027362096855318218*I	0.010934886576244592+0.010924061531480945*I	-0.007585489282984657+0.006277564610902475*I	-0.005132586396371024-0.011424054961145017*I	0.017490238622485377+0.015771374722747037*I	-0.028621997007553277-0.019016447277618982*I	0.03774831395736437+0.020933230722758385*I	0.00883832189274872-0.011614947720449456*I	-0.04722194742215656-0.004794830065382721*I	0.02769865039367893+0.03677033130727404*I	0.007284978598500145-0.03881258236737739*I	-0.0600551650302784-0.012007201669604376*I	0.07088628572081031+0.04450264087242833*I	0.036398889332001784-0.07036868766756774*I	-0.10383629174070741+0.05694029340146268*I	0.11732376309467193+0.10901346141986963*I	-0.0907466451480534-0.1733120084598019*I	-0.20243247779423515+0.19686456314690948*I	0.27261645007272606-0.22044409264610446*I	-0.4157442090165549-0.1443580674829888*I	0.5283981332967912+0.001200297582287074*I	-0.41497251011826713-0.2464354242745194*I	0.2815415929391789-0.09188013716360709*I	-0.15942565714254553+0.2013285899942795*I	-0.15574132696186416-0.2999890955735013*I	0.07286649899241601+0.24454749930662922*I
0.19047209955995986+0.08103539982210589*I	-0.07626444166801688-0.12031411344734*I	-0.04329375855203201+0.15117846557542697*I	0.23316313803876693+0.048172939702975835*I	-0.40670628056881786-0.24417555551597442*I	0.0013573042256845977+0.4978964397268877*I	0.4041364730572194-0.7167647088873415*I	-0.03338599961439143+0.5319965034593379*I	-0.3396482941510978-0.30998520418921927*I	0.22633480229700106+0.029599112202894903*I	-0.09717491437089383+0.25283628415740217*I	-0.022173448603204804-0.1376298717026163*I	0.13995590718790885+0.012791585573507677*I	-0.053663876855488436+0.06917059752463071*I	-0.036377707797063646-0.1462854724083593*I	0.03773400346895776+0.017489846233795042*I	-0.03644716991340156+0.11252629577678802*I	0.0028392401928401-0.06216770134436196*I	0.030961219571085555+0.0074570838938112895*I	-0.017253065217592612+0.04987143845519527*I	0.002342183442713918-0.10370723480581674*I	0.01272228044967424+0.1502832905016865*I	-0.02688115638153514-0.18634078809048366*I	-0.045340583039052994-0.002099005147846521*I	0.08342705217530721+0.18293931819031997*I	0.029781046900644637-0.1724942510216424*I	-0.10447455220525184+0.03744531239997194*I	0.08612422088762259+0.1956741557604874*I	-0.02534791889522024-0.2688195730314424*I	-0.1942762962554133+0.043757518430397234*I	0.2603496392321019+0.17159540451689384*I	-0.01658848532955537-0.37993355143262775*I	-0.13119694153030964+0.3088417244392088*I	0.46254140650859027+0.036709793252375104*I	-0.4218560079008472-0.06975267536772466*I	0.2519736259173847+0.35342253131903817*I	-0.4685542209237929+0.10438670144673098*I	0.5503982616778156-0.0747698866559765*I	-0.18701562053423876+0.28403969548911*I	-0.07332662451877069-0.2196289354403549*I	0.3718078015139542-0.011326983002200156*I	-0.2913386069427234-0.03610325541928051*I
-0.09139788032445306+0.05168075129085542*I	0.060316995339823605+0.012318853558467001*I	-0.025012688796050966-0.07546217035823075*I	-0.1132488175104423+0.049609233933826706*I	0.24358786751459793-0.0202723262523039*I	-0.10892662256056605-0.2651364168625779*I	-0.033385999614391794+0.5319965034593354*I	0.5436403168126934-0.5594915780689663*I	-0.015895760991913817+0.5477678781820883*I	-0.11405920895693156-0.27656047182372423*I	0.23600237823160952-0.013994761641404707*I	-0.10231393093420155+0.06053329546532188*I	-0.03853043819905393-0.10282426721357298*I	0.047769978508025335+0.017434659425433503*I	-0.05366387685549252+0.06917059752463557*I	-0.00022269584839196564-0.02686778082891136*I	0.054090993064805915-0.017315758255251543*I	-0.02448745991302303+0.018596909068040034*I	-0.006828335741764645-0.018573827500074337*I	0.021539292747169446-0.008045798011215553*I	-0.03474330384007348+0.03410006373244584*I	0.045518693670545625-0.057763850662020756*I	-0.05311355132914579+0.0773796161758876*I	0.016124997764709433+0.025297058851893546*I	0.02882317109090645-0.10763072475974403*I	-0.07968719242948619+0.04168487609420035*I	0.0708862857208052+0.04450264087243176*I	0.056030916731219585-0.12406076543138306*I	-0.12537448423310948+0.1257584357938289*I	0.12889741572362892+0.12048673387526054*I	-0.08485504124105277-0.25548645470108106*I	-0.2391128495720374+0.24301346608849025*I	0.3103647640300844-0.19951086192334364*I	-0.3988475123535498-0.22113836542264056*I	0.4752845819676386+0.0785799137581872*I	-0.3702255153460055-0.20212191814501196*I	0.2726164500727293-0.22044409264611511*I	-0.2479511714647911+0.25462841380894635*I	-0.03763309381889974-0.25069162463570105*I	0.10119876532996103+0.0837164025679712*I	-0.13265946283161748+0.16457101816121456*I	0.1160860817614998-0.11205356376178562*I
-0.014069022458636345-0.18077011002542423*I	-0.04014612745248743+0.09653269437996445*I	0.09156070171137523-0.005533975515161998*I	-0.014587959320220339-0.14390743631351013*I	-0.06342033096698123+0.28327678639616866*I	0.2088445636745212+0.013827737480144264*I	-0.3396482941510969-0.30998520418921466*I	-0.015895760991914656+0.5477678781820858*I	0.37038188965331037-0.747205211126112*I	-0.006228185057305414+0.5041740043377885*I	-0.3583110750922764-0.2258499944273141*I	0.2196453886357605+0.0208108428476385*I	-0.06560244389045655+0.18566310319250828*I	-0.03853043819905747-0.10282426721356824*I	0.13995590718791603+0.0127915855734983*I	-0.03730688725964375+0.034364993035588806*I	-0.06795017827749994-0.07911229144345899*I	0.04442341713020108+0.02627811558903595*I	-0.017784388972229333+0.02839108601490651*I	-0.024318574364245626-0.03434520222282425*I	0.06471580297500125+0.037897586132580395*I	-0.10057913561889345-0.03880361059335355*I	0.12939804840840372+0.037003440226153816*I	0.014221867059049164-0.046725930936084556*I	-0.13906653545323233+0.02478509827887672*I	0.12401940297587291+0.09205040887907884*I	-0.03233152897181518-0.12334249791233748*I	-0.194276296255419+0.043757518430408725*I	0.26733324930870067+0.02611832939777592*I	-0.05448366741780323-0.27630980455122217*I	-0.09660495828234027+0.32150193856031645*I	0.47810058635019625-0.08905852683320122*I	-0.46782700413394546+0.0761832025964415*I	0.307212178497219+0.39012713676455635*I	-0.4954353773053202-0.08195408664377316*I	0.4625414065085917+0.036709793252369484*I	-0.05761757212583918+0.3210431357152638*I	-0.07182703790938776-0.4166381568781432*I	0.25962242244225175+0.19979890336717468*I	-0.12197862092779758+0.058046158607637226*I	-0.11575858114711668-0.3062818161026601*I	0.06728126378665278+0.2523550248713499*I
0.051251752871962174+0.04485194308911272*I	-0.011157582424632185-0.03779184236039113*I	-0.029721397976657897+0.02808742842468473*I	0.040962121823164874+0.042339817587668756*I	-0.04933126316029148-0.10980737258106782*I	-0.09170952476327181+0.041563435922615424*I	0.22633480229699854+0.02959911220289635*I	-0.11405920895692814-0.27656047182372534*I	-0.006228185057309534+0.5041740043377892*I	0.5330359106417656-0.5405217185262602*I	-0.022585174653150405+0.5389796088268285*I	-0.10211876587570687-0.29004157502481015*I	0.21964538863576233+0.02081084284764287*I	-0.10231393093419927+0.060533295465317785*I	-0.022173448603210893-0.13762987170261287*I	0.03582953542680003+0.030915762626526348*I	-0.046974463194250984+0.07795886687987442*I	0.010381710322534382-0.04583764037160392*I	0.026933178507722692+0.010506740866288906*I	-0.019354873516657545+0.030020964029186067*I	0.010424729475829708-0.06844526595526615*I	-0.0007716988982892949+0.10207735679153011*I	-0.008925142866452102-0.12856395548249705*I	-0.04300682065169439-0.004464026847370152*I	0.06499468181381511+0.12667708711369802*I	0.044457264102257976-0.13553403788676066*I	-0.10383629174071034+0.05694029340146541*I	0.1092653883244259+0.17417881163905907*I	-0.08485504124105651-0.25548645470106923*I	-0.21948082217283016+0.18932138832467799*I	0.28882657153768887-0.1306927195309846*I	-0.38727385972459555-0.2096650929672435*I	0.4811761858746345-0.003594532483091815*I	-0.4069058871237962-0.1559730152034423*I	0.31036476403008123-0.19951086192334141*I	-0.23105447480178679+0.1778481158692902*I	-0.09074664514804406-0.17331200845980482*I	0.14594576010221166+0.1280299086974927*I	-0.14158460569806286+0.0360070626787013*I	0.027560567439259498-0.05875373994712147*I	0.11810823314295522+0.04929747093781476*I	-0.08775381542394553-0.048777532976883406*I
