0.6032551327148744-0.5234350997040316*I	-0.2338136379421391-0.6647022511108487*I	-0.5572794437258681-0.14284992069269234*I	-0.46570764663569386+0.10638657809109943*I	-0.034179906159272244+0.27791430410372503*I	0.42227137438300777+0.24656117013001538*I	0.040273289103550575-0.24411050314313282*I	0.03169611618465732-0.1922154903580717*I
-0.23381363794213905-0.6647022511108486*I	-0.2968768499614055-0.844195240274572*I	-0.7077306085397836-0.181475127224092*I	-0.5914593498851406+0.1350643834110326*I	-0.04343627225268609+0.35294774822111485*I	0.5362599893494071+0.31317491320255797*I	0.05117148821182378-0.31001631166286814*I	0.0402732891035508-0.2441105031431326*I
-0.5572794437258753-0.14284992069268634*I	-0.7077306085397923-0.18147512722408426*I	0.19910985028444853-0.28690982392887315*I	-0.27724991019482575-0.3117545028897274*I	-0.5511860607815884-0.10904611973210013*I	-0.4227454823858185+0.17321081222388204*I	0.5362599893494009+0.31317491320255036*I	0.4222713743830031+0.24656117013000955*I
-0.46570764663570574+0.10638657809110494*I	-0.5914593498851556+0.13506438341103982*I	-0.27724991019483336-0.31175450288972617*I	0.5980232152099685-0.8240397610215897*I	0.03682179748759573-0.7347161912861717*I	-0.5511860607815935-0.10904611973209977*I	-0.04343627225269775+0.3529477482211141*I	-0.03417990615928152+0.2779143041037244*I
-0.034179906159280356+0.27791430410372636*I	-0.04343627225269636+0.35294774822111663*I	-0.5511860607815982-0.10904611973209843*I	0.036821797487587946-0.7347161912861706*I	0.5980232152099635-0.8240397610215895*I	-0.2772499101948321-0.31175450288972706*I	-0.5914593498851486+0.13506438341103918*I	-0.46570764663570047+0.1063865780911045*I
0.42227137438300977+0.24656117013001147*I	0.5362599893494095+0.31317491320255286*I	-0.42274548238582305+0.1732108122238829*I	-0.5511860607816033-0.10904611973209821*I	-0.2772499101948399-0.3117545028897258*I	0.1991098502844456-0.286909823928873*I	-0.7077306085397826-0.18147512722408268*I	-0.5572794437258675-0.14284992069268515*I
0.04027328910356076-0.24411050314314311*I	0.05117148821183659-0.3100163116628814*I	0.536259989349405+0.3131749132025433*I	-0.043436272252700775+0.35294774822110997*I	-0.591459349885157+0.13506438341104102*I	-0.7077306085397898-0.18147512722407635*I	-0.2968768499613979-0.8441952402745527*I	-0.2338136379421331-0.6647022511108331*I
0.03169611618466528-0.19221549035808014*I	0.04027328910356054-0.24411050314314334*I	0.4222713743830062+0.2465611701300041*I	-0.034179906159283735+0.27791430410372137*I	-0.465707646635707+0.1063865780911061*I	-0.5572794437258733-0.14284992069268024*I	-0.2338136379421334-0.6647022511108335*I	0.6032551327148791-0.5234350997040196*I
