0.5106312637097583-0.006722670662754779*I	0.2335870104736367-0.00895961093185693*I	0.1621002224154084-0.01905765011994582*I	0.0789536348311154-0.016504509251435925*I	0.06528789634912907-0.02846744116070653*I	0.03070744439000518-0.02153127494410618*I	0.023151696621580273-0.03353955993388027*I	0.008135365775387456-0.023281441042858127*I	0.00028048495563987453-0.0335101767329736*I	-0.0034577391330941486-0.021493025039857977*I	-0.010236624356447037-0.0283900811557307*I	-0.007302736613111396-0.01644120571009578*I	-0.010793612968742771-0.018961321563006457*I	-0.005287218908642909-0.008895015204934525*I	-0.004432687986628308-0.0066568509490958295*I	-0.007478256807751711-0.010277158797260127*I	-0.017103663903816894-0.022942114212694115*I	-0.018493753696068576-0.029273464547725163*I	-0.025361806425663058-0.042405991497117504*I	-0.01871816339224635-0.0438302266409863*I	-0.018305496764895308-0.05543685188953159*I	-0.0038664789523771715-0.05173481485975228*I	0.006894725907895157-0.06004962482147662*I	0.027837430060751945-0.0517789014529487*I	0.050130553935635466-0.055531267686129294*I	0.07837090900848719-0.04394391755765778*I	0.11029416205143436-0.04255193662831773*I	0.15430990101663608-0.029405702139909555*I	0.17202107103128336-0.02306340442457434*I	0.23703170127753348-0.010350617450505858*I
0.2335870104736366-0.00895961093185693*I	0.5368494648075994-0.011971325021399495*I	0.31254064530475195-0.02546412018329285*I	0.14659705526356392-0.022053668084847683*I	0.10966107922112057-0.038035784195542106*I	0.05156285157063938-0.028768630717938712*I	0.03884281016539264-0.04481271598696431*I	0.015110182669852755-0.03110718509998174*I	0.004677626642293297-0.04477446608271612*I	-0.002113097543863277-0.028718224139901216*I	-0.010760475746205544-0.037934230749953765*I	-0.00810855143419721-0.02196862528119467*I	-0.012589955521754308-0.025336220915030308*I	-0.006207764928274298-0.011885630327594448*I	-0.00528721890864291-0.008895015204934525*I	-0.009018536027096787-0.013732542184507845*I	-0.020684791595177384-0.03065560814005078*I	-0.02194022191808939-0.039115319622050344*I	-0.02990918047520354-0.0566624854786157*I	-0.020764727747936487-0.058564811186345586*I	-0.01912690321152938-0.0740720164608806*I	0.00047895705042349086-0.06912458531567522*I	0.01583558533298731-0.08023227526984286*I	0.04519874030743735-0.06918092194352021*I	0.07550089467923395-0.07419154406650032*I	0.11766780490104349-0.05870979357245276*I	0.15372717519400791-0.05684511044613143*I	0.21667308481854064-0.03928041895710575*I	0.15775459182053303-0.030796708658558488*I	0.13588202131756721-0.013808995761301103*I
0.16210022241540836-0.01905765011994582*I	0.312540645304752-0.025464120183292853*I	0.7380193824742955-0.054247761943407115*I	0.34324808969475723-0.046995395127399045*I	0.2505398153861178-0.08106465121453264*I	0.11779644499650804-0.061317225238400254*I	0.08872007792634924-0.09551717782756043*I	0.0353850710322985-0.06630574102682231*I	0.013195557220773107-0.09543981782258461*I	-0.002625109970818097-0.061215671792811906*I	-0.020749752369549936-0.08086157945171076*I	-0.016047694654848458-0.0468292459548883*I	-0.025462925311818128-0.054008253667833*I	-0.01258995552175431-0.025336220915030325*I	-0.01079361296874278-0.018961321563006468*I	-0.018493753696068586-0.029273464547725184*I	-0.04246547032947998-0.06534810570981166*I	-0.044690173896066665-0.08338084998597164*I	-0.06077096709437527-0.12078495759934325*I	-0.04107839604069211-0.12483850604846379*I	-0.03677257728266322-0.15789246820812575*I	0.005252787716128405-0.14734394295368733*I	0.0387197830786353-0.17101774439713757*I	0.10234186011686199-0.14745763387035885*I	0.1673194418949651-0.1581328291359237*I	0.2605182400858754-0.1251285211505161*I	0.3324457870183532-0.1211466087390214*I	0.46971251130265673-0.08370023714807318*I	0.2823152330827176-0.06561534105289206*I	0.15430990101663614-0.02940570213990956*I
0.07895363483111538-0.016504509251435925*I	0.14659705526356392-0.022053668084847683*I	0.34324808969475723-0.046995395127399045*I	0.5884123163782389-0.04073995573933823*I	0.35138345547014477-0.07027683617025722*I	0.16170723793341674-0.053160853184829465*I	0.11433870586341395-0.08281025027825828*I	0.04944975402677612-0.05748685485783997*I	0.028082334419187092-0.08274694673691813*I	0.007001631235655541-0.05307581038117644*I	-0.007912328879461016-0.07011068699774646*I	-0.008320862472137586-0.04060385446749568*I	-0.016047694654848475-0.04682924595488833*I	-0.008108551434197225-0.021968625281194695*I	-0.0073027366131114095-0.0164412057100958*I	-0.012921685890992619-0.025382777437542522*I	-0.029909180475203582-0.05666248547861575*I	-0.029783263775033316-0.07229735337085348*I	-0.0398116948067068-0.10472762460093145*I	-0.021461264867665912-0.10823990493772563*I	-0.014073595142216238-0.13689476074845866*I	0.02443401255950086-0.1277457331298659*I	0.0563739914677046-0.14826356052738102*I	0.11814676195146705-0.1278343788881281*I	0.1695627605269954-0.13707738571597444*I	0.2618718251259781-0.10846134090062609*I	0.2332554864997671-0.10498825272505886*I	0.2535498262186106-0.07251878933375386*I	0.1537271751940079-0.05684511044613142*I	0.08079106350097351-0.025471423195804668*I
0.06528789634912907-0.028467441160706538*I	0.10966107922112059-0.03803578419554213*I	0.2505398153861178-0.08106465121453267*I	0.3513834554701448-0.07027683617025723*I	0.761451564051516-0.12129749861026116*I	0.34792571633705055-0.09176986121011528*I	0.24058367598531072-0.14296490910323714*I	0.10703596925030254-0.09925145598835414*I	0.06768984060115944-0.14286858054629778*I	0.02279511551054418-0.0916419619418527*I	-0.0020307437345980016-0.12105799033468698*I	-0.007912328879461032-0.0701106869977465*I	-0.020749752369549995-0.08086157945171087*I	-0.01076047574620558-0.037934230749953834*I	-0.01023662435644707-0.02839008115573076*I	-0.018718163392246405-0.04383022664098638*I	-0.04366730319055847-0.09784284338664924*I	-0.04107839604069222-0.12483850604846394*I	-0.053876241186480225-0.18083458242082004*I	-0.020719222787691942-0.18689456629867282*I	-0.0037456872508446985-0.23636585010694938*I	0.06512994302854708-0.22056132505907056*I	0.12365213870440675-0.25597567252257314*I	0.237933597741252-0.22069356265125503*I	0.32103501616135327-0.23663308545002995*I	0.493683462411032-0.18721395346077446*I	0.3393405129262485-0.1811962335604982*I	0.2605182400858753-0.1251285211505161*I	0.16042471598706984-0.09808320431444706*I	0.07837090900848719-0.043943917557657794*I
0.030707444390005192-0.021531274944106185*I	0.051562851570639404-0.028768630717938722*I	0.1177964449965081-0.06131722523840027*I	0.1617072379334168-0.05316085318482948*I	0.3479257163370507-0.09176986121011528*I	0.5862992188343757-0.06945817987923952*I	0.34062297972393923-0.1082110669202111*I	0.1535986864992195-0.0751294784660242*I	0.10174875034165962-0.10814647119328867*I	0.043241989098501805-0.06937248518543446*I	0.02279511551054415-0.09164196194185269*I	0.0070016312356555215-0.05307581038117647*I	-0.0026251099708181395-0.06121567179281198*I	-0.0021130975438632994-0.02871822413990126*I	-0.0034577391330941716-0.02149302503985802*I	-0.00784304185694393-0.033182033748803144*I	-0.01912690321152946-0.07407201646088073*I	-0.012442728840569179-0.09450736275321789*I	-0.014073595142216308-0.13689476074845872*I	0.015415476532404023-0.14147827531437382*I	0.035689199872527166-0.17891916866743193*I	0.09620654003337763-0.16694969851017855*I	0.13965358005179182-0.19373987119459024*I	0.24110709737804178-0.16702615208697183*I	0.2141285832882379-0.1790602691859397*I	0.25402878326903444-0.1416433746494293*I	0.16956276052699543-0.13707738571597444*I	0.1259898038084109-0.09465234513932491*I	0.07550089467923396-0.0741915440665003*I	0.036876741400069954-0.03323837037664809*I
0.023151696621580276-0.033539559933880275*I	0.038842810165392656-0.04481271598696433*I	0.08872007792634927-0.09551717782756045*I	0.11433870586341396-0.08281025027825831*I	0.24058367598531077-0.14296490910323711*I	0.34062297972393923-0.10821106692021111*I	0.7404213267263263-0.16864890132899843*I	0.3353357608152963-0.11710608212514564*I	0.2253573750299396-0.16858308161533947*I	0.10174875034165959-0.10814647119328868*I	0.06768984060115937-0.14286858054629775*I	0.028082334419187067-0.08274694673691821*I	0.013195557220773051-0.0954398178225847*I	0.0046776266422932705-0.04477446608271619*I	0.0002804849556398445-0.03351017673297366*I	-0.003866478952377222-0.05173481485975238*I	-0.011410770857000265-0.11548647671100841*I	0.005252787716128315-0.14734394295368752*I	0.013357976652972125-0.2134237358942553*I	0.06512994302854701-0.22056132505907056*I	0.10654847480058975-0.27891778673526724*I	0.21196158723743164-0.2602441859962404*I	0.27856954583187327-0.3019811911598416*I	0.45647154532271694-0.2603176446494861*I	0.2956732097356903-0.2790390769471476*I	0.237933597741252-0.22069356265125498*I	0.1490139451300698-0.21356968102545545*I	0.10234186011686197-0.14745763387035882*I	0.057025279843530605-0.11558089250760592*I	0.027837430060751938-0.0517789014529487*I
0.008135365775387454-0.02328144104285813*I	0.015110182669852765-0.03110718509998175*I	0.03538507103229851-0.06630574102682232*I	0.04944975402677614-0.05748685485783998*I	0.10703596925030257-0.09925145598835412*I	0.1535986864992195-0.0751294784660242*I	0.3353357608152963-0.11710608212514563*I	0.5800914539061014-0.08134381020683398*I	0.3353357608152963-0.11710608212514563*I	0.1535986864992195-0.0751294784660242*I	0.10703596925030248-0.09925145598835411*I	0.0494497540267761-0.057486854857840004*I	0.035385071032298474-0.0663057410268224*I	0.01511018266985275-0.031107185099981796*I	0.008135365775387444-0.02328144104285816*I	0.008321998907367373-0.0359425515668722*I	0.015835585332987276-0.08023227526984301*I	0.03735569845049343-0.10236295569232347*I	0.056373991467704526-0.14826356052738107*I	0.10522507606047439-0.15321715632567065*I	0.13965358005179182-0.1937398711945902*I	0.23208856135094497-0.18075869427147967*I	0.19344379169306036-0.20971587732599048*I	0.23208856135094502-0.18075869427147973*I	0.13965358005179188-0.19373987119459027*I	0.10522507606047447-0.15321715632567068*I	0.05637399146770463-0.14826356052738102*I	0.037355698450493476-0.10236295569232333*I	0.01583558533298732-0.08023227526984286*I	0.008321998907367394-0.03594255156687213*I
0.00028048495563986835-0.0335101767329736*I	0.004677626642293297-0.044774466082716124*I	0.013195557220773098-0.0954398178225846*I	0.0280823344191871-0.08274694673691814*I	0.06768984060115942-0.14286858054629772*I	0.10174875034165962-0.10814647119328866*I	0.22535737502993963-0.16858308161533944*I	0.3353357608152962-0.11710608212514562*I	0.7404213267263261-0.16864890132899835*I	0.3406229797239391-0.10821106692021108*I	0.24058367598531058-0.1429649091032371*I	0.1143387058634139-0.08281025027825832*I	0.08872007792634923-0.09551717782756054*I	0.038842810165392636-0.04481271598696438*I	0.02315169662158027-0.033539559933880324*I	0.02783743006075193-0.05177890145294877*I	0.05702527984353059-0.11558089250760607*I	0.10234186011686197-0.14745763387035898*I	0.14901394513006969-0.2135696810254555*I	0.23793359774125183-0.22069356265125495*I	0.29567320973569006-0.27903907694714747*I	0.45647154532271683-0.26031764464948604*I	0.2785695458318731-0.30198119115984157*I	0.21196158723743158-0.26024418599624033*I	0.10654847480058972-0.2789177867352672*I	0.06512994302854704-0.22056132505907053*I	0.013357976652972225-0.21342373589425517*I	0.005252787716128397-0.14734394295368727*I	-0.011410770857000171-0.1154864767110082*I	-0.003866478952377179-0.05173481485975227*I
-0.0034577391330941495-0.021493025039857987*I	-0.0021130975438632743-0.028718224139901223*I	-0.002625109970818088-0.061215671792811926*I	0.007001631235655557-0.05307581038117646*I	0.022795115510544202-0.0916419619418527*I	0.04324198909850181-0.06937248518543444*I	0.1017487503416596-0.10814647119328868*I	0.15359868649921948-0.07512947846602419*I	0.3406229797239392-0.10821106692021108*I	0.5862992188343755-0.06945817987923951*I	0.3479257163370506-0.09176986121011527*I	0.1617072379334168-0.05316085318482949*I	0.11779644499650807-0.06131722523840033*I	0.051562851570639404-0.02876863071793876*I	0.030707444390005192-0.021531274944106216*I	0.03687674140006996-0.033238370376648146*I	0.07550089467923396-0.07419154406650043*I	0.12598980380841088-0.09465234513932505*I	0.1695627605269953-0.1370773857159745*I	0.2540287832690342-0.14164337464942928*I	0.21412858328823778-0.17906026918593967*I	0.24110709737804173-0.16702615208697183*I	0.13965358005179185-0.19373987119459027*I	0.09620654003337765-0.16694969851017857*I	0.03568919987252721-0.17891916866743193*I	0.015415476532404089-0.14147827531437382*I	-0.01407359514221622-0.13689476074845866*I	-0.01244272884056909-0.09450736275321774*I	-0.019126903211529375-0.07407201646088062*I	-0.00784304185694389-0.033182033748803096*I
