0.6975626225114152-0.15145986831612693*I	-0.35378277321649865+0.18693941789542565*I	0.1621482103464659-0.3027675388924357*I	-0.006302864740086024+0.1974503812277905*I	-0.1468125039899342-0.17703625720462102*I	0.10884654925265123+0.05535314556291156*I	-0.11767907537945228+0.0425172288318206*I	0.02944417584763138-0.06277709713847936*I	0.04612345035999447+0.11002817279709935*I	-0.0471004674933657-0.04904437608253842*I	0.06832578121127575+0.009154371130218313*I	-0.017388450206827583+0.02701828752990766*I	-0.026069145379931723-0.07480707098287318*I	0.02860626430631957+0.042507055054673094*I	-0.04343982617891891-0.028487933426412967*I	0.007941647190650821-0.010900218745723467*I	0.02414053348376274+0.054974670813802015*I	-0.022350378696487812-0.0396233153264104*I	0.030166924417169762+0.04131222046724496*I	-0.05095111641518799-0.06076839710143665*I	0.09363821163202718+0.10636007960088747*I	-0.044247267392625-0.08306733005875339*I	-0.010266192084717142+0.04052328635482015*I	0.06900801732446023+0.037623185899852016*I	-0.1139797015162121-0.10346659546677993*I	0.052122728466644015+0.11225844681833912*I	0.013401842566881038-0.09451957159175749*I	-0.10154181520609379-0.00022586587192083274*I	0.16501896458606388+0.08592420871182749*I	-0.09441268991177255-0.15555159902096966*I	0.01826486637964656+0.1820474453810205*I	0.14767367979466955-0.09588114657821839*I	-0.2594424210158993+0.00841174460425021*I	0.2541929965572542+0.17740925946692612*I	-0.21141631570234745-0.2625054072039152*I	-0.03396478993921663+0.35131910556436785*I	0.1318376768187344-0.2884290839460691*I	-0.34130954547307213+0.18103830585051153*I
-0.3537827732164985+0.18693941789542562*I	0.705285965753193-0.23514392823671482*I	-0.3600856379565842+0.3843897991232161*I	0.1059735518766851-0.2622238367362574*I	0.102543684512566+0.25280352679070184*I	-0.0991129658970711-0.10097517033684932*I	0.1382907251002831-0.007423951575568105*I	-0.04964178025972587+0.049074234145931005*I	-0.017656291645734092-0.11182147322101811*I	0.033806879562518176+0.05507990991180773*I	-0.06448891770019366-0.022026088552630885*I	0.021921460415094258-0.019547920237856585*I	0.011217814099490778+0.0695253425845808*I	-0.01965838984922746-0.04161737162738502*I	0.03654791149696909+0.031606836308949546*I	-0.00911045328753573+0.007785024201034163*I	-0.014408731505837609-0.05052353407213399*I	0.015128732463768061+0.037096846306707044*I	-0.02235037869648796-0.039623315326410474*I	0.03917872543716512+0.05919004497434013*I	-0.07284800511132608-0.10421241183377965*I	0.028989886029545626+0.07789175816069495*I	0.016819102741183586-0.0345439254131779*I	-0.06003942111724102-0.04297591959554659*I	0.09252448148478402+0.10737457766351818*I	-0.02951540629337115-0.10778241239669978*I	-0.03203063653262264+0.08501429341651069*I	0.10097752742500288+0.017997854400711902*I	-0.14885403762450067-0.10673308881035223*I	0.058728507249019846+0.16757380149849982*I	0.023816814035266157-0.18865564846070906*I	-0.18729245823204793+0.06992730944703893*I	0.29302012709927294+0.026174967325795738*I	-0.25601645899246994-0.2511238173967497*I	0.22653107135812378+0.33127798380350354*I	0.06378702158453374-0.436663438332647*I	-0.021491562195789803+0.34541799351945407*I	0.15442486710468784-0.21908347897184766*I
0.16214821034646557-0.3027675388924357*I	-0.3600856379565839+0.3843897991232161*I	0.7128983288679457-0.6312636644131838*I	-0.2512390887039319+0.4397429446861275*I	-0.1023433690229225-0.4372865672652357*I	0.1319878603601974+0.1900264296522222*I	-0.21836812900939281-0.024490855575700545*I	0.09119025760691757-0.05646832765810669*I	-0.003229843808182435+0.1616997727591388*I	-0.03504474185256263-0.08480318569111032*I	0.08838008619133975+0.04437547294444448*I	-0.03588265339387518+0.020480966502042466*I	-0.0011831903475730426-0.0941406332790682*I	0.019159461290140917+0.05862512383885738*I	-0.04536843807508578-0.04832033359548424*I	0.014197532800481171-0.008016479017460915*I	0.01086763172201537+0.06779895785463427*I	-0.014408731505837574-0.050523534072134106*I	0.024140533483763438+0.05497467081380213*I	-0.04424726739262571-0.08306733005875361*I	0.08337201954731097+0.1468833659557083*I	-0.02619036648335482-0.10621254126033834*I	-0.030607681968900728+0.043416770488927905*I	0.07688347839847716+0.06681430265943805*I	-0.11084405103404624-0.15746288070371764*I	0.019588930585008515+0.14965576684627066*I	0.06444110563673378-0.11206195834671019*I	-0.14383177665122335-0.04351901807455134*I	0.19668567353259178+0.17345208250109062*I	-0.04828082532319641-0.2516586114711094*I	-0.07615859005018889+0.27638339869709877*I	0.30745398644015165-0.07402348613226269*I	-0.452593870338601-0.07204621721864399*I	0.3679018864127089+0.4328472184530751*I	-0.33902105989951375-0.5425227465457341*I	-0.12108133885503314+0.7097666708818058*I	-0.07957863888361347-0.5509344911499845*I	-0.03396478993921651+0.3513191055643678*I
-0.0063028647400854365+0.19745038122779057*I	0.10597355187668453-0.2622238367362576*I	-0.2512390887039316+0.4397429446861276*I	0.6061729998561212-0.336119098573564*I	-0.2217949128562996+0.3769658475476471*I	0.05633177161695798-0.21314960259032562*I	0.08488739286683288+0.14098205356968235*I	-0.06530608633455365-0.04589526042504075*I	0.07380180740009014-0.02945004012819985*I	-0.02772031984463169+0.02952631390807457*I	-0.006438477546243762-0.042296130636436904*I	0.0141484897132913+0.013462538284422256*I	-0.02794100620322561+0.009580747756319504*I	0.012811007127559712-0.011762896036822613*I	-0.003190917406348153+0.019001808512446657*I	-0.004529657385458053-0.004520525320677516*I	0.01419753280047968-0.00801647901746182*I	-0.009110453287534985+0.00778502420103483*I	0.007941647190649851-0.010900218745724072*I	-0.010188839407618904+0.01870171318635562*I	0.016819102741182593-0.03454392541317929*I	-0.020860695680074884+0.01621412537879481*I	0.019676476373457367+0.003162165829737734*I	-0.0005255202638237322-0.02989065423600478*I	-0.015211533791440622+0.05047036800333352*I	0.040938106307763004-0.02497806519483572*I	-0.05632955613971731+0.0006414888531669777*I	0.029213100955649166+0.05979138910179946*I	-0.008213822497356577-0.10364135504419834*I	-0.08631493080704608+0.08792516384775173*I	0.14416608947477302-0.08055812148455778*I	-0.1972879517434512-0.0835500158982483*I	0.25034788539339076+0.14262233534279325*I	-0.12350543664751625-0.36673612888560714*I	0.27152856490348404+0.37159296084524995*I	-0.10159159188778337-0.4702072963685978*I	0.22653107135812414+0.33127798380350415*I	-0.09063784552015418-0.2175799593607994*I
-0.14681250398993503-0.17703625720462135*I	0.10254368451256708+0.252803526790702*I	-0.10234336902292329-0.43728656726523585*I	-0.22179491285629896+0.3769658475476472*I	0.6413427038484846-0.47871826278426105*I	-0.2688953803496643+0.32792147146510714*I	0.01210586254834621-0.31810402333791415*I	0.06749894266000543+0.16800034109958897*I	-0.17611149317804925-0.09014355542835312*I	0.10240807170640841+0.013057014926473546*I	-0.07273881536703018+0.05840476834985176*I	0.001503169644405074-0.053196349382159766*I	0.06908079349618772+0.07086221033183196*I	-0.05029138489971584-0.030042567570091112*I	0.053124267553363996+0.0021462580019793944*I	-0.0031909174063503073+0.019001808512445758*I	-0.04536843807508262-0.048320333595481935*I	0.03654791149696721+0.031606836308948096*I	-0.043439826178916785-0.02848793342641161*I	0.0690080173244582+0.03762318589985005*I	-0.12424589360092599-0.06294330911195642*I	0.07688347839847369+0.06681430265943472*I	-0.017205839402017066-0.051102801102827895*I	-0.07560945322280883+0.00582003968608007*I	0.1478131251840471+0.03482140760899615*I	-0.11907102671939207-0.0889631622334504*I	0.07243977993166524+0.11050877338912819*I	0.07284992046790499-0.10177697875291687*I	-0.17673644899951937+0.07839723163856123*I	0.2580348997007026+0.03800909481415331*I	-0.2741730631856576-0.08064158009857078*I	0.1719473812948448+0.2770697535601803*I	-0.1557372289338054-0.2745510924528828*I	-0.06782034897213325+0.458333925282615*I	-0.3207561935198681-0.36047530116471344*I	0.36790188641270966+0.43284721845307594*I	-0.47085873671824724-0.2540936625996665*I	0.2541929965572547+0.17740925946692682*I
0.10884654925265208+0.05535314556291158*I	-0.09911296589707226-0.10097517033684913*I	0.13198786036019938+0.19002642965222158*I	0.05633177161695704-0.21314960259032492*I	-0.26889538034966387+0.32792147146510625*I	0.6399798794186378-0.2810391886617533*I	-0.2862838305564919+0.35493975899501223*I	0.0782532320320513-0.23269752282817963*I	0.09610520696632376+0.21050739615426098*I	-0.08496447618378013-0.087512632052425*I	0.11034971889705719+0.002156796180750101*I	-0.036830773132165553+0.037311338109108506*I	-0.0208472090520842-0.09281966470857049*I	0.029277222177061846+0.05055938459112972*I	-0.05029138489971607-0.030042567570092375*I	0.012811007127561377-0.011762896036821102*I	0.019159461290138197+0.05862512383885483*I	-0.019658389849226035-0.04161737162738341*I	0.028606264306317634+0.04250705505467169*I	-0.049850581709620624-0.06167763278189943*I	0.09252448148478223+0.10737457766351495*I	-0.03970424570098755-0.08908069921034181*I	-0.015211533791441549+0.05047036800333086*I	0.0801168317449305+0.034211979779506*I	-0.12917756125104507-0.10357092298061238*I	0.05820298698519755+0.13768314726249328*I	0.008605280243825167-0.13818528045737422*I	-0.14635435192428517+0.04494924425220406*I	0.23669057095955567+0.02681645617896076*I	-0.22680335803682242-0.19133242829494618*I	0.21831724886076917+0.22763662875930113*I	-0.022527909222514922-0.348738274484891*I	0.12267452727898508+0.2648598720348942*I	-0.042863084638765495-0.3026334948700949*I	0.25034788539339153+0.14262233534279403*I	-0.277930303752204-0.1476526499137603*I	0.2930201270992729+0.026174967325797004*I	-0.16537861347231644-0.033543858035951245*I
-0.1176790753794535+0.04251722883182059*I	0.13829072510028464-0.007423951575568414*I	-0.21836812900939548-0.024490855575699317*I	0.08488739286683444+0.14098205356968124*I	0.012105862548344573-0.3181040233379128*I	-0.2862838305564912+0.354939758995012*I	0.6835993396798288-0.5443709626369103*I	-0.2576775662501734+0.3974468140496847*I	-0.05740310901050232-0.42139902774719823*I	0.10404685415697267+0.199607177408538*I	-0.1954107858732004-0.06365681804096468*I	0.08799934020056736-0.037466519145660473*I	-0.018431357466092705+0.15469165963089945*I	-0.020847209052085935-0.09281966470857186*I	0.06908079349619074+0.07086221033183536*I	-0.027941006203229438+0.009580747756316427*I	-0.0011831903475681747-0.09414063327906401*I	0.011217814099487982+0.06952534258457824*I	-0.026069145379929267-0.0748070709828711*I	0.05212272846664172+0.11225844681833648*I	-0.10057785894932814-0.19798616705853317*I	0.019588930585004254+0.14965576684626564*I	0.05417491355202104-0.07153867199188661*I	-0.11907102671939553-0.08896316223345449*I	0.1660779915636956+0.21686885299001715*I	-0.022348463339912833-0.24561270591310674*I	-0.0933644294522056+0.22528059759426647*I	0.28279564963253306-0.007435049344746071*I	-0.39841895678658357-0.1435848892105322*I	0.2930781270859465+0.42695138627837*I	-0.2563150878831361-0.47253725951141723*I	-0.11723943571158225+0.5703665062290275*I	-0.14233538636692458-0.3690706640446381*I	0.17194738129484602+0.27706975356017993*I	-0.2875749057525389+0.013877991493184113*I	0.3074539864401546-0.07402348613226248*I	-0.24117755463625418+0.19045918998526917*I	0.1476736797946709-0.09588114657821763*I
0.029444175847632155-0.0627770971384799*I	-0.04964178025972703+0.04907423414593204*I	0.09119025760691875-0.056468327658108976*I	-0.06530608633455467-0.04589526042503851*I	0.06749894266000613+0.1680003410995859*I	0.07825323203205153-0.2326975228281778*I	-0.25767756625017374+0.3974468140496827*I	0.6203214895694114-0.32265656028913575*I	-0.2497359190595246+0.38654659530396007*I	0.06914277874451816-0.2249124986271446*I	0.08169647546048296+0.15998386208212667*I	-0.06983574372000981-0.05041578574571706*I	0.08799934020056632-0.03746651914566217*I	-0.036830773132163694+0.037311338109110796*I	0.0015031696444023515-0.05319634938216375*I	0.014148489713293981+0.013462538284425502*I	-0.03588265339387821+0.020480966502038563*I	0.02192146041509617-0.01954792023785421*I	-0.017388450206829196+0.027018287529905784*I	0.020335175416251745-0.046104779614796275*I	-0.03203063653262402+0.0850142934165074*I	0.05112694571538413-0.043679778381185315*I	-0.05632955613971943+0.0006414888531631496*I	0.019024261548033956+0.07849310228815742*I	0.008605280243823411-0.13818528045737652*I	-0.1071756264871172+0.10413928922654543*I	0.16384256584822773-0.07739595565481777*I	-0.19781347200727362-0.11344067013425214*I	0.2351363516019507+0.1930927033461246*I	-0.08256733033975412-0.39171419408043673*I	0.21519900876376824+0.37223444969841046*I	-0.07237849093213573-0.4104159072667903*I	0.21831724886076917+0.22763662875930057*I	-0.17695277632720152-0.1296547955130435*I	0.144166089474773-0.08055812148455796*I	-0.10665010622329753+0.13402994346255045*I	0.023816814035266472-0.18865564846070842*I	-0.021913844759732834+0.10347116748298932*I
0.04612345035999414+0.110028172797101*I	-0.01765629164573371-0.11182147322102065*I	-0.003229843808182889+0.16169977275914377*I	0.07380180740009046-0.02945004012820454*I	-0.17611149317804872-0.09014355542834661*I	0.09610520696632333+0.21050739615425648*I	-0.05740310901050167-0.421399027747193*I	-0.2497359190595249+0.386546595303958*I	0.6643000469846776-0.5178842252495188*I	-0.27208629775601456+0.346923279977549*I	-0.003095651109564705-0.32511213646614945*I	0.08169647546048196+0.15998386208212523*I	-0.19541078587319827-0.06365681804096071*I	0.110349718897055+0.0021567961807460946*I	-0.07273881536702675+0.058404768349857736*I	-0.006438477546246774-0.04229613063644153*I	0.08838008619134265+0.044375472944449684*I	-0.06448891770019546-0.022026088552633816*I	0.06832578121127708+0.009154371130220568*I	-0.10154181520609487-0.0002258658719231919*I	0.17842080715294625-0.008595362879926653*I	-0.14383177665122568-0.04351901807455648*I	0.08270597201638234+0.0699854870343144*I	0.07284992046790185-0.10177697875292274*I	-0.1870026410842323+0.11892051799338307*I	0.2827956496325307-0.007435049344749512*I	-0.30478074515455356-0.03722480960964451*I	0.19787974327812824+0.28311565911817993*I	-0.17294306833582154-0.32565389355571106*I	-0.09247868577975239+0.5249223620701252*I	-0.2665812799678506-0.4320139731565962*I	0.29307812708594577+0.42695138627836554*I	-0.38815276470186827-0.1841081755653479*I	0.25803489970070254+0.03800909481414823*I	-0.0627567474833081+0.18186382710534424*I	-0.04828082532319583-0.2516586114711131*I	0.1832838309657101+0.26797165409284934*I	-0.09441268991177208-0.15555159902097077*I
-0.04710046749336632-0.049044376082540704*I	0.033806879562519127+0.055079909911811*I	-0.035044741852564065-0.08480318569111628*I	-0.027720319844630012+0.029526313908079985*I	0.10240807170640588+0.013057014926466244*I	-0.08496447618377867-0.0875126320524199*I	0.10404685415697118+0.19960717740853245*I	0.06914277874451887-0.22491249862714183*I	-0.27208629775601473+0.3469232799775477*I	0.6354502220331818-0.2855597139824276*I	-0.2720862977560148+0.34692327997754796*I	0.06914277874451892-0.22491249862714238*I	0.10404685415697122+0.19960717740853348*I	-0.084964476183779-0.087512632052421*I	0.10240807170640656+0.013057014926467998*I	-0.02772031984463045+0.029526313908078413*I	-0.03504474185256342-0.08480318569111422*I	0.033806879562518745+0.05507990991180982*I	-0.047100467493365904-0.049044376082539795*I	0.08064235200875242+0.06410263401551124*I	-0.14885403762450086-0.10673308881035336*I	0.07906368266527167+0.12146902188370458*I	-0.008213822497357554-0.10364135504420106*I	-0.1361655125166656+0.026247531065854625*I	0.23669057095955467+0.026816456178957965*I	-0.2369921974444388-0.17263071510858852*I	0.23513635160194993+0.19309270334612302*I	-0.04338860490258688-0.33252414910609585*I	0.14235100365244022+0.2680220378646321*I	-0.04338860490258699-0.33252414910609585*I	0.2351363516019501+0.19309270334612313*I	-0.23699219744443908-0.17263071510858782*I	0.2366905709595548+0.026816456178957237*I	-0.13616551251666512+0.026247531065856353*I	-0.008213822497358008-0.10364135504420251*I	0.07906368266527258+0.12146902188370665*I	-0.14885403762450147-0.10673308881035491*I	0.08064235200875254+0.06410263401551224*I
