-0.5996780345517453-0.06408151170842723*I	-0.3042470569662503-0.07971015629760808*I	-0.21571204913343556-0.14951128246346582*I	-0.09232952800688243-0.10857354998352153*I	-0.031741943280007796-0.14145659853957124*I	0.009180457336285-0.07586108949379984*I	0.05633798283230222-0.06185203934954601*I	0.04396469956437543-0.015883027726654533*I	0.061485823697451265+0.01928112857215543*I	0.030188512141389137+0.024385049455179053*I	0.019421827346417155+0.04606778511651029*I	-0.0006182182376777263+0.024322234051785567*I	-0.021076219999988283+0.019115863964098798*I	-0.019207484605835493+0.0007511364158325918*I	-0.030399763630009246-0.017100897621206885*I	-0.015618107334912009-0.015114309283738877*I	-0.01145827545848333-0.023403889448479848*I	0.0004989582511621282-0.00918257612622601*I	0.012794565313985212-0.0012054644656309848*I	0.012815709080578773+0.0061669063200227294*I	0.021552151712597892+0.017731491832383848*I	0.011821133495311666+0.010650173480753209*I	0.010129551072185454+0.010809790982685231*I	0.015327144357243621+0.018319053397736*I	0.03094902771056722+0.0382837394088115*I	0.03312469716305516+0.030701163094841506*I	0.03627607909013221+0.02626057338326358*I	0.020974647163292903-0.00021625441821915408*I	0.007141388368065765-0.02563676822317626*I	-0.01559136953393029-0.03842439248441525*I	-0.037471825699764066-0.053935155049623394*I	-0.0466474846774394-0.03146419278056512*I	-0.05714681602504238-0.013283319232616539*I	-0.036656655170059005+0.02615925257816662*I	-0.02001418390546961+0.0642779178435213*I	0.022484810163198227+0.07475243842254833*I	0.06085912304026601+0.08998858353138173*I	0.09063072391626208+0.043165254262482286*I	0.12054970988329129+0.0064041062475237685*I	0.09783445188597457-0.07402498203461214*I	0.08530123584061491-0.1429488021959269*I	-0.0019334829796773408-0.19466587041440156*I	-0.05876049353318381-0.23729893862680004*I	-0.1815466578327209-0.2123849595160454*I	-0.2120937388210244-0.1823633157469527*I	-0.30289648378359774-0.09196832727752173*I
-0.3042470569662504-0.07971015629760807*I	-0.6346319551493885-0.10002139021427335*I	-0.3965765849731328-0.18828370628112961*I	-0.1789969207368919-0.13908068860094203*I	-0.0831490706705976-0.1844346394773214*I	-0.01119164498160026-0.10305219248592311*I	0.053145156900660295-0.09174411722045442*I	0.047500550178180286-0.031058710983922416*I	0.07415321170576447+0.008502021728524498*I	0.03870200402593168+0.02134819978951181*I	0.029570293903711412+0.048707283506964585*I	0.003635014192969465+0.027530230401493275*I	-0.019825702843513083+0.025073370467618122*I	-0.020392423262092556+0.003995581476636413*I	-0.0348255919407473-0.01436317286790633*I	-0.01863555911025126-0.014426090236485903*I	-0.015119149083749742-0.024296885409964893*I	-0.0006729338150385215-0.010191277055802101*I	0.013314667331740918-0.0030156698062032373*I	0.014160818983883414+0.005150308237489234*I	0.02463684257589039+0.016817079800775993*I	0.013603339971243581+0.010249482692360581*I	0.011821133495311638+0.010650173480753238*I	0.018078362813539695+0.018291800122708562*I	0.036630708024987+0.03837004301182436*I	0.038264260856239345+0.029667519251972276*I	0.04128363524576923+0.024318002356599703*I	0.022195121713240153-0.003042357729044982*I	0.0048843193782005905-0.02945807077640836*I	-0.021213256307700525-0.04049677369150952*I	-0.04662074687645742-0.05477427598124152*I	-0.05430604034614576-0.02805931196694537*I	-0.06409665524166265-0.006056076618231148*I	-0.03637296721444524+0.03567280354537124*I	-0.013553626769182932+0.07658945694892938*I	0.03691624017139614+0.0816541325782696*I	0.08292702193807104+0.09353264322985155*I	0.1125289033695097+0.0324885141056857*I	0.14450047623786103-0.014976700045475324*I	0.10611094088546756-0.11176864519666234*I	0.08672051157001208-0.19282976295521384*I	-0.032669387142657116-0.25214363780528914*I	-0.09115061280551591-0.29847727994692547*I	-0.2492152002123437-0.26545859635971464*I	-0.18019608465006826-0.22464313049595908*I	-0.18075812853579212-0.11357140395761965*I
-0.21571204913343547-0.1495112824634657*I	-0.39657658497313275-0.1882837062811295*I	-0.8471320269651886-0.3550493927114641*I	-0.3873961276368479-0.26414479577492933*I	-0.1911160095811413-0.3528199203525829*I	-0.03918437110622226-0.2003176672039758*I	0.08608186324974526-0.18402750931696174*I	0.0833336690420493-0.0673590677652753*I	0.13724563387617025+0.003496874339119699*I	0.07353499346808666+0.03282425578031004*I	0.05983143104388006+0.08446477765276442*I	0.010362809297876037+0.04945841992279712*I	-0.03205415628357999+0.048082751459402114*I	-0.03544381017842487+0.009959061183879203*I	-0.06293425908848028-0.021388923105588008*I	-0.03432663368958498-0.023545748994132292*I	-0.029063473774506948-0.041710251535317655*I	-0.002303440003170932-0.0181299790899421*I	0.02288844156809985-0.006877862081726855*I	0.025135800827052537+0.007634503674550031*I	0.04447626809876842+0.027335818349438237*I	0.02463684257589035+0.016817079800776017*I	0.021552151712597813+0.01773149183238392*I	0.033124697163055+0.0307011630948416*I	0.06722510680069907+0.06454431279207526*I	0.06942648868359143+0.04880396207435857*I	0.07436649516876494+0.038907544568899076*I	0.03850797479241781-0.007939483807792726*I	0.0059456417584342084-0.05331134988953594*I	-0.04126420704807622-0.07010483968319949*I	-0.08747725335673985-0.09285524250541623*I	-0.09889550938142784-0.04372933268681384*I	-0.11463282563027526-0.0029405564387187796*I	-0.060819329684299636+0.0694474982201497*I	-0.016301876890245762+0.14098318214228628*I	0.07645887890940116+0.14407694526319703*I	0.16139464901808723+0.16067060762242666*I	0.21094998596543432+0.04389271065041847*I	0.26671006876417147-0.046556112417021345*I	0.18653169282255863-0.22552559818653126*I	0.14709045219072192-0.37384363457520303*I	-0.08564568892642407-0.481075811965059*I	-0.18555299651359347-0.5626110565696795*I	-0.4863766245959958-0.4990191572079684*I	-0.2708542323542081-0.41966225437375243*I	-0.18154665783272075-0.2123849595160453*I
-0.09232952800688243-0.1085735499835214*I	-0.17899692073689183-0.1390806886009419*I	-0.38739612763684805-0.2641447957749292*I	-0.645823600130989-0.20307358270019626*I	-0.3434314280724728-0.28002782350158373*I	-0.13149637055871186-0.1701393995848643*I	-0.008995858964833597-0.17593261774879673*I	0.027510359044331013-0.08170399269641124*I	0.08271545080437115-0.043036833713489805*I	0.05113556437114947-0.0035284805824291952*I	0.05432750886225121+0.033575392196142445*I	0.018309580763839216+0.0253437812661481*I	-0.005255298037035452+0.034344110639058074*I	-0.015000544917281347+0.013104140165007265*I	-0.03494485192726208+0.0007764850576531174*I	-0.021065357077130583-0.006195695579165697*I	-0.021510924609005833-0.017378842674109503*I	-0.004474740126367611-0.009275781998996584*I	0.009517693492140732-0.007479805609188706*I	0.012930406156205011+0.000058205636558622934*I	0.025135800827052364+0.007634503674550197*I	0.014160818983883293+0.005150308237489339*I	0.012815709080578627+0.006166906320022847*I	0.020185898042699425+0.011375719129263835*I	0.041283635245768766+0.024318002356599963*I	0.04027348452677948+0.015249442393663864*I	0.04151502740318723+0.008911972235416324*I	0.01705100454853884-0.010829254439536997*I	-0.005337111630687812-0.030456273624641622*I	-0.03211091863290484-0.031101669695990274*I	-0.05921233586346097-0.035514147394639546*I	-0.05758622352214467-0.004823970146138443*I	-0.060174373645639295+0.021815180967687586*I	-0.017389800174748987+0.05359482061132396*I	0.018830366696408602+0.0874765666116201*I	0.07615593615506412+0.06816131765105665*I	0.13094684946867732+0.06161275690345386*I	0.14302718105686288-0.03011451261839268*I	0.16964753350808215-0.09929711972536213*I	0.07985951622685186-0.21965512369960324*I	0.053349863432344574-0.3134539799924005*I	-0.14310425932687643-0.3772272415563767*I	-0.0934755730800562-0.41747289345117256*I	-0.21342751567844898-0.36571504176290837*I	-0.09115061280551566-0.2984772799469251*I	-0.06845707167655143-0.1518871924020948*I
-0.03174194328000781-0.14145659853957102*I	-0.08314907067059768-0.1844346394773211*I	-0.19111600958114172-0.35281992035258253*I	-0.34343142807247323-0.2800278235015836*I	-0.7293082204354362-0.39762030348885447*I	-0.3132429159310843-0.25564277404640473*I	-0.11020835853727433-0.2874710066639171*I	-0.009614077202511681-0.1516103836970113*I	0.08442747059617312-0.11884386023635286*I	0.0635079661985357-0.04228569729765739*I	0.0857696502461728+0.00551184068201121*I	0.03870940152733974+0.018461082912403438*I	0.01797339195538889+0.043959990583077285*I	-0.004756339785872683+0.025161534512832026*I	-0.03071786642807638+0.023473397545291118*I	-0.022129142846682937+0.0069433913776759506*I	-0.028587542061896155-0.004862895738834906*I	-0.009689791113694194-0.006728669193356112*I	0.002618229010276371-0.013168968720248104*I	0.00951769349214054-0.007479805609188551*I	0.022888441568099365-0.006877862081726427*I	0.01331466733174063-0.003015669806202983*I	0.012794565313984922-0.0012054644656307417*I	0.02097464716329239-0.0002162544182188047*I	0.04341746745819687+0.0006238051600880172*I	0.03850797479241694-0.007939483807792101*I	0.03689466946900041-0.015027610480723657*I	0.00718763447222231-0.021084623190621304*I	-0.02025214655604005-0.028310929713340555*I	-0.04479616505507845-0.013244424010191196*I	-0.0712153581720751-0.002316751278631432*I	-0.05543605205493453+0.030806851317515052*I	-0.0466323142219414+0.061411258869486174*I	0.014220024698033459+0.07418835999821616*I	0.06677600729328201+0.09345213334018604*I	0.12764584611793603+0.03858777044801933*I	0.18954906883365855+0.004438486193882859*I	0.17235984781569644-0.12461390718581661*I	0.18793539132551626-0.21957713320030015*I	0.02746984515303431-0.3631581192800282*I	-0.00414416359003794-0.46621836679077383*I	-0.2979114487937607-0.529878884980098*I	-0.06500328663030251-0.5562069503221552*I	-0.08564568892642403-0.4810758119650584*I	0.02654074230743136-0.38024774082272633*I	-0.0019334829796772794-0.1946658704144012*I
0.009180457336285084-0.0758610894937996*I	-0.011191644981600215-0.10305219248592282*I	-0.03918437110622222-0.2003176672039754*I	-0.13149637055871188-0.17013939958486407*I	-0.31324291593108405-0.2556427740464045*I	-0.607121596105058-0.1817253829106844*I	-0.31386113416876266-0.23132053999461927*I	-0.12786135636574328-0.14260916918337121*I	-0.028821561808347638-0.150859247281179*I	0.007117935782238095-0.0777084112197751*I	0.04788985886362395-0.05740000658139658*I	0.03250000526089874-0.01795457081891541*I	0.03920835977850273+0.009278506786177193*I	0.017636646948801734+0.015152504210345813*I	0.008059369294706941+0.03132844083285473*I	-0.0008397259333971065+0.01825444840249653*I	-0.010308009351370948+0.01759356485842933*I	-0.007462017105886807+0.004053787113195089*I	-0.00968979111369438-0.006728669193355897*I	-0.00447474012636786-0.00927578199899634*I	-0.002303440003171393-0.01812997908994167*I	-0.000672933815038779-0.010191277055801857*I	0.0004989582511618867-0.009182576126225807*I	0.002009223670540012-0.014418076858308416*I	0.004884319378199517-0.0294580707764078*I	-0.0010273582650016898-0.029121054562245167*I	-0.005337111630688871-0.030456273624641064*I	-0.014032555819365605-0.012809869573281183*I	-0.022581627838473894+0.002855895617185311*I	-0.019321962665904385+0.02484354910583412*I	-0.018890738399868323+0.04613318332428741*I	0.00480532153849327+0.05055246288227884*I	0.023714686074611576+0.05801849583521134*I	0.05494267984736548+0.027664543959546633*I	0.08432610259222112+0.006838480922211656*I	0.08872114071071727-0.058173824585338714*I	0.10555087826641874-0.10535319634359396*I	0.043486549012405284-0.18398232015423252*I	0.03979623666315968-0.2368645230434715*I	-0.10618801915548211-0.2955731089781072*I	-0.010548551141986617-0.323940250221321*I	-0.10089861230894027-0.3332265276572226*I	0.05334986343234509-0.31345397999240004*I	0.0376538692089162-0.26365583759875655*I	0.08672051157001266-0.19282976295521317*I	0.0357876845338948-0.1002564454031938*I
0.05633798283230226-0.06185203934954559*I	0.05314515690066031-0.09174411722045386*I	0.08608186324974536-0.18402750931696088*I	-0.008995858964833544-0.1759326177487962*I	-0.11020835853727413-0.2874710066639165*I	-0.3138611341687624-0.231320539994619*I	-0.730962613089009-0.33243665440824566*I	-0.33306861877459837-0.23056940357878694*I	-0.16168434216727287-0.28545604032102595*I	-0.04443966914325939-0.1659735565649181*I	0.04256943150768136-0.15934864730604037*I	0.048388817114787-0.0665825827076228*I	0.08710594010167705-0.019097513232100207*I	0.05202406885908233+0.01544541310619993*I	0.052320108981974235+0.06048601794983014*I	0.019880502790018913+0.041978614313608116*I	0.0009638363567078223+0.05201468036036068*I	-0.01030800935137115+0.01759356485842955*I	-0.028587542061896662-0.0048628957388343235*I	-0.02151092460900631-0.01737884267410902*I	-0.02906347377450768-0.04171025153531695*I	-0.015119149083750142-0.0242968854099645*I	-0.011458275458483682-0.023403889448479542*I	-0.015591369533930977-0.03842439248441483*I	-0.03033043733169978-0.07957192327279883*I	-0.04126420704807769-0.07010483968319849*I	-0.051201174266609036-0.06659466912215134*I	-0.04479616505507945-0.013244424010190346*I	-0.040266330461508314+0.03596698813018104*I	-0.006984210534634771+0.07982706781009326*I	0.020592792578760337+0.1259555716615617*I	0.06831936902438468+0.1046732686748385*I	0.11019347475148393+0.09407593850027292*I	0.133029123747302-0.000052876454615829736*I	0.15921863150196294-0.07513343707891793*I	0.11012099360432781-0.1945024924507981*I	0.09331674960070928-0.2867956074825413*I	-0.05583429469446559-0.36846305948242775*I	-0.08130516352055252-0.41522376817986983*I	-0.31208329380062383-0.4289671939793834*I	-0.024158347495508513-0.40194044894725217*I	0.027469845153034737-0.36315811928002734*I	0.2079495752309879-0.28385505104382003*I	0.18653169282255913-0.22552559818653*I	0.20585094572390678-0.136544695948402*I	0.0978344518859748-0.07402498203461155*I
0.04396469956437544-0.01588302772665424*I	0.047500550178180265-0.031058710983922058*I	0.08333366904204932-0.06735906776527467*I	0.027510359044331037-0.08170399269641083*I	-0.00961407720251176-0.15161038369701077*I	-0.1278613563657432-0.14260916918337097*I	-0.3330686187745985-0.23056940357878683*I	-0.6275140193671513-0.17772980143404846*I	-0.34868672610951046-0.24568371286252627*I	-0.14649691547599444-0.1570352594198575*I	-0.043940710892096446-0.1751561326911444*I	0.006445001967200615-0.08789968827557755*I	0.06120452619536657-0.06041567638760013*I	0.04666082424478329-0.012804262581426255*I	0.06384520235439442+0.026095586586953302*I	0.031239986920045853+0.025401986902706546*I	0.019880502790018784+0.04197861431360828*I	-0.0008397259333972315+0.018254448402496754*I	-0.02212914284668315+0.006943391377676345*I	-0.02106535707713076-0.006195695579165411*I	-0.034326633689585204-0.023545748994131935*I	-0.018635559110251367-0.01442609023648571*I	-0.015618107334912108-0.01511430928373874*I	-0.023222479978241454-0.026078696833200615*I	-0.046620746876458306-0.05477427598124109*I	-0.052296816675605685-0.04247738882525353*I	-0.0592123358634622-0.035514147394638866*I	-0.03740032547944509+0.0065517489831259405*I	-0.018890738399869145+0.046133183324287966*I	0.022883684352033102+0.0688442630049879*I	0.0603453940995996+0.09638853884703617*I	0.09320694070360663+0.05733206321151905*I	0.12560973783799295+0.031156483278811316*I	0.11091626242395985-0.06121618231438412*I	0.11043519764462147-0.13481126712000296*I	0.022273292704705894-0.2244790938457428*I	-0.006824510213297661-0.29163879902471396*I	-0.16049405950162854-0.3236324209450535*I	-0.07464520638365098-0.329996326839553*I	-0.13727157952338734-0.2975537241118519*I	0.039796236663160275-0.23686452304347094*I	0.07457010938031101-0.1820017050204869*I	0.169647533508083-0.09929711972536125*I	0.1483165879034043-0.06776793129750747*I	0.1445004762378615-0.014976700045474498*I	0.07032325635157324-0.01151219979346775*I
0.06148582369745126+0.019281128572155814*I	0.07415321170576443+0.008502021728524978*I	0.13724563387617025+0.003496874339120563*I	0.08271545080437116-0.043036833713489236*I	0.08442747059617316-0.11884386023635216*I	-0.02882156180834753-0.1508592472811786*I	-0.1616843421672728-0.2854560403210257*I	-0.3486867261095105-0.24568371286252622*I	-0.772820652177501-0.37294144147793357*I	-0.34818776785834765-0.2548662889887525*I	-0.16034805231176913-0.31006539423513757*I	-0.031125001811517037-0.1689892263711218*I	0.0769161485342666-0.14282261993928777*I	0.07302565969067866-0.04976550290684682*I	0.11878764288646154+0.009443769582969237*I	0.06384520235439434+0.026095586586953427*I	0.05232010898197393+0.06048601794983058*I	0.008059369294706823+0.031328440832855096*I	-0.03071786642807638+0.02347339754529166*I	-0.03494485192726204+0.0007764850576534618*I	-0.06293425908848012-0.02138892310558765*I	-0.034825591940747185-0.01436317286790615*I	-0.030399763630009142-0.01710089762120677*I	-0.04664748467743946-0.031464192780564997*I	-0.09461864172480662-0.06721847428223968*I	-0.0988955093814281-0.04372933268681336*I	-0.10749143726220912-0.028577324661894395*I	-0.05543605205493499+0.030806851317515878*I	-0.010356235131808571+0.08767183225275074*I	0.06831936902438406+0.10467326867483918*I	0.14114250246205134+0.13235967790908534*I	0.18148096526760224+0.04896734003796224*I	0.22644373830266507-0.010589124286842442*I	0.16422033793067906-0.164017583774176*I	0.13673421705891067-0.28617180232245465*I	-0.05045101706510047-0.40710370638506316*I	-0.11163560085224944-0.494795691452671*I	-0.37432214801199337-0.4988557792443655*I	-0.1187769892203162-0.46915892322949404*I	-0.05583429469446522-0.3684630594824274*I	0.13078857530047386-0.2328604524329164*I	0.17235984781569688-0.12461390718581554*I	0.24669588485870203+0.017721805426501216*I	0.2109499859654346+0.04389271065041975*I	0.18140883292355764+0.09639268977890662*I	0.09063072391626217+0.043165254262482855*I
0.030188512141389113+0.024385049455179237*I	0.03870200402593164+0.021348199789512037*I	0.07353499346808662+0.032824255780310424*I	0.05113556437114946-0.0035284805824289532*I	0.06350796619853569-0.04228569729765714*I	0.007117935782238215-0.07770841121977504*I	-0.044439669143259336-0.1659735565649182*I	-0.14649691547599428-0.1570352594198577*I	-0.3481877678583476-0.25486628898875274*I	-0.6281869531821889-0.18792107848985104*I	-0.33537205877776827-0.24869938266873*I	-0.13233609649211006-0.15188495118236855*I	-0.019303868316205074-0.15833905289036848*I	0.020048341938444732-0.07765020558321689*I	0.0730256596906785-0.049765502906846615*I	0.046660824244783156-0.01280426258142609*I	0.05202406885908228+0.015445413106200246*I	0.017636646948801925+0.015152504210345965*I	-0.004756339785872106+0.025161534512832085*I	-0.015000544917280843+0.01310414016500725*I	-0.03544381017842405+0.009959061183879079*I	-0.020392423262092094+0.003995581476636336*I	-0.019207484605835098+0.0007511364158325034*I	-0.031083560367904398-0.0019806151337446376*I	-0.06409665524166205-0.006056076618231344*I	-0.05959544719268514+0.009594106712170192*I	-0.060174373645638865+0.02181518096768763*I	-0.015380576504207053+0.03917674375301536*I	0.02371468607461133+0.05801849583521191*I	0.07512857789006608+0.03904026308881083*I	0.12560973783799237+0.031156483278811896*I	0.12899462523749983-0.04292438219167506*I	0.1470659056696096-0.09644122410817818*I	0.06053755356094685-0.19481157459377058*I	0.03445912503247365-0.26732079666811454*I	-0.1382989377883865-0.32667477867409905*I	-0.06976088700544891-0.35945439761596243*I	-0.158484835831087-0.33805049780336277*I	-0.006824510213297084-0.2916387990247142*I	0.020264069034164837-0.21006101698743376*I	0.10555087826641937-0.10535319634359358*I	0.11194362068895827-0.03209512775213701*I	0.13094684946867788+0.061612756903454656*I	0.10723949652296906+0.07014193278480206*I	0.08292702193807121+0.09353264322985219*I	0.042205647017936714+0.044000713899154185*I
