0.7271520452734307-0.44187155946715373*I	-0.2594361024825213+0.4720624111892779*I	-0.20823263406726936-0.5022273193011539*I	0.21499225625402052+0.16623912987519796*I	-0.22173525452778442+0.16972756032513256*I	0.045276250910695495-0.16503250388335095*I	0.13116624945600522+0.16033291981647826*I	-0.07587926045846248+0.01227235701363965*I	0.020593498696620985-0.1848700459177117*I	0.015114578984041855+0.08308403619830265*I	-0.050814348261084726+0.018700462063207957*I	0.01901554287421707-0.07623345785035555*I	0.012775639166865426+0.13376455208321575*I	-0.04455344475273974-0.19129692387999261*I	0.07631212064622608+0.24883375102124475*I	0.06750044471011674-0.0442464210395369*I	-0.16050308644747893-0.17904812104985007*I	0.0195591970765868+0.2743816392736114*I	0.10081863176161159-0.18484706749936894*I	-0.23171345607226163-0.16791880938819076*I	0.23142523904596796+0.3603749378048796*I	0.18321897464688525-0.3406395731166594*I	-0.37616199776926584+0.15115832620584194*I	0.46085889163110905+0.3661739208012387*I	-0.3372865340336027-0.38132493439632864*I	-0.1949121752202869+0.4116079925405022*I
-0.2594361024825213+0.47206241118927783*I	0.6519122136269241-0.5552145717375581*I	-0.04444384622850065+0.6383015410644757*I	-0.10792831790246368-0.3197486871122662*I	0.26026850716471683+0.0012066259918471483*I	-0.11482895968338103+0.07578250188691574*I	-0.030603009547765937-0.1527601468697104*I	0.04568528049072151+0.028699592564859242*I	-0.060764681474420386+0.09535639321194286*I	0.013314724600505307-0.05110415151617483*I	0.034130121858258144+0.006850578347946724*I	-0.026571097727822134+0.03469276830609096*I	0.01901554287421658-0.07623345785035593*I	-0.011467611366396025+0.11777224584033344*I	0.0039314570831597-0.15930988706917434*I	-0.055003185531364636+0.00270681350200453*I	0.07194506280266222+0.14705118203577178*I	0.06253889349693514-0.16830215100442272*I	-0.1362749985372121+0.09419047287178127*I	0.13033442227350464+0.20104125958860056*I	-0.09377073233607197-0.34352587862149936*I	-0.29777961608098963+0.24152690639093966*I	0.42908561002397366-0.1407047821906189*I	-0.4550323731133527-0.4016353788945041*I	0.5253828188933432+0.30571950215246296*I	-0.13299280242076256-0.38888430703074933*I
-0.20823263406726947-0.5022273193011532*I	-0.04444384622850025+0.6383015410644751*I	0.29718415667837644-0.7743713184431743*I	0.0008324046821957203+0.47326903718112506*I	-0.2988016391390498-0.1721668391595441*I	0.18438924670625517+0.01347898300548803*I	-0.06997550637515973+0.14519043422389744*I	-0.015488430563724665-0.06967611067140757*I	0.10094539989154179-0.005836664038025875*I	-0.041749138600204856+0.01912293536158666*I	-0.017445210397596125-0.03240503177128735*I	0.03413012185825719+0.0068505783479466025*I	-0.050814348261083386+0.018700462063208367*I	0.06750044471011597-0.044246421039537166*I	-0.08419096580125245+0.06978562997139505*I	0.04250619703396264+0.03883829435408122*I	0.0166276659603585-0.11506143752797363*I	-0.14465381428555824+0.06221640884588362*I	0.17174078436010004-0.003520250744339351*I	-0.0289352843487886-0.23417674323123783*I	-0.04391812696168635+0.32668619651135233*I	0.4123644102057329-0.14238446170361096*I	-0.4820232927569006+0.13020832961439296*I	0.4491656910577073+0.43714234022508064*I	-0.7134485318028686-0.23016660819048576*I	0.4608588916311091+0.36617392080123795*I
0.21499225625402107+0.16623912987519707*I	-0.107928317902464-0.31974868711226573*I	0.0008324046821957311+0.4732690371811248*I	0.5370832539435426-0.4794320698506433*I	-0.07504685577626596+0.48554139419476744*I	-0.06224303741174258-0.2910490945474094*I	0.19950382569029632+0.09656301920379264*I	-0.10151423508287466+0.024678350370739358*I	0.003527112310490123-0.14590956852176307*I	0.01911418276290227+0.06339236087094997*I	-0.04174913860020755+0.019122935361586775*I	0.013314724600508192-0.05110415151617475*I	0.015114578984039576+0.08308403619830267*I	-0.04353557416496751-0.115065432338329*I	0.07194506280266166+0.1470511820357718*I	0.051071282130540775-0.05052990516408874*I	-0.13234354145405217-0.06511941419739418*I	0.07533123674214001+0.2037480730906057*I	-0.02182566953340908-0.19647469658572833*I	-0.23524072258405498+0.07322475538651588*I	0.2928106114867616-0.04651430931883749*I	-0.32469795083984854-0.2005941193059046*I	0.43161208655727124-0.03780637646903678*I	-0.43077241850175213-0.14735740063980873*I	0.42908561002397344-0.1407047821906203*I	-0.32203957069259054-0.012751071863753747*I
-0.22173525452778503+0.16972756032513292*I	0.260268507164717+0.0012066259918471062*I	-0.29880163913904967-0.17216683915954373*I	-0.07504685577626634+0.4855413941947668*I	0.44894390483100194-0.7989084445444121*I	-0.05993227679222549+0.5686254303930715*I	-0.32902248870351175-0.3383364230140517*I	0.21851936856451074+0.020329561353437702*I	-0.10801421546937447+0.29765544837032*I	0.0035271123104878466-0.1459095685217625*I	0.10094539989154666-0.00583666403802583*I	-0.06076468147442468+0.09535639321194243*I	0.02059349869662385-0.1848700459177115*I	0.019559197076585072+0.274381639273611*I	-0.059684454685866646-0.363895188549218*I	-0.14465381428556015+0.06221640884588272*I	0.24805290500632526+0.24531350027690704*I	-0.0059882843914124875-0.4697200881507682*I	-0.1281090927629407+0.39647182648274854*I	0.49942405199243683+0.08775075653046463*I	-0.5417077474427682-0.2336868589348254*I	0.23701143206203357+0.5436051701105029*I	-0.38120466099528877-0.054638737884974545*I	0.412364410205733-0.14238446170361252*I	-0.1447367587232978+0.5115332640107227*I	0.18321897464688555-0.34063957311666015*I
0.04527625091069758-0.16503250388334897*I	-0.114828959683383+0.07578250188691309*I	0.18438924670625711+0.01347898300549104*I	-0.06224303741174339-0.29104909454741085*I	-0.05993227679222507+0.5686254303930719*I	0.5503979785440497-0.5305362213668212*I	-0.040916733918011136+0.49239197254271605*I	-0.08881413513956117-0.25635632624131965*I	0.21851936856450926+0.020329561353437362*I	-0.10151423508287223+0.024678350370738636*I	-0.015488430563727904-0.06967611067140637*I	0.045685280490723915+0.028699592564858458*I	-0.07587926045846353+0.012272357013640395*I	0.1060744676619042-0.053236718666093405*I	-0.13627499853721173+0.0941904728717802*I	0.08679884810853679+0.08597582725027206*I	-0.02182566953340892-0.19647469658572878*I	-0.24670833395044978+0.1909970012268499*I	0.29674206856992175-0.2058241963880134*I	-0.3797011363712121-0.19788730580389938*I	0.5035571493599329+0.10924480556673324*I	-0.368233525004817-0.3156595516442325*I	0.29281061148676135-0.04651430931883959*I	-0.1917051484190873+0.18829018772484504*I	-0.09377073233607117-0.3435258786214996*I	0.024259954611599507+0.25427797825469367*I
0.1311662494560018+0.160332919816474*I	-0.030603009547762634-0.1527601468697052*I	-0.06997550637516352+0.14519043422389125*I	0.1995038256902982+0.09656301920379597*I	-0.3290224887035124-0.33833642301405215*I	-0.04091673391801056+0.4923919725427164*I	0.41090519573678785-0.6464434303979885*I	-0.040916733918012385+0.49239197254271583*I	-0.32902248870350875-0.33833642301405137*I	0.1995038256902939+0.09656301920379366*I	-0.06997550637515863+0.14519043422389497*I	-0.030603009547766017-0.15276014686970837*I	0.13116624945600375+0.16033291981647665*I	-0.23171345607225996-0.16791880938819043*I	0.3322438708075774+0.17552787030551142*I	-0.028935284348788073-0.23417674323123774*I	-0.20442121340916608+0.1476380754615038*I	0.49942405199243467+0.08775075653046363*I	-0.4653956267965417+0.01514689208642123*I	0.25995843201940727+0.30806182519097125*I	-0.46539562679654134+0.015146892086422978*I	0.4994240519924359+0.08775075653046249*I	-0.20442121340916553+0.1476380754615051*I	-0.028935284348786148-0.23417674323123572*I	0.332243870807578+0.17552787030550998*I	-0.2317134560722593-0.16791880938818837*I
-0.07587926045845987+0.012272357013645197*I	0.04568528049071907+0.028699592564852796*I	-0.01548843056372184-0.0696761106713999*I	-0.10151423508287603+0.024678350370735395*I	0.21851936856451104+0.02032956135343739*I	-0.08881413513956078-0.2563563262413189*I	-0.040916733918013634+0.4923919725427143*I	0.5503979785440524-0.5305362213668203*I	-0.059932276792227734+0.5686254303930719*I	-0.06224303741174204-0.2910490945474099*I	0.18438924670625728+0.01347898300548918*I	-0.11482895968338341+0.07578250188691499*I	0.045276250910698305-0.16503250388335083*I	0.024259954611598432+0.25427797825469556*I	-0.09377073233606975-0.34352587862150147*I	-0.19170514841908848+0.18829018772484596*I	0.2928106114867622-0.0465143093188375*I	-0.3682335250048154-0.3156595516442344*I	0.5035571493599326+0.10924480556673485*I	-0.37970113637120995-0.19788730580389766*I	0.2967420685699203-0.20582419638801688*I	-0.24670833395045+0.1909970012268523*I	-0.021825669533409326-0.19647469658573014*I	0.08679884810853353+0.08597582725026796*I	-0.13627499853721087+0.09419047287178334*I	0.10607446766190205-0.053236718666097374*I
0.020593498696619278-0.18487004591771752*I	-0.060764681474418665+0.09535639321194989*I	0.10094539989153921-0.005836664038034587*I	0.0035271123104916296-0.14590956852175796*I	-0.1080142154693748+0.29765544837031954*I	0.21851936856450824+0.020329561353436224*I	-0.32902248870350626-0.33833642301404837*I	-0.0599322767922295+0.5686254303930695*I	0.4489439048310044-0.7989084445444115*I	-0.07504685577626546+0.48554139419476633*I	-0.2988016391390541-0.17216683915954367*I	0.26026850716472083+0.0012066259918468878*I	-0.2217352545277882+0.16972756032513342*I	0.1832189746468881-0.340639573116661*I	-0.14473675872329964+0.5115332640107237*I	0.412364410205737-0.14238446170361205*I	-0.3812046609952894-0.05463873788497695*I	0.23701143206203149+0.5436051701105041*I	-0.5417077474427663-0.233686858934826*I	0.49942405199243245+0.08775075653046137*I	-0.12810909276293847+0.3964718264827526*I	-0.005988284391413267-0.46972008815077043*I	0.24805290500632501+0.24531350027690796*I	-0.14465381428555535+0.06221640884588831*I	-0.059684454685868554-0.36389518854922137*I	0.019559197076588326+0.2743816392736157*I
0.01511457898404153+0.08308403619830629*I	0.013314724600505826-0.051104151516179336*I	-0.0417491386002048+0.01912293536159226*I	0.019114182762901572+0.06339236087094684*I	0.0035271123104887677-0.14590956852176218*I	-0.10151423508287198+0.02467835037074*I	0.19950382569029224+0.09656301920379047*I	-0.062243037411740317-0.29104909454740724*I	-0.0750468557762663+0.4855413941947653*I	0.5370832539435404-0.47943206985064096*I	0.0008324046822002172+0.47326903718112245*I	-0.10792831790246761-0.3197486871122639*I	0.2149922562540237+0.16623912987519565*I	-0.32203957069259254-0.012751071863752886*I	0.42908561002397494-0.1407047821906207*I	-0.4307724185017553-0.14735740063980804*I	0.43161208655727157-0.03780637646903531*I	-0.32469795083984804-0.20059411930590476*I	0.29281061148676-0.04651430931883645*I	-0.2352407225840518+0.07322475538651728*I	-0.021825669533409937-0.1964746965857302*I	0.0753312367421407+0.20374807309060655*I	-0.13234354145405117-0.06511941419739489*I	0.05107128213053836-0.05052990516409202*I	0.07194506280266276+0.14705118203577364*I	-0.04353557416496903-0.11506543233833175*I
