0.7756051704327567-0.4043869145862522*I	0.6683670206409692-0.4034108661091692*I	-0.3011049268642797+0.11789836294667787*I	-0.19712594333165953+0.33149863741390684*I	0.1611786569625429+0.11748538221152909*I	0.05078308397521264-0.10262649241509361*I	-0.12513292998938336-0.19035527013464315*I	-0.0794617656841905+0.03305602724907172*I	0.06871838195633295+0.21383299565805253*I	0.12827320017275262+0.11875852782994989*I	0.022367466019104554-0.12952726821880528*I	-0.060184734110497864-0.06556926333657558*I	0.06002774582549181+0.2733343798578909*I	0.2607914543380735-0.14547364149432365*I	-0.03605901757215202-0.4941321266758234*I	-0.6850137855466536+0.15565017688009014*I	-0.14918027828400426+0.48681389069256426*I	0.8822722116748296+0.11621859623588697*I
0.6683670206409638-0.40341086610917437*I	0.19672541140035438-0.6694414398074611*I	0.4712410773093069-0.07191222869526309*I	0.45757197813763567+0.22113475141037417*I	-0.14634285935644448+0.228872144998815*I	-0.24654080908356324+0.22433383908716042*I	-0.028678681708976608-0.06957046516602276*I	-0.1523032427738995-0.051450236959474316*I	-0.07946176568418811+0.033056027249073416*I	0.09588869474085093+0.07492796248288475*I	0.14755023174644055+0.020133237244300717*I	0.3784752307975729-0.22227576452739128*I	0.14982363625236023-0.10841641241580557*I	-0.3149117119826481-0.2829547332624403*I	-0.22709638787692174-0.3213221020281438*I	-0.31972341587125136+0.39720188191571937*I	-0.4711085945127821+0.6752796392251545*I	0.2777748321681192+0.38295288816788337*I
-0.3011049268642838+0.11789836294667436*I	0.4712410773093014-0.07191222869526825*I	0.6356789005310183-0.16900316942804575*I	0.522024161284522-0.17453872111035498*I	-0.26505919989111865+0.04502847502356522*I	-0.22580462504063398+0.26192817224788617*I	0.10476410892949344+0.14096310773493798*I	-0.028678681708974113-0.0695704651660215*I	-0.1251329299893816-0.1903552701346422*I	-0.06018473411050033-0.06556926333657576*I	0.08239521184459273+0.14380711163908444*I	0.3288799204003219-0.09228437700095195*I	0.04633619427244236-0.3503250150367384*I	-0.48440706531907984-0.055392727950810794*I	-0.12521155003066511+0.26601614387462924*I	0.4580498804662568+0.12639513162165772*I	-0.1852392958561485-0.007318235983253318*I	-0.6850137855466482+0.15565017688009353*I
-0.19712594333166195+0.3314986374139046*I	0.4575719781376274+0.22113475141036787*I	0.5220241612845185-0.174538721110357*I	-0.049815397683211804-0.44510760072029526*I	0.4425623956003293-0.14148269386128431*I	0.305268735363736+0.1696845144508971*I	-0.22580462504063173+0.26192817224788506*I	-0.2465408090835508+0.22433383908716098*I	0.0507830839752198-0.10262649241509214*I	0.28258653605671524-0.2972037270102743*I	0.14982363625234674-0.10841641241580824*I	-0.2190230172418089-0.20802677077955617*I	-0.07954615613047744-0.30118886478383755*I	0.05875181492632375+0.17492611738832614*I	-0.3212849582604229+0.5668632268093406*I	-0.03713687981451863+0.09999815490544553*I	-0.2270963878769131-0.32132210202813594*I	-0.5974982480393661+0.014248993747837446*I
0.16117865696254524+0.11748538221153113*I	-0.1463428593564448+0.22887214499881592*I	-0.2650591998911212+0.045028475023563816*I	0.44256239560032556-0.1414826938612865*I	0.5792643524979663-0.14552544390463723*I	0.442562395600331-0.14148269386128554*I	-0.26505919989111704+0.04502847502356449*I	-0.14634285935643815+0.22887214499881423*I	0.16117865696254596+0.11748538221152928*I	0.2607914543380667-0.1454736414943247*I	0.023968728253332072-0.22079774681793363*I	-0.48440706531908406-0.0553927279508088*I	-0.1028440840115597+0.1364888756558268*I	0.5261383465285085+0.1795843961150298*I	-0.1028440840115542+0.13648887565582873*I	-0.4844070653190744-0.055392727950810024*I	0.023968728253337512-0.22079774681793576*I	0.26079145433807294-0.1454736414943251*I
0.05078308397521963-0.10262649241508781*I	-0.24654080908355547+0.22433383908716809*I	-0.22580462504063517+0.2619281722478855*I	0.3052687353637291+0.16968451445089344*I	0.44256239560032795-0.14148269386128765*I	-0.0498153976832077-0.44510760072029754*I	0.5220241612845226-0.17453872111035545*I	0.45757197813763617+0.22113475141037153*I	-0.19712594333165992+0.3314986374139053*I	-0.5974982480393733+0.01424899374783456*I	-0.22709638787692019-0.32132210202813893*I	-0.03713687981452858+0.0999981549054455*I	-0.3212849582604273+0.5668632268093422*I	0.05875181492632538+0.1749261173883302*I	-0.079546156130471-0.3011888647838325*I	-0.21902301724179984-0.2080267707795587*I	0.14982363625235046-0.10841641241581534*I	0.2825865360567199-0.297203727010278*I
-0.1251329299893808-0.19035527013464104*I	-0.028678681708970755-0.06957046516601828*I	0.10476410892949495+0.14096310773493886*I	-0.22580462504063292+0.2619281722478844*I	-0.26505919989111953+0.04502847502356305*I	0.5220241612845192-0.17453872111035723*I	0.6356789005310172-0.16900316942804522*I	0.4712410773093005-0.0719122286952642*I	-0.30110492686428336+0.1178983629466766*I	-0.6850137855466472+0.15565017688009114*I	-0.1852392958561479-0.007318235983257315*I	0.4580498804662595+0.12639513162165647*I	-0.12521155003066284+0.26601614387463196*I	-0.48440706531907884-0.055392727950808185*I	0.04633619427244123-0.3503250150367367*I	0.32887992040031866-0.09228437700095243*I	0.08239521184458987+0.14380711163908172*I	-0.06018473411050307-0.06556926333657787*I
-0.07946176568419253+0.03305602724907057*I	-0.1523032427738994-0.05145023695947709*I	-0.028678681708972198-0.06957046516602187*I	-0.24654080908354753+0.2243338390871617*I	-0.14634285935643804+0.228872144998815*I	0.4575719781376333+0.22113475141037262*I	0.47124107730929865-0.07191222869526412*I	0.1967254114003324-0.6694414398074582*I	0.6683670206409569-0.40341086610917126*I	0.2777748321681357+0.38295288816788264*I	-0.4711085945127631+0.6752796392251512*I	-0.3197234158712333+0.39720188191571715*I	-0.22709638787691905-0.3213221020281407*I	-0.31491171198265666-0.28295473326244003*I	0.1498236362523449-0.10841641241580839*I	0.37847523079756035-0.22227576452738917*I	0.14755023174644277+0.02013323724430427*I	0.09588869474084771+0.07492796248288561*I
0.06871838195632915+0.2138329956580496*I	-0.0794617656841935+0.03305602724906709*I	-0.12513292998938175-0.19035527013464343*I	0.050783083975222736-0.10262649241509114*I	0.16117865696254838+0.11748538221153118*I	-0.19712594333165864+0.33149863741390795*I	-0.30110492686428475+0.11789836294667669*I	0.6683670206409544-0.4034108661091713*I	0.7756051704327513-0.4043869145862524*I	0.8822722116748402+0.11621859623588887*I	-0.14918027828399136+0.48681389069256603*I	-0.6850137855466435+0.15565017688009003*I	-0.0360590175721527-0.4941321266758242*I	0.26079145433806644-0.14547364149432607*I	0.06002774582548222+0.27333437985788744*I	-0.06018473411050366-0.0655692633365739*I	0.02236746601910826-0.12952726821880045*I	0.12827320017275312+0.11875852782995244*I
0.12827320017275184+0.11875852782994897*I	0.09588869474084682+0.07492796248288314*I	-0.06018473411050232-0.06556926333657612*I	0.2825865360567145-0.297203727010274*I	0.26079145433806855-0.14547364149432407*I	-0.5974982480393696+0.014248993747835448*I	-0.6850137855466463+0.15565017688009114*I	0.27777483216813464+0.38295288816788287*I	0.8822722116748383+0.11621859623588887*I	0.34865005998062426-0.30052591206156937*I	0.36523927832019865-0.3296268588056014*I	-0.1666208068491956-0.28662175495229897*I	0.20144507218802332-0.029508102009937365*I	0.5000590971985345+0.17964236865603472*I	-0.10717660327826695+0.30247781934032597*I	-0.4212129489423516+0.1757276060318331*I	-0.13168228359969741-0.11209983442625449*I	-0.004802846765410151+0.009377764956363444*I
