0.5833285986852115-0.6613531170196438*I	-0.24996220105260317+0.6613378373524483*I	-0.08333806279626996-0.6612975614646075*I	0.4165721968889967+0.6612656193831299*I	-0.7497402044197852-0.6612753345216333*I	0.08323886837047824+0.661310063827159*I
-0.24996220105252467+0.6613378373524483*I	0.7499291322858341-0.6613753338090191*I	-0.24996220105252465+0.6613378373524483*I	-0.24993859639704963-0.6612753446756869*I	0.7497732663121564+0.6612378458585226*I	-0.24993859639704957-0.6612753446756869*I
-0.08333806279634809-0.6612975614646075*I	-0.24996220105252515+0.6613378373524483*I	0.5833285986851335-0.6613531170196438*I	0.08323886837055605+0.661310063827159*I	-0.7497402044198629-0.6612753345218607*I	0.4165721968890748+0.6612656193835846*I
0.41657219688901453+0.661265619383812*I	-0.2499385963969889-0.6612753446759143*I	0.08323886837049588+0.6613100638276137*I	0.08352699066238001-0.6613531068664997*I	0.7496410149940577+0.6613877972058617*I	-0.5831396708191017-0.6612975513114634*I
-0.7497402044198461-0.6612753345219811*I	0.7497732663121389+0.6612378458586653*I	-0.749740204419846-0.661275334521981*I	0.7496410149941011+0.6613877972057387*I	-0.7494756867886355-0.6615752239909959*I	0.7496410149941011+0.6613877972057387*I
0.0832388683703254+0.6613100638278411*I	-0.24993859639681842-0.6612753446759143*I	0.41657219688884395+0.6612656193840394*I	-0.5831396708189311-0.6612975513114634*I	0.7496410149938872+0.6613877972058617*I	0.08352699066255037-0.6613531068664997*I
