-0.7183474348410204-0.28409227870735954*I	-0.3350206574789528-0.320342489248529*I	-0.0388312853103385-0.43984824492856767*I	0.07982075761907281-0.2181863201002251*I	0.219204378897433-0.0532608205737026*I	0.11520958939832031+0.05509348771520696*I	0.04117480249154301+0.1777605818511305*I	-0.0211723918723032+0.07837909790637057*I	-0.08901657021315754-0.0006217033435459616*I	-0.04809584110407061-0.04774382731581601*I	-0.019684805064773773-0.10727453680608767*I	0.010077804167477104-0.030281295174076912*I	0.042457614353755245+0.03883780193225714*I	0.02844765054009669+0.04827524101702354*I	0.021838903390964618+0.0702613980011621*I	0.02091529726328387+0.1105133345752635*I	0.025440719757513917+0.1794966466092071*I	0.057432637512106234+0.0697752407625192*I	0.061906404190167234-0.060648147681922095*I	-0.006480349963476103-0.1644133622113589*I	-0.0568836313790704-0.203650866074665*I	-0.13190927787569645-0.032031418489947*I	-0.15221796954869524+0.13189475455871835*I	-0.0009643678369451106+0.2682622118817283*I	0.10889052196684405+0.29661735887964075*I	0.300366223208748+0.04270145745056037*I	0.35073703373323795-0.14688128108999268*I	0.16739721023402207-0.4555243410612782*I	0.0663663942718842-0.44277222450095155*I	-0.28847295448962257-0.3216342258866194*I
-0.3350206574789532-0.3203424892485297*I	-0.7036205978188775-0.3800626817066669*I	-0.25519989985988145-0.5385288093487554*I	-0.026609959079362935-0.3104532312963195*I	0.19503034701739125-0.16309283238501882*I	0.12790657283532592-0.013100644294760246*I	0.09403719752601648+0.13347258562157718*I	0.010956505792741851+0.07261458047022602*I	-0.06926823297637312+0.030635270590554077*I	-0.047470872923369975-0.02097106149850943*I	-0.03801803693659291-0.07802512248989305*I	0.00022569646758194327-0.026562457556327114*I	0.038525454707572404+0.0179939458429471*I	0.02963281984586089+0.0293239602398035*I	0.028447650540095768+0.04827524101702403*I	0.03466369789885736+0.07977523969361672*I	0.04990028423529126+0.1320133343207601*I	0.057210810720256376+0.037900962376113456*I	0.04087448338115234-0.0643568262747629*I	-0.03868338953316036-0.12879945596862816*I	-0.09029378673509993-0.14870095338549044*I	-0.12002877586891594+0.017599119386233465*I	-0.11170125384033835+0.15785169548541092*I	0.07367433503929122+0.24212470360954605*I	0.18419226597348035+0.2558701816170822*I	0.3394556612201027-0.045055428633764535*I	0.3879426758236965-0.19463656351049324*I	0.1534249303339747-0.5265336761352147*I	0.21394491322335346-0.4568160776993698*I	-0.05355812233248089-0.34387784192926235*I
-0.03883128531033812-0.4398482449285699*I	-0.2551998998598801-0.5385288093487565*I	-0.5379743412539256-0.7772013442096337*I	-0.1399903104615612-0.4834353216335496*I	0.22154789607863415-0.315348483651142*I	0.17385795514508798-0.08471373447864869*I	0.17136261117581575+0.12387805793388158*I	0.04594135642194685+0.08572875830576121*I	-0.0675265727863865+0.06986434170149643*I	-0.0591904288088949+0.0003539754164773216*I	-0.06624376092417501-0.06905843821737673*I	-0.009570386396497335-0.029749881472869225*I	0.04461171267994289+0.0018246631273319595*I	0.038525454707571516+0.0179939458429472*I	0.042457614353752636+0.03883780193225792*I	0.05743263751210293+0.06977524076252004*I	0.08734712394767623+0.11884849892728643*I	0.0718675848119101+0.015875213126424457*I	0.030463492568610185-0.0848023671473802*I	-0.08095699032706406-0.12666953993878724*I	-0.14719519673759407-0.13240425919786955*I	-0.13935399567611506+0.07181743118042204*I	-0.10021107896092027+0.2248612473636947*I	0.16749257749610405+0.27893225084234224*I	0.30740958615138325+0.28163083234836755*I	0.46679906560582146-0.14456067172899054*I	0.5259939499719656-0.2930361467113048*I	0.17929047895314792-0.7344571094973407*I	0.41710342800512407-0.5896535055909466*I	0.16739721023402318-0.4555243410612802*I
0.07982075761907304-0.21818632010022793*I	-0.026609959079362314-0.3104532312963221*I	-0.13999031046156138-0.4834353216335518*I	-0.575714024983553-0.39316332600142895*I	-0.1611627023338686-0.4050562237271791*I	-0.01565345328662332-0.2378386508260938*I	0.12576211404101673-0.13245756179446427*I	0.08043569991195734-0.03407170579326971*I	0.05601916058942787+0.05544746313168341*I	0.011182202260327028+0.046052122913898236*I	-0.03074277826879757+0.048629216433500544*I	-0.017838053077510338+0.008352898741294261*I	-0.009570386396501141-0.029749881472867754*I	0.00022569646757932964-0.026562457556326004*I	0.010077804167473737-0.03028129517407552*I	0.022547112821394516-0.04187427731750164*I	0.0408744833811461-0.06435682627476007*I	-0.004019691634308316-0.049024216275009684*I	-0.04039350249980945-0.016687619064730697*I	-0.06281796514865584+0.05550008176234559*I	-0.07082677045917915+0.0934948692106461*I	0.03499094550613575+0.11332524764091699*I	0.09389847923838192+0.10716922823159213*I	0.2194268853511843-0.02745630924752978*I	0.2762414219833532-0.036784868025080165*I	0.22709926537326072-0.2844089725256684*I	0.3981371791968323-0.2009458960822886*I	0.28589753888762304-0.38893327056303034*I	0.3879426758237005-0.1946365635104965*I	0.20698305266645758-0.18265583420595477*I
0.2192043788974335-0.0532608205737072*I	0.19503034701739197-0.16309283238502356*I	0.22154789607863373-0.3153484836511479*I	-0.161162702333869-0.4050562237271818*I	-0.5858161089755503-0.6000624657020495*I	-0.20925854343794012-0.452800051042995*I	0.11284652080070098-0.42324472380077527*I	0.13583991820849758-0.16273885696854196*I	0.19413542046480606+0.05544132306004906*I	0.0844668111295252+0.10372270414870671*I	-0.003230055041664178+0.17896354163491524*I	-0.03074277826880108+0.04862921643350213*I	-0.06624376092418283-0.06905843821737376*I	-0.03801803693659854-0.07802512248989034*I	-0.01968480506477949-0.10727453680608544*I	-0.006480349963483624-0.16441336221135627*I	0.005022772811085679-0.2642990137565827*I	-0.08095699032707483-0.12666953993878294*I	-0.12175447698008555+0.04709238741133907*I	-0.06100606090072179+0.2521060065182035*I	-0.012863955013229537+0.34370974629097595*I	0.218444865044745+0.18429412939349973*I	0.3124323589624865+0.01733181859177983*I	0.32840943776664744-0.34100545243029445*I	0.3168923490441922-0.3647922582272471*I	0.046416833240495795-0.49822631610555745*I	0.37377598042326743-0.16114139215258733*I	0.4667990656058239-0.1445606717289967*I	0.4596275557000877+0.14973607778964207*I	0.30036622320875056+0.04270145745055552*I
0.11520958939832013+0.055093487715204*I	0.12790657283532517-0.013100644294763333*I	0.1738579551450855-0.08471373447865253*I	-0.01565345328662608-0.23783865082609595*I	-0.20925854343794323-0.4528000510429956*I	-0.6231848979069268-0.4141343874999372*I	-0.1991807392704617-0.4830813462170718*I	-0.015427756819038296-0.2644011083824219*I	0.16428756874859637-0.1144636159515202*I	0.11006851975782068-0.004747745553467762*I	0.08446681112952283+0.10372270414870721*I	0.011182202260322797+0.04605212291390002*I	-0.05919042880890196+0.00035397541648098655*I	-0.047470872923375027-0.020971061498506683*I	-0.04809584110407506-0.0477438273158136*I	-0.06123050235456646-0.08692517865112144*I	-0.0902937867351101-0.1487009533854857*I	-0.09748166304752474-0.02427515793126551*I	-0.07082677045918684+0.09349486921064924*I	0.06965464340499292+0.193100487334533*I	0.14379876347368153+0.23918256255234766*I	0.2766376960714507+0.01044465312857944*I	0.3171159053645134-0.10114169429984557*I	0.1884158758401006-0.4132084284942958*I	0.30784339246172593-0.3496468494677748*I	0.16586876301869727-0.3713341511767928*I	0.27624142198335566-0.036784868025083184*I	0.28065738770574605+0.05946886940358976*I	0.18419226597348543+0.255870181617078*I	0.1324726085536499+0.13760040557218464*I
0.04117480249154133+0.17776058185112822*I	0.09403719752601375+0.1334725856215748*I	0.1713626111758112+0.12387805793387793*I	0.12576211404101123-0.13245756179446638*I	0.11284652080069407-0.4232447238007764*I	-0.19918073927046478-0.4830813462170723*I	-0.5630432996865667-0.6684992005758801*I	-0.17073308873036266-0.43480610520005003*I	0.1771430385454268-0.3141455238673602*I	0.16428756874859424-0.11446361595152002*I	0.194135420464801+0.05544132306005002*I	0.05601916058942221+0.05544746313168611*I	-0.06752657278639379+0.06986434170150202*I	-0.0692682329763785+0.030635270590558348*I	-0.08901657021316184-0.0006217033435424665*I	-0.1319092778757016-0.032031418489942856*I	-0.20910160092777302-0.07175611151594068*I	-0.13935399567612383+0.07181743118042835*I	-0.03830467477075569+0.16421309968177444*I	0.21844486504473964+0.1842941293935003*I	0.337873078720005+0.19682846520098188*I	0.4067573725420463-0.16071687709251833*I	0.40423947299188395-0.24594375929996753*I	0.09736912078913071-0.5928644375543973*I	0.3787987532343617-0.4254404059091697*I	0.3284094377666422-0.34100545243029573*I	0.2505259547723136+0.07797996627370117*I	0.1674925774961026+0.2789322508423384*I	-0.043327447581848325+0.4285121134383561*I	-0.000964367836944818+0.268262211881726*I
-0.021172391872305008+0.07837909790637107*I	0.010956505792738184+0.07261458047022713*I	0.04594135642194102+0.08572875830576286*I	0.08043569991195088-0.03407170579326836*I	0.13583991820848848-0.1627388569685404*I	-0.015427756819043698-0.2644011083824213*I	-0.17073308873036563-0.43480610520004975*I	-0.5935520780610629-0.38481042726013603*I	-0.17073308873036264-0.4348061052000517*I	-0.015427756819039596-0.2644011083824229*I	0.1358399182084947-0.1627388569685422*I	0.08043569991195439-0.034071705793268035*I	0.045941356421943046+0.08572875830576528*I	0.010956505792739001+0.07261458047022912*I	-0.021172391872305553+0.07837909790637337*I	-0.05879827351435875+0.10452429803736182*I	-0.11170125384034106+0.15785169548541578*I	0.012443832684727563+0.15519952495842618*I	0.09389847923837902+0.10716922823159368*I	0.24197399817258597-0.06933058656503528*I	0.3171159053645138-0.10114169429984834*I	0.2230795737389636-0.3334331888006846*I	0.35774367669702617-0.21763351514702126*I	0.22307957373895987-0.33343318880068207*I	0.31711590536450845-0.10114169429984404*I	0.24197399817258014-0.0693305865650326*I	0.09389847923837825+0.10716922823159351*I	0.012443832684727877+0.15519952495842312*I	-0.11170125384033845+0.1578516954854113*I	-0.058798273514357+0.10452429803735881*I
-0.08901657021316019-0.0006217033435421056*I	-0.06926823297637781+0.030635270590559233*I	-0.06752657278639453+0.06986434170150418*I	0.05601916058941824+0.05544746313168857*I	0.19413542046479274+0.05544132306005357*I	0.16428756874858683-0.1144636159515185*I	0.17714303854541824-0.31414552386735994*I	-0.1707330887303662-0.43480610520005175*I	-0.5630432996865659-0.668499200575884*I	-0.19918073927046206-0.4830813462170742*I	0.11284652080070039-0.42324472380077627*I	0.1257621140410162-0.13245756179446336*I	0.17136261117581641+0.12387805793388489*I	0.09403719752601539+0.13347258562158*I	0.04117480249154211+0.17776058185113314*I	-0.0009643678369447825+0.2682622118817315*I	-0.04332744758184973+0.42851211343836365*I	0.16749257749610577+0.278932250842346*I	0.250525954772317+0.07797996627370365*I	0.3284094377666484-0.34100545243029706*I	0.378798753234366-0.42544040590917537*I	0.09736912078913126-0.592864437554403*I	0.40423947299188084-0.24594375929997017*I	0.40675737254203825-0.16071687709251833*I	0.33787307871999767+0.1968284652009852*I	0.21844486504473243+0.1842941293935043*I	-0.0383046747707551+0.1642130996817763*I	-0.13935399567612153+0.07181743118042949*I	-0.2091016009277672-0.07175611151594213*I	-0.13190927787569848-0.032031418489943266*I
-0.048095841104071245-0.04774382731581238*I	-0.0474708729233716-0.020971061498504456*I	-0.05919042880889859+0.00035397541648455054*I	0.011182202260321543+0.046052122913903364*I	0.08446681112951641+0.10372270414871126*I	0.11006851975781345-0.004747745553466141*I	0.1642875687485868-0.11446361595152031*I	-0.015427756819043388-0.2644011083824236*I	-0.1991807392704631-0.4830813462170754*I	-0.6231848979069252-0.414134387499939*I	-0.20925854343793782-0.4528000510429958*I	-0.01565345328662231-0.23783865082609376*I	0.17385795514508873-0.0847137344786477*I	0.12790657283532655-0.013100644294759512*I	0.11520958939832028+0.05509348771520776*I	0.13247260855364879+0.13760040557218872*I	0.18419226597348307+0.25587018161708347*I	0.2806573877057481+0.05946886940359513*I	0.2762414219833592-0.03678486802508122*I	0.16586876301870382-0.3713341511767939*I	0.3078433924617315-0.34964684946777896*I	0.18841587584010036-0.4132084284943005*I	0.31711590536450895-0.1011416942998486*I	0.27663769607144056+0.010444653128578797*I	0.1437987634736727+0.23918256255235*I	0.06965464340498681+0.1931004873345369*I	-0.07082677045918533+0.09349486921065157*I	-0.09748166304751855-0.02427515793126298*I	-0.09029378673510137-0.14870095338548542*I	-0.06123050235456089-0.08692517865112086*I
