0.39269091436218645-715.28963270467*I	0.4999374145533969-0.6258123333551664*I	0.10718391895787491+714.6637703775737*I	-3.7019112101780013*^-9+0.40244618602375176*I	-0.10714367804118376-714.2613241915494*I	-0.000017910907474722493-0.17908006231157114*I	0.10710785912747792+714.0822441310291*I	-1.895546824972477*^-9+0.12392392557276492*I	-0.10709546863046772-713.9583202054563*I	-6.8781770951645125*^-6-0.0687678106817373*I	0.10708171367230432+713.8895523954624*I	-1.005610580700686*^-9+0.034383901206349425*I	-0.10707827628779416-713.8551684942562*I	-0.17846379213160923-713.889541687635*I	-0.14277447001257845-0.034355346999535435*I	0.1784775480945562+713.9239255967665*I	0.2855626969945072+0.06871070054877466*I	-0.17848442057837113-714.0134656108005*I	-0.42835299550349093-0.12383825745090939*I	0.17853399634360245+714.1373895569819*I	0.5711928716753135+0.17896583000419647*I	-0.17855189585095285-714.484679600894*I	-0.7140495574451723-0.4023033841590159*I	-0.3212871148558534+714.8871258065132*I	0.3570672362120953+0.6256909418100485*I	0.8212245365383226-714.6638596404064*I
0.4999374145534406-0.6258123333552078*I	-0.00004025674661036832-0.8491784847122237*I	0.4999374108514778-0.22336614733134116*I	0.4999194912453069+0.00004996832992926571*I	-0.00001791460933786671+0.22336612371214593*I	-0.00005264841057164771+0.16820998170855428*I	-0.000017912803062889896-0.05515613673875061*I	-0.000024792873246026205-2.4327046391969544*^-8*I	-6.880072615778559*^-6+0.055156114890991564*I	-0.00001583647577994651+0.020772203831991246*I	-6.8791827809454894*^-6-0.03438390947535274*I	-6.880187455737146*^-6-8.957084877804899*^-9*I	-1.0055703998564655*^-9+0.0343839012062866*I	0.000010317572006078682+0.034383910163472024*I	0.00001375696859272997+7.92542823558812*^-9*I	0.000012399089507148873-0.05515610366234083*I	5.693329201296161*^-9-0.02077220335232528*I	0.000039264887899329915+0.03438393607405399*I	0.00004957766079339735+2.060889889588185*^-8*I	0.00005401286708091253-0.22336609232897817*I	1.1400117625057703*^-8-0.16820998160041317*I	-0.4998624208317019+0.05510617546512337*I	-0.499839007004935+1.959547374172111*^-8*I	0.00003583973804818124+0.625712375309868*I	7.129036423187172*^-9+0.8490784994617616*I	0.4999150900667155+0.22331615761556045*I
0.10718391895791826+714.6637703775737*I	0.49993741085152127-0.22336614733138274*I	0.3927311552788697-714.8871865186463*I	0.4999194999440513-0.40244620964294725*I	0.1071481000442172+714.4846903170533*I	-0.0000179165049260998+0.34729004928496665*I	-0.10713128754421478-714.137400265977*I	-0.00002479098013205444-0.12392394742052387*I	0.1070941041693407+714.0134763210355*I	-6.88107830157401*^-6+0.08954001609737608*I	-0.10709203124603255-713.9239363042501*I	-6.879182741010583*^-6-0.034383909475415614*I	0.1070817136723442+713.8895523954627*I	0.17847754809463157+713.9239255967668*I	0.1427882269819639+0.034355353549266894*I	-0.17847066461541508-713.9790817016691*I	-0.28556476852151336-0.08948290390166924*I	0.1785271238598779+714.0478495429483*I	0.4284025731663455+0.12383827310204219*I	-0.1785023200857543-714.3607556547124*I	-0.5712096812733563-0.3471758116057498*I	-0.3213050143632026+714.5398357626015*I	0.21421055044219664+0.40235338765519035*I	0.3213855258314326-714.2614134347875*I	-0.3569823212331128+0.22338755765100055*I	-0.32128711485584566+714.8871258065134*I
-3.701924496043939*^-9+0.40244618602387355*I	0.49991949124530977+0.00004996832992930507*I	0.49991949994406704-0.4024462096430688*I	-0.00009290515718208861-0.6809685030036251*I	0.4999194980484503-0.2785222840700404*I	0.49989469837205824+0.000049944002882881035*I	-0.000024794681991713462+0.2785222386030861*I	-0.00006848488635159235+0.18898218554057336*I	-0.000024791985805799673-0.08954004621402394*I	-0.000031673060724211676-3.3284131263468176*^-8*I	-6.8810782468246325*^-6+0.08954001609719878*I	-0.000015836475779945754+0.02077220383198139*I	-6.8781771499158955*^-6-0.06876781068156963*I	2.0815175618659463*^-6-0.08954001382573339*I	5.693329215460246*^-9-0.020772203352315437*I	0.00004958245986708399+0.06876784623745645*I	0.00006333462940840746+2.8534327146771286*^-8*I	0.00006641195664859937-0.2785221959912675*I	1.7093446867380753*^-8-0.1889821849527664*I	-0.4998231559438381+0.08949011153909797*I	-0.4997894293441393+4.020437264531907*^-8*I	0.00008985260516714065+0.4023462829808968*I	1.8529154211131005*^-8+0.6808685178613041*I	0.00005266923497535269+0.2784223330806324*I	-0.49983900700493794+1.959547376634605*^-8*I	-0.49987925032863184+0.40239621769431444*I
-0.10714367804124063-714.2613241915495*I	-0.00001791460937847569+0.22336612371218725*I	0.10714810004423342+714.4846903170533*I	0.49991949804846636-0.2785222840701619*I	0.3927435457758259-714.7632625930733*I	0.4999126198713844-0.3472900947519206*I	0.10713434508608329+714.4159225070593*I	-0.000024795687665668233+0.3129061398095858*I	-0.107127850159768-714.1030163647702*I	-0.00002479198575099345-0.08954004621420135*I	0.10709410416939558+714.0134763210353*I	-6.88007265579123*^-6+0.055156114891044626*I	-0.10709546863056219-713.9583202054565*I	-0.17848442057845215-714.0134656108006*I	-0.14279029850896996-0.05512755690215163*I	0.1785271238599059+714.0478495429481*I	0.2856281031537751+0.08948292610253353*I	-0.1784885641228284-714.3263717455806*I	-0.4284214542913938-0.31282045805651776*I	-0.3213118868469295+714.450295748567*I	0.07142025193323756+0.3472258307530565*I	0.32143510159666777-714.1374894886058*I	-0.21414244506125624+0.27851513020426066*I	-0.3213050143631491+714.5398357626012*I	-0.1428566857698659-0.22333755415482617*I	-0.17855189585101716-714.4846796008939*I
-0.000017910907453403364-0.17908006231165682*I	-0.00005264841057171016+0.16820998170857177*I	-0.00001791650494742885+0.34729004928506957*I	0.4998946983720463+0.00004994400288288926*I	0.499912619871394-0.3472900947520239*I	-0.00010874163296199129-0.6601962991716345*I	0.49991261886572674-0.31290619354544735*I	0.4998878181845909+0.000049935045798049756*I	-0.000024795687631478988+0.31290613980942705*I	-0.0000684848863516003+0.1889821855405463*I	-0.000024790980165957843-0.12392394742039209*I	-0.00002479287325489845-2.4327046386979507*^-8*I	-1.895521663242139*^-9+0.12392392557263306*I	0.00003718337029053889+0.12392394989986898*I	0.00004957766080227773+2.060889891495776*^-8*I	0.00005609438469849476-0.3129061061547939*I	1.7093446831500437*^-8-0.18898218495273925*I	-0.4998128383718899+0.12387402170265145*I	-0.4997756723755347+4.8129800885775504*^-8*I	0.0001022516947434254+0.3471901793185026*I	2.4222483237462347*^-8+0.6600963145089795*I	0.00009193412283450662+0.31280626915474063*I	-0.4997894293441273+4.020437272357814*^-8*I	-0.4998252374614935+0.17903012536526552*I	1.1400117630688779*^-8-0.16820998160043057*I	0.000016829496887068272-0.3472900422291378*I
0.10710785912755616+714.0822441310293*I	-0.0000179128030221539-0.055156136738774474*I	-0.10713128754425219-714.1374002659766*I	-0.000024794682019614768+0.2785222386032077*I	0.10713434508609287+714.4159225070593*I	0.49991261886573635-0.31290619354555066*I	0.392746983160289-714.728878691867*I	0.4999126188657611-0.31290619354560634*I	0.10713434508611766+714.4159225070595*I	-0.000024794682046564934+0.2785222386032362*I	-0.10713128754430393-714.1374002659769*I	-0.00001791280303228303-0.055156136738803666*I	0.10710785912759771+714.0822441310295*I	0.178533996343733+714.1373895569824*I	0.1428398761718334+0.055127572553284605*I	-0.17850232008582273-714.3607556547124*I	-0.2856469842788236-0.278465111056982*I	-0.321311886846891+714.4502957485673*I	-0.07135421807932808+0.3128704837535563*I	0.3214488575596048-714.1031055794742*I	-0.07135421807930342+0.3128704837535007*I	-0.3213118868469179+714.4502957485672*I	-0.2856469842788505-0.27846511105695365*I	-0.17850232008580807-714.3607556547123*I	0.14283987617182325+0.05512757255325545*I	0.1785339963436813+714.137389556982*I
-1.8956132865114404*^-9+0.12392392557298366*I	-0.000024792873255961834-2.4327046375283736*^-8*I	-0.000024790980075298897-0.12392394742074274*I	-0.00006848488635165527+0.18898218554054463*I	-0.00002479568772238587+0.312906139809776*I	0.4998878181845911+0.00004993504579817765*I	0.49991261886581795-0.31290619354579635*I	-0.00010874163296195207-0.6601962991716326*I	0.499912619871303-0.347290094751673*I	0.4998946983720459+0.000049944002882927676*I	-0.000017916504856645648+0.3472900492847187*I	-0.00005264841057165141+0.16820998170856968*I	-0.000017910907544121718-0.17908006231130802*I	0.00001682949679640352-0.34729004222878695*I	1.1400117641917047*^-8-0.1682099816004286*I	-0.49982523746140245+0.17903012536491664*I	-0.49978942934412696+4.020437262722645*^-8*I	0.00009193412274377682+0.3128062691550896*I	2.42224833008238*^-8+0.6600963145089777*I	0.00010225169483431985+0.34719017931815155*I	-0.49977567237553516+4.8129800853127466*^-8*I	-0.49981283837198076+0.12387402170300199*I	1.709344686050962*^-8-0.1889821849527377*I	0.00005609438479025171-0.312906106155143*I	0.00004957766080323887+2.0608898921477098*^-8*I	0.00003718337019993017+0.12392394990021963*I
-0.10709546863061224-713.9583202054562*I	-6.880072666579529*^-6+0.055156114891015164*I	0.10709410416943464+714.013476321035*I	-0.000024791985777882222-0.08954004621417484*I	-0.10712785015983403-714.1030163647702*I	-0.00002479568764060854+0.3129061398095303*I	0.10713434508617437+714.4159225070593*I	0.49991261987135976-0.3472900947518631*I	0.39274354577571025-714.7632625930728*I	0.49991949804849295-0.2785222840701904*I	0.10714810004437567+714.4846903170533*I	-0.000017914609368623464+0.22336612371221443*I	-0.10714367804137304-714.2613241915495*I	-0.17855189585115935-714.4846796008939*I	-0.14285668576987576-0.2233375541548532*I	-0.3213050143630433+714.5398357626012*I	-0.21414244506128308+0.27851513020428903*I	0.32143510159655025-714.1374894886055*I	0.07142025193326236+0.3472258307529992*I	-0.32131188684683887+714.450295748567*I	-0.4284214542914187-0.3128204580564624*I	-0.17848856412289255-714.3263717455803*I	0.285628103153802+0.08948292610250703*I	0.17852712385998276+714.0478495429478*I	-0.14279029850895908-0.055127556902122336*I	-0.17848442057849112-714.0134656108003*I
-6.878177134470419*^-6-0.06876781068182733*I	-0.000015836475780035787+0.020772203831980314*I	-6.881078262367199*^-6+0.08954001609745536*I	-0.00003167306072666138-3.3284131229268626*^-8*I	-0.00002479198579274947-0.08954004621428037*I	-0.00006848488635154383+0.18898218554057133*I	-0.000024794682004739948+0.2785222386033404*I	0.49989469837206435+0.00004994400288298651*I	0.49991949804846936-0.2785222840702946*I	-0.0000929051571820472-0.6809685030036252*I	0.49991949994404844-0.40244620964281497*I	0.49991949124530755+0.00004996832992930263*I	-3.701907842608784*^-9+0.40244618602361976*I	-0.4998792503286129+0.4023962176940607*I	-0.49983900700493583+1.9595473765268625*^-8*I	0.00005266923495865081+0.27842233308088654*I	1.85291540556886*^-8+0.6808685178613043*I	0.00008985260517998342+0.40234628298064284*I	-0.4997894293441453+4.020437267585969*^-8*I	-0.49982315594385723+0.08949011153935418*I	1.7093446665021193*^-8-0.18898218495276456*I	0.00006641195666403572-0.27852219599152206*I	0.00006333462941095997+2.8534327181163414*^-8*I	0.000049582459854102457+0.06876784623771395*I	5.69332925401888*^-9-0.02077220335231448*I	2.08151757739473*^-6-0.08954001382599008*I
