-0.4616996018920836-0.00003517356171323746*I	-0.1916630804300867-0.000028995939402929824*I	-0.11328964229777057-0.000032647948452543365*I	-0.04992076369150773-0.000019516349584008697*I	-0.036472650728387616-0.000020909023930331962*I	-0.01663996355158112-0.000011344682113117751*I	-0.013447241060823966-0.000011461026053863173*I	-0.0056706235243910354-5.226492411978754*^-6*I	-0.0035646300349983827-3.6513888296339876*^-6*I	-0.005023266945742997-5.371211073423371*^-6*I	-0.011505171339351717-0.000011959917696061825*I	-0.018031137252602344-0.00001646717953041062*I	-0.029141001004349305-0.00002417748111604662*I	-0.04285722703297637-0.000028218775021030693*I	-0.06295803218806968-0.00003528409731341584*I	-0.0982850860365121-0.00003810259214091451*I	-0.11860758743395537-0.00003654722205313311*I	-0.19343572876352014-0.000030354785547574195*I
-0.1916630804300867-0.000028995939402929837*I	-0.47774897345852557-0.000041761041911906985*I	-0.24158384412159448-0.00004851228898693853*I	-0.10271485612550772-0.00002988160209887192*I	-0.06656072724308888-0.00003086103169712645*I	-0.029623770879747196-0.00001679819443673256*I	-0.022310587075972162-0.000016571174525096504*I	-0.009327069947561354-7.576791310610465*^-6*I	-0.0056706235243910354-5.226492411978754*^-6*I	-0.007684801148260995-7.535623572886694*^-6*I	-0.017383780673954307-0.00001661189819185523*I	-0.02798092205772539-0.000023107479120349278*I	-0.0442484007339976-0.00003334127243832356*I	-0.0673435578101149-0.000039247225831466*I	-0.09122154937798077-0.00004680501757793649*I	-0.14428770763197896-0.00004973583853787727*I	-0.10005773436994554-0.00003946143828555888*I	-0.09724027073132845-0.00002606046825387385*I
-0.11328964229777058-0.00003264794845254338*I	-0.24158384412159448-0.00004851228898693854*I	-0.6114618949182418-0.00008873053409611278*I	-0.2582238076731756-0.00005985697110005628*I	-0.16320953408698216-0.00006501799843673851*I	-0.0722313507674799-0.000036087524109105205*I	-0.05348452182420995-0.00003602143881382913*I	-0.022310587075972152-0.000016571174525096507*I	-0.013447241060823963-0.00001146102605386317*I	-0.01803113725260234-0.00001646717953041061*I	-0.040646172343701006-0.000036137398812108436*I	-0.06591163123132172-0.00005005716562486468*I	-0.10360420453177072-0.00007142149612552431*I	-0.15917345032209088-0.00008278854669235582*I	-0.21070662062637435-0.00009600880048259555*I	-0.3345780418330086-0.00009667615270951938*I	-0.18156561962202505-0.00007183131936654895*I	-0.09828508603651216-0.00003810259214091452*I
-0.04992076369150775-0.000019516349584008708*I	-0.10271485612550771-0.00002988160209887192*I	-0.2582238076731756-0.00005985697110005629*I	-0.5073727443382727-0.00005855923634863953*I	-0.2638944311975666-0.00006508346351203504*I	-0.11204192607306908-0.00003745839340948239*I	-0.07223135076747993-0.00003608752410910521*I	-0.029623770879747192-0.000016798194436732564*I	-0.01663996355158112-0.00001134468211311775*I	-0.02029612090946439-0.00001557185554746258*I	-0.0442484007339976-0.00003334127243832355*I	-0.07502835895837588-0.0000467828494043527*I	-0.10860533005193511-0.00006341691576979175*I	-0.17226862968970438-0.00007284331765822657*I	-0.14430613510394313-0.00007280271072388243*I	-0.16458382854144335-0.00006530769408533985*I	-0.09122154937798078-0.000046805017577936506*I	-0.04704743690065051-0.000023675370284003417*I
-0.03647265072838762-0.000020909023930331972*I	-0.06656072724308888-0.00003086103169712645*I	-0.16320953408698216-0.00006501799843673851*I	-0.26389443119756667-0.00006508346351203506*I	-0.6284737660140641-0.00010384294897960997*I	-0.26389443119756667-0.00006508346351203504*I	-0.16320953408698216-0.00006501799843673851*I	-0.06656072724308887-0.00003086103169712646*I	-0.03647265072838761-0.000020909023930331965*I	-0.04285722703297636-0.000028218775021030683*I	-0.09209903319241901-0.00005946157842946245*I	-0.15917345032209088-0.00008278854669235583*I	-0.22221179196572613-0.00010796871817865745*I	-0.357632446031354-0.00011851454331335344*I	-0.22221179196572613-0.00010796871817865743*I	-0.15917345032209088-0.00008278854669235583*I	-0.09209903319241902-0.000059461578429462475*I	-0.04285722703297639-0.000028218775021030693*I
-0.016639963551581125-0.000011344682113117751*I	-0.029623770879747196-0.00001679819443673256*I	-0.0722313507674799-0.000036087524109105205*I	-0.11204192607306908-0.000037458393409482386*I	-0.26389443119756667-0.00006508346351203506*I	-0.5073727443382728-0.000058559236348639546*I	-0.2582238076731756-0.000059856971100056296*I	-0.10271485612550771-0.000029881602098871924*I	-0.049920763691507754-0.000019516349584008697*I	-0.0470474369006505-0.000023675370284003413*I	-0.09122154937798076-0.00004680501757793649*I	-0.16458382854144338-0.00006530769408533987*I	-0.1443061351039432-0.00007280271072388244*I	-0.1722686296897044-0.00007284331765822657*I	-0.10860533005193511-0.00006341691576979174*I	-0.07502835895837587-0.000046782849404352695*I	-0.04424840073399759-0.00003334127243832356*I	-0.020296120909464387-0.000015571855547462584*I
-0.01344724106082397-0.000011461026053863176*I	-0.022310587075972166-0.00001657117452509651*I	-0.05348452182420998-0.00003602143881382913*I	-0.07223135076747993-0.00003608752410910521*I	-0.16320953408698222-0.00006501799843673851*I	-0.25822380767317554-0.0000598569711000563*I	-0.6114618949182418-0.00008873053409611281*I	-0.24158384412159448-0.00004851228898693853*I	-0.11328964229777055-0.00003264794845254336*I	-0.09828508603651215-0.00003810259214091451*I	-0.18156561962202508-0.00007183131936654895*I	-0.33457804183300865-0.00009667615270951942*I	-0.21070662062637446-0.00009600880048259561*I	-0.15917345032209093-0.00008278854669235583*I	-0.10360420453177074-0.0000714214961255243*I	-0.06591163123132174-0.000050057165624864686*I	-0.040646172343701034-0.000036137398812108456*I	-0.01803113725260235-0.000016467179530410622*I
-0.005670623524391036-5.2264924119787546*^-6*I	-0.009327069947561354-7.576791310610466*^-6*I	-0.02231058707597216-0.000016571174525096507*I	-0.029623770879747192-0.00001679819443673256*I	-0.06656072724308887-0.00003086103169712646*I	-0.10271485612550768-0.000029881602098871924*I	-0.24158384412159445-0.00004851228898693853*I	-0.47774897345852557-0.000041761041911906964*I	-0.1916630804300867-0.000028995939402929827*I	-0.09724027073132845-0.000026060468253873845*I	-0.10005773436994553-0.000039461438285558854*I	-0.14428770763197898-0.00004973583853787727*I	-0.09122154937798078-0.0000468050175779365*I	-0.06734355781011489-0.00003924722583146601*I	-0.0442484007339976-0.00003334127243832355*I	-0.02798092205772538-0.000023107479120349278*I	-0.01738378067395431-0.000016611898191855237*I	-0.007684801148260996-7.535623572886698*^-6*I
-0.003564630034998383-3.651388829633988*^-6*I	-0.0056706235243910354-5.2264924119787546*^-6*I	-0.013447241060823963-0.000011461026053863171*I	-0.016639963551581118-0.00001134468211311775*I	-0.03647265072838761-0.000020909023930331962*I	-0.04992076369150773-0.0000195163495840087*I	-0.11328964229777057-0.00003264794845254336*I	-0.19166308043008667-0.000028995939402929827*I	-0.46169960189208353-0.00003517356171323746*I	-0.1934357287635201-0.000030354785547574188*I	-0.11860758743395533-0.0000365472220531331*I	-0.09828508603651212-0.0000381025921409145*I	-0.06295803218806968-0.00003528409731341584*I	-0.042857227032976376-0.000028218775021030686*I	-0.029141001004349302-0.000024177481116046612*I	-0.01803113725260234-0.000016467179530410615*I	-0.011505171339351717-0.000011959917696061827*I	-0.005023266945742998-5.371211073423371*^-6*I
-0.005023266945742998-5.371211073423372*^-6*I	-0.007684801148260995-7.535623572886695*^-6*I	-0.018031137252602344-0.000016467179530410615*I	-0.02029612090946438-0.000015571855547462577*I	-0.04285722703297637-0.000028218775021030686*I	-0.047047436900650476-0.000023675370284003413*I	-0.09828508603651212-0.0000381025921409145*I	-0.09724027073132846-0.000026060468253873848*I	-0.19343572876352008-0.000030354785547574185*I	-0.4830669185947104-0.000045660315512496724*I	-0.25576503158664277-0.000058319469130444915*I	-0.1505675542878167-0.000054743429281215055*I	-0.09765255071463806-0.000052751471143504056*I	-0.06122812611069174-0.00004112337652832843*I	-0.04317460469679844-0.00003627707080938136*I	-0.026112491346799608-0.000024490945745622337*I	-0.01713173454009262-0.000018117337762395075*I	-0.007385000226089107-8.07568295280912*^-6*I
