0.7037185340659279-0.16329963924834948*I	-0.35755081538892336+0.19856170031708842*I	0.16157429534529788-0.3171839204374655*I	-0.0025848017688662435+0.20063282775961352*I	-0.1552990117818655-0.1683472642606223*I	0.1142701276883671+0.045405455105721734*I	-0.12123015667847223+0.05845463589200679*I	0.02891701589960007-0.06710891783235116*I	0.05124426730965691+0.10394605356069306*I	-0.05165737925700575-0.039614995171358316*I	0.07376262899277976-0.008072599508080269*I	-0.019312645193796843+0.03241053576273423*I	-0.02702278657021501-0.07035896577321721*I	0.031687709961806955+0.03265743774951883*I	-0.04965820579358266-0.008675202351614529*I	0.01236268903261711-0.017981307086314197*I	0.019738700203940383+0.052188729231591714*I	-0.02305571632663212-0.02855226914324498*I	0.03605327807959464+0.016910067666693868*I	-0.007404415273171287+0.009988201681082044*I	-0.01813359429835191-0.0410807752933851*I	0.018945305975475724+0.02629570147320947*I	-0.02771141659215167-0.02255671680237918*I	0.0034831151365234125-0.00452277291431185*I	0.019281825684473227+0.0335014789435004*I	-0.017235686514794256-0.025290156844092068*I	0.022426006665644267+0.02770242418785384*I	-0.03703247937364645-0.04175195229118078*I	0.067188418223351+0.073341003604741*I	-0.03290609663026023-0.05126257746743546*I	-0.006842616320341348+0.01721624553261537*I	0.04463095136932753+0.03281709724451933*I	-0.07344958769155491-0.0740813671571099*I	0.03233829942217818+0.0631333864151303*I	0.013330810726877107-0.03762388650406245*I	-0.05678711034604909-0.022361901619044163*I	0.088038482040805+0.07483529946649001*I	-0.03706940832659758-0.07976512238091302*I	-0.018077190606616517+0.06601127440456053*I	0.07612159150581058+0.006322824848281904*I	-0.116478222761378-0.07264492034493876*I	0.053013042835333216+0.10520342593758963*I	0.015219966012680733-0.11159370595509444*I	-0.10753634497167504+0.026732773955279104*I	0.17125803310338866+0.05498374612589658*I	-0.10126036892660831-0.1448306610398987*I	0.02253330932324234+0.19157052606685784*I	0.150195681037525-0.11974463311635926*I	-0.26478867521889204+0.03974183061462093*I	0.26412144786618785+0.1613776265465488*I	-0.2190700790727623-0.2619548347414338*I	-0.03090589596987518+0.36837440195243015*I	0.13232488941475762-0.31232420695638496*I	-0.3454643670145474+0.19655305481051077*I
-0.357550815388923+0.19856170031708856*I	0.7097775739434513-0.24703603559966325*I	-0.3601356171577891+0.39919452807670214*I	0.10265439186001948-0.26662937040546425*I	0.11168532591950137+0.24603828286533533*I	-0.10532303268848721-0.09269598670885827*I	0.14318714358796733-0.02170346272662947*I	-0.04976920376386484+0.05307122010360125*I	-0.022740363357404866-0.1067239130037091*I	0.03872524604635075+0.047076239623027816*I	-0.07097002445080156-0.007204459408622745*I	0.0242118051770413-0.023911543505847063*I	0.012375064768011082+0.06506797351225495*I	-0.023317668957437292-0.0329511456233741*I	0.04405039899442481+0.014676130663206137*I	-0.013783493892596492+0.013164803270967798*I	-0.010693027294013934-0.04653357622955889*I	0.01700654909455301+0.02689915001521202*I	-0.03046013159980271-0.018564067462163637*I	0.007817565553958359-0.007322569193670259*I	0.011540890702304024+0.0362839031542903*I	-0.014037897024350241-0.023989846249373715*I	0.0224284211119981+0.021772928558896395*I	-0.0035849245815941693+0.0033224626826306395*I	-0.013752571378271922-0.02981292975840464*I	0.012806006126941636+0.022769341323092714*I	-0.017235686514794665-0.025290156844092308*I	0.028901826223177187+0.03843456180826214*I	-0.0527028894891133-0.06772437291452446*I	0.024057159897094664+0.046056861266753714*I	0.008241739602542876-0.013922707308604561*I	-0.03665178019223527-0.03202534638789755*I	0.058023944816029745+0.06965478218643943*I	-0.021704995638868706-0.056495784279408774*I	-0.017044395650699224+0.030783283115003276*I	0.048887547416264956+0.02535150845005427*I	-0.07080080234601423-0.07357475485671254*I	0.02264941749193458+0.072548370492082*I	0.026689494146595955-0.055460990446316305*I	-0.0694993351034081-0.01573429889245183*I	0.09744692437933732+0.07886881303635407*I	-0.03083528616083945-0.10060304427691263*I	-0.035210656942544515+0.09952566413013564*I	0.10880968750160687-0.005722807345868601*I	-0.1571393346412772-0.07848289191326112*I	0.06606496465113333+0.1581266837786828*I	0.020018296211316785-0.19746637632390726*I	-0.191422821376802+0.09213282768934158*I	0.30004700121534544-0.0037724616755323223*I	-0.2675852440684383-0.2360984559523809*I	0.23580035366517915+0.3291192007393659*I	0.05913614717118641-0.4523493383787759*I	-0.018819447595498934+0.3663657564458529*I	0.15551525546777414-0.2334475240861522*I
0.16157429534529769-0.3171839204374664*I	-0.3601356171577893+0.39919452807670286*I	0.7099938176293598-0.6488308239464387*I	-0.24586548946942188+0.4445999831824247*I	-0.11495487311504046-0.4270765488060819*I	0.14060234181910108+0.17892936503298454*I	-0.22528490115068103-0.005946574807922697*I	0.09152976433096216-0.061318457897987184*I	0.0037767396239629515+0.15432808994461863*I	-0.04205300855120093-0.07431337724097367*I	0.0979841097322192+0.025514488279392712*I	-0.03928231448899334+0.025452978340897558*I	-0.0029183633710209464-0.08710676763291593*I	0.024737753800629276+0.04708666642594186*I	-0.0569422921598597-0.0268454388932434*I	0.020994682667793908-0.013876138480038488*I	0.006133772489950805+0.060423594546669734*I	-0.01809744256718472-0.036545374548477144*I	0.03765838398518137+0.02801802160490158*I	-0.011514825624327246+0.007731634011044919*I	-0.009791732810908635-0.046727424429067896*I	0.015024005838826827+0.03176113023997742*I	-0.02656318520602845-0.030136013152261224*I	0.005192734597202843-0.0035172282851964757*I	0.01399641575796897+0.03864718632897707*I	-0.01375257137827268-0.029812929758405257*I	0.019281825684474636+0.03350147894350124*I	-0.032906096630261776-0.051262577467436225*I	0.0603458019030126+0.09055724913735755*I	-0.025307624634582904-0.0601974325140987*I	-0.013103785788543931+0.016475881980247672*I	0.04406315416124361+0.04468790619221176*I	-0.06696139328501843-0.09448900812855512*I	0.020182140445456274+0.073588582040603*I	0.02791970507612648-0.03686995419468076*I	-0.061518219250467195-0.038993637584828135*I	0.0832921021610647+0.10322268736698835*I	-0.01773492716683438-0.09580419915167412*I	-0.046516931327190134+0.0682016535261102*I	0.09206522601454839+0.03176112840496158*I	-0.11933544735531534-0.1182273518954754*I	0.021598289369471342+0.1382590247411543*I	0.06999977635468942-0.12925488017413894*I	-0.155783671062948-0.0128944611470275*I	0.20901130843931054+0.13496056623765917*I	-0.058601032860757546-0.2378425202009786*I	-0.0709973327922611+0.2862961028073765*I	0.3130567599771044-0.10319766760970947*I	-0.461325444968412-0.03064247805995464*I	0.3834112329338372+0.41000739538262027*I	-0.35153386487689703-0.5345372110831987*I	-0.11224881511823419+0.7263050833094914*I	-0.08674518965800478-0.5742790416978203*I	-0.03090589596987481+0.36837440195243143*I
-0.0025848017688656485+0.2006328277596143*I	0.10265439186001911-0.2666293704054651*I	-0.24586548946942113+0.44459998318242516*I	0.6044545412549636-0.3397320223085225*I	-0.21694847356982155+0.37749106535007365*I	0.05288518809615493-0.21355815030186384*I	0.0889449625620958+0.13931436986162704*I	-0.06659778664213716-0.045619747085831525*I	0.07221711913716716-0.02890792213525059*I	-0.025557398586824903+0.02915967659775216*I	-0.010365298589391097-0.041655939491450925*I	0.01540757708891086+0.014125093999650716*I	-0.026919625456373168+0.007471671254587267*I	0.010428311284442288-0.010746740234882143*I	0.0016820374739989164+0.018534397282699084*I	-0.00631111986288611-0.006051995608163528*I	0.01359026739462398-0.0038879367989570635*I	-0.00596592833863932+0.005842234077298235*I	0.0008478634082914127-0.01024967307527078*I	0.0029686520702023405+0.002909303765840732*I	-0.008031710487804593+0.003208861096729206*I	0.004232640972364999-0.00400010651103685*I	-0.002211680675969358+0.006470973395882655*I	-0.001231890897405451-0.001220504926279172*I	0.005192734597199634-0.003517228285197339*I	-0.0035849245815917996+0.003322462682631568*I	0.0034831151365212563-0.00452277291431279*I	-0.004844666326080531+0.0076222994584917644*I	0.008241739602539-0.01392270730860467*I	-0.007749953969054181+0.006409215420365527*I	0.005321055326913607+0.0019304092719143232*I	0.0023521642582279264-0.010438923012652474*I	-0.008802656048156875+0.016860575806396154*I	0.012235767224029297-0.0066738379378397895*I	-0.01277685752998354-0.003919972670275544*I	0.000944421853064416+0.016052586212675513*I	0.009645098495897888-0.024677707331313765*I	-0.020611787687144438+0.00961720955760189*I	0.026646122033322985+0.005294058179642905*I	-0.008185868668906554-0.028054673784833485*I	-0.008521162795946904+0.04406467368382194*I	0.03931035239819588-0.02145710623832418*I	-0.059692410261937244+0.00038592112309547365*I	0.035229678490291176+0.057523639501767275*I	-0.015192360731226179-0.09794071219377044*I	-0.08261313387519603+0.08641002034347207*I	0.14290766657406817-0.08225535358879388*I	-0.20152027941730463-0.07797177217369836*I	0.2558186498764953+0.13165282441545853*I	-0.1322866742056152-0.36021651068943505*I	0.2812275536198469+0.3625932947703213*I	-0.1120699886006652-0.46954598003853437*I	0.23580035366518037+0.32911920073936707*I	-0.0963791082965883-0.21890181429262467*I
-0.1552990117818665-0.16834726426062424*I	0.11168532591950206+0.24603828286533772*I	-0.11495487311504213-0.427076548806085*I	-0.21694847356982064+0.37749106535007554*I	0.6400079282605426-0.4864301344937409*I	-0.2686058528268257+0.337876070178717*I	0.010052023187393691-0.33120309475347165*I	0.06963231736830196+0.17172490562436396*I	-0.178545058728122-0.08437814008922603*I	0.1039048290989773+0.0037495156142721545*I	-0.07290425273984232+0.07529392181977748*I	0.0019973904432295515-0.05963724657776129*I	0.06806460414256905+0.06902801515936054*I	-0.04997534178300271-0.021080597888655715*I	0.05287361491250815-0.018007970734635496*I	-0.0057223777991695516+0.02852259896378041*I	-0.03902260837862087-0.051016146519933234*I	0.032535573370100504+0.0224077646742496*I	-0.03971123840055492-0.003213897549087801*I	0.004330978544814416-0.014772445989585836*I	0.029228793077505248+0.038962783746031064*I	-0.025267397002601746-0.022081295747365025*I	0.03191609953921554+0.014476478702292534*I	-0.0022116806759736006+0.006470973395881557*I	-0.02656318520602099-0.030136013152258456*I	0.022428421111993432+0.02177292855889447*I	-0.02771141659214692-0.02255671680237741*I	0.04463095136932213+0.03281709724451803*I	-0.08029220401188798-0.05686512162449315*I	0.044063154161235074+0.04468790619220993*I	0.0002270249383396911-0.021148004523812495*I	-0.04975643555845613-0.019425947718018387*I	0.08826550697913811+0.05368729494268028*I	-0.04979336451140084-0.057439117807751974*I	0.002999898149166511+0.046357565742499614*I	0.05923432362467326+0.00014628450796877693*I	-0.10663570829186991-0.043503600135058676*I	0.06761641509068014+0.0725326132010462*I	-0.017966154587634547-0.08101593893304898*I	-0.0722582293031715+0.03613200074120194*I	0.13996106778887485+0.011591693696906128*I	-0.11673148788372828-0.0863367586796498*I	0.07445589507131072+0.12832692029727416*I	0.0705336014803933-0.1263162694150984*I	-0.17225558954096168+0.10205747650733844*I	0.2585334578407665+0.028738532283163625*I	-0.2748474458523432-0.08725243788915252*I	0.17461451903555564+0.29190950829800155*I	-0.15774252245026651-0.28798293889044313*I	-0.06331350300731645+0.4617297891532342*I	-0.32900055555365604-0.34296668501634237*I	0.3834112329338396+0.410007395382624*I	-0.4838587542916556-0.22221300412681616*I	0.26412144786618885+0.16137762654655113*I
0.1142701276883691+0.04540545510572329*I	-0.10532303268848978-0.0926959867088604*I	0.14060234181910516+0.1789293650329877*I	0.052885188096152294-0.21355815030186612*I	-0.26860585282682353+0.3378760701787187*I	0.6431797873013119-0.29265578268549713*I	-0.28791849802061975+0.3702866059414542*I	0.07709699327319289-0.23746969380771432*I	0.10132002733011218+0.20438234337388703*I	-0.08991545559957878-0.07857089270921022*I	0.11626751813159776-0.014231791472038426*I	-0.03934089247942554+0.04232447986871557*I	-0.021058325883401105-0.08818951572100533*I	0.03241412618346126+0.04102424401486073*I	-0.05737975705617376-0.011092396207575982*I	0.01824587683839916-0.018069309428550978*I	0.01322292817630525+0.05481830043698547*I	-0.02034901688723752-0.03004184185753299*I	0.03601868850662369+0.017884991759933213*I	-0.00955085292023394+0.00916469675993356*I	-0.012904707969981567-0.0400626028336804*I	0.015774658197146598+0.025678645088936247*I	-0.025267397002604716-0.022081295747365077*I	0.004232640972369659-0.00400010651103607*I	0.015024005838819167+0.031761130239975253*I	-0.014037897024345368-0.023989846249372306*I	0.018945305975471307+0.026295701473208154*I	-0.03180711386614819-0.03964764584638891*I	0.05802394481602252+0.0696547821864397*I	-0.026549661964942326-0.048873484820915615*I	-0.00880265604816295+0.016860575806397236*I	0.04113759344721209+0.03176072387042338*I	-0.06547974701909867-0.0716443455848016*I	0.02500158175015928+0.062109447479433706*I	0.01788683809844256-0.03860041463992272*I	-0.057263567879381874-0.022408136830289572*I	0.08467006684935494+0.07494884036607816*I	-0.029890864307776623-0.08455045806423828*I	-0.025565558446646534+0.07484795679882392*I	0.08819789981446002+0.0038944022117295475*I	-0.13049321260795108-0.073188833733615*I	0.05787909598222263+0.13007200999384497*I	0.011497133415373006-0.1534017026400827*I	-0.15211246897860947+0.0706757214510145*I	0.24035459095340905-0.0033865405524359693*I	-0.23235556557814832-0.1785748164506152*I	0.22060799293395203+0.2311784885455955*I	-0.023476986704011136-0.36593931803530566*I	0.12408821897857049+0.28411040285706024*I	-0.04600502394953349-0.31141929625985315*I	0.25581864987649844+0.13165282441546086*I	-0.2878019296733939-0.12676898660328578*I	0.3000470012153485-0.0037724616755297445*I	-0.17120613577185262-0.017196641659758788*I
-0.12123015667847559+0.05845463589200551*I	0.14318714358797163-0.021703462726627317*I	-0.2252849011506883-0.005946574807926233*I	0.08894496256210177+0.13931436986162998*I	0.010052023187387883-0.3312030947534745*I	-0.2879184980206174+0.3702866059414552*I	0.6867477706831007-0.5648616997750447*I	-0.2562307880588101+0.4029440436909771*I	-0.06662896917641123-0.41023726287831375*I	0.11368271636273168+0.1864010362875769*I	-0.20846456431777094-0.0408646132092585*I	0.0932118018049671-0.042784060615281734*I	-0.01711227445631119+0.14439271871805986*I	-0.028462741156571974-0.07820131403992518*I	0.08598428792381144+0.04485730753267456*I	-0.038434451080698234+0.015203305265628995*I	0.007028604022005169-0.08164546283038868*I	0.016706043312828864+0.050295527522668707*I	-0.047452199286298624-0.04007138437880079*I	0.01878300199182787-0.007405165084161654*I	0.0019965939495668822+0.05799000558227284*I	-0.012904707969984941-0.040062602833680745*I	0.029228793077513065+0.038962783746031286*I	-0.00803171048781252+0.0032088610967282863*I	-0.009791732810896838-0.04672742442906531*I	0.011540890702297161+0.036283903154288685*I	-0.01813359429834633-0.0410807752933837*I	0.03233829942217161+0.06313338641512954*I	-0.06011877696466747-0.11170525366117208*I	0.020182140445443354+0.07358858204060201*I	0.021077088755795777-0.019653708662063795*I	-0.04979336451140991-0.057439117807751044*I	0.07018831637252218+0.11969856934724134*I	-0.010704252379236247-0.09286824525065286*I	-0.04628990638886183+0.04705364900230364*I	0.0793412698297482+0.054087132978119415*I	-0.0982583585995325-0.1378810605575349*I	0.004711021488334148+0.13208248440084075*I	0.07984229082419853-0.10011355996425986*I	-0.1411802988076-0.04556527388356885*I	0.17582518783899329+0.16553833325970257*I	-0.02332291719225054-0.22844329341505237*I	-0.10229429810677748+0.2429040503783835*I	0.2975856410199858-0.04470376524945788*I	-0.40940285922034225-0.09388608382953925*I	0.3037491533767059+0.40343575908388307*I	-0.2590007791989655-0.47222156519048164*I	-0.1178368051436538+0.5936659890461078*I	-0.1425225564375884-0.3995766448455402*I	0.17461451903556183+0.29190950829800455*I	-0.29006741186502866+0.02434126806594028*I	0.31305675997711246-0.1031976676097061*I	-0.24225536589565472+0.23131235668147732*I	0.1501956810375284-0.11974463311635816*I
0.02891701589960452-0.06710891783235097*I	-0.04976920376387032+0.05307122010360039*I	0.09152976433097211-0.06131845789798558*I	-0.06659778664214447-0.04561974708583343*I	0.06963231736830988+0.1717249056243667*I	0.07709699327318872-0.23746969380771624*I	-0.25623078805880733+0.4029440436909792*I	0.6198621183438711-0.32560692830887644*I	-0.24386809902619128+0.3849627366046673*I	0.06331349938059447-0.22430489053675104*I	0.09062700003609907+0.157848767144332*I	-0.07290890650502534-0.051671742693998636*I	0.08580738653179293-0.032795858934204794*I	-0.031523326925465264+0.03500191067505*I	-0.009517435181099597-0.0519056125667236*I	0.018376229159112724+0.01703439776549486*I	-0.034951335944176605+0.010680532351310392*I	0.014660952256805249-0.014746846745913252*I	-0.0005296432019667159+0.02500537067857394*I	-0.007543010760294401-0.007272500534437216*I	0.018783001991825733-0.007405165084159874*I	-0.009550852920230356+0.009164696759932207*I	0.004330978544807753-0.014772445989583837*I	0.0029686520702080737+0.002909303765839584*I	-0.01151482562433488+0.007731634011045242*I	0.007817565553962772-0.007322569193670478*I	-0.0074044152731745985+0.009988201681082026*I	0.010102118227287774-0.016848138433020635*I	-0.017044395650705157+0.030783283115005163*I	0.01708043355012044-0.014296137396336051*I	-0.012776857529991126-0.003919972670272205*I	-0.0039002444730114483+0.023674885671166795*I	0.01788683809843813-0.0386004146399201*I	-0.02836174165620185+0.016026424977972693*I	0.031967177360242495+0.0072244674515516355*I	-0.0058337044106835665-0.038493596797478276*I	-0.01732381884410126+0.06092524949021292*I	0.05154611962222451-0.028130944176158242*I	-0.07246926779192296-0.0035340515471827248*I	0.036174100343356795+0.07357622571444442*I	-0.005547262235329591-0.12261841952508372*I	-0.10322492156234171+0.09602722990107118*I	0.16955378860739378-0.07696129540914756*I	-0.20970614808621435-0.10602644595853732*I	0.24729748708055016+0.1757174980992846*I	-0.09297632180742203-0.381673616927765*I	0.22153514335790983+0.3629792158934201*I	-0.07684031011037698-0.41202234053677106*I	0.2206079929339556+0.23117848854559775*I	-0.17899224217179188-0.13249179394915458*I	0.14290766657407514-0.08225535358879314*I	-0.10514117112072685+0.1409300421189251*I	0.020018296211323318-0.19746637632390796*I	-0.020216685604955667+0.109329469349099*I
0.05124426730965036+0.1039460535606931*I	-0.02274036335739608-0.10672391300370834*I	0.0037767396239477813+0.1543280899446168*I	0.0722171191371797-0.028907922135247947*I	-0.17854505872813597-0.08437814008923047*I	0.10132002733012072+0.20438234337389094*I	-0.06662896917641824-0.41023726287831863*I	-0.24386809902618847+0.38496273660466906*I	0.6568282650934547-0.5213481728950778*I	-0.2669238153528241+0.3564104674614222*I	-0.0108369908928742-0.3411384659800284*I	0.08322258476292485+0.167836968825409*I	-0.19054488053652152-0.06503532083593772*I	0.10475269250726561-0.0065001574610030095*I	-0.0629572853468073+0.08075522662231424*I	-0.0060343200445778546-0.05642838548104208*I	0.07755469701613782+0.055802069673812016*I	-0.052187022458972616-0.014609624492784384*I	0.04873643637212645-0.020441559699027924*I	-0.0005296432019690372+0.02500537067857583*I	-0.04745219928629353-0.04007138437880535*I	0.03601868850661843+0.01788499175993697*I	-0.039711238400546946-0.0032138975490927204*I	0.0008478634082857293-0.010249673075267314*I	0.03765838398518861+0.028018021604898774*I	-0.030460131599806557-0.01856406746216188*I	0.03605327807959723+0.01691006766669288*I	-0.05678711034605173-0.02236190161904282*I	0.10136929276768629+0.037211412962425375*I	-0.06151821925047471-0.03899363758482431*I	0.009842514469515614+0.029141320209875865*I	0.05923432362466519+0.00014628450797494368*I	-0.11347832461220703-0.026287354602444944*I	0.07934126982974293+0.054087132978124855*I	-0.031069940376179658-0.06454005695279479*I	-0.06522755451557423+0.039067954642218905*I	0.1401880927272071-0.009556310826895568*I	-0.12945544406853576-0.06401075410650038*I	0.0955329838271003+0.10867321163522116*I	0.053646333599247975-0.13249280975542083*I	-0.16241307507144903+0.13119879671722298*I	0.273136830096108-0.003932280453383097*I	-0.3080335664526564-0.056674670867107764*I	0.2098926347040567+0.30130873508392675*I	-0.18903948776477816-0.33137499131943704*I	-0.07878462196443745+0.520223691513488*I	-0.2770779698055864-0.4062102907859296*I	0.3037491533767125+0.4034357590838886*I	-0.391325668613731-0.1598973582340999*I	0.2585334578407806+0.028738532283167594*I	-0.05577736677959245+0.17470239685228073*I	-0.05860103286074221-0.23784252020097885*I	0.19379134242662185+0.24655427219275733*I	-0.1012603689266018-0.14483066103989997*I
-0.05165737925699956-0.03961499517135775*I	0.03872524604634222+0.04707623962302665*I	-0.04205300855118622-0.0743133772409713*I	-0.025557398586837005+0.029159676597749384*I	0.10390482909899154+0.003749515614276383*I	-0.0899154555995875-0.07857089270921423*I	0.11368271636273933+0.18640103628758195*I	0.06331349938059085-0.22430489053675404*I	-0.2669238153528229+0.35641046746142474*I	0.636868667438427-0.29870777829366435*I	-0.2743282306260006+0.36639866914249897*I	0.07113106493455867-0.2316274597304142*I	0.10216789073839547+0.19413267029860987*I	-0.08694680352937036-0.07566158894336146*I	0.1082358076437862-0.011022930375322213*I	-0.03510825150705661+0.0383243733576898*I	-0.02327000655937376-0.0817185423251363*I	0.031182235286056466+0.0398037390885903*I	-0.05218702245897429-0.01460962449278077*I	0.01466095225680821-0.014746846745917266*I	0.016706043312823826+0.05029552752267492*I	-0.02034901688723354-0.030041841857538026*I	0.03253557337009605+0.022407764674255797*I	-0.005965928338636884+0.005842234077293624*I	-0.018097442567187313-0.03654537454847248*I	0.01700654909455422+0.02689915001520919*I	-0.023055716326632402-0.02855226914324314*I	0.038785429188981944+0.04219964688307184*I	-0.07080080234601566-0.07357475485670964*I	0.032751535719220515+0.055700232059057386*I	0.009645098495894809-0.024677707331308724*I	-0.05241890155329375-0.030030436288791693*I	0.08467006684935127+0.07494884036608405*I	-0.03473553063385615-0.07692815860574924*I	-0.017323818844104093+0.060925249490217555*I	0.08044794584540356+0.010303617632102378*I	-0.12517215728103545-0.07125842446170902*I	0.060231260240451855+0.1196330869812058*I	0.0026944773672132375-0.1365411268336967*I	-0.13987670175457323+0.06400188351318713*I	0.2275777334234195-0.007306513222718505*I	-0.2314111437250758-0.16252223023793413*I	0.23025309142984493+0.2065007812142815*I	-0.04408877439115032-0.35632210847770657*I	0.1507343410118918+0.2894044610367084*I	-0.05419089261844053-0.3394739700446943*I	0.247297487080553+0.17571749809928894*I	-0.24849157727520388-0.1482260928416162*I	0.24035459095341663-0.003386540552432079*I	-0.13597645728157368+0.04032699784200603*I	-0.015192360731216327-0.0979407121937707*I	0.08859300189664154+0.1036066620032296*I	-0.15713933464127-0.07848289191326327*I	0.08628165025607952+0.04879721442958489*I
