-0.4613346406401122-0.00003445151406082165*I	-0.19113180212357844-0.000027994257046448505*I	-0.11206076853004879-0.000030418076866166033*I	-0.04864500680129644-0.00001741445086012511*I	-0.03387425361528564-0.000016960775034079653*I	-0.014007459750911761-7.91024442370307*^-6*I	-0.008148126428474083-5.369212261938381*^-6*I	-0.010436920071431714-7.382579719264667*^-6*I	-0.023162634524079028-0.000015734834888712457*I	-0.03897029598972623-0.00002217020445688221*I	-0.05987400204683445-0.000029917973848881895*I	-0.09640549970707912-0.0000346394458389196*I	-0.11728173200829875-0.000033941736831002977*I	-0.19287212324190964-0.000029226821072005197*I
-0.19113180212357847-0.000027994257046448505*I	-0.4769695356705965-0.000040366639506693924*I	-0.2397768089248749-0.00004540870790657361*I	-0.1008097575944235-0.000026938126316614712*I	-0.06265246655220821-0.000025324695283828182*I	-0.025553308370036984-0.00001193009018151165*I	-0.014007459750911761-7.91024442370307*^-6*I	-0.016469071673722746-0.000010399897114506386*I	-0.03539975631024619-0.00002164253975244381*I	-0.06159433622463369-0.00003084062269813736*I	-0.08673078889550892-0.000039395199435676705*I	-0.1415511380504755-0.00004494367700392472*I	-0.09814582082541035-0.00003587200986447629*I	-0.09642587349956455-0.000024502951420293752*I
-0.11206076853004876-0.000030418076866166026*I	-0.23977680892487482-0.0000454087079065736*I	-0.6072696627854464-0.00008183036596106731*I	-0.25378426867578663-0.00005331895233027667*I	-0.1540831485738085-0.000052748064162184054*I	-0.0626524665522082-0.000025324695283828175*I	-0.033874253615285635-0.000016960775034079646*I	-0.038970295989726206-0.0000221702044568822*I	-0.08303663657091347-0.00004565280873759434*I	-0.1458127157682371-0.0000641922300150665*I	-0.20031836857921223-0.00007959454556859731*I	-0.32824791893871497-0.00008603647136780698*I	-0.17715573405513318-0.00006385971067988487*I	-0.09640549970707912-0.00003463944583891961*I
-0.04864500680129644-0.000017414450860125106*I	-0.10080975759442347-0.00002693812631661471*I	-0.2537842686757866-0.00005331895233027668*I	-0.5025228440406334-0.00005229672968820557*I	-0.25378426867578663-0.00005331895233027668*I	-0.10080975759442348-0.00002693812631661471*I	-0.048645006801296437-0.000017414450860125106*I	-0.04512526455091092-0.000020440725583630967*I	-0.0867307888955089-0.000039395199435676705*I	-0.15802020972419822-0.00005534357411843111*I	-0.1335455771356565-0.0000575145496169201*I	-0.1580202097241982-0.000055343574118431095*I	-0.0867307888955089-0.0000393951994356767*I	-0.045125264550910926-0.000020440725583630967*I
-0.033874253615285635-0.00001696077503407965*I	-0.0626524665522082-0.00002532469528382818*I	-0.15408314857380845-0.00005274806416218406*I	-0.2537842686757866-0.000053318952330276684*I	-0.6072696627854465-0.00008183036596106733*I	-0.23977680892487485-0.00004540870790657361*I	-0.11206076853004875-0.00003041807686616603*I	-0.0964054997070791-0.0000346394458389196*I	-0.17715573405513316-0.00006385971067988488*I	-0.32824791893871497-0.00008603647136780702*I	-0.20031836857921226-0.00007959454556859732*I	-0.14581271576823707-0.00006419223001506648*I	-0.08303663657091347-0.00004565280873759435*I	-0.03897029598972622-0.000022170204456882207*I
-0.01400745975091176-7.91024442370307*^-6*I	-0.025553308370036977-0.000011930090181511646*I	-0.06265246655220819-0.000025324695283828175*I	-0.10080975759442348-0.00002693812631661471*I	-0.23977680892487488-0.000045408707906573614*I	-0.4769695356705966-0.000040366639506693924*I	-0.19113180212357844-0.0000279942570464485*I	-0.09642587349956454-0.00002450295142029375*I	-0.09814582082541033-0.000035872009864476286*I	-0.14155113805047548-0.00004494367700392473*I	-0.08673078889550892-0.000039395199435676705*I	-0.061594336224633665-0.00003084062269813735*I	-0.035399756310246173-0.000021642539752443804*I	-0.01646907167372274-0.000010399897114506381*I
-0.008148126428474083-5.369212261938382*^-6*I	-0.014007459750911758-7.91024442370307*^-6*I	-0.033874253615285635-0.00001696077503407965*I	-0.04864500680129643-0.000017414450860125106*I	-0.11206076853004876-0.000030418076866166026*I	-0.1911318021235784-0.0000279942570464485*I	-0.4613346406401121-0.00003445151406082164*I	-0.1928721232419096-0.00002922682107200519*I	-0.11728173200829875-0.000033941736831002977*I	-0.09640549970707912-0.00003463944583891961*I	-0.059874002046834456-0.000029917973848881895*I	-0.03897029598972622-0.000022170204456882203*I	-0.02316263452407903-0.000015734834888712454*I	-0.010436920071431712-7.38257971926467*^-6*I
-0.01043692007143171-7.382579719264668*^-6*I	-0.016469071673722736-0.000010399897114506383*I	-0.03897029598972621-0.000022170204456882203*I	-0.04512526455091092-0.000020440725583630963*I	-0.09640549970707912-0.0000346394458389196*I	-0.09642587349956451-0.00002450295142029375*I	-0.19287212324190964-0.000029226821072005187*I	-0.4821904991488464-0.000043890299471530854*I	-0.2536993785936596-0.00005422502742770275*I	-0.1476653645347065-0.000049334110542126185*I	-0.0928912202367918-0.000044371321906285535*I	-0.05531655396156544-0.000031772961073536645*I	-0.0340881488354744-0.000023245701461285655*I	-0.014841689278830368-0.000010704150036144453*I
-0.023162634524079035-0.000015734834888712454*I	-0.03539975631024618-0.00002164253975244381*I	-0.0830366365709135-0.00004565280873759436*I	-0.08673078889550892-0.0000393951994356767*I	-0.17715573405513324-0.00006385971067988488*I	-0.09814582082541033-0.0000358720098644763*I	-0.11728173200829875-0.00003394173683100297*I	-0.25369937859365965-0.00005422502742770275*I	-0.6438164091951829-0.00010336340759273935*I	-0.34659059883045146-0.00009859634933398832*I	-0.2187996631006732-0.00009390686984629556*I	-0.12697936907226623-0.0000676170233675712*I	-0.07910181430691433-0.000050593454611597073*I	-0.034088148835474404-0.000023245701461285655*I
-0.03897029598972623-0.000022170204456882214*I	-0.061594336224633686-0.00003084062269813736*I	-0.14581271576823707-0.00006419223001506651*I	-0.15802020972419822-0.00005534357411843112*I	-0.328247918938715-0.00008603647136780705*I	-0.14155113805047548-0.000044943677003924736*I	-0.09640549970707912-0.000034639445838919614*I	-0.1476653645347065-0.00004933411054212619*I	-0.34659059883045146-0.00009859634933398832*I	-0.6851724176451186-0.00012499737108719375*I	-0.380678747665926-0.00012184205079527398*I	-0.2178236077751024-0.00009181122165180732*I	-0.12697936907226626-0.00006761702336757121*I	-0.05531655396156546-0.00003177296107353666*I
-0.05987400204683446-0.000029917973848881898*I	-0.08673078889550892-0.00003939519943567671*I	-0.20031836857921226-0.00007959454556859734*I	-0.1335455771356565-0.00005751454961692011*I	-0.20031836857921229-0.00007959454556859734*I	-0.08673078889550892-0.00003939519943567671*I	-0.05987400204683444-0.000029917973848881895*I	-0.09289122023679178-0.000044371321906285535*I	-0.21879966310067317-0.00009390686984629556*I	-0.38067874766592597-0.00012184205079527401*I	-0.7229182235020972-0.00015395686220433648*I	-0.38067874766592597-0.00012184205079527397*I	-0.2187996631006732-0.00009390686984629554*I	-0.09289122023679182-0.00004437132190628555*I
