0.748436579642977-0.29114069282272387*I	-0.3565089816187073+0.3226049054297092*I	0.05730597930584501-0.43791074255025736*I	0.08897261616256619+0.21289910513039667*I	-0.2583628019227337-0.04325013230605474*I	0.13418749076475542-0.053142914487422165*I	-0.04490624149706246+0.1633397002985524*I	-0.039683600925500176-0.06986680236161326*I	0.13458419290845952-0.005436758601213577*I	-0.06144754239523322+0.037777719038774575*I	0.004291030676669544-0.0799347416721777*I	0.03825753423232693+0.02285626602045407*I	-0.09075077241512822+0.028275754712528064*I	0.03162166413362567-0.02729139069072753*I	0.019283082334064283+0.03339962608210247*I	-0.03806626592232194-0.0008882002080239109*I	0.0667465898303641-0.03138848698537646*I	-0.01380583159632072+0.014388203808126738*I	-0.03554397160229913-0.0011274730378307528*I	0.03786167620177565-0.008649026302226128*I	-0.050024281516344034+0.020670486313241258*I	0.07519526707379331-0.03806127033754846*I	-0.11992082819745994+0.06534046512290975*I	0.05627341846843952-0.003187534043242667*I	0.02828655530768438-0.057014792489197205*I	-0.09897833434667938+0.05743130232786456*I	0.12866363361567854-0.041381565952965466*I	-0.03713182432367929-0.04730549235503392*I	-0.06403352352746408+0.11489606577567127*I	0.13522037486770436-0.059459005902798824*I	-0.15081969715901178-0.00880798918536119*I	0.013484285359465461+0.12001810201682535*I	0.11606618338015177-0.18249952812902126*I	-0.2030296763282464+0.044362699342290576*I	0.20820112848316186+0.08769688918429193*I	0.007000549914139231-0.2461335152015434*I	-0.17914074314357237+0.3052244548176526*I	0.3607355004048245-0.06198505535109814*I	-0.37776488435413136-0.12192417096815651*I	0.13798106115067485+0.4541685370055452*I	0.008667123701460642-0.4665997782202331*I	-0.3349868024437037+0.3352982166916818*I
-0.35650898161871125+0.32260490542970627*I	0.718587333838144-0.3797260065146876*I	-0.2675363654561458+0.5355040105601042*I	0.019621900316937207-0.3076381253951846*I	0.22316010692732585+0.15975619064298102*I	-0.14056000977646174-0.016253282209281114*I	0.09450388983925602-0.12300971684902845*I	0.0029354496669286526+0.0686276577995132*I	-0.1011311433207357-0.032089083322838406*I	0.05500880008472839-0.01263292151168018*I	-0.02319000816290189+0.06063398505922734*I	-0.02066003397649513-0.024865838223697482*I	0.06987919836595675-0.004435124670273385*I	-0.02806776695754709+0.014432532011382216*I	-0.006444601788698394-0.028179590898755314*I	0.025804136607269792+0.006494250834070113*I	-0.05187209751864835+0.013500003600096134*I	0.012307699808644839-0.00851345658228983*I	0.024055844605452507+0.005739177505898237*I	-0.027397076075941922+0.0012887559751924593*I	0.03786167620177374-0.008649026302225367*I	-0.05817117704270133+0.018254257300217392*I	0.09360700934045993-0.032599778078560855*I	-0.03927625862327505-0.005748246140693196*I	-0.028899084281926227+0.03985556447649169*I	0.07912045397659119-0.02848561517824576*I	-0.0980438927480415+0.01101401018084951*I	0.016825612433645276+0.04275973704591349*I	0.06646688641040535-0.0794731075671018*I	-0.10919963088548827+0.020449700047295596*I	0.11044712599484788+0.03770283009357462*I	0.01806671573843078-0.09953172749765984*I	-0.12809784857354864+0.12660308232033482*I	0.1706089252448723+0.016536705136113973*I	-0.15634552548860992-0.13190401349763897*I	-0.07596653189887151+0.22561813409958806*I	0.23354855955421244-0.2549756560652114*I	-0.3833877565771676-0.037179899259364484*I	0.40974394539293396+0.1792843765240518*I	-0.1335234978231382-0.5228481783194175*I	0.15950324032567265+0.4668618482675094*I	0.0871552251106864-0.34932542885828627*I
0.057305979305852774-0.4379107425502453*I	-0.2675363654561469+0.5355040105600957*I	0.5473797570260985-0.7723015676790252*I	-0.1333488746913875+0.4823610960726863*I	-0.2459630641139568-0.3178211745577767*I	0.18347650600182464+0.0898893882813783*I	-0.16868485051133533+0.11465280939126189*I	0.03305634744402124-0.08523199781025015*I	0.09396898208806896+0.07796820002515935*I	-0.06287360908840373-0.009232817302386327*I	0.04812445116999278-0.05709574556085754*I	0.008431655970730968+0.03334259436849846*I	-0.06717665940441037-0.01825936087754642*I	0.03181293244363736-0.005323324878301164*I	-0.004721100250694707+0.03028689380926269*I	-0.02025043338502761-0.013791387090634684*I	0.05048570056214958+0.0008836660589103552*I	-0.014010421316883999+0.004850977297868013*I	-0.018821663288262524-0.011845473709960287*I	0.02405584460544662+0.005739177505899255*I	-0.03554397160229669-0.001127473037832492*I	0.05627341846844198-0.0031875340432380556*I	-0.09163427288978246+0.008325672633702623*I	0.03249035119554056+0.016182497947072234*I	0.037029360725914826-0.033055893319244585*I	-0.07983674020193982+0.006938275929573261*I	0.09291666539591484+0.016499707333519718*I	-0.0008897838026565865-0.04933319592997274*I	-0.08618958707080902+0.06470651063733605*I	0.11157283590351325+0.013253603758998289*I	-0.09878703730634124-0.07641145153871524*I	-0.05432501610106792+0.10492179545630886*I	0.17344761470431005-0.1036106281300746*I	-0.18254484105465166-0.0817527138424326*I	0.14512656871974738+0.21042181587291886*I	0.1647063739907195-0.26375587121032856*I	-0.34870449901455275+0.2709971730337626*I	0.505717111469647+0.1460499664529222*I	-0.5482385037962463-0.28329949437073737*I	0.16372975911178972+0.7274816983461123*I	-0.36909776065265704-0.5885239491883621*I	0.1379810611506659+0.4541685370055276*I
0.08897261616255435+0.21289910513038635*I	0.019621900316949156-0.30763812539517693*I	-0.1333488746913979+0.48236109607268124*I	0.578027324061684-0.3959792887239766*I	-0.17303247561687946+0.41249429371109964*I	0.022557349983858204-0.23901046759569153*I	0.12202896360660061+0.1276671073201647*I	-0.0855512096917394-0.028886203720968843*I	0.07131388167635634-0.0623757317898054*I	-0.017724584309573438+0.043761819575820364*I	-0.03125194495476299-0.03652420799311762*I	0.02694103312716712+0.0017996104997008457*I	-0.02963460995158517+0.032454394160480966*I	0.005144102630774196-0.018371587389630583*I	0.01800710084729788+0.009064878929821657*I	-0.01576006714888722+0.005919075429101682*I	0.017611242816727424-0.022440413392876217*I	-0.001592939468653654+0.007783006809277276*I	-0.01401042131688761+0.004850977297856104*I	0.012307699808653295-0.008513456582282728*I	-0.013805831596325133+0.014388203808121041*I	0.018894918419423132-0.024002503440911944*I	-0.028899084281916686+0.03985556447649758*I	0.020949276933899426-0.010231357878018333*I	-0.004436883407595029-0.021585767897725514*I	-0.022450646189603324+0.0370114909052399*I	0.03756780212846151-0.03961754309062168*I	-0.03007917690889003-0.008035915130952037*I	0.012403233246819275+0.04871684027444237*I	0.03489232817205864-0.05677199045176238*I	-0.06163096216313063+0.047129974753241786*I	0.0614092943593713+0.03698640518342004*I	-0.04589839949376909-0.09420118340408884*I	-0.05789981616043389+0.12608640660194187*I	0.10545071098065309-0.12837257374487804*I	-0.21277883133230527-0.02064319412327267*I	0.2533984199043411+0.04738036302644264*I	-0.20949002972202352-0.2972300442198555*I	0.3930517998798872+0.21188619220230354*I	-0.2962325314664642-0.38650532811763655*I	0.4097439453929082+0.17928437652402138*I	-0.22067872293381086-0.17352274946111285*I
-0.2583628019227174-0.04325013230604399*I	0.22316010692730742+0.1597561906429715*I	-0.245963064113934-0.31782117455776315*I	-0.17303247561688903+0.41249429371109403*I	0.6370577084374743-0.6143986259817472*I	-0.23448001801210425+0.45027201274988743*I	-0.10708784052884315-0.40319267483119775*I	0.16028649783893387+0.15052337334061025*I	-0.25514459224981134+0.06299382243163158*I	0.10293554580999621-0.08966712248053531*I	0.02250129200697253+0.13964358081979825*I	-0.06931821087707773-0.03741240820113482*I	0.1341541233344048-0.05508460646414677*I	-0.04344044154791824+0.046842597968604384*I	-0.035974041176314045-0.050775320900745095*I	0.05586877704905703+0.0004158526275807828*I	-0.09028935336929174+0.04982990708470761*I	0.017611242816718352-0.022440413392887208*I	0.050485700562167835+0.0008836660589372362*I	-0.0518720975186673+0.013500003600079299*I	0.06674658983037575-0.031388486985361654*I	-0.09897833434668298+0.05743130232785684*I	0.1569501889233615-0.09839635844215958*I	-0.07983674020194782+0.006938275929556094*I	-0.027004162801536617+0.08184017245644602*I	0.13057890173953288-0.0905820003107955*I	-0.17782385996054742+0.07303218327107093*I	0.06886792002523963+0.06749737204361712*I	0.05816315161702262-0.17480780998090048*I	-0.19043517477140334+0.11504760542916598*I	0.2380777247924899-0.030096128307393475*I	-0.08445629051059407-0.18851721210027436*I	-0.06972665196672859+0.3165098924632649*I	0.313411034217889-0.20319677509633793*I	-0.3834580127933977+0.0796896557194064*I	0.3161717205008754+0.3104307678120602*I	-0.22397119193295267-0.37810213331551434*I	-0.03229936730229703+0.5257108824869233*I	-0.34003737531308076-0.1956026051864555*I	0.5057171114696165+0.1460499664528921*I	-0.5569056274976728+0.1833002838495353*I	0.36073550040480323-0.061985055351120255*I
0.13418749076475037-0.053142914487416405*I	-0.14056000977645444-0.016253282209290832*I	0.18347650600181545+0.08988938828139069*I	0.022557349983864716-0.23901046759569994*I	-0.23448001801211127+0.45027201274989415*I	0.6330361241463984-0.40861221023568123*I	-0.19622248377977225+0.47312827877033115*I	0.0018973160073568487-0.26387630581937827*I	0.19190816197256386+0.12323198264986505*I	-0.1136189766492956-0.014453671709578095*I	0.06486927988767423-0.09055532268855358*I	0.008079552297688827+0.05025607040987318*I	-0.08312404247341024-0.023024204392988506*I	0.03924873293582181-0.00671384608260252*I	-0.005578765346155676+0.038193571666378996*I	-0.022252973445146717-0.01708283141442283*I	0.05586877704904615+0.00041585262756125803*I	-0.015760067148865204+0.005919075429129517*I	-0.020250433385067313-0.013791387090680288*I	0.025804136607299567+0.006494250834100161*I	-0.03806626592234548-0.0008882002080483705*I	0.06022553555718138-0.004483111737319151*I	-0.09804389274805826+0.01101401018083386*I	0.03572053085310946+0.01875723360504511*I	0.037567802128458665-0.039617543090640625*I	-0.08825035395156945+0.010218342169299215*I	0.10601024258725943+0.016117062195857606*I	-0.004383930451196126-0.06252023659245494*I	-0.09053004644505945+0.08698553922975691*I	0.140529748335956+0.00850079000513273*I	-0.14394229224179128-0.08318717322320178*I	-0.04107420372680546+0.16884614364784734*I	0.1719175973910618-0.20784568131200531*I	-0.32197846221779003-0.000193494075933252*I	0.3638455458991734+0.0850831931199735*I	-0.19142331398359266-0.3967617717175104*I	0.2649539513063463+0.33848927452266586*I	-0.12562360622161753-0.3699686229815779*I	0.253398419904322+0.047380363026428604*I	-0.29664525483268717+0.05209538463844916*I	0.23354855955419743-0.25497565606522943*I	-0.16270903364333106+0.13634285020177422*I
-0.044906241497068344+0.16333970029852546*I	0.09450388983925898-0.1230097168489941*I	-0.1686848505113413+0.11465280939121796*I	0.12202896360659508+0.12766710732019054*I	-0.10708784052882997-0.4031926748312112*I	-0.19622248377977938+0.47312827877033575*I	0.5505979666990066-0.6660576129413699*I	-0.16460081964614132+0.4458368880795828*I	-0.17855553060991652-0.34151729403652287*I	0.15384189605024293+0.12234378244184697*I	-0.16911492008538645+0.06500496152834374*I	0.051063448291344744-0.07616711888040813*I	0.05370391023506023+0.10712762079654807*I	-0.04526236627164701-0.031673230695215236*I	0.04858587021579153-0.03554159318873725*I	-0.005578765346166629+0.03819357166636019*I	-0.03597404117628927-0.05077532090070301*I	0.01800710084725749+0.009064878929769453*I	-0.004721100250623465+0.030286893809339296*I	-0.006444601788748823-0.02817959089880668*I	0.01928308233410605+0.03339962608214445*I	-0.037131824323720336-0.04730549235507203*I	0.06463011008826706+0.07351449982275197*I	-0.0008897838027214474-0.04933319593004461*I	-0.057903031763090085+0.007691718148187441*I	0.06886792002522941+0.06749737204357646*I	-0.06175767658043842-0.10946734485796973*I	-0.05896648922919504+0.07379880104837748*I	0.14644345190273328-0.02177045567370379*I	-0.12716120638885436-0.13427344381560286*I	0.08722353695663423+0.2181135340210547*I	0.17730087554753915-0.19307096512348715*I	-0.31882790270520145+0.15320415554212657*I	0.4142602710449094+0.2036662695541723*I	-0.43882441261942257-0.27201405672513745*I	0.116405292924872+0.5862699786009085*I	-0.3747908890919374-0.3869101225008373*I	0.3161717205008547+0.31043076781206297*I	-0.23263831563438564+0.08849764490473487*I	0.16470637399072183-0.2637558712103009*I	0.029060385339581014+0.3929213440019247*I	0.007000549914144989-0.2461335152015224*I
-0.039683600925491135-0.06986680236158177*I	0.002935449666919924+0.06862765779947513*I	0.03305634744403417-0.08523199781019904*I	-0.08555120969173642-0.028886203721000068*I	0.1602864978389209+0.15052337334062818*I	0.0018973160073661865-0.2638763058193841*I	-0.16460081964614906+0.4458368880795793*I	0.6049683571888455-0.3941796782242701*I	-0.20266708556846416+0.4449486878715529*I	0.027701452614629748-0.25738205498530986*I	0.14003606445390426+0.1367319862499857*I	-0.10131127684063587-0.02296712829189023*I	0.08892512449310444-0.08481614518262921*I	-0.019317523778241807+0.0515448263850592*I	-0.045262366271644795-0.03167323069522592*I	0.03924873293583098-0.006713846082582784*I	-0.04344044154794169+0.046842597968569516*I	0.005144102630809989-0.018371587389589362*I	0.03181293244357359-0.005323324878360684*I	-0.028067766957503574+0.014432532011422876*I	0.031621664133588814-0.02729139069076019*I	-0.04339992312347644+0.04724284878328197*I	0.06646688641034643-0.07947310756714449*I	-0.0489740953282646+0.015966588310017103*I	0.01240323324679293+0.04871684027440059*I	0.05378724659150484-0.08077449389264041*I	-0.0905300464450394+0.086985539229738*I	0.0823585712932573+0.026755047305362035*I	-0.050335282901342836-0.11578695130175945*I	-0.08035046235005983+0.1630978975071245*I	0.14301851310912037-0.16799011683547774*I	-0.2428580082411921-0.028679109254212753*I	0.2658016531511443+0.09609720330083682*I	-0.17459770154995558-0.35400203467157276*I	0.3314208377167553+0.2590161669555187*I	-0.23482323710710445-0.34951892293422987*I	0.36384554589915835+0.08508319311997221*I	-0.27857853909425495-0.047436342859219494*I	0.1054507109806523-0.12837257374485472*I	0.007899891601518487+0.1528795553378308*I	-0.1563455254885872-0.13190401349760275*I	0.08674250174445564+0.08927528389779206*I
0.1345841929084442-0.00543675860125998*I	-0.10113114332071704-0.03208908332278388*I	0.09396898208804554+0.07796820002508331*I	0.07131388167635941-0.062375731789760046*I	-0.25514459224979597+0.06299382243160716*I	0.19190816197254892+0.12323198264987098*I	-0.17855553060989987-0.34151729403651293*I	-0.20266708556847401+0.44494868787154906*I	0.636627638863436-0.6640464738446321*I	-0.2164729171648031+0.4593368916796941*I	-0.14735291238181247-0.3740332540597607*I	0.177897740655664+0.12808295994776728*I	-0.25468317320399086+0.08454797480374009*I	0.08892512449310598-0.08481614518263916*I	0.05370391023505517+0.10712762079657426*I	-0.0831240424734184-0.02302420439301618*I	0.1341541233344325-0.05508460646411018*I	-0.02963460995162917+0.032454394160439305*I	-0.06717665940433454-0.018259360877489143*I	0.0698791983659087-0.0044351246703135914*I	-0.09075077241508649+0.02827575471256042*I	0.13522037486765653-0.059459005902833095*I	-0.21485322068640775+0.10608807659035459*I	0.11157283590343313+0.01325360375893803*I	0.02987659630936442-0.11779301749165791*I	-0.1904351747714166+0.11504760542913191*I	0.2663642801001487-0.08711092079659341*I	-0.12716120638882875-0.13427344381562498*I	-0.03269729124082891+0.28345399914397196*I	0.308769561089734-0.23431976950426217*I	-0.41046217559492854+0.16152982817581193*I	0.37155535516662924+0.2579100378388357*I	-0.28187422369605813-0.3704104151673353*I	-0.01970486574547245+0.5963957885737386*I	-0.3101607790037525-0.3133956226781051*I	0.4142602710448904+0.20366626955415978*I	-0.44749153632084676+0.19458572149511275*I	0.3134110342178739-0.203196775096318*I	-0.005693128439264469+0.2016138266875366*I	-0.18254484105462265-0.08175271384235351*I	0.3242673118632798-0.09480263894479625*I	-0.20302967632822513+0.04436269934234004*I
-0.06144754239522746+0.03777771903879503*I	0.055008800084723905-0.012632921511704117*I	-0.06287360908839935-0.009232817302352574*I	-0.017724584309567363+0.04376181957579896*I	0.10293554580998053-0.08966712248052384*I	-0.11361897664928337-0.014453671709581008*I	0.15384189605022888+0.12234378244184176*I	0.0277014526146361-0.25738205498530825*I	-0.21647291716480532+0.4593368916796931*I	0.6172760569975091-0.4026931348065768*I	-0.1786112409630448+0.45068786537747046*I	0.0003043765387063022-0.2560932990101194*I	0.1778977406556676+0.12808295994774552*I	-0.10131127684063965-0.02296712829186943*I	0.051063448291348075-0.07616711888043727*I	0.008079552297693103+0.05025607040989028*I	-0.0693182108770927-0.03741240820114484*I	0.026941033127186494+0.0017996104997081094*I	0.008431655970699692+0.033342594368491636*I	-0.0206600339764741-0.024865838223691795*I	0.03825753423230912+0.022856266020449083*I	-0.06579970776194377-0.02679314873594652*I	0.11044712599481017+0.03770283009356536*I	-0.02533320738505728-0.05228887871440449*I	-0.0616309621631517+0.04712997475323559*I	0.12163482991653064+0.03250329344607629*I	-0.14394229224177005-0.08318717322321482*I	-0.02217928530738816+0.14484364020693732*I	0.14301851310914135-0.16799011683549606*I	-0.30102918528388073-0.010424851953981218*I	0.3594086624915677+0.06349742522227739*I	-0.21387396017319552-0.3597502808122905*I	0.30252175343481846+0.29887173143204526*I	-0.1557027831305173-0.3780045381125058*I	0.26580165315114507+0.09609720330083633*I	-0.26175292666062483-0.004676605813277748*I	0.17191759739105741-0.20784568131200337*I	-0.10129973928395287+0.173329255385184*I	-0.04589839949376556-0.09420118340406043*I	0.1048092174828965-0.010256443599870303*I	-0.12809784857354034+0.12660308232037182*I	0.0838664235003947-0.07273857876173322*I
