-0.31238662469235123-1250.655283212548*I	0.49993964841485194+0.6034783981762075*I	-0.18749267588276552+1250.0517548204068*I	-2.503673449116839*^-9-0.35350339059352*I	0.187457328047401-1249.6982514298136*I	-0.000010354091045883251+0.10352839361775068*I	-0.18743662111705817+1249.5947230372312*I	0.31240644751176205-1249.6982326871866*I	-0.24993964966347448+0.10347840931092378*I	-0.31241679659569854+1249.9482076810561*I	0.49989393897985535-0.3534034188742909*I	-0.18744179454643017-1250.3017110787223*I	-0.24998963965856547+0.6033784213688591*I	0.6873814479561702+1250.0518360530343*I
0.4999396484155827+0.6034783981788792*I	0.000035360334567496876-0.8534534092995045*I	0.49993964590891976+0.24997500758479418*I	-0.4999292843203529+0.000049982321834586525*I	-0.000010356590334742455-0.24997499697809644*I	0.000035355335066378224+0.14644659982707253*I	-0.000010354084748892545+0.10352839361553379*I	-0.000014648410955955815-0.24997499240720344*I	4.996464117446031*^-9+0.14644660025646772*I	0.4998792880759235+0.10347841586485629*I	-0.4998585886404663-7.0720646591633616*^-9*I	-0.000020724422375967277+0.6033784254283887*I	4.9964651721579045*^-9-0.8533534238684979*I	-0.4999146609103322+0.24992501715598792*I
-0.18749267588327712+1250.0517548204048*I	0.4999396459094214+0.24997500758746583*I	-0.31242197252561255-1250.3017798219569*I	0.4999292918225089+0.35350340120011725*I	-0.18747196895691332+1249.9482264278274*I	-0.000010356583970860811-0.24997499698037018*I	0.18745732804114823-1249.6982514298115*I	-0.312416796600246+1249.948207681059*I	0.24995428932709274-0.2499250095679031*I	-0.18745214363889318-1250.0517360848503*I	-0.0000353503398458771+0.3534534118052195*I	0.18752285681136982+1249.6983326553666*I	0.2499042993196099+0.24997500249935456*I	-0.18744179454415644-1250.3017110787246*I
-2.502247298252769*^-9-0.3535033905936112*I	-0.49992928432084227+0.00004998232183041698*I	0.4999292918214451+0.3535034012002129*I	0.00007071566963191925-0.7070068094718005*I	0.4999292918279252+0.3535034012000207*I	-0.49992928433380257+0.00004998232183410847*I	-2.49599452217808*^-9-0.3535033905934215*I	0.49989393649070735+0.3534534082718369*I	-0.4998585886539786-7.072064579782822*^-9*I	-0.000035372823845136736+0.35340343302076294*I	9.992927436999172*^-9-0.7069068236114369*I	-0.00003537283021159965+0.3534034330205751*I	-0.4998585886407909-7.072068233110462*^-9*I	0.4998939364841135+0.353453408272031*I
0.18745732804643467-1249.6982514298109*I	-0.000010356590223636886-0.2499749969810523*I	-0.18747196895589013+1249.9482264278272*I	0.4999292918268771+0.35350340120011636*I	-0.3124219725309558-1250.3017798219566*I	0.49993964591601525+0.24997500758695423*I	-0.18749267588424345+1250.0517548204052*I	-0.18744179454967025-1250.3017110787246*I	0.24990429932609004+0.24997500249895666*I	0.18752285680602654+1249.6983326553668*I	-0.00003535033547744093+0.35345341180521817*I	-0.18745214363792684-1250.0517360848494*I	0.2499542893206126-0.24992500956852837*I	-0.31241679659910915+1249.9482076810589*I
-0.000010354088782527082+0.10352839360967891*I	0.0000353553350675162+0.1464465998377591*I	-0.000010356586301205062-0.24997499698298498*I	-0.49992928432923733+0.000049982321837576294*I	0.4999396459137707+0.2499750075893985*I	0.000035360334565179286-0.853453409308031*I	0.49993964841073313+0.6034783981823466*I	-0.49991466090548015+0.24992501716087645*I	4.996463021100794*^-9-0.8533534238773655*I	-0.000020724418339635245+0.6033784254320267*I	-0.4998585886493508-7.072060933648185*^-9*I	0.49987928808077275+0.10347841585894457*I	4.996465380324722*^-9+0.14644660026715428*I	-0.00001464840692400049-0.24997499241203514*I
-0.18743662111847925+1249.594723037236*I	-0.000010354085020480852+0.1035283936076894*I	0.187457328042683-1249.6982514298088*I	-2.4993451197552474*^-9-0.353503390593521*I	-0.18749267588231078+1250.051754820402*I	0.49993964840859917+0.6034783981850182*I	-0.3123866246866669-1250.6552832125521*I	0.6873814479566249+1250.0518360530298*I	-0.24998963966481824+0.6033784213778404*I	-0.1874417945450091-1250.301711078726*I	0.49989393898418366-0.35340341887429233*I	-0.31241679660149657+1249.9482076810616*I	-0.2499396496572217+0.10347840930103303*I	0.3124064475069872-1249.6982326871816*I
0.3124064475109094-1249.6982326871844*I	-0.000014648410910922394-0.24997499240998877*I	-0.31241679659922283+1249.9482076810596*I	0.49989393648962194+0.3534534082719333*I	-0.1874417945496134-1250.3017110787252*I	-0.4999146609034142+0.24992501715809112*I	0.6873814479546354+1250.0518360530332*I	-0.06246160344602458-1250.3018298083364*I	0.2500499725106238+0.25000000146332013*I	0.06243234785546292+1249.6983513974747*I	-0.00007069067662113238+0.35335343655245466*I	-0.06246767071132808-1250.0516548552418*I	0.2499499925014561-0.249900015603032*I	-0.4373616223687691+1249.9481764389498*I
-0.24993964966146698+0.10347840930324992*I	4.99646576890278*^-9+0.14644660026681322*I	0.24995428932502783-0.24992500957063157*I	-0.49985858864969707-7.0720613932281884*^-9*I	0.2499042993239619+0.2499750025015146*I	4.996462465989282*^-9-0.8533534238771381*I	-0.24998963966281218+0.6033784213751119*I	0.2500499725084872+0.25000000146593493*I	-0.000035332845528479595-0.853403427838316*I	0.2499792818295228+0.6033534380177912*I	-0.4997879129641546+0.00004998939090508101*I	0.24987930182724633+0.10345342094700527*I	-0.000035332846025082354+0.1463966113025208*I	0.2499499925059315-0.2499000156051352*I
-0.3124167965982565+1249.9482076810616*I	0.4998792880764995+0.10347841585706874*I	-0.18745214363661944-1250.0517360848476*I	-0.00003537282700191713+0.353403433020664*I	0.1875228568068792+1249.6983326553643*I	-0.000020724415890072123+0.6033784254348689*I	-0.187441794548306-1250.301711078727*I	0.0624323478564861+1249.6983513974715*I	0.2499792818317701+0.6033534380206333*I	-0.06249692629836545-1250.6551332661058*I	0.49992927433323114+0.3534534224133132*I	-0.4373969452212805+1249.5948729811844*I	0.2498793018228298+0.103453420944561*I	-0.062467670710020684-1250.051654855239*I
